
Player,Bye,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Mike Williams,8,108.00,0,0,0,0,0,0,0,0,0,0,63,895,4,0,0,0
Allen Lazard,14,107.00,0,0,0,0,0,0,2,0,0,0,60,788,6,0,0,0
George Pickens,9,107.00,0,0,0,0,0,0,3,24,1,0,52,801,4,1,0,0
Deebo Samuel,9,105.00,0,0,0,0,0,0,42,232,3,0,56,632,2,0,2,0
Tyler Boyd,10,102.00,1,1,23,0,0,0,0,0,0,0,58,762,5,1,0,0
Drake London,14,102.00,0,0,0,0,0,0,0,0,0,0,72,866,4,1,3,0
Curtis Samuel,14,102.00,0,0,0,0,0,0,38,187,1,0,64,656,4,0,1,0
JuJu Smith-Schuster,8,101.00,0,0,0,0,0,0,0,0,0,0,78,933,3,0,2,0
Adam Thielen,7,101.00,0,0,0,0,0,0,1,4,0,0,70,716,6,1,0,0
Donovan Peoples-Jones,9,97.00,0,0,0,0,0,0,1,2,0,0,61,839,3,0,1,0
Keenan Allen,8,94.00,0,0,0,0,0,0,1,8,0,0,66,752,4,0,1,0
Jahan Dotson,14,92.00,0,0,0,0,0,0,2,-7,0,0,35,523,7,1,0,0
Mack Hollins,6,90.00,1,1,4,0,0,0,4,40,0,0,57,690,4,0,0,0
Courtland Sutton,9,90.00,0,0,0,0,0,0,1,5,0,0,64,829,2,0,0,0
Josh Palmer,8,89.00,0,0,0,0,0,0,1,4,0,0,72,769,3,1,0,0
Diontae Johnson,9,86.00,0,0,0,0,0,0,7,25,0,0,86,882,0,2,0,0
K.J. Osborn,7,85.00,0,0,0,0,0,0,3,6,0,0,60,650,5,0,0,0
DeAndre Hopkins,13,84.00,0,0,0,0,0,0,0,0,0,0,64,717,3,0,1,0
Marquise Brown,13,82.00,0,0,0,0,0,0,1,1,0,0,67,709,3,0,0,0
Brandin Cooks,6,82.00,0,0,0,0,0,0,2,7,0,0,57,699,3,0,0,0
Parris Campbell,14,78.00,0,0,0,0,0,0,5,58,0,0,63,623,3,0,0,0
Darius Slayton,9,77.00,0,0,0,0,0,0,0,0,0,0,46,724,2,0,1,0
Marquez Valdes-Scantling,8,75.00,0,0,0,0,0,0,1,-3,0,0,42,687,2,0,0,0
Richie James,9,72.00,0,0,0,0,0,0,2,6,0,0,57,569,4,0,3,0
Russell Gage,11,68.00,0,0,0,0,0,0,0,0,0,0,51,426,5,1,1,0
Noah Brown,9,67.00,0,0,0,0,0,0,0,0,0,0,43,555,3,0,1,0
Devin Duvernay,10,66.00,0,0,0,0,0,0,12,84,1,0,37,407,3,0,0,0
Isaiah McKenzie,7,66.00,0,0,0,0,0,0,9,55,1,0,42,423,4,0,0,0
DeVante Parker,11,66.00,0,0,0,0,0,0,0,0,0,0,31,539,3,0,0,0
Alec Pierce,14,66.00,0,0,0,0,0,0,0,0,0,0,41,593,2,0,0,0
Rashid Shaheed,14,66.00,0,0,0,0,0,0,4,57,1,0,28,488,2,0,0,0
Mecole Hardman,8,64.00,0,0,0,0,0,0,4,31,2,0,25,297,4,0,0,0
Marvin Jones,11,64.00,0,0,0,0,0,0,0,0,0,0,46,529,3,0,0,0
DeAndre Carter,8,63.00,0,0,0,0,0,0,2,-15,0,0,46,538,3,0,2,0
D.J. Chark,6,63.00,0,0,0,0,0,0,0,0,0,0,30,502,3,0,0,0
Chris Moore,6,63.00,0,0,0,0,0,0,3,3,0,0,48,548,2,0,0,0
Olamide Zaccheaus,14,63.00,0,0,0,0,0,0,2,7,0,0,40,533,3,0,1,0
Michael Gallup,9,61.00,0,0,0,0,0,0,0,0,0,0,39,424,4,0,0,0
Isaiah Hodgins,9,60.00,0,0,0,0,0,0,0,0,0,0,37,392,4,1,1,0
Josh Reynolds,6,60.00,0,0,0,0,0,0,0,0,0,0,38,479,3,0,0,0
Corey Davis,10,59.00,0,0,0,0,0,0,0,0,0,0,32,536,2,0,0,0
Marquise Goodwin,11,58.00,0,0,0,0,0,0,2,5,0,0,27,387,4,0,0,0
Greg Dortch,13,57.00,0,0,0,0,0,0,7,44,0,0,52,467,2,0,1,0
Darnell Mooney,14,57.00,0,0,0,0,0,0,1,2,0,0,40,493,2,0,0,0
Robert Woods,7,56.00,0,0,0,0,0,0,0,0,0,0,53,527,2,0,1,0
Treylon Burks,6,55.00,0,0,0,0,0,0,4,47,0,0,33,444,1,0,0,1
Nico Collins,6,55.00,0,0,0,0,0,0,0,0,0,0,37,481,2,0,0,0
Romeo Doubs,14,55.00,0,0,0,0,0,0,1,11,0,0,42,425,3,0,1,0
Kalif Raymond,6,55.00,0,0,0,0,0,0,7,36,0,0,47,616,0,0,1,0
Chase Claypool,14,54.00,1,1,1,1,0,0,9,59,0,0,46,451,1,0,1,0
Nick Westbrook,6,53.00,0,0,0,0,0,0,0,0,0,0,25,397,3,0,0,0
Van Jefferson,7,50.00,0,0,0,0,0,0,0,0,0,0,24,369,3,0,0,0
Terrace Marshall,13,50.00,0,0,0,0,0,0,0,0,0,0,28,490,1,0,0,0
Demarcus Robinson,10,49.00,0,0,0,0,0,0,0,0,0,0,48,458,2,0,1,0
Allen Robinson,7,48.00,0,0,0,0,0,0,0,0,0,0,33,339,3,0,0,0
Kendrick Bourne,10,46.00,0,0,0,0,0,0,6,39,0,0,35,434,1,0,0,0
Elijah Moore,10,46.00,0,0,0,0,0,0,5,5,0,0,37,446,1,0,0,0
Trent Sherfield,11,46.00,0,0,0,0,0,0,0,0,0,0,30,417,2,0,0,0
Quez Watkins,7,46.00,0,0,0,0,0,0,3,1,0,0,33,354,3,0,1,0
Rondale Moore,13,45.00,0,0,0,0,0,0,6,-5,0,0,41,414,1,0,0,0
Trenton Irwin,10,44.00,0,0,0,0,0,0,1,11,0,0,15,231,4,0,0,0
Nelson Agholor,10,42.00,0,0,0,0,0,0,0,0,0,0,31,362,2,0,2,0
Chatarius Atwell,7,42.00,0,0,0,0,0,0,9,34,1,0,18,298,1,0,0,0
Randall Cobb,14,42.00,0,0,0,0,0,0,0,0,0,0,34,417,1,0,0,0
Jauan Jennings,9,42.00,0,0,0,0,0,0,0,0,0,0,35,416,1,0,0,0
Julio Jones,11,40.00,0,0,0,0,0,0,5,45,0,0,24,299,2,0,0,0
Ray Ray McCloud,9,40.00,0,0,0,0,0,0,4,78,1,0,14,243,1,0,0,0
Dante Pettis,14,40.00,0,0,0,0,0,0,2,37,0,0,19,245,3,0,0,0
Bennett Skowronek,7,40.00,0,0,0,0,0,0,1,17,1,0,39,376,0,0,0,0
Jamal Agnew,11,39.00,0,0,0,0,0,0,12,86,0,0,23,187,3,1,0,0
Hunter Renfrow,6,39.00,0,0,0,0,0,0,0,0,0,0,36,330,2,0,1,0
Justin Watson,8,39.00,0,0,0,0,0,0,0,0,0,0,15,315,2,0,0,0
Laviska Shenault,13,38.00,0,0,0,0,0,0,9,65,1,0,27,272,1,0,0,0
Tyquan Thornton,10,38.00,0,0,0,0,0,0,3,16,1,0,22,247,2,0,0,0
Kadarius Toney,8,38.00,0,0,0,0,0,0,7,82,1,0,16,171,2,0,1,0
Rashod Bateman,10,36.00,0,0,0,0,0,0,0,0,0,0,15,285,2,0,1,0
Shi Smith,13,36.00,0,0,0,0,0,0,0,0,0,0,22,296,2,0,1,0
Equanimeous St. Brown,14,36.00,0,0,0,0,0,0,6,54,0,0,21,323,1,0,0,0
Damiere Byrd,14,35.00,0,0,0,0,0,0,0,0,0,0,13,268,2,0,0,0
Braxton Berrios,10,34.00,1,1,2,1,0,0,9,91,2,0,18,145,0,0,0,0
A.J. Green,13,34.00,0,0,0,0,0,0,0,0,0,0,24,236,2,1,0,0
Michael Thomas,14,33.00,0,0,0,0,0,0,0,0,0,0,16,171,3,0,0,0
Jarvis Landry,14,32.00,0,0,0,0,0,0,0,0,0,0,25,272,1,1,0,0
Robby Anderson,13,31.00,0,0,0,0,0,0,0,0,0,0,20,282,1,0,1,0
Tre'Quan Smith,14,29.00,0,0,0,0,0,0,0,0,0,0,19,278,1,0,0,0
Kendall Hinton,9,27.00,0,0,0,0,0,0,2,13,0,0,24,311,0,0,0,0
Wan'Dale Robinson,9,27.00,0,0,0,0,0,0,2,-1,0,0,23,227,1,0,0,0
Sammy Watkins,10,27.00,0,0,0,0,0,0,0,0,0,0,16,325,0,0,1,0
Phillip Dorsett,6,26.00,1,0,0,0,0,0,0,0,0,0,20,257,1,0,0,0
Dyami Brown,14,25.00,0,0,0,0,0,0,1,15,0,0,5,143,2,0,0,0
Velus Jones,14,25.00,0,0,0,0,0,0,9,103,1,0,7,107,1,0,3,0
Khadarel Hodge,14,24.00,0,0,0,0,0,0,0,0,0,0,13,202,1,1,0,0
Byron Pringle,14,23.00,0,0,0,0,0,0,0,0,0,0,10,135,2,0,0,0
Ashton Dulin,14,22.00,0,0,0,0,0,0,2,8,0,0,15,207,1,0,0,0
Jalen Nailor,7,22.00,0,0,0,0,0,0,0,0,0,0,9,179,1,0,0,0
Amari Rodgers,6,21.00,0,0,0,0,0,0,2,7,0,0,16,204,1,0,2,0
Khalil Shakir,7,21.00,0,0,0,0,0,0,0,0,0,0,10,161,1,1,0,0
River Cracraft,11,20.00,0,0,0,0,0,0,0,0,0,0,9,102,2,0,0,0
Skyy Moore,8,20.00,0,0,0,0,0,0,3,24,0,0,22,250,0,0,3,0
Sterling Shepard,9,20.00,0,0,0,0,0,0,0,0,0,0,13,154,1,0,0,0
Marquez Callaway,14,19.00,0,0,0,0,0,0,0,0,0,0,16,158,1,0,0,0
Keelan Cole,6,19.00,0,0,0,0,0,0,0,0,0,0,10,141,1,0,0,0
Brandon Powell,7,17.00,0,0,0,0,0,0,17,80,0,0,24,156,0,0,0,0
KJ Hamler,9,16.00,0,0,0,0,0,0,2,23,0,0,7,165,0,0,0,0
Denzel Mims,10,16.00,0,0,0,0,0,0,0,0,0,0,11,186,0,0,0,0
David Bell,9,15.00,0,0,0,0,0,0,0,0,0,0,24,214,0,0,0,0
Zach Pascal,7,15.00,0,0,0,0,0,0,1,0,0,0,15,150,1,0,0,0
N'Keal Harry,10,14.00,0,0,0,0,0,0,0,0,0,0,7,116,1,0,0,0
Scott Miller,11,14.00,0,0,0,0,0,0,1,8,0,0,23,185,0,0,0,0
Breshad Perriman,11,14.00,0,0,0,0,0,0,2,-7,0,0,9,110,1,0,1,0
Jalen Reagor,7,14.00,0,0,0,0,0,0,4,25,0,0,8,104,1,0,0,0
Jameson Williams,6,14.00,0,0,0,0,0,0,1,40,0,0,1,41,1,0,0,0
Kenny Golladay,9,13.00,0,0,0,0,0,0,0,0,0,0,6,81,1,0,0,0
DeSean Jackson,10,13.00,0,0,0,0,0,0,0,0,0,0,9,153,0,0,0,0
Anthony Schwartz,9,13.00,0,0,0,0,0,0,4,57,1,0,4,51,0,0,1,0
Steven Sims,9,13.00,0,0,0,0,0,0,13,70,0,0,14,104,0,0,0,0
Tom Kennedy,6,12.00,0,0,0,0,0,0,0,0,0,0,8,141,0,0,0,0
Samori Toure,14,12.00,0,0,0,0,0,0,0,0,0,0,5,82,1,0,0,0
T.Y. Hilton,9,11.00,0,0,0,0,0,0,0,0,0,0,7,121,0,0,0,0
Jeff Smith,10,11.00,0,0,0,0,0,0,0,0,0,0,8,134,0,0,0,0
Jalen Virgil,9,11.00,0,0,0,0,0,0,0,0,0,0,2,75,1,0,1,0
Cedrick Wilson,11,11.00,0,0,0,0,0,0,1,8,0,0,12,136,0,0,0,0
John Brown,7,10.00,0,0,0,0,0,0,0,0,0,0,1,42,1,0,0,0
Brandon Johnson,9,9.00,0,0,0,0,0,0,0,0,0,0,6,42,1,0,1,0
Marcus Johnson,9,8.00,0,0,0,0,0,0,0,0,0,0,9,99,0,0,0,0
Michael Bandy,8,7.00,0,0,0,0,0,0,0,0,0,0,10,89,0,0,0,0
Dax Milne,14,7.00,0,0,0,0,0,0,0,0,0,0,6,37,1,0,0,0
Ty Montgomery,10,7.00,0,0,0,0,0,0,2,-2,0,0,3,15,1,0,0,0
David Sills,9,7.00,0,0,0,0,0,0,0,0,0,0,11,106,0,0,0,0
Kevin White,14,7.00,0,0,0,0,0,0,0,0,0,0,2,74,0,0,0,0
Jalen Guyton,8,6.00,0,0,0,0,0,0,0,0,0,0,2,64,0,0,0,0
Jake Kumerow,7,6.00,0,0,0,0,0,0,0,0,0,0,4,64,0,0,0,0
Cam Sims,14,6.00,0,0,0,0,0,0,0,0,0,0,8,89,0,0,0,0
Freddie Swain,9,6.00,0,0,0,0,0,0,0,0,0,0,4,74,0,0,0,0
Cody Hollister,6,5.00,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0
Mike Strachan,14,5.00,0,0,0,0,0,0,0,0,0,0,3,59,0,0,0,0
Mike Thomas,10,5.00,0,0,0,0,0,0,0,0,0,0,2,38,0,1,0,0
D'Wayne Eskridge,11,4.00,0,0,0,0,0,0,2,10,0,0,7,58,0,0,0,0
Kyle Philips,6,4.00,0,0,0,0,0,0,0,0,0,0,8,78,0,0,2,0
Trent Taylor,10,4.00,0,0,0,0,0,0,4,15,0,0,6,62,0,0,1,0
Chris Conley,6,3.00,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0
Jamison Crowder,7,3.00,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,0
Racey McMath,6,3.00,0,0,0,0,0,0,1,4,0,0,2,40,0,0,0,0
Gunner Olszewski,9,3.00,0,0,0,0,0,0,8,39,0,0,5,53,0,0,1,0
Deven Thompkins,11,3.00,0,0,0,0,0,0,2,26,0,0,5,32,0,0,0,0
Laquon Treadwell,11,3.00,0,0,0,0,0,0,0,0,0,0,6,42,0,0,0,0
Andre Baccellia,13,2.00,0,0,0,0,0,0,0,0,0,0,7,45,0,0,0,0
Daylen Baldwin,9,2.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Tyrie Cleveland,9,2.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
Jaelon Darden,9,2.00,0,0,0,0,0,0,1,2,0,0,2,26,0,0,0,0
Simi Fehoko,9,2.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
Andy Isabella,10,2.00,0,0,0,0,0,0,1,1,0,0,2,21,0,0,0,0
Cade Johnson,11,2.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Tim Jones,11,2.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
Dezmon Patmon,14,2.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
James Proche,10,2.00,1,0,0,0,1,0,0,0,0,0,8,62,0,0,0,0
D.J. Turner,6,2.00,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0
Michael Woods,9,2.00,0,0,0,0,0,0,1,-5,0,0,5,45,0,0,0,0
Dareke Young,11,2.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
Cole Beasley,7,1.00,0,0,0,0,0,0,0,0,0,0,6,35,0,0,0,0
Miles Boykin,9,1.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
Quintez Cephus,6,1.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Keke Coutee,14,1.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,1,0
Frank Darby,14,1.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Bryan Edwards,8,1.00,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0
Danny Gray,9,1.00,0,0,0,0,0,0,1,9,0,0,1,10,0,0,0,0
Penny Hart,11,1.00,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
Dennis Houston,9,1.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Lil'Jordan Humphrey,10,1.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Keith Kirkwood,14,1.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Tylan Wallace,10,1.00,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
Nsimba Webster,14,1.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Juwann Winfree,14,1.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Maurice Alexander,6,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
C.J. Board,6,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Jalen Camp,6,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Pharoh Cooper,13,0.00,0,0,0,0,0,0,4,15,0,0,2,6,0,0,0,0
Erik Ezukanma,11,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Tyron Johnson,10,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Mason Kinsey,6,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Jason Moore,8,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Braylon Sanders,11,0.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,1,0
Ihmir Smith-Marsette,8,0.00,0,0,0,0,0,0,1,-1,0,0,1,15,0,0,1,0
Jalen Tolbert,9,0.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
Austin Trammell,7,0.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Montrell Washington,9,0.00,0,0,0,0,0,0,5,30,0,0,4,2,0,0,1,0
Cody White,9,0.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Deonte Harty,14,-1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,1,0
Chester Rogers,9,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KaVontae Turpin,9,-1.00,0,0,0,0,0,0,3,17,0,0,1,9,0,0,2,0
