
Player,Bye,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Demetrius Harris,7,32.00,0,0,0,0,0,0,0,0,0,0,15,149,3,1,0,0
C.J. Uzomah,9,31.00,0,0,0,0,0,0,0,0,0,0,27,242,2,0,0,0
Delanie Walker,11,31.00,0,0,0,0,0,0,0,0,0,0,21,215,2,0,0,0
James O'Shaughnessy,10,24.00,0,0,0,0,0,0,0,0,0,0,14,153,2,0,0,0
Dan Arnold,12,23.00,0,0,0,0,0,0,0,0,0,0,8,127,2,0,0,0
Jeremy Sprinkle,10,23.00,0,0,0,0,0,0,0,0,0,0,26,241,1,0,0,0
Anthony Firkser,11,22.00,0,0,0,0,0,0,0,0,0,0,14,204,1,0,0,0
Charles Clay,12,21.00,0,0,0,0,0,0,0,0,0,0,18,237,1,0,0,0
Maxx Williams,12,21.00,0,0,0,0,0,0,0,0,0,0,15,202,1,0,0,0
Jaeden Graham,9,20.00,0,0,0,0,0,0,0,0,0,0,9,149,1,0,0,0
Ross Dwelley,4,19.00,0,0,0,0,0,0,0,0,0,0,15,91,2,0,0,0
Rhett Ellison,11,19.00,0,0,0,0,0,0,0,0,0,0,18,167,1,0,0,0
Logan Thomas,5,18.00,0,0,0,0,0,0,0,0,0,0,16,173,1,0,0,0
Derek Carrier,6,17.00,0,0,0,0,0,0,1,27,0,0,13,108,1,0,0,0
Marcedes Lewis,11,17.00,0,0,0,0,0,0,0,0,0,0,15,156,1,0,0,0
Ian Thomas,7,17.00,0,0,0,0,0,0,0,0,0,0,16,136,1,0,0,0
Vernon Davis,10,16.00,0,0,0,0,0,0,0,0,0,0,10,123,1,0,0,0
Ryan Izzo,10,16.00,0,0,0,0,0,0,0,0,0,0,6,114,1,0,0,0
Matt LaCosse,10,16.00,0,0,0,0,0,0,0,0,0,0,13,131,1,0,0,0
Hale Hentges,6,15.00,0,0,0,0,0,0,0,0,0,0,8,103,1,0,0,0
Jeff Heuerman,10,15.00,0,0,0,0,0,0,0,0,0,0,14,114,1,0,0,0
Joshua Perkins,10,14.00,0,0,0,0,0,0,0,0,0,0,9,87,1,0,0,0
MyCole Pruitt,11,14.00,0,0,0,0,0,0,0,0,0,0,6,90,1,0,0,0
Nick O'Leary,10,13.00,0,0,0,0,0,0,0,0,0,0,13,109,1,0,0,0
Benjamin Watson,10,13.00,0,0,0,0,0,0,0,0,0,0,17,173,0,0,0,0
Seth Devalve,7,12.00,0,0,0,0,0,0,0,0,0,0,12,140,0,0,0,0
Robert Tonyan,11,12.00,0,0,0,0,0,0,0,0,0,0,10,100,1,0,0,0
Daniel Brown,4,11.00,0,0,0,0,0,0,0,0,0,0,7,72,1,0,0,0
Jesper Horsted,6,11.00,0,0,0,0,0,0,0,0,0,0,8,87,1,0,1,0
Tyler Kroft,6,11.00,0,0,0,0,0,0,0,0,0,0,6,71,1,0,0,0
Tommy Sweeney,6,10.00,0,0,0,0,0,0,0,0,0,0,8,114,0,0,0,0
Nick Vannett,7,10.00,0,0,0,0,0,0,0,0,0,0,17,166,0,0,0,0
Ben Braunecker,6,9.00,0,0,0,0,0,0,0,0,0,0,6,59,1,0,0,0
Virgil Green,12,9.00,0,0,0,0,0,0,0,0,0,0,9,78,1,0,0,0
Jesse James,5,9.00,0,0,0,0,0,0,0,0,0,0,16,142,0,0,0,0
David Njoku,7,9.00,0,0,0,0,0,0,0,0,0,0,5,41,1,0,0,0
Stephen Carlson,7,8.00,0,0,0,0,0,0,0,0,0,0,5,51,1,0,0,0
Mo Alie-Cox,6,7.00,0,0,0,0,0,0,0,0,0,0,8,93,0,0,0,0
Cethan Carter,9,7.00,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,0
J.P. Holtz,6,7.00,0,0,0,0,0,0,0,0,0,0,7,91,0,0,0,0
Trey Burton,6,6.00,0,0,0,0,0,0,0,0,0,0,14,84,0,0,0,0
Troy Fumagalli,10,6.00,0,0,0,0,0,0,0,0,0,0,6,38,1,0,0,0
Adam Shaheen,6,6.00,0,0,0,0,0,0,0,0,0,0,9,74,0,1,1,0
Lee Smith,6,6.00,0,0,0,0,0,0,0,0,0,0,4,31,1,0,0,0
Luke Willson,11,6.00,0,0,0,0,0,0,0,0,0,0,8,79,0,0,0,0
Blake Bell,12,5.00,0,0,0,0,0,0,0,0,0,0,8,67,0,0,0,0
Lance Kendricks,12,4.00,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0
Durham Smythe,5,4.00,0,0,0,0,0,0,0,0,0,0,7,65,0,0,0,0
Clive Walford,5,4.00,0,0,0,0,0,0,0,4,0,0,4,57,0,0,0,0
Trevon Wesco,4,4.00,0,0,0,0,0,0,1,2,0,0,2,47,0,0,0,0
Deon Yelder,12,4.00,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0
Tyler Conklin,12,3.00,0,0,0,0,0,0,0,0,0,0,8,58,0,0,0,0
Codey McElroy,7,3.00,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0
Luke Stocker,9,3.00,0,0,0,0,0,0,0,0,0,0,8,53,0,0,0,0
Geoff Swaim,10,3.00,0,0,0,0,0,0,0,0,0,0,13,65,0,0,0,0
Ross Travis,6,3.00,0,0,0,0,0,0,0,0,0,0,4,51,0,0,1,0
Tanner Hudson,7,2.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
Drew Sample,9,2.00,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,0
Eric Saubert,6,2.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Antony Auclair,7,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Pharaoh Brown,7,1.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
Sean Culkin,12,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Chris Manhertz,7,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
John Mundt,9,1.00,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0
Isaac Nauta,5,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Scott Simonson,11,1.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
Darrell Daniels,12,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Zach Gentry,7,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Xavier Grimble,7,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Chris Herndon IV,4,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Charles Jones,10,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Ben Koyack,10,0.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Josh Oliver,10,0.00,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0
Dalton Schultz,8,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Tyrone Swoopes,11,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Jordan Thomas,10,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Levine Toilolo,4,0.00,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
Eric Tomlinson,6,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
