
Player,Bye,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Olabisi Johnson,12,41.00,0,0,0,0,0,0,1,6,0,0,31,294,3,0,0,0
Cody Latimer,11,38.00,0,0,0,0,0,0,0,0,0,0,24,300,2,0,0,0
Albert Wilson,5,38.00,2,1,20,0,0,0,5,45,0,0,43,351,1,0,0,0
Damiere Byrd,12,37.00,0,0,0,0,0,0,0,0,0,0,32,359,1,0,1,0
David Moore,11,37.00,0,0,0,0,0,0,3,25,0,0,17,301,2,0,1,0
Geronimo Allison,11,36.00,0,0,0,0,0,0,1,7,0,0,34,287,2,1,1,0
Marcus Johnson,6,36.00,0,0,0,0,0,0,0,0,0,0,17,277,2,0,0,0
Josh Reynolds,9,36.00,0,0,0,0,0,0,5,23,0,0,21,326,1,0,0,0
Miles Boykin,8,34.00,0,0,0,0,0,0,0,0,0,0,13,198,3,0,0,0
Paul Richardson,10,33.00,0,0,0,0,0,0,1,0,0,0,28,245,2,0,0,0
Seth Roberts,8,33.00,0,0,0,0,0,0,0,0,0,0,21,271,2,0,0,0
Kelvin Harmon,10,32.00,1,1,11,0,0,0,0,0,0,0,30,365,0,0,0,0
Isaiah McKenzie,6,32.00,0,0,0,0,0,0,8,49,0,0,27,254,1,0,0,0
DaeSean Hamilton,10,31.00,0,0,0,0,0,0,0,0,0,0,28,297,1,0,0,0
Jaron Brown,11,30.00,0,0,0,0,0,0,0,0,0,0,16,220,2,0,1,0
Jakobi Meyers,10,30.00,0,0,0,0,0,0,0,0,0,0,26,359,0,0,0,0
Greg Ward,10,30.00,0,0,0,0,0,0,1,5,0,0,28,254,1,0,0,0
Tavon Austin,8,29.00,0,0,0,0,0,0,6,47,1,0,13,177,1,0,0,0
Vyncint Smith,4,29.00,0,0,0,0,0,0,3,52,1,0,17,225,0,0,1,0
Marvin Hall,6,28.00,0,0,0,0,0,0,1,7,0,0,7,261,1,0,0,0
Keke Coutee,10,27.00,0,0,0,0,0,0,2,14,1,0,22,254,0,0,1,0
DeSean Jackson,10,27.00,0,0,0,0,0,0,0,0,0,0,9,159,2,0,0,0
Chester Rogers,6,27.00,0,0,0,0,0,0,1,18,0,0,16,179,2,0,1,0
Malik Turner,11,27.00,0,0,0,0,0,0,0,0,0,0,15,245,1,0,0,0
Justin Watson,7,25.00,0,0,0,0,0,0,0,0,0,0,15,159,2,0,0,0
Pharoh Cooper,12,24.00,0,0,0,0,0,0,1,2,0,0,25,243,1,0,0,0
Scott Miller,7,24.00,0,0,0,0,0,0,2,16,0,0,13,200,1,0,0,0
Damion Ratley,7,24.00,0,0,0,0,0,0,0,0,0,0,12,200,1,0,0,0
Isaiah Ford,5,23.00,0,0,0,0,0,0,1,11,0,0,23,244,0,0,0,0
Marquise Goodwin,4,23.00,0,0,0,0,0,0,1,15,0,0,12,186,1,0,0,0
N'Keal Harry,10,23.00,0,0,0,0,0,0,5,49,0,0,12,105,2,0,0,0
Jake Kumerow,11,23.00,0,0,0,0,0,0,0,0,0,0,12,219,1,0,0,0
Andy Isabella,12,22.00,0,0,0,0,0,0,4,15,0,0,9,189,1,0,0,0
KeeSean Johnson,12,22.00,0,0,0,0,0,0,1,3,0,0,21,187,1,1,1,0
Trey Quinn,10,22.00,0,0,0,0,0,0,0,0,0,0,26,198,1,1,1,0
Laquon Treadwell,12,22.00,0,0,0,0,0,0,0,0,0,0,9,184,1,0,0,0
Jarius Wright,7,22.00,0,0,0,0,0,0,1,-7,0,0,28,296,0,0,0,0
Bennie Fowler,11,21.00,0,0,0,0,0,0,1,20,0,0,23,193,0,1,0,0
Dante Pettis,4,21.00,1,1,16,0,0,0,0,0,0,0,11,109,2,0,0,0
Javon Wims,6,21.00,0,0,0,0,0,0,0,0,0,0,18,186,1,0,0,0
Trevor Davis,5,20.00,0,0,0,0,0,0,4,73,1,0,8,111,0,0,2,0
Byron Pringle,12,20.00,0,0,0,0,0,0,0,0,0,0,12,170,1,0,0,0
Kalif Raymond,11,20.00,0,0,0,0,0,0,1,-5,0,0,9,170,1,0,1,0
D'haquille Williams,6,20.00,0,0,0,0,0,0,0,0,0,0,12,166,1,0,0,0
J.J. Arcega-Whiteside,10,19.00,0,0,0,0,0,0,0,0,0,0,10,169,1,0,0,0
Jakeem Grant,5,19.00,0,0,0,0,0,0,4,5,1,0,19,164,0,0,1,0
Richie James,4,19.00,0,0,0,0,0,0,2,-1,0,0,6,165,1,0,1,0
Tim Patrick,10,19.00,0,0,0,0,0,0,0,0,0,0,16,218,0,0,0,0
Parris Campbell,6,18.00,0,0,0,0,0,0,4,34,0,0,18,127,1,0,1,0
Olamide Zaccheaus,9,17.00,0,0,0,0,0,0,0,0,0,0,3,115,1,0,0,0
Zay Jones,6,16.00,0,0,0,0,0,0,1,3,0,0,27,216,0,0,0,0
Devin Smith,8,16.00,0,0,0,0,0,0,0,0,0,0,5,113,1,0,0,0
Justin Hardy,9,15.00,0,0,0,0,0,0,0,0,0,0,19,195,0,0,0,0
Dontrelle Inman,6,14.00,0,0,0,0,0,0,0,0,0,0,12,181,0,0,0,0
DeAndre Carter,10,13.00,0,0,0,0,0,0,0,0,0,0,11,162,0,0,1,0
Ty Montgomery,4,13.00,0,0,0,0,0,0,32,103,0,0,13,90,0,0,0,0
Mack Hollins,5,12.00,0,0,0,0,0,0,0,0,0,0,10,125,0,0,0,0
Antonio Brown,10,11.00,0,0,0,0,0,0,1,5,0,0,4,56,1,0,0,0
Keelan Doss,10,11.00,0,0,0,0,0,0,0,0,0,0,11,133,0,0,0,0
Rico Gafford,6,11.00,0,0,0,0,0,0,0,0,0,0,2,66,1,0,0,0
Deon Cain,7,10.00,0,0,0,0,0,0,0,0,0,0,9,124,0,0,0,0
Rashard Higgins,7,10.00,0,0,0,0,0,0,0,0,0,0,4,55,1,0,0,0
Marcell Ateman,6,9.00,0,0,0,0,0,0,0,0,0,0,5,116,0,0,1,0
T.J. Jones,11,9.00,0,0,0,0,0,0,0,0,0,0,3,38,1,0,0,0
J.J. Nelson,6,9.00,0,0,0,0,0,0,0,0,0,0,4,36,1,0,0,0
Brandon Zylstra,7,9.00,0,0,0,0,0,0,0,0,0,0,8,106,0,0,0,0
Braxton Berrios,4,8.00,0,0,0,0,0,0,0,0,0,0,6,115,0,0,1,0
Antonio Callaway,7,8.00,0,0,0,0,0,0,0,0,0,0,8,89,0,0,0,0
Robert Foster,6,8.00,0,0,0,0,0,0,2,29,0,0,3,64,0,0,0,0
Christian Blake,9,7.00,0,0,0,0,0,0,0,0,0,0,11,91,0,0,0,0
Ventell Bryant,8,7.00,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0
Chad Beebe,12,6.00,0,0,0,0,0,0,0,0,0,0,2,70,0,0,0,0
Khadarel Hodge,9,6.00,0,0,0,0,0,0,0,0,0,0,4,76,0,0,0,0
Riley Ridley,6,6.00,0,0,0,0,0,0,0,0,0,0,6,69,0,0,0,0
Trent Sherfield,12,6.00,0,0,0,0,0,0,0,0,0,0,4,80,0,0,0,0
Damion Willis,9,6.00,0,0,0,0,0,0,0,0,0,0,9,82,0,0,0,0
Chris Lacy,5,5.00,0,0,0,0,0,0,0,0,0,0,3,60,0,0,0,0
Deontay Burnett,4,4.00,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0
Chris Hogan,7,4.00,0,0,0,0,0,0,0,0,0,0,8,67,0,0,0,0
Alexander Hollins,12,4.00,0,0,0,0,0,0,0,0,0,0,2,46,0,0,0,0
Tevin Jones,8,4.00,0,0,0,0,0,0,0,0,0,0,4,61,0,0,0,0
Jason Moore,12,4.00,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0
DeAndrew White,7,4.00,0,0,0,0,0,0,0,0,0,0,4,51,0,0,0,0
Cedrick Wilson,8,4.00,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,0
Geremy Davis,12,3.00,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
Devin Funchess,6,3.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
Deonte Harty,9,3.00,0,0,0,0,0,0,4,31,0,0,6,24,0,0,1,0
Ishmael Hyman,7,3.00,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
Steven Mitchell,10,3.00,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0
Andre Patton,12,3.00,0,0,0,0,0,0,0,0,0,0,6,56,0,0,0,0
Travis Benjamin,12,2.00,0,0,0,0,0,0,0,0,0,0,6,30,0,0,0,0
C.J. Board,10,2.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0
Cody Core,9,2.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
Jordan Matthews,10,2.00,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
Gunner Olszewski,10,2.00,0,0,0,0,0,0,0,0,0,0,2,34,0,0,1,0
Da'Mari Scott,6,2.00,0,0,0,0,0,0,1,5,0,0,2,22,0,0,0,0
Cam Sims,10,2.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
Ryan Switzer,7,2.00,0,0,0,0,0,0,0,0,0,0,8,27,0,0,0,0
Jesus Wilson,7,2.00,0,0,0,0,0,0,0,0,0,0,3,35,0,0,1,0
Josh Bellamy,4,1.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Fred Brown,10,1.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Michael Crabtree,12,1.00,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0
Rashard Davis,12,1.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Robert Davis,10,1.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
Ashton Dulin,6,1.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
John Franklin III,6,1.00,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0
Ryan Grant,11,1.00,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0
Cody Hollister,11,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Johnny Holton,10,1.00,0,0,0,0,0,0,1,9,0,0,3,21,0,0,0,0
Darius Jennings,11,1.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
Donte Moncrief,7,1.00,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0
Chris Moore,8,1.00,0,0,0,0,0,0,1,0,0,0,3,21,0,0,0,0
Russell Shepard,11,1.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
Jeff Smith,4,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
John Ursua,11,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Austin Carr,9,0.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Cyril Grayson,7,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Dwayne Harris,6,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Krishawn Hogan,9,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Marqise Lee,10,0.00,0,0,0,0,0,0,1,1,0,0,3,18,0,0,0,0
Stanley Morgan,9,0.00,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
Andre Roberts,6,0.00,0,0,0,0,0,0,1,7,0,0,3,20,0,0,0,0
Jaleel Scott,8,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Diontae Spencer,7,0.00,0,0,0,0,0,0,3,6,0,0,6,31,0,0,1,0
De'Anthony Thomas,8,0.00,0,0,0,0,0,0,2,5,0,0,1,6,0,0,0,0
Mike Thomas,9,0.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Jamal Agnew,5,-1.00,0,0,0,0,0,0,1,9,0,0,1,-2,0,0,1,0
Greg Dortch,7,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Quincy Enunwa,4,-1.00,0,0,0,0,0,0,0,0,0,0,1,-4,0,0,1,0
Ray Ray McCloud,7,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Darrius Shepherd,11,-1.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Michael Walker,10,-2.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,2,0
