
Player,Bye,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Kris Wilson,10,3.00,0,0,0,0,0,0,0,0,0,0,6,73,0,0,1,0
Albert Young,4,3.00,0,0,0,0,0,0,13,29,0,0,2,11,0,0,0,0
Rock Cartwright,10,2.00,0,0,0,0,0,0,9,22,0,0,1,10,0,0,0,0
Tim Castille,4,2.00,0,0,0,0,0,0,5,3,0,0,10,43,0,0,0,0
Mike Cox,4,2.00,0,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0
Jonathan Dwyer,5,2.00,0,0,0,0,0,0,9,28,0,0,0,0,0,0,0,0
Quinton Ganther,6,2.00,0,0,0,0,0,0,9,18,0,0,2,9,0,0,0,0
Quinn Johnson,10,2.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
Reagan Maui'a,6,2.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Jason Wright,6,2.00,0,0,0,0,0,0,6,28,0,0,8,42,0,0,1,0
Brock Bolen,9,1.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Thomas Clayton,5,1.00,0,0,0,0,0,0,7,17,0,0,0,0,0,0,0,0
Erik Lorig,4,1.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Kregg Lumpkin,10,1.00,0,0,0,0,0,0,1,0,0,0,1,12,0,0,0,0
Cedric Peerman,6,1.00,0,0,0,0,0,0,2,1,0,0,1,11,0,0,0,0
Tony Richardson,7,1.00,0,0,0,0,0,0,5,13,0,0,5,31,0,0,0,0
Lawrence Vickers,8,1.00,0,0,0,0,0,0,5,11,0,0,4,15,0,0,0,0
Michael Bennett,10,0.00,0,0,0,0,0,0,2,11,0,0,2,9,0,0,0,0
Lorenzo Booker,4,0.00,0,0,0,0,0,0,0,0,0,0,5,32,0,0,1,0
Curtis Brinkley,10,0.00,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0
Andre Brown,7,0.00,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,0
Jehuu Caulcrick,6,0.00,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Korey Hall,10,0.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Madison Hedgecock,8,0.00,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
Lex Hilliard,5,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Kareem Huggins,4,0.00,0,0,0,0,0,0,4,11,0,0,1,7,0,0,0,0
Larry Johnson,9,0.00,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
Mike Karney,9,0.00,0,0,0,0,0,0,6,12,0,0,5,14,0,0,0,0
Moran Norris,9,0.00,0,0,0,0,0,0,3,0,0,0,4,20,0,0,0,0
Jerious Norwood,8,0.00,0,0,0,0,0,0,2,8,0,0,1,9,0,0,0,0
Chris Pressley,6,0.00,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0
Antone Smith,8,0.00,0,0,0,0,0,0,1,-3,0,0,0,0,0,0,0,0
Leonard Weaver,8,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Garrett Wolfe,8,0.00,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0
Devin Moore,7,-1.00,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,1,0
