
Player,Bye,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Steve Smith,4,94.00,0,0,0,0,0,0,0,0,0,0,64,745,4,0,0,0
Marlon Brown,8,93.00,0,0,0,0,0,0,1,-2,0,0,49,524,7,1,0,0
Cecil Shorts,9,93.00,0,0,0,0,0,0,0,0,0,0,66,777,3,0,0,0
James Jones,4,92.00,0,0,0,0,0,0,0,0,0,0,59,817,3,0,1,0
Rueben Randle,9,92.00,0,0,0,0,0,0,0,0,0,0,41,611,6,0,1,0
Dwayne Bowe,10,90.00,0,0,0,0,0,0,0,0,0,0,57,673,5,0,0,0
Jarrett Boykin,4,88.00,0,0,0,0,0,0,0,0,0,0,49,681,3,0,0,1
Kenny Stills,7,88.00,0,0,0,0,0,0,3,10,0,0,32,641,5,0,0,0
Brandon LaFell,4,86.00,0,0,0,0,0,0,2,15,0,0,49,627,5,0,0,0
Hakeem Nicks,9,85.00,0,0,0,0,0,0,0,0,0,0,56,896,0,0,0,0
Roddy White,6,83.00,0,0,0,0,0,0,0,0,0,0,63,711,3,0,1,0
Ted Ginn Jr.,4,82.00,0,0,0,0,0,0,4,29,0,0,36,556,5,0,0,0
DeAndre Hopkins,8,82.00,0,0,0,0,0,0,0,0,0,0,52,802,2,0,1,0
Tavon Austin,11,76.00,1,0,0,0,0,0,9,151,1,0,40,418,4,0,1,0
Stevie Johnson,12,74.00,0,0,0,0,0,0,1,10,0,0,52,597,3,1,1,0
Robert Woods,12,73.00,0,0,0,0,0,0,2,16,0,0,40,587,3,1,0,0
Aaron Dobson,10,72.00,0,0,0,0,0,0,0,0,0,0,37,519,4,0,0,0
Randall Cobb,4,71.00,0,0,0,0,0,0,4,78,0,0,31,433,4,0,0,0
Danny Amendola,10,70.00,0,0,0,0,0,0,1,1,0,0,54,633,2,0,0,0
Jerome Simpson,5,70.00,0,0,0,0,0,0,0,0,0,0,48,726,1,0,0,0
Donnie Avery,10,66.00,0,0,0,0,0,0,2,6,0,0,40,596,2,0,1,0
Julio Jones,6,66.00,0,0,0,0,0,0,1,7,0,0,41,580,2,0,1,0
Kenbrell Thompkins,10,66.00,0,0,0,0,0,0,0,0,0,0,32,466,4,0,0,0
Jeremy Kerley,10,65.00,1,0,0,0,0,0,4,11,0,0,43,523,3,0,0,0
Tiquan Underwood,5,63.00,0,0,0,0,0,0,0,0,0,0,24,440,4,0,0,0
Reggie Wayne,8,61.00,0,0,0,0,0,0,1,5,0,0,38,503,2,1,0,0
Dexter McCluster,10,58.00,0,0,0,0,0,0,8,5,0,0,53,511,2,0,0,0
Austin Pettis,11,57.00,0,0,0,0,0,0,0,0,0,0,38,399,4,0,0,0
Jarius Wright,5,57.00,0,0,0,0,0,0,0,0,0,0,26,434,3,0,0,0
Kris Durham,9,55.00,0,0,0,0,0,0,0,0,0,0,38,490,2,0,1,0
Justin Hunter,8,55.00,0,0,0,0,0,0,0,0,0,0,18,354,4,0,0,0
Ace Sanders,9,55.00,1,1,21,1,0,0,2,4,0,0,51,484,1,0,0,0
Jacoby Jones,8,53.00,0,0,0,0,0,0,2,0,0,0,37,455,2,0,0,0
Rishard Matthews,6,53.00,0,0,0,0,0,0,0,0,0,0,41,448,2,0,0,0
Santana Moss,5,53.00,0,0,0,0,0,0,3,25,0,0,42,452,2,0,2,0
Mike Brown,9,52.00,0,0,0,0,0,0,0,0,0,0,32,446,2,0,1,0
Jerrel Jernigan,9,52.00,0,0,0,0,0,0,2,57,1,0,29,329,2,0,1,0
Lance Moore,7,52.00,0,0,0,0,0,0,0,0,0,0,37,457,2,0,1,0
Chris Givens,11,51.00,0,0,0,0,0,0,3,8,0,0,34,569,0,0,1,0
Leonard Hankerson,5,51.00,0,0,0,0,0,0,0,0,0,0,30,375,3,0,0,0
Jermaine Kearse,12,51.00,0,0,0,0,0,0,0,0,0,0,22,346,4,0,1,0
Andre Roberts,9,51.00,0,0,0,0,0,0,0,0,0,0,43,471,2,0,0,0
Mohamed Sanu,12,51.00,1,1,25,0,0,0,4,16,0,0,47,455,2,0,1,0
Jason Avant,12,50.00,0,0,0,0,0,0,0,0,0,0,38,447,2,0,1,0
Greg Little,10,50.00,0,0,0,0,0,0,0,0,0,0,41,465,2,0,0,0
David Nelson,10,50.00,0,0,0,0,0,0,0,0,0,0,36,423,2,0,0,0
Santonio Holmes,10,49.00,0,0,0,0,0,0,0,0,0,0,23,456,1,0,0,0
Nate Burleson,9,48.00,0,0,0,0,0,0,2,-8,0,0,39,461,1,0,0,0
Brandon Gibson,6,48.00,0,0,0,0,0,0,0,0,0,0,30,326,3,0,0,0
Vincent Brown,8,47.00,0,0,0,0,0,0,0,0,0,0,41,472,1,0,0,0
Justin Blackmon,9,46.00,0,0,0,0,0,0,1,-1,0,0,29,415,1,0,0,0
Andre Holmes,10,46.00,0,0,0,0,0,0,0,0,0,0,25,431,1,0,0,0
Aldrick Robinson,5,45.00,0,0,0,0,0,0,3,-4,0,0,18,365,2,0,0,0
Earl Bennett,8,44.00,0,0,0,0,0,0,0,0,0,0,32,243,4,1,0,0
Marquise Goodwin,12,44.00,0,0,0,0,0,0,3,13,0,0,17,283,3,0,1,0
T.J. Graham,12,43.00,0,0,0,0,0,0,4,14,0,0,23,361,2,0,1,0
Davone Bess,10,42.00,0,0,0,0,0,0,0,0,0,0,42,362,2,1,1,0
Cole Beasley,11,40.00,0,0,0,0,0,0,0,0,0,0,39,368,2,0,0,0
Darrius Heyward-Bey,8,39.00,0,0,0,0,0,0,3,26,0,0,29,309,1,1,0,0
Robert Meachem,8,39.00,0,0,0,0,0,0,2,-1,0,0,16,324,2,0,0,0
Brian Quick,11,37.00,0,0,0,0,0,0,0,0,0,0,18,302,2,0,0,0
Sidney Rice,12,37.00,0,0,0,0,0,0,0,0,0,0,15,231,3,0,1,0
Kevin Ogletree,9,36.00,0,0,0,0,0,0,0,0,0,0,21,269,2,0,0,0
Stephen Hill,10,35.00,0,0,0,0,0,0,0,0,0,0,24,342,1,0,1,0
Griff Whalen,8,35.00,0,0,0,0,0,0,0,0,0,0,24,259,2,0,0,0
Andre Caldwell,9,34.00,0,0,0,0,0,0,1,7,0,0,16,200,3,0,0,0
Michael Crabtree,9,32.00,0,0,0,0,0,0,0,0,0,0,19,284,1,0,0,0
Drew Davis,6,31.00,0,0,0,0,0,0,0,0,0,0,12,216,2,0,0,0
Keshawn Martin,8,31.00,0,0,0,0,0,0,0,0,0,0,22,253,2,0,1,0
Mike Williams,5,31.00,0,0,0,0,0,0,0,0,0,0,22,216,2,0,0,0
Da'Rick Rogers,8,30.00,0,0,0,0,0,0,1,0,0,0,14,192,2,0,0,0
Stedman Bailey,11,27.00,0,0,0,0,0,0,2,33,1,0,17,226,0,0,0,0
Kerry Taylor,9,27.00,0,0,0,0,0,0,0,0,0,0,22,229,1,0,0,0
LaVon Brazill,8,26.00,0,0,0,0,0,0,0,0,0,0,12,161,2,0,0,0
Tandon Doss,8,25.00,0,0,0,0,0,0,0,0,0,0,19,305,0,0,1,0
Darius Johnson,6,22.00,0,0,0,0,0,0,0,0,0,0,22,210,1,0,1,0
Junior Hemingway,10,21.00,0,0,0,0,0,0,0,0,0,0,13,125,2,0,1,0
Miles Austin,11,20.00,0,0,0,0,0,0,0,0,0,0,24,244,0,0,0,0
Dwayne Harris,11,17.00,0,0,0,0,0,0,1,6,0,0,9,80,2,0,1,0
Andrew Hawkins,12,17.00,0,0,0,0,0,0,2,3,0,0,12,199,0,0,0,0
Jaron Brown,9,16.00,0,0,0,0,0,0,0,0,0,0,11,140,1,0,0,0
Josh Morgan,5,16.00,0,0,0,0,0,0,2,13,0,0,20,214,0,0,0,0
Malcom Floyd,8,14.00,0,0,0,0,0,0,0,0,0,0,6,149,0,0,0,0
Michael Preston,8,14.00,0,0,0,0,0,0,0,0,0,0,5,37,2,0,0,0
Damian Williams,8,14.00,0,0,0,0,0,0,0,0,0,0,15,178,0,0,1,0
Travis Benjamin,10,12.00,0,0,0,0,0,0,1,45,0,0,5,105,0,0,1,0
Brittan Golden,9,12.00,0,0,0,0,0,0,0,0,0,0,4,136,0,0,0,0
Greg Salas,10,12.00,0,0,0,0,0,0,0,0,0,0,8,143,0,0,0,0
Seyi Ajirotutu,8,11.00,0,0,0,0,0,0,0,0,0,0,3,64,1,0,0,0
A.J. Jenkins,9,11.00,0,0,0,0,0,0,2,6,0,0,8,130,0,0,0,0
Jeff Maehl,12,11.00,0,0,0,0,0,0,0,0,0,0,4,67,1,0,0,0
DeVier Posey,8,11.00,0,0,0,0,0,0,0,0,0,0,15,155,0,0,0,0
Jeremy Ross,9,11.00,0,0,0,0,0,0,2,40,0,0,6,67,1,0,1,0
Josh Boyce,10,10.00,0,0,0,0,0,0,0,0,0,0,9,121,0,0,0,0
Edmond Gates,10,10.00,0,0,0,0,0,0,0,0,0,0,12,122,0,0,0,0
Kyle Williams,10,10.00,0,0,0,0,0,0,2,23,0,0,12,113,0,0,0,0
Chris Owusu,5,9.00,0,0,0,0,0,0,0,0,0,0,13,114,0,0,0,0
Deonte Thompson,8,9.00,0,0,0,0,0,0,0,0,0,0,10,96,0,0,0,0
Brice Butler,7,8.00,0,0,0,0,0,0,0,0,0,0,9,103,0,0,0,0
Domenik Hixon,4,8.00,0,0,0,0,0,0,0,0,0,0,7,55,1,0,0,0
Brandon Stokley,8,8.00,0,0,0,0,0,0,0,0,0,0,13,115,0,0,0,0
Stephen Burton,9,7.00,0,0,0,0,0,0,1,-9,0,0,8,76,0,0,0,0
Mario Manningham,9,7.00,0,0,0,0,0,0,0,0,0,0,9,85,0,0,0,0
Derek Moye,5,7.00,0,0,0,0,0,0,0,0,0,0,2,20,1,0,0,0
Ryan Broyles,9,6.00,0,0,0,0,0,0,0,0,0,0,8,85,0,0,0,0
Jacoby Ford,7,6.00,0,0,0,0,0,0,5,15,0,0,13,99,0,0,1,0
Louis Murphy,9,6.00,0,0,0,0,0,0,0,0,0,0,6,37,1,0,1,0
Kenny Britt,8,5.00,0,0,0,0,0,0,0,0,0,0,11,96,0,0,0,0
Austin Collie,10,5.00,0,0,0,0,0,0,0,0,0,0,6,63,0,0,0,0
Josh Cooper,10,5.00,0,0,0,0,0,0,0,0,0,0,9,60,0,0,0,0
Joshua Cribbs,10,5.00,3,2,38,0,0,0,13,55,0,0,2,6,0,0,0,0
Chris Hogan,12,5.00,0,0,0,0,0,0,0,0,0,0,10,83,0,0,0,0
Ricardo Lockette,12,5.00,0,0,0,0,0,0,1,-2,0,0,5,82,0,0,0,0
Marlon Moore,6,5.00,0,0,0,0,0,0,1,9,0,0,7,62,0,0,0,0
Eric Page,5,5.00,0,0,0,0,0,0,2,14,0,0,4,68,0,0,2,0
Quinton Patton,9,5.00,0,0,0,0,0,0,1,26,0,0,3,34,0,0,0,0
Markus Wheaton,5,5.00,0,0,0,0,0,0,0,0,0,0,6,64,0,0,0,0
Patrick Edwards,9,4.00,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,0
Nick Toon,7,4.00,0,0,0,0,0,0,0,0,0,0,4,68,0,0,0,0
Juron Criner,7,3.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
Lester Jean,8,3.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
Dane Sanzenbacher,12,3.00,0,0,0,0,0,0,0,0,0,0,6,61,0,0,0,0
Myles White,4,3.00,0,0,0,0,0,0,0,0,0,0,9,66,0,0,0,0
Brad Smith,12,2.00,1,0,0,0,0,0,2,2,0,0,2,27,0,0,0,0
Lamaar Thomas,9,2.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0
Nick Williams,5,2.00,0,0,0,0,0,0,0,0,0,0,3,15,0,1,0,0
Jonathan Baldwin,10,1.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
Kevin Cone,6,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Skye Dawson,5,1.00,0,0,0,0,0,0,2,15,0,0,2,12,0,0,0,0
Marcus Easley,12,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Armanti Edwards,10,1.00,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0
Tori Gurley,10,1.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Chad Hall,10,1.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Percy Harvin,12,1.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Kassim Osgood,9,1.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Brian Tyms,6,1.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
Marquess Wilson,8,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Jeremy Ebert,9,0.00,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
Saalim Hakim,7,0.00,0,0,0,0,0,0,2,-3,0,0,0,0,0,0,0,0
Ben Obomanu,10,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
David Reed,8,0.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Brandon Tate,12,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Eric Weems,8,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Devin Hester,8,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Greg Jenkins,7,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Damaris Johnson,12,-1.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,1,0
Devon Wylie,10,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Trindon Holliday,9,-2.00,0,0,0,0,0,0,1,7,0,0,0,0,0,0,2,0
