
Player,Bye,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Tyler Boyd,6,30.00,0,0,0,0,0,0,0,0,0,0,22,225,2,0,0,0
Corey Davis,8,30.00,0,0,0,0,0,0,0,0,0,0,34,375,0,0,1,0
Jakeem Grant,1,29.00,0,0,0,0,0,0,3,12,0,0,13,203,2,0,1,0
Chester Rogers,11,29.00,0,0,0,0,0,0,3,8,0,0,23,284,1,0,0,0
Andre Holmes,6,27.00,0,0,0,0,0,0,0,0,0,0,13,120,3,0,0,0
Terrelle Pryor,5,27.00,0,0,0,0,0,0,0,0,0,0,20,240,1,0,0,0
Taywan Taylor,8,27.00,0,0,0,0,0,0,8,43,0,0,16,231,1,0,0,0
Jarius Wright,9,26.00,0,0,0,0,0,0,0,0,0,0,18,198,2,0,0,0
Tavon Austin,8,25.00,0,0,0,0,0,0,59,270,1,0,13,47,0,0,4,0
Mack Hollins,10,25.00,0,0,0,0,0,0,0,0,0,0,16,226,1,0,0,0
De'Anthony Thomas,10,25.00,0,0,0,0,0,0,1,4,0,0,14,143,2,0,0,0
Russell Shepard,11,24.00,0,0,0,0,0,0,2,19,0,0,17,202,1,0,0,0
Kendrick Bourne,11,22.00,0,0,0,0,0,0,0,0,0,0,16,257,0,0,0,0
Damiere Byrd,11,22.00,0,0,0,0,0,0,1,12,0,0,10,105,2,0,0,0
Jeremy Kerley,11,22.00,0,0,0,0,0,0,0,0,0,0,22,217,1,0,2,0
Alex Erickson,6,21.00,0,0,0,0,0,0,5,16,0,0,12,180,1,0,1,0
Geronimo Allison,8,20.00,0,0,0,0,0,0,0,0,0,0,23,253,0,0,1,0
Michael Campanaro,10,20.00,0,0,0,0,0,0,5,42,0,0,19,173,1,0,0,0
Braxton Miller,7,20.00,0,0,0,0,0,0,1,1,0,0,19,162,1,0,0,0
Jaydon Mickens,10,17.00,0,0,0,0,0,0,0,0,0,0,6,77,2,0,2,0
Eli Rogers,9,17.00,0,0,0,0,0,0,0,0,0,0,18,149,1,0,1,0
Chris Conley,10,16.00,0,0,0,0,0,0,0,0,0,0,11,175,0,0,0,0
Laquon Treadwell,9,16.00,0,0,0,0,0,0,0,0,0,0,20,200,0,0,0,0
Phillip Dorsett,11,15.00,0,0,0,0,0,0,1,7,0,0,12,194,0,0,0,0
Tommylee Lewis,5,15.00,0,0,0,0,0,0,2,14,0,0,10,116,1,0,1,0
Louis Murphy,11,15.00,0,0,0,0,0,0,0,0,0,0,8,121,1,0,0,0
Demarcus Robinson,10,15.00,0,0,0,0,0,0,0,0,0,0,21,212,0,0,0,0
Curtis Samuel,11,14.00,0,0,0,0,0,0,4,64,0,0,15,115,0,0,0,0
Brandon Marshall,8,13.00,0,0,0,0,0,0,0,0,0,0,18,154,0,0,0,0
Tre McBride,11,13.00,0,0,0,0,0,0,0,0,0,0,8,144,0,0,0,0
Josh Reynolds,8,13.00,0,0,0,0,0,0,0,0,0,0,11,104,1,0,0,0
Marvin Hall,8,12.00,0,0,0,0,0,0,0,0,0,0,2,60,1,0,0,0
Maurice Harris,5,12.00,0,0,0,0,0,0,0,0,0,0,4,62,1,0,0,0
Darrius Heyward-Bey,9,12.00,0,0,0,0,0,0,2,32,1,0,2,47,0,0,0,0
Brandon Tate,6,12.00,0,0,0,0,0,0,0,0,0,0,6,81,1,0,0,0
Jordan Taylor,5,11.00,0,0,0,0,0,0,0,0,0,0,13,142,0,0,0,0
Kamar Aiken,11,10.00,0,0,0,0,0,0,0,0,0,0,15,133,0,0,0,0
Brenton Bersin,11,10.00,0,0,0,0,0,0,0,0,0,0,8,128,0,0,0,0
Josh Malone,6,10.00,0,0,0,0,0,0,2,2,0,0,6,63,1,0,0,0
Hunter Sharp,8,10.00,0,0,0,0,0,0,0,0,0,0,5,54,1,0,0,0
Jaelen Strong,8,9.00,0,0,0,0,0,0,0,0,0,0,3,38,1,0,0,0
Chad Hansen,11,8.00,0,0,0,0,0,0,0,0,0,0,9,94,0,0,0,0
Travis Rudolph,8,8.00,0,0,0,0,0,0,0,0,0,0,8,101,0,0,0,0
ArDarius Stewart,11,8.00,0,0,0,0,0,0,7,27,0,0,6,82,0,0,0,0
Mike Thomas,8,8.00,0,0,0,0,0,0,0,0,0,0,5,93,0,0,0,0
Kasen Williams,9,8.00,0,0,0,0,0,0,0,0,0,0,9,84,0,0,0,0
Kaelin Clay,11,7.00,0,0,0,0,0,0,3,27,0,0,6,85,0,0,1,0
Freddie Martino,1,7.00,0,0,0,0,0,0,0,0,0,0,5,96,0,0,0,0
Tanner McEvoy,6,7.00,1,0,0,0,1,0,0,0,0,0,5,113,0,0,1,0
Chris Thompson,7,7.00,0,0,0,0,0,0,0,0,0,0,5,84,0,0,0,0
Jesus Wilson,1,7.00,0,0,0,0,0,0,3,8,0,0,1,18,1,0,0,0
Leonte Carroo,1,6.00,0,0,0,0,0,0,0,0,0,0,7,69,0,0,0,0
Brittan Golden,8,6.00,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0
Justin Hunter,9,6.00,0,0,0,0,0,0,0,0,0,0,4,23,1,0,0,0
Willie Snead,5,6.00,0,0,0,0,0,0,0,0,0,0,8,92,0,0,1,0
Mike Williams,9,6.00,0,0,0,0,0,0,0,0,0,0,11,95,0,0,0,0
Sammie Coates,9,5.00,0,0,0,0,0,0,0,0,0,0,6,70,0,0,0,0
Pharoh Cooper,8,5.00,0,0,0,0,0,0,1,6,0,0,11,84,0,0,1,0
Trevor Davis,8,5.00,0,0,0,0,0,0,2,13,0,0,5,70,0,0,0,0
Brian Quick,5,5.00,0,0,0,0,0,0,0,0,0,0,6,76,0,0,0,0
Bryce Treggs,9,5.00,0,0,0,0,0,0,1,6,0,0,5,79,0,0,1,0
Amara Darboh,6,4.00,0,0,0,0,0,0,0,0,0,0,8,71,0,0,0,0
Michael Floyd,9,4.00,0,0,0,0,0,0,0,0,0,0,10,78,0,0,0,0
Breshad Perriman,10,4.00,0,0,0,0,0,0,0,0,0,0,10,77,0,0,0,0
Markus Wheaton,9,4.00,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0
Chad Williams,8,4.00,0,0,0,0,0,0,2,33,0,0,3,31,0,0,0,0
Jared Abbrederis,7,3.00,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0
Quan Bray,11,3.00,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0
Michael Clark,8,3.00,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0
Nick Williams,5,3.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
Noah Brown,6,2.00,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
Tanner Gentry,9,2.00,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0
Marcus Johnson,10,2.00,0,0,0,0,0,0,0,0,0,0,5,45,0,0,1,0
Jordan Leslie,5,2.00,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0
JoJo Natson,11,2.00,0,0,0,0,0,0,1,15,0,0,2,18,0,0,0,0
Bernard Reedy,9,2.00,0,0,0,0,0,0,3,17,0,0,2,21,0,0,0,0
Ryan Switzer,6,2.00,0,0,0,0,0,0,4,5,0,0,6,41,0,0,1,0
Griff Whalen,10,2.00,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0
DeAndrew White,7,2.00,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0
Jamal Agnew,7,1.00,0,0,0,0,0,0,2,9,0,0,2,18,0,0,0,0
Arrelious Benn,8,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Jehu Chesson,10,1.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Shelton Gibson,10,1.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
Jeff Janis,8,1.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
Chris Matthews,10,1.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
Darius Powe,8,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Allen Robinson,8,1.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Harry Douglas,8,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Cobi Hamilton,9,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Matt Hazel,11,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Max McCaffrey,11,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Charone Peake,11,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Larry Pinkard,8,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Kalif Raymond,8,0.00,0,0,0,0,0,0,1,-1,0,0,1,12,0,0,1,0
Andre Roberts,5,0.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,1,0
John Ross,6,0.00,0,0,0,0,0,0,1,12,0,0,0,0,0,0,1,0
Eric Weems,8,0.00,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0
Kevin White,9,0.00,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0
Isaiah McKenzie,5,-1.00,0,0,0,0,0,0,1,4,0,0,4,29,0,0,2,0
