
Player,Bye,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Chris Givens,9,85.00,0,0,0,0,0,0,3,12,0,0,42,698,3,1,0,0
Hakeem Nicks,11,82.00,0,0,0,0,0,0,0,0,0,0,53,692,3,0,0,0
Greg Little,10,81.00,0,0,0,0,0,0,2,15,0,0,53,647,4,0,0,0
Danny Amendola,9,80.00,0,0,0,0,0,0,2,8,0,0,63,666,3,1,2,0
Kenny Britt,11,79.00,0,0,0,0,0,0,0,0,0,0,45,589,4,1,1,0
Davone Bess,7,78.00,0,0,0,0,0,0,0,0,0,0,61,778,1,0,0,0
Brandon Stokley,7,78.00,0,0,0,0,0,0,0,0,0,0,45,544,5,0,0,0
Kendall Wright,11,78.00,0,0,0,0,0,0,1,4,0,0,64,626,4,0,1,0
DeSean Jackson,7,76.00,0,0,0,0,0,0,3,-7,0,0,45,700,2,0,0,0
Andrew Hawkins,8,71.00,0,0,0,0,0,0,6,30,0,0,51,533,4,0,0,0
Rod Streater,5,71.00,0,0,0,0,0,0,0,0,0,0,39,584,3,1,1,0
Leonard Hankerson,10,66.00,0,0,0,0,0,0,2,5,0,0,38,543,3,0,0,0
Domenik Hixon,11,64.00,0,0,0,0,0,0,0,0,0,0,39,567,2,0,0,0
Donald Jones,8,64.00,0,0,0,0,0,0,0,0,0,0,41,443,4,0,0,0
Josh Morgan,10,64.00,1,0,0,0,0,0,3,25,0,0,48,510,2,0,0,1
Emmanuel Sanders,4,62.00,0,0,0,0,0,0,1,4,0,0,44,626,1,0,2,0
Kevin Ogletree,5,61.00,0,0,0,0,0,0,2,9,0,0,32,436,4,0,0,0
Michael Floyd,10,60.00,0,0,0,0,0,0,0,0,0,0,45,562,2,0,1,0
Titus Young,5,60.00,0,0,0,0,0,0,2,16,0,0,33,383,4,0,0,0
Jason Avant,7,59.00,0,0,0,0,0,0,0,0,0,0,53,648,0,0,0,0
Kevin Walter,8,58.00,0,0,0,0,0,0,0,0,0,0,41,518,2,0,0,0
Greg Jennings,10,57.00,0,0,0,0,0,0,0,0,0,0,36,366,4,0,0,0
Randy Moss,9,55.00,0,0,0,0,0,0,0,0,0,0,28,434,3,0,0,0
Joseph Morgan,6,52.00,0,0,0,0,0,0,1,1,0,0,10,379,3,0,0,0
Alshon Jeffery,6,51.00,0,0,0,0,0,0,0,0,0,0,24,367,3,0,0,0
Michael Jenkins,11,49.00,0,0,0,0,0,0,0,0,0,0,40,449,2,0,0,0
Mario Manningham,9,48.00,0,0,0,0,0,0,3,64,0,0,42,449,1,0,1,0
Doug Baldwin,11,47.00,0,0,0,0,0,0,0,0,0,0,29,366,3,0,0,0
Dexter McCluster,7,46.00,0,0,0,0,0,0,12,70,0,0,52,452,1,0,2,0
Tiquan Underwood,5,46.00,0,0,0,0,0,0,1,1,0,0,28,425,2,0,0,0
Austin Pettis,9,45.00,0,0,0,0,0,0,0,0,0,0,30,261,4,0,0,0
Earl Bennett,6,44.00,0,0,0,0,0,0,0,0,0,0,29,375,2,0,0,0
Rueben Randle,11,44.00,0,0,0,0,0,0,0,0,0,0,19,298,3,0,0,0
Mohamed Sanu,8,44.00,1,1,73,1,0,0,5,15,0,0,16,154,4,0,0,0
Travis Benjamin,10,41.00,0,0,0,0,0,0,6,66,0,0,18,298,2,0,1,0
Jacoby Jones,8,41.00,0,0,0,0,0,0,1,6,0,0,30,406,1,0,0,0
Ryan Broyles,5,40.00,0,0,0,0,0,0,0,0,0,0,22,310,2,0,0,0
Julian Edelman,9,40.00,0,0,0,0,0,0,4,45,0,0,21,235,3,0,1,0
Stephen Hill,9,40.00,0,0,0,0,0,0,0,0,0,0,21,252,3,0,0,0
Aldrick Robinson,10,40.00,0,0,0,0,0,0,1,14,0,0,11,237,3,0,0,0
Jarius Wright,11,40.00,0,0,0,0,0,0,2,11,0,0,22,310,2,0,0,0
Riley Cooper,7,39.00,0,0,0,0,0,0,0,0,0,0,23,248,3,0,0,0
Harry Douglas,7,39.00,0,0,0,0,0,0,2,4,0,0,38,395,1,0,0,0
Louis Murphy,5,38.00,0,0,0,0,0,0,1,3,0,0,25,336,1,0,0,1
Nate Burleson,5,37.00,0,0,0,0,0,0,8,48,0,0,27,240,2,1,0,0
Devery Henderson,6,35.00,0,0,0,0,0,0,1,13,0,0,22,316,1,0,0,0
Brad Smith,8,35.00,1,0,0,0,1,0,14,116,1,0,14,152,2,0,0,0
Jonathan Baldwin,7,34.00,0,0,0,0,0,0,0,0,0,0,20,325,1,0,0,0
Chaz Schilens,9,33.00,0,0,0,0,0,0,0,0,0,0,28,289,2,0,1,0
T.J. Graham,8,31.00,0,0,0,0,0,0,1,5,0,0,31,322,1,0,0,0
Armon Binns,7,30.00,0,0,0,0,0,0,0,0,0,0,24,277,1,0,1,0
Robert Meachem,7,30.00,0,0,0,0,0,0,1,-6,0,0,14,207,2,0,0,0
Santonio Holmes,9,29.00,0,0,0,0,0,0,0,0,0,0,20,272,1,0,1,0
Dwayne Harris,5,28.00,0,0,0,0,0,0,0,0,0,0,17,222,1,1,0,0
Marvin Jones,8,28.00,0,0,0,0,0,0,3,47,0,0,18,201,1,0,0,0
Terrelle Pryor,5,28.00,30,14,155,2,1,0,10,51,1,0,1,22,0,0,0,0
Eddie Royal,7,27.00,0,0,0,0,0,0,3,22,0,0,23,234,1,0,0,0
Jordan Shipley,6,27.00,0,0,0,0,0,0,0,0,0,0,23,244,1,0,1,0
Damian Williams,11,26.00,0,0,0,0,0,0,0,0,0,0,30,324,0,0,0,0
Kyle Williams,9,25.00,0,0,0,0,0,0,4,21,0,0,14,212,1,0,0,0
Braylon Edwards,9,24.00,0,0,0,0,0,0,0,0,0,0,18,199,1,0,0,0
Devin Hester,6,24.00,0,0,0,0,0,0,3,6,0,0,23,242,1,0,0,0
Mohamed Massaquoi,10,23.00,0,0,0,0,0,0,0,0,0,0,17,254,0,0,0,0
Brian Quick,9,23.00,0,0,0,0,0,0,0,0,0,0,11,156,2,0,0,0
Brandon Tate,8,23.00,0,0,0,0,0,0,1,0,0,0,13,211,1,0,1,0
Edmond Gates,9,22.00,0,0,0,0,0,0,1,12,0,0,16,224,0,0,0,0
Micheal Spurlock,6,22.00,0,0,0,0,0,0,0,0,0,0,23,200,1,0,0,0
Derek Hagan,8,21.00,0,0,0,0,0,0,0,0,0,0,20,259,0,0,0,0
Laurent Robinson,6,21.00,0,0,0,0,0,0,0,0,0,0,24,252,0,0,1,0
Jerome Simpson,11,21.00,0,0,0,0,0,0,0,0,0,0,26,274,0,0,1,0
Ramses Barden,11,20.00,0,0,0,0,0,0,0,0,0,0,14,220,0,0,0,0
LaVon Brazill,4,20.00,0,0,0,0,0,0,0,0,0,0,11,186,1,0,1,0
Juron Criner,5,20.00,0,0,0,0,0,0,0,0,0,0,16,151,1,1,0,0
Damaris Johnson,7,20.00,0,0,0,0,0,0,3,12,0,0,19,256,0,0,2,0
Lester Jean,8,19.00,0,0,0,0,0,0,0,0,0,0,6,151,1,0,0,0
Donald Driver,10,18.00,0,0,0,0,0,0,0,0,0,0,8,77,2,0,0,0
Jerricho Cotchery,4,17.00,0,0,0,0,0,0,0,0,0,0,17,205,0,0,0,0
Kris Durham,5,17.00,0,0,0,0,0,0,0,0,0,0,8,125,1,0,0,0
Devin Aromashodu,11,16.00,0,0,0,0,0,0,0,0,0,0,11,182,0,0,0,0
Early Doucet,10,16.00,0,0,0,0,0,0,2,9,0,0,28,207,0,0,0,0
Keshawn Martin,8,16.00,0,0,0,0,0,0,4,53,0,0,10,85,1,0,0,0
Marlon Moore,7,16.00,0,0,0,0,0,0,1,9,0,0,6,116,1,0,0,0
Tandon Doss,8,14.00,0,0,0,0,0,0,0,0,0,0,7,123,1,0,0,0
Mike Thomas,5,14.00,0,0,0,0,0,0,7,57,0,0,18,108,1,0,0,0
Jordan Norwood,10,13.00,0,0,0,0,0,0,1,1,0,0,13,137,0,0,0,0
Donte' Stallworth,9,12.00,0,0,0,0,0,0,0,0,0,0,1,63,1,0,0,0
Deion Branch,9,11.00,0,0,0,0,0,0,0,0,0,0,16,145,0,0,0,0
Rishard Matthews,7,11.00,0,0,0,0,0,0,0,0,0,0,11,151,0,0,0,0
Armanti Edwards,6,10.00,1,0,0,0,0,0,0,0,0,0,5,121,0,0,0,0
Kealoha Pilares,6,10.00,0,0,0,0,0,0,1,17,0,0,2,42,1,0,0,0
Cole Beasley,5,9.00,0,0,0,0,0,0,0,0,0,0,15,128,0,0,0,0
Plaxico Burress,4,9.00,0,0,0,0,0,0,0,0,0,0,3,42,1,0,0,0
Drew Davis,7,9.00,0,0,0,0,0,0,0,0,0,0,4,40,1,0,0,0
Brian Robiskie,5,9.00,0,0,0,0,0,0,0,0,0,0,4,44,1,0,0,0
Steve Smith,9,9.00,0,0,0,0,0,0,0,0,0,0,14,131,0,0,0,0
Stephen Burton,11,8.00,0,0,0,0,0,0,0,0,0,0,5,35,1,0,0,0
Josh Cooper,10,8.00,0,0,0,0,0,0,0,0,0,0,8,106,0,0,0,0
Kevin Elliott,8,8.00,0,0,0,0,0,0,0,0,0,0,10,108,0,0,0,0
Terrance Copper,7,7.00,0,0,0,0,0,0,1,1,0,0,8,79,0,0,0,0
Jason Hill,9,7.00,0,0,0,0,0,0,0,0,0,0,2,15,1,0,0,0
Steve Breaston,7,6.00,0,0,0,0,0,0,0,0,0,0,7,74,0,0,0,0
Jabar Gaffney,7,6.00,0,0,0,0,0,0,0,0,0,0,4,68,0,0,0,0
Ben Obomanu,11,6.00,0,0,0,0,0,0,1,11,0,0,4,58,0,0,0,0
DeVier Posey,8,6.00,0,0,0,0,0,0,1,-3,0,0,6,87,0,0,0,0
David Reed,8,6.00,0,0,0,0,0,0,0,0,0,0,5,66,0,0,0,0
Matt Willis,7,6.00,0,0,0,0,0,0,0,0,0,0,10,90,0,0,0,0
Jamar Newsome,7,5.00,0,0,0,0,0,0,0,0,0,0,5,73,0,0,0,0
Michael Preston,11,5.00,0,0,0,0,0,0,0,0,0,0,5,59,0,0,0,0
Greg Camarillo,6,4.00,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0
Lavelle Hawkins,11,4.00,0,0,0,0,0,0,0,0,0,0,5,62,0,0,0,0
Ryan Whalen,8,4.00,0,0,0,0,0,0,0,0,0,0,7,53,0,0,0,0
Devon Wylie,7,4.00,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0
Seyi Ajirotutu,6,3.00,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0
Toney Clemons,4,3.00,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0
Charly Martin,11,3.00,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0
Ruvell Martin,8,3.00,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0
David Nelson,8,3.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0
Deonte Thompson,8,3.00,0,0,0,0,0,0,0,0,0,0,5,51,0,0,1,0
Kris Adams,11,2.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
Brandon Banks,10,2.00,0,0,0,0,0,0,7,36,0,0,8,15,0,0,0,0
Andre Caldwell,7,2.00,0,0,0,0,0,0,1,14,0,0,1,18,0,0,0,0
Joshua Cribbs,10,2.00,0,0,0,0,0,0,6,42,0,0,7,63,0,0,3,0
Chris Owusu,5,2.00,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0
Arrelious Benn,5,1.00,0,0,0,0,0,0,3,16,0,0,4,26,0,0,0,0
Dezmon Briscoe,5,1.00,0,0,0,0,0,0,1,1,0,0,2,22,0,0,0,0
Mardy Gilyard,9,1.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Jermaine Kearse,11,1.00,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
Sammie Stroughter,5,1.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Eric Weems,6,1.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
Jordan White,9,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Anthony Armstrong,5,0.00,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0
Jarrett Boykin,10,0.00,0,0,0,0,0,0,0,0,0,0,5,27,0,0,0,0
LaRon Byrd,10,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Austin Collie,4,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
David Gilreath,4,0.00,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
Trindon Holliday,7,0.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,1,0
Andre Holmes,5,0.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
Jerrel Jernigan,11,0.00,0,0,0,0,0,0,1,6,0,0,3,22,0,0,0,0
Legedu Naanee,7,0.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,1,0
Nathan Palmer,4,0.00,0,0,0,0,0,0,0,0,0,0,1,-4,0,0,0,0
Preston Parker,5,0.00,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
Courtney Roby,6,0.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Dane Sanzenbacher,6,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Isaiah Stanback,6,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Ted Ginn Jr.,9,-1.00,0,0,0,0,0,0,1,7,0,0,2,1,0,0,1,0
Joe Adams,6,-3.00,0,0,0,0,0,0,3,13,0,0,1,7,0,0,3,0
