
Player,Bye,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Stephen Anderson,6,9.00,0,0,0,0,0,0,0,0,0,0,8,106,0,0,0,0
Devin Asiasi,5,9.00,0,0,0,0,0,0,0,0,0,0,2,39,1,0,0,0
Blake Bell,10,9.00,0,0,0,0,0,0,1,2,0,0,11,110,0,0,0,0
Dominique Dafney,5,8.00,0,0,0,0,0,0,0,0,0,0,2,26,1,0,0,0
Josh Hill,6,8.00,0,0,0,0,0,0,0,0,0,0,8,46,1,0,0,0
Ryan Griffin,10,7.00,0,0,0,0,0,0,0,0,0,0,9,86,0,0,0,0
Vance McDonald,4,7.00,0,0,0,0,0,0,0,0,0,0,15,99,0,0,0,0
Jason Croom,9,6.00,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
Kaden Smith,11,6.00,0,0,0,0,0,0,0,0,0,0,18,112,0,0,0,0
Jordan Thomas,5,6.00,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
Colin Thompson,13,6.00,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0
Hunter Bryant,5,4.00,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0
Cethan Carter,9,4.00,0,0,0,0,0,0,0,0,0,0,5,53,0,0,0,0
John Mundt,9,4.00,0,0,0,0,0,0,0,0,0,0,4,53,0,0,0,0
Luke Stocker,10,4.00,0,0,0,0,0,0,0,0,0,0,7,63,0,0,0,0
Stephen Carlson,9,3.00,0,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0
Ben Ellefson,8,3.00,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0
Tanner Hudson,13,3.00,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0
Nick Keizer,10,3.00,0,0,0,0,0,0,0,0,0,0,6,63,0,0,1,0
Levine Toilolo,11,3.00,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,0
Kahale Warring,8,3.00,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0
Charlie Woerner,11,3.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
Daniel Brown,10,2.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0
Demetrius Harris,11,2.00,0,0,0,0,0,0,0,0,0,0,7,45,0,0,0,0
Juwan Johnson,6,2.00,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0
Chris Manhertz,13,2.00,0,0,0,0,0,0,0,0,0,0,6,52,0,0,0,0
Tommy Stevens,13,2.00,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0
Derek Carrier,6,1.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Josiah Deguara,5,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Jaeden Graham,10,1.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
Temarrick Hemingway,8,1.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Blake Jarwin,10,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Colby Parkinson,6,1.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Luke Willson,6,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Deon Yelder,10,1.00,0,0,0,0,0,0,0,0,0,0,7,36,0,0,0,0
Marcus Baugh,8,0.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Jake Butt,5,0.00,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0
Brandon Dillon,7,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Dalton Keene,5,0.00,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0
John Lovett,5,0.00,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0
Isaac Nauta,5,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Eric Saubert,8,0.00,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0
Jeremy Sprinkle,8,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Trevon Wesco,10,0.00,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0
