
Player,Bye,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Frank Gore,11,132.00,0,0,0,0,0,0,261,961,3,0,29,245,1,0,0,0
Tevin Coleman,5,130.00,0,0,0,0,0,0,156,628,5,0,27,299,3,0,0,0
Latavius Murray,9,130.00,0,0,0,0,0,0,216,842,8,0,15,103,0,0,0,0
DeMarco Murray,8,120.00,0,0,0,0,0,0,184,659,6,0,39,266,1,0,1,0
Jerick McKinnon,9,117.00,0,0,0,0,0,0,150,570,3,1,51,421,2,0,2,0
Derrick Henry,8,114.00,0,0,0,0,0,0,176,744,5,0,11,136,1,0,0,0
Bilal Powell,11,113.00,0,0,0,0,0,0,178,772,5,0,23,170,0,0,1,0
Isaiah Crowell,9,108.00,0,0,0,0,0,0,206,853,2,1,28,182,0,0,1,0
Javorius Allen,10,107.00,0,0,0,0,0,0,153,591,4,0,46,250,2,0,0,0
Orleans Darkwa,8,107.00,0,0,0,0,0,0,171,751,5,1,19,116,0,0,0,0
Jamaal Williams,8,107.00,0,0,0,0,0,0,153,556,4,0,25,262,2,0,0,0
Chris Thompson,5,105.00,0,0,0,0,0,0,64,294,2,0,39,510,4,0,2,0
Kenyan Drake,1,104.00,0,0,0,0,0,0,133,644,3,1,32,239,1,0,2,0
Jonathan Stewart,11,104.00,0,0,0,0,0,0,198,680,6,0,8,52,1,0,3,0
Jay Ajayi,10,102.00,0,0,0,0,0,0,208,873,1,0,24,158,1,0,2,0
Joe Mixon,6,101.00,0,0,0,0,0,0,178,626,4,0,30,287,0,0,2,0
Giovani Bernard,6,98.00,0,0,0,0,0,0,105,458,2,0,43,389,2,0,0,0
LeGarrette Blount,10,91.00,0,0,0,0,0,0,173,766,2,1,8,50,1,0,1,0
Rex Burkhead,9,91.00,0,0,0,0,0,0,64,264,5,0,30,254,3,0,0,0
Theo Riddick,7,90.00,0,0,0,0,0,0,84,286,3,0,53,444,2,0,1,0
Ameer Abdullah,7,89.00,0,0,0,0,0,0,165,552,4,0,25,162,1,0,1,0
Tarik Cohen,9,84.00,2,1,21,1,0,0,87,370,2,0,53,353,1,0,2,0
Samaje Perine,5,77.00,0,0,0,0,0,0,175,603,1,0,22,182,1,0,2,0
Corey Clement,10,74.00,0,0,0,0,0,0,74,321,4,1,10,123,2,0,0,0
Matt Forte,11,74.00,0,0,0,0,0,0,103,381,2,0,37,293,1,0,1,0
Marlon Mack,11,72.00,0,0,0,0,0,0,93,358,3,0,21,225,1,0,0,0
Matt Breida,11,70.00,0,0,0,0,0,0,105,465,2,0,21,180,1,0,0,0
Austin Ekeler,9,70.00,0,0,0,0,0,0,47,260,2,0,27,279,3,0,2,0
Rod Smith,6,67.00,0,0,0,0,0,0,55,232,4,0,19,202,1,0,0,0
James White,9,67.00,0,0,0,0,0,0,43,171,0,0,56,429,3,0,0,0
Aaron Jones,8,66.00,0,0,0,0,0,0,81,448,4,0,9,22,0,0,0,0
Peyton Barber,1,65.00,0,0,0,0,0,0,108,423,3,0,16,114,0,0,1,0
Mike Gillislee,9,64.00,0,0,0,0,0,0,104,383,5,0,1,15,0,0,1,0
Adrian Peterson,8,62.00,0,0,0,0,0,0,156,529,2,0,11,70,0,0,2,0
Doug Martin,1,61.00,0,0,0,0,0,0,138,406,3,1,9,84,0,0,1,0
Wayne Gallman,8,60.00,0,0,0,0,0,0,111,476,0,0,34,193,1,0,1,0
Chris Ivory,8,60.00,0,0,0,0,0,0,112,382,1,0,21,175,1,0,2,0
Alfred Morris,6,60.00,0,0,0,0,0,0,115,547,1,0,7,45,0,0,0,0
J.D. McKissic,6,55.00,0,0,0,0,0,0,46,187,1,0,34,266,2,0,0,0
Elijah McGuire,11,54.00,0,0,0,0,0,0,88,315,1,1,17,177,1,0,2,0
Devontae Booker,5,53.00,0,0,0,0,0,0,79,299,1,0,30,275,0,0,1,0
Dalvin Cook,9,52.00,0,0,0,0,0,0,74,354,2,0,11,90,0,0,1,0
T.J. Yeldon,8,52.00,0,0,0,0,0,0,49,253,2,0,30,224,0,0,1,0
Jalen Richard,10,51.00,0,0,0,0,0,0,56,275,1,0,27,256,1,0,3,0
Kerwynn Williams,8,50.00,0,0,0,0,0,0,120,426,1,0,10,93,0,0,0,0
D'Onta Foreman,7,46.00,0,0,0,0,0,0,78,327,2,0,6,83,0,0,1,0
Cordarrelle Patterson,10,45.00,0,0,0,0,0,0,13,121,2,0,31,309,0,0,0,0
DeAndre Washington,10,44.00,0,0,0,0,0,0,57,153,2,0,34,197,1,0,1,0
Andre Ellington,7,42.00,0,0,0,0,0,0,20,55,1,0,39,369,0,0,0,0
Charcandrick West,10,39.00,0,0,0,0,0,0,18,72,2,0,27,150,2,0,0,0
Jamaal Charles,5,37.00,0,0,0,0,0,0,69,296,1,0,23,129,0,0,2,0
Rob Kelley,5,35.00,0,0,0,0,0,0,62,194,3,0,4,18,0,0,0,0
Corey Grant,8,34.00,0,0,0,0,0,0,30,248,2,0,3,41,0,0,1,0
Alfred Blue,7,33.00,0,0,0,0,0,0,71,262,1,0,7,54,0,0,0,0
Benny Cunningham,9,33.00,0,0,0,0,0,0,9,29,0,0,20,240,2,0,1,0
Jacquizz Rodgers,1,32.00,0,0,0,0,0,0,64,244,1,0,9,74,0,0,0,0
Mike Davis,6,31.00,0,0,0,0,0,0,68,240,0,0,15,131,0,0,0,0
Mike Tolbert,6,31.00,0,0,0,0,0,0,66,247,1,0,14,78,0,0,1,0
Damien Williams,1,31.00,0,0,0,0,0,0,46,181,0,0,20,155,1,0,0,0
Kyle Juszczyk,11,30.00,0,0,0,0,0,0,7,31,0,0,33,315,1,0,2,0
Malcolm Brown,8,29.00,0,0,0,0,0,0,63,246,1,0,9,53,0,0,0,0
Chris Carson,6,29.00,0,0,0,0,0,0,49,208,0,0,7,59,1,0,0,0
Tion Green,7,28.00,0,0,0,0,0,0,42,165,2,0,2,14,0,0,0,0
Charles Sims,1,28.00,0,0,0,0,0,0,21,95,0,0,35,249,1,0,1,0
Shane Vereen,8,28.00,1,0,0,0,1,0,45,164,0,0,44,253,0,0,0,0
Wendell Smallwood,10,27.00,0,0,0,0,0,0,47,174,1,0,13,103,0,0,0,0
Terrance West,10,26.00,0,0,0,0,0,0,39,138,2,0,2,23,0,0,1,0
Elijhaa Penny,8,24.00,0,0,0,0,0,0,31,124,2,0,4,38,0,0,0,0
Kapri Bibbs,11,23.00,0,0,0,0,0,0,21,79,0,0,14,128,1,0,0,0
Tommy Bohanon,8,20.00,0,0,0,0,0,0,5,5,2,0,6,43,1,0,0,0
Thomas Rawls,6,19.00,0,0,0,0,0,0,58,157,0,0,9,94,0,0,1,0
Danny Woodhead,10,19.00,0,0,0,0,0,0,14,56,0,0,33,200,0,0,0,0
Eddie Lacy,6,17.00,0,0,0,0,0,0,69,179,0,0,6,47,0,0,0,0
Travaris Cadet,6,16.00,0,0,0,0,0,0,23,96,0,0,16,119,0,0,0,0
Stevan Ridley,9,16.00,0,0,0,0,0,0,26,108,1,0,0,0,0,0,0,0
Kenjon Barner,9,14.00,0,0,0,0,0,0,16,57,1,0,5,56,0,0,0,0
Anthony Sherman,10,14.00,0,0,0,0,0,0,14,40,1,0,6,47,0,0,0,0
Cameron Artis-Payne,11,13.00,0,0,0,0,0,0,18,95,1,0,1,2,0,0,0,0
Chris Johnson,8,13.00,0,0,0,0,0,0,45,114,0,0,5,43,0,0,0,0
Roosevelt Nix,9,12.00,0,0,0,0,0,0,3,0,1,0,2,6,1,0,0,0
Patrick Ricard,10,12.00,0,0,0,0,0,0,0,0,0,0,4,12,2,0,0,0
Robert Turbin,11,12.00,0,0,0,0,0,0,23,53,1,0,9,56,0,0,0,0
Terron Ward,5,12.00,0,0,0,0,0,0,30,129,0,0,3,14,0,0,1,0
Lance Dunbar,8,11.00,0,0,0,0,0,0,11,51,1,0,1,1,0,0,0,0
Darren Sproles,10,11.00,0,0,0,0,0,0,15,61,0,0,7,73,0,0,1,0
Trey Edmunds,5,10.00,0,0,0,0,0,0,9,48,1,0,0,0,0,0,0,0
D.J. Foster,9,10.00,0,0,0,0,0,0,6,19,0,0,17,133,0,0,0,0
C.J. Ham,9,10.00,0,0,0,0,0,0,7,13,1,0,7,68,0,0,0,0
Jamize Olawale,10,10.00,0,0,0,0,0,0,9,43,1,0,6,33,0,0,0,0
Fozzy Whittaker,11,10.00,0,0,0,0,0,0,7,18,0,0,5,47,1,0,0,0
James Conner,9,9.00,0,0,0,0,0,0,32,144,0,0,0,0,0,0,0,0
De'Angelo Henderson,5,9.00,0,0,0,0,0,0,7,13,0,0,2,36,1,0,0,0
Jeremy Hill,6,9.00,0,0,0,0,0,0,37,116,0,0,4,16,0,0,0,0
Andy Janovich,5,9.00,0,0,0,0,0,0,6,12,1,0,4,35,0,0,0,0
Paul Perkins,8,9.00,0,0,0,0,0,0,41,90,0,0,8,46,0,0,0,0
C.J. Prosise,6,9.00,0,0,0,0,0,0,11,23,0,0,6,87,0,0,0,0
David Johnson,8,7.00,0,0,0,0,0,0,11,23,0,0,6,67,0,0,1,0
Branden Oliver,9,7.00,0,0,0,0,0,0,35,83,0,0,6,26,0,0,0,0
Zach Zenner,7,7.00,0,0,0,0,0,0,14,26,1,0,0,0,0,0,0,0
Brandon Bolden,9,6.00,0,0,0,0,0,0,13,67,0,0,1,7,0,0,0,0
Jalston Fowler,8,6.00,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0
Zach Line,5,6.00,0,0,0,0,0,0,7,28,0,0,2,8,1,0,0,0
Tre Madden,6,6.00,0,0,0,0,0,0,0,0,0,0,2,65,0,0,0,0
Brian Hill,6,5.00,0,0,0,0,0,0,11,37,0,0,2,36,0,0,0,0
Byron Marshall,10,5.00,0,0,0,0,0,0,9,32,0,0,6,36,0,0,0,0
Akeem Hunt,10,4.00,0,0,0,0,0,0,8,23,0,0,4,31,0,0,0,0
Marcus Murphy,5,4.00,0,0,0,0,0,0,7,41,0,0,2,7,0,0,0,0
Dwayne Washington,7,4.00,0,0,0,0,0,0,20,44,0,0,2,14,0,0,0,0
Derek Watt,9,4.00,0,0,0,0,0,0,6,24,0,0,2,35,0,0,0,0
Mack Brown,9,3.00,0,0,0,0,0,0,8,29,0,0,1,11,0,0,0,0
James Develin,9,2.00,0,0,0,0,0,0,0,0,0,0,6,38,0,0,0,0
Patrick DiMarco,6,2.00,0,0,0,0,0,0,2,-2,0,0,7,28,0,0,0,0
Tyler Ervin,7,2.00,0,0,0,0,0,0,4,12,0,0,8,38,0,0,0,0
Senorise Perry,1,2.00,0,0,0,0,0,0,8,30,0,0,1,3,0,0,0,0
De'Veon Smith,1,2.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
Keith Smith,6,2.00,0,0,0,0,0,0,0,0,0,0,5,26,0,0,0,0
Lawrence Thomas,11,2.00,0,0,0,0,0,0,2,1,0,0,6,43,0,0,0,0
Fitzgerald Toussaint,9,2.00,0,0,0,0,0,0,6,25,0,0,2,9,0,0,0,0
Andre Williams,9,2.00,0,0,0,0,0,0,9,25,0,0,0,0,0,0,0,0
Derrick Coleman,5,1.00,0,0,0,0,0,0,2,8,0,0,2,20,0,0,0,0
LeShun Daniels,9,1.00,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0
Matt Dayes,9,1.00,0,0,0,0,0,0,5,13,0,0,4,29,0,0,0,0
Josh Ferguson,11,1.00,0,0,0,0,0,0,1,5,0,0,3,16,0,0,0,0
David Fluellen,8,1.00,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0
Matt Jones,11,1.00,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0
Taiwan Jones,6,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Raheem Mostert,11,1.00,0,0,0,0,0,0,6,30,0,0,0,0,0,0,1,0
Jay Prosch,7,1.00,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0
Bobby Rainey,10,1.00,0,0,0,0,0,0,1,2,0,0,5,18,0,0,0,0
Aaron Ripkowski,8,1.00,0,0,0,0,0,0,5,13,0,0,7,39,0,0,0,0
Dan Vitale,9,1.00,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
Michael Burton,9,0.00,0,0,0,0,0,0,4,9,0,0,2,8,0,0,0,0
Justin Davis,8,0.00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Bronson Hill,9,0.00,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0
Joe Kerridge,8,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
John Kuhn,5,0.00,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Darren McFadden,6,0.00,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0
C.J. Spiller,10,0.00,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Terrell Watson,10,0.00,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0
Devante Mays,8,-1.00,0,0,0,0,0,0,4,1,0,0,3,0,0,0,1,0
