,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Cam Newton,38.00,40,24,353,4,1,0,6,37,0,0,0,0,0,0,1,0
Matt Ryan,33.00,34,26,396,3,1,0,0,0,0,1,0,0,0,0,0,0
Philip Rivers,32.00,24,17,220,4,0,0,1,10,0,0,0,0,0,0,1,0
Derek Carr,30.00,45,34,299,3,0,0,2,10,0,0,0,0,0,0,0,0
Carson Palmer,30.00,30,17,304,3,0,0,0,0,0,0,0,0,0,0,0,0
Tyrod Taylor,29.00,30,18,297,3,1,0,2,25,0,0,0,0,0,0,0,0
Matt Forte,28.00,0,0,0,0,0,0,30,100,3,0,2,9,0,0,0,0
Jimmy Garoppolo,27.00,26,18,232,3,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Tannehill,26.00,45,32,387,2,2,0,6,35,0,0,0,0,0,0,0,0
Ben Roethlisberger,25.00,37,19,259,3,2,0,1,14,0,0,0,0,0,0,0,0
Stefon Diggs,24.00,0,0,0,0,0,0,0,0,0,0,9,182,1,0,0,0
Blaine Gabbert,24.00,36,17,243,2,2,0,3,10,1,0,0,0,0,0,0,0
Travis Benjamin,23.00,0,0,0,0,0,0,1,-1,0,0,6,115,2,0,0,0
Blake Bortles,23.00,50,31,329,2,2,0,3,34,0,0,0,0,0,0,1,0
Sam Bradford,23.00,31,22,286,2,0,0,1,-3,0,0,0,0,0,0,0,0
Kelvin Benjamin,22.00,0,0,0,0,0,0,0,0,0,0,7,108,2,0,0,0
Corey Coleman,22.00,0,0,0,0,0,0,0,0,0,0,5,104,2,0,0,0
Ryan Fitzpatrick,22.00,34,24,374,1,0,0,5,21,0,0,0,0,0,0,0,0
Kirk Cousins,20.00,46,28,364,1,1,0,2,20,0,0,0,0,0,0,0,0
Isaiah Crowell,20.00,0,0,0,0,0,0,18,133,1,0,1,15,0,0,0,0
Andy Dalton,20.00,54,31,366,1,0,0,2,7,0,0,0,0,0,0,0,0
Joe Flacco,20.00,45,25,302,2,2,0,1,1,0,0,0,0,0,0,0,0
Marcus Mariota,20.00,33,25,238,2,1,0,2,11,0,0,0,0,0,0,0,0
Aaron Rodgers,19.00,36,20,213,1,1,0,3,29,1,0,0,0,0,0,1,0
LeGarrette Blount,18.00,0,0,0,0,0,0,29,123,1,0,0,0,0,0,0,0
Eric Decker,18.00,0,0,0,0,0,0,0,0,0,0,6,126,1,0,0,0
Josh McCown,18.00,33,20,260,2,2,0,2,0,0,0,0,0,0,0,0,0
Greg Olsen,18.00,0,0,0,0,0,0,0,0,0,0,5,122,1,0,0,0
DeAngelo Williams,18.00,0,0,0,0,0,0,32,94,0,0,4,38,1,0,0,0
Martellus Bennett,17.00,0,0,0,0,0,0,0,0,0,0,5,114,1,0,0,0
Marquise Goodwin,17.00,0,0,0,0,0,0,0,0,0,0,2,112,1,0,0,0
Melvin Gordon,17.00,0,0,0,0,0,0,24,102,1,0,3,18,0,0,0,0
DeAndre Hopkins,17.00,0,0,0,0,0,0,0,0,0,0,7,113,1,0,0,0
Dak Prescott,17.00,30,22,292,0,0,0,1,6,1,0,0,0,0,0,0,0
Matthew Stafford,17.00,40,22,260,1,1,0,2,31,0,0,0,0,0,0,0,0
Giovani Bernard,16.00,0,0,0,0,0,0,5,17,0,0,9,100,1,0,1,0
Drew Brees,16.00,44,29,263,1,0,0,0,0,0,0,0,0,0,0,0,0
Julio Jones,16.00,0,0,0,0,0,0,0,0,0,0,5,106,1,0,0,0
Mike Wallace,16.00,0,0,0,0,0,0,0,0,0,0,4,41,2,0,0,0
Danny Amendola,15.00,0,0,0,0,0,0,0,0,0,0,4,48,2,0,1,0
Ryan Mathews,15.00,0,0,0,0,0,0,9,32,2,0,1,3,0,0,0,0
Latavius Murray,15.00,0,0,0,0,0,0,8,57,1,0,6,44,0,0,0,0
C.J. Anderson,14.00,0,0,0,0,0,0,20,74,1,0,3,19,0,0,0,0
