,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Aaron Rodgers,42.00,29,21,283,5,0,0,4,18,0,0,0,0,0,0,0,0
Cam Newton,36.00,17,12,171,3,0,0,6,65,1,0,0,0,0,0,0,0
Drew Brees,32.00,39,23,307,4,2,0,1,9,0,0,0,0,0,0,0,0
Matthew Stafford,32.00,36,29,373,3,0,0,2,5,0,0,0,0,0,0,0,0
Tom Brady,31.00,46,27,304,1,0,0,9,17,2,0,0,0,0,0,0,0
Matt Moore,26.00,32,16,281,3,1,0,3,-8,0,0,0,0,0,0,1,0
Michael Vick,24.00,32,18,293,2,0,0,3,10,0,0,0,0,0,0,0,0
Joe Webb,24.00,5,4,84,2,0,0,5,34,1,0,0,0,0,0,0,0
Jordy Nelson,23.00,0,0,0,0,0,0,0,0,0,0,6,115,2,0,0,0
Jared Cook,22.00,0,0,0,0,0,0,0,0,0,0,8,169,1,0,0,0
Victor Cruz,22.00,0,0,0,0,0,0,0,0,0,0,3,164,1,0,0,0
Andy Dalton,22.00,31,18,154,2,0,0,5,48,0,0,0,0,0,0,0,0
Arian Foster,22.00,0,0,0,0,0,0,23,158,1,0,3,16,0,0,0,0
Brandon Marshall,21.00,0,0,0,0,0,0,1,13,0,0,6,143,1,0,0,0
Rex Grossman,20.00,41,26,284,2,1,0,0,0,0,0,0,0,0,0,1,0
Rashard Mendenhall,20.00,0,0,0,0,0,0,18,116,1,0,1,35,0,0,0,0
Matt Ryan,20.00,52,34,373,1,0,0,2,-3,0,0,0,0,0,0,0,0
Josh Freeman,19.00,38,28,274,1,1,0,6,4,1,0,0,0,0,0,1,0
C.J. Spiller,19.00,0,0,0,0,0,0,16,111,1,0,2,27,0,0,0,0
DeAngelo Williams,19.00,0,0,0,0,0,0,7,66,2,0,2,18,0,0,0,0
Joe Flacco,18.00,24,11,132,2,1,0,4,30,0,0,0,0,0,0,0,0
Maurice Jones-Drew,18.00,0,0,0,0,0,0,24,103,1,0,6,21,0,0,0,0
Marshawn Lynch,18.00,0,0,0,0,0,0,21,107,1,0,2,24,0,0,0,0
Ray Rice,18.00,0,0,0,0,0,0,23,87,0,0,3,48,1,0,0,0
Mark Sanchez,18.00,59,30,258,1,2,0,4,13,1,0,0,0,0,0,1,0
Ahmad Bradshaw,17.00,0,0,0,0,0,0,15,54,2,0,1,8,0,0,0,0
James Jones,17.00,0,0,0,0,0,0,0,0,0,0,4,50,2,0,0,0
Julio Jones,17.00,0,0,0,0,0,0,0,0,0,0,8,128,1,0,1,0
John Skelton,17.00,44,23,297,2,3,0,4,6,0,0,0,0,0,0,0,0
Kevin Smith,17.00,0,0,0,0,0,0,15,49,1,0,2,12,1,0,0,0
Larry Fitzgerald,16.00,0,0,0,0,0,0,0,0,0,0,6,105,1,0,0,0
Matt Hasselbeck,16.00,40,24,350,1,2,0,5,2,0,0,0,0,0,0,0,0
Calvin Johnson,16.00,0,0,0,0,0,0,0,0,0,0,4,102,1,0,0,0
Brandon LaFell,16.00,0,0,0,0,0,0,0,0,0,0,3,103,1,0,0,0
Josh McCown,16.00,28,19,242,1,2,0,8,38,0,1,0,0,0,0,0,0
Reggie Wayne,16.00,0,0,0,0,0,0,0,0,0,0,8,106,1,0,0,0
Kahlil Bell,15.00,0,0,0,0,0,0,23,121,0,0,4,38,0,0,0,0
Malcom Floyd,15.00,0,0,0,0,0,0,0,0,0,0,6,95,1,0,0,0
Frank Gore,15.00,0,0,0,0,0,0,23,83,1,0,1,13,0,0,0,0
Percy Harvin,15.00,0,0,0,0,0,0,4,39,0,0,5,65,1,0,0,0
Stephen McGee,15.00,38,24,182,1,0,0,4,28,0,0,0,0,0,0,0,0
Denarius Moore,15.00,0,0,0,0,0,0,0,0,0,0,4,94,1,0,0,0
Jonathan Stewart,15.00,0,0,0,0,0,0,7,88,0,0,1,11,1,0,0,0
Tim Tebow,15.00,29,13,185,1,3,0,10,34,1,0,0,0,0,0,1,0
Dwayne Bowe,14.00,0,0,0,0,0,0,0,0,0,0,6,80,1,0,0,0
Marques Colston,14.00,0,0,0,0,0,0,0,0,0,0,7,81,1,0,0,0
Dan Orlovsky,14.00,41,23,244,1,0,0,1,2,0,0,0,0,0,0,1,0
Kyle Orton,14.00,36,21,300,1,2,0,1,2,0,0,0,0,0,0,0,0
Brandon Pettigrew,14.00,0,0,0,0,0,0,0,0,0,0,9,80,1,0,0,0
Evan Royster,14.00,0,0,0,0,0,0,19,132,0,0,2,15,0,0,0,0
Darren Sproles,14.00,0,0,0,0,0,0,5,67,0,0,2,22,1,0,0,0
Reggie Bush,13.00,0,0,0,0,0,0,22,113,0,0,2,26,0,0,0,0
Jabar Gaffney,13.00,0,0,0,0,0,0,0,0,0,0,6,77,1,0,0,0
Jeremy Maclin,13.00,0,0,0,0,0,0,0,0,0,0,5,72,1,0,0,0
Eli Manning,13.00,27,9,225,1,1,0,1,-1,0,0,0,0,0,0,0,0
Robert Meachem,13.00,0,0,0,0,0,0,0,0,0,0,3,75,1,0,0,0
Philip Rivers,13.00,53,28,299,1,2,0,0,0,0,0,0,0,0,0,0,0
Wes Welker,13.00,0,0,0,0,0,0,1,7,0,0,12,138,0,0,0,0
Steven Jackson,12.00,0,0,0,0,0,0,24,103,0,0,2,24,0,0,0,0
Roddy White,12.00,0,0,0,0,0,0,0,0,0,0,11,127,0,0,0,0
Brent Celek,11.00,0,0,0,0,0,0,0,0,0,0,2,52,1,0,0,0
Jermaine Gresham,11.00,0,0,0,0,0,0,0,0,0,0,5,56,1,0,0,0
Peyton Hillis,11.00,0,0,0,0,0,0,24,112,0,0,2,0,0,0,0,0
DeSean Jackson,11.00,0,0,0,0,0,0,2,27,0,0,5,90,0,0,0,0
Tarvaris Jackson,11.00,28,15,163,1,0,0,2,3,0,0,0,0,0,0,1,0
Carson Palmer,11.00,26,16,237,1,2,0,0,0,0,0,0,0,0,0,0,0
Donte' Stallworth,11.00,0,0,0,0,0,0,0,0,0,0,5,59,1,0,0,0
Pierre Thomas,11.00,0,0,0,0,0,0,9,53,1,0,2,4,0,0,0,0
Miles Austin,10.00,0,0,0,0,0,0,0,0,0,0,4,40,1,0,0,0
Toby Gerhart,10.00,0,0,0,0,0,0,11,109,0,0,0,0,0,0,0,0
Jimmy Graham,10.00,0,0,0,0,0,0,0,0,0,0,4,42,1,0,0,0
Adrian Peterson,10.00,0,0,0,0,0,0,12,38,1,0,2,14,0,0,0,0
Jerome Simpson,10.00,0,0,0,0,0,0,0,0,0,0,5,42,1,0,0,0
Davone Bess,9.00,0,0,0,0,0,0,0,0,0,0,3,39,1,0,0,0
Deion Branch,9.00,0,0,0,0,0,0,0,0,0,0,3,37,1,0,0,0
Nate Burleson,9.00,0,0,0,0,0,0,1,11,0,0,6,83,0,0,0,0
Michael Bush,9.00,0,0,0,0,0,0,23,70,0,0,2,24,0,0,0,0
Ryan Fitzpatrick,9.00,27,15,196,0,0,0,3,22,0,0,0,0,0,0,0,0
Stevie Johnson,9.00,0,0,0,0,0,0,0,0,0,0,4,92,0,0,0,0
Dexter McCluster,9.00,0,0,0,0,0,0,3,15,0,0,5,89,0,0,0,0
