,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Joe Burrow,46.00,46,37,525,4,0,0,2,11,0,0,0,0,0,0,0,0
Dak Prescott,39.00,39,28,330,4,0,0,4,21,0,0,0,0,0,0,0,0
Josh Allen,36.00,47,30,314,3,0,0,12,64,0,0,0,0,0,0,0,0
Tee Higgins,31.00,0,0,0,0,0,0,0,0,0,0,12,194,2,0,0,0
Damien Harris,28.00,0,0,0,0,0,0,18,103,3,0,0,0,0,0,0,0
Patrick Mahomes,28.00,30,23,258,3,0,0,0,0,0,0,0,0,0,0,0,0
Rex Burkhead,26.00,0,0,0,0,0,0,22,149,2,0,2,0,0,0,0,0
Justin Jackson,26.00,0,0,0,0,0,0,11,64,2,0,8,98,0,0,1,0
Aaron Rodgers,26.00,34,24,202,3,0,0,1,-1,0,0,0,0,0,0,0,0
Joe Mixon,25.00,0,0,0,0,0,0,18,65,1,0,6,70,1,0,0,0
Zach Wilson,25.00,22,14,102,1,0,0,4,91,1,0,0,0,0,0,0,0
Davante Adams,23.00,0,0,0,0,0,0,0,0,0,0,10,114,2,0,0,0
Nick Chubb,23.00,0,0,0,0,0,0,17,126,1,0,3,58,0,0,0,0
Josh Johnson,23.00,40,28,304,2,1,0,5,10,0,0,0,0,0,0,0,0
Davis Mills,22.00,27,21,254,2,0,0,1,-1,0,0,0,0,0,0,0,0
Kyler Murray,22.00,43,27,245,1,0,0,4,74,0,0,0,7,0,0,0,0
Carson Wentz,21.00,28,18,225,2,0,0,2,4,0,0,0,0,0,0,0,0
A.J. Brown,20.00,1,0,0,0,0,0,0,0,0,0,11,145,1,0,0,0
Russell Wilson,20.00,27,16,181,2,0,0,2,13,0,0,0,0,0,0,0,0
Jalen Hurts,19.00,29,17,199,2,0,0,2,7,0,0,0,0,0,0,0,0
Sony Michel,19.00,0,0,0,0,0,0,27,131,1,0,1,4,0,0,0,0
Rashaad Penny,19.00,0,0,0,0,0,0,17,135,1,0,0,0,0,0,0,0
Byron Pringle,19.00,0,0,0,0,0,0,0,0,0,0,6,75,2,0,0,0
Mark Andrews,18.00,0,0,0,0,0,0,0,0,0,0,8,125,1,0,0,0
Chase Edmonds,18.00,0,0,0,0,0,0,16,56,1,0,8,71,0,0,0,0
Nick Foles,18.00,35,24,250,1,0,1,4,8,0,0,0,0,0,0,0,0
Justin Herbert,18.00,35,27,336,1,2,1,4,15,0,0,0,0,0,0,0,0
Isaiah McKenzie,18.00,0,0,0,0,0,0,1,-1,0,0,11,125,1,0,0,0
Deebo Samuel,18.00,0,0,0,0,0,0,5,32,0,0,9,159,0,0,0,0
Kirk Cousins,17.00,38,27,315,1,1,0,4,17,0,0,0,0,0,0,0,0
Tom Brady,16.00,30,18,232,1,0,0,1,11,0,0,0,0,0,0,0,0
David Montgomery,16.00,0,0,0,0,0,0,21,45,1,0,7,61,0,0,0,0
Amon-Ra St. Brown,16.00,0,0,0,0,0,0,2,19,0,0,9,91,1,0,0,0
Ryan Tannehill,16.00,29,22,209,1,0,0,3,22,0,0,0,0,0,0,0,0
Ezekiel Elliott,15.00,0,0,0,0,0,0,9,37,1,0,1,5,1,0,0,0
Jaylen Waddle,15.00,0,0,0,0,0,0,0,0,0,0,10,92,1,0,0,0
Tyler Boyd,14.00,0,0,0,0,0,0,0,0,0,0,3,85,1,0,0,0
Amari Cooper,14.00,0,0,0,0,0,0,0,0,0,0,7,85,1,0,0,0
Stefon Diggs,14.00,0,0,0,0,0,0,0,0,0,0,7,85,1,0,0,0
Jimmy Garoppolo,14.00,35,26,322,1,2,0,1,3,0,0,0,0,0,0,0,0
Matt Ryan,14.00,24,18,215,1,0,0,4,5,0,0,0,0,0,0,0,0
Dalton Schultz,14.00,0,0,0,0,0,0,0,0,0,0,8,82,1,0,0,0
DeVonta Smith,14.00,0,0,0,0,0,0,0,0,0,0,5,80,1,0,0,0
Malik Turner,14.00,0,0,0,0,0,0,0,0,0,0,3,82,1,0,0,0
Ronald Jones II,13.00,0,0,0,0,0,0,20,65,1,0,2,16,0,0,0,0
Trevor Lawrence,13.00,39,26,280,0,0,0,6,37,0,0,0,0,0,0,1,0
Baker Mayfield,13.00,36,21,222,2,4,0,2,11,0,0,0,0,0,0,0,0
Ke'Shawn Vaughn,13.00,0,0,0,0,0,0,7,70,1,0,0,0,0,0,0,0
Ja'Marr Chase,12.00,0,0,0,0,0,0,0,0,0,0,7,125,0,0,0,0
Chris Conley,12.00,0,0,0,0,0,0,0,0,0,0,3,60,1,0,0,0
Gerald Everett,12.00,0,0,0,0,0,0,0,0,0,0,4,68,1,0,0,0
Alexander Mattison,12.00,0,0,0,0,0,0,13,41,1,0,3,29,0,0,0,0
Dare Ogunbowale,12.00,0,0,0,0,0,0,17,57,1,0,2,15,0,0,0,0
K.J. Osborn,12.00,0,0,0,0,0,0,0,0,0,0,5,68,1,0,0,0
Devin Singletary,12.00,0,0,0,0,0,0,12,39,1,0,5,39,0,0,0,0
Tim Boyle,11.00,34,24,187,1,1,0,0,0,0,0,0,0,0,0,0,0
Derek Carr,11.00,25,20,201,1,1,0,7,5,0,0,0,0,0,0,1,0
Michael Carter,11.00,0,0,0,0,0,0,16,118,0,0,2,6,0,0,0,0
T.Y. Hilton,11.00,0,0,0,0,0,0,0,0,0,0,4,51,1,0,0,0
Josh Jacobs,11.00,0,0,0,0,0,0,27,129,0,0,1,-5,0,0,1,0
Justin Jefferson,11.00,0,0,0,0,0,0,0,0,0,0,8,116,0,0,0,0
Allen Lazard,11.00,0,0,0,0,0,0,1,13,0,0,2,45,1,0,0,0
Tua Tagovailoa,11.00,26,19,198,1,1,0,1,1,0,0,0,0,0,0,0,0
Jeffery Wilson,11.00,0,0,0,0,0,0,14,45,1,0,3,12,0,0,0,0
Brandon Aiyuk,10.00,0,0,0,0,0,0,0,0,0,0,4,40,1,0,0,0
John Bates,10.00,0,0,0,0,0,0,0,0,0,0,2,45,1,0,0,0
Antonio Brown,10.00,0,0,0,0,0,0,0,0,0,0,10,101,0,0,0,0
Antonio Gibson,10.00,0,0,0,0,0,0,6,29,0,0,2,29,1,0,0,0
Derrick Gore,10.00,0,0,0,0,0,0,12,43,0,0,3,61,0,0,0,0
Najee Harris,10.00,0,0,0,0,0,0,19,93,0,0,5,17,0,0,0,0
Diontae Johnson,10.00,0,0,0,0,0,0,0,0,0,0,6,51,1,0,1,0
Cooper Kupp,10.00,0,0,0,0,0,0,1,4,0,0,10,109,0,0,0,0
D.K. Metcalf,10.00,0,0,0,0,0,0,0,0,0,0,2,41,1,0,0,0
Josh Palmer,10.00,0,0,0,0,0,0,0,0,0,0,5,43,1,0,0,0
Kyle Pitts,10.00,0,0,0,0,0,0,0,0,0,0,6,102,0,0,0,0
Hunter Renfrow,10.00,0,0,0,0,0,0,0,0,0,0,3,40,1,0,0,0
Boston Scott,10.00,0,0,0,0,0,0,12,41,1,0,0,0,0,0,0,0
Jonathan Taylor,10.00,0,0,0,0,0,0,27,108,0,0,0,0,0,0,0,0
Odell Beckham Jr.,9.00,0,0,0,0,0,0,0,0,0,0,4,37,1,0,0,0
Nico Collins,9.00,0,0,0,0,0,0,0,0,0,0,3,33,1,0,0,0
Jimmy Graham,9.00,0,0,0,0,0,0,0,0,0,0,2,30,1,0,0,0
Cyril Grayson,9.00,0,0,0,0,0,0,1,14,0,0,3,81,0,0,0,0
Mecole Hardman,9.00,0,0,0,0,0,0,0,0,0,0,3,31,1,0,0,0
Ben Roethlisberger,9.00,35,23,159,1,1,0,0,0,0,0,0,0,0,0,1,0
Kyle Allen,8.00,10,8,67,1,0,0,0,0,0,0,0,0,0,0,0,0
Tavon Austin,8.00,0,0,0,0,0,0,3,21,0,0,6,68,0,0,0,0
Peyton Barber,8.00,0,0,0,0,0,0,5,22,1,0,1,0,0,0,0,0
Rashod Bateman,8.00,0,0,0,0,0,0,0,0,0,0,4,26,1,0,0,0
Sam Darnold,8.00,32,15,190,0,0,0,1,11,0,0,0,0,0,0,0,0
Clyde Edwards-Helaire,8.00,0,0,0,0,0,0,9,27,1,0,1,4,0,0,0,0
Mike Glennon,8.00,27,17,93,1,1,0,2,11,0,0,0,0,0,0,0,0
Khalil Herbert,8.00,0,0,0,0,0,0,2,21,1,0,1,7,0,0,0,0
Hayden Hurst,8.00,0,0,0,0,0,0,0,0,0,0,2,21,1,0,0,0
Aaron Jones,8.00,0,0,0,0,0,0,12,66,0,0,5,21,0,0,0,0
Michael Pittman,8.00,0,0,0,0,0,0,1,3,0,0,8,82,0,0,0,0
Cooper Rush,8.00,3,2,70,1,0,0,2,0,0,0,0,0,0,0,0,0
Anthony Schwartz,8.00,0,0,0,0,0,0,2,24,0,0,1,5,1,0,0,0
Shi Smith,8.00,0,0,0,0,0,0,0,0,0,0,3,86,0,0,0,0
Antoine Wesley,8.00,0,0,0,0,0,0,0,0,0,0,2,29,1,0,0,0
Darrel Williams,8.00,0,0,0,0,0,0,11,55,0,0,3,30,0,0,0,0
Cameron Brate,7.00,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0
Evan Engram,7.00,0,0,0,0,0,0,0,0,0,0,4,17,1,0,0,0
D'Onta Foreman,7.00,0,0,0,0,0,0,9,17,1,0,0,0,0,0,0,0
Devonta Freeman,7.00,0,0,0,0,0,0,6,17,1,0,2,3,0,0,0,0
Lil'Jordan Humphrey,7.00,0,0,0,0,0,0,0,0,0,0,3,70,0,0,0,0
Marvin Jones,7.00,0,0,0,0,0,0,0,0,0,0,8,74,0,0,0,0
Dawson Knox,7.00,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0
Drew Lock,7.00,22,15,153,0,0,0,2,10,0,0,0,0,0,0,0,0
Dezmon Patmon,7.00,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0
Cordarrelle Patterson,7.00,0,0,0,0,0,0,7,14,1,0,1,-1,0,0,0,0
James Proche,7.00,0,0,0,0,0,0,0,0,0,0,7,76,0,0,0,0
Matthew Stafford,7.00,37,21,197,1,3,0,3,8,0,0,0,0,0,0,0,0
Jamaal Williams,7.00,0,0,0,0,0,0,19,77,0,0,0,0,0,0,0,0
Javonte Williams,7.00,0,0,0,0,0,0,7,12,1,0,2,8,0,0,0,0
Harrison Bryant,6.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Jared Cook,6.00,0,0,0,0,0,0,0,0,0,0,3,44,0,1,0,0
Taylor Heinicke,6.00,22,7,121,1,2,0,1,-1,0,0,0,0,0,0,0,0
Jerry Jeudy,6.00,0,0,0,0,0,0,0,0,0,0,3,60,0,0,0,0
CeeDee Lamb,6.00,0,0,0,0,0,0,1,-2,0,0,4,66,0,0,0,0
Foster Moreau,6.00,0,0,0,0,0,0,0,0,0,0,4,67,0,0,0,0
Robby Anderson,5.00,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0
Dyami Brown,5.00,0,0,0,0,0,0,0,0,0,0,2,53,0,0,0,0
Tevin Coleman,5.00,0,0,0,0,0,0,14,57,0,0,1,4,0,0,0,0
AJ Dillon,5.00,0,0,0,0,0,0,9,41,0,0,3,15,0,0,0,0
Phillip Dorsett,5.00,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,0
Zach Ertz,5.00,0,0,0,0,0,0,0,0,0,0,8,54,0,0,0,0
Michael Gallup,5.00,0,0,0,0,0,0,0,0,0,0,2,53,0,0,0,0
Rashard Higgins,5.00,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0
D'Ernest Johnson,5.00,0,0,0,0,0,0,4,58,0,0,1,8,0,0,0,0
Zay Jones,5.00,0,0,0,0,0,0,0,0,0,0,6,50,0,0,0,0
Brevin Jordan,5.00,0,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0
Alvin Kamara,5.00,0,0,0,0,0,0,13,52,0,0,2,7,0,0,0,0
