,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Matt Schaub,47.00,55,43,527,5,2,0,0,0,0,0,0,0,0,0,0,0
Robert Griffin III,40.00,15,14,200,4,0,0,12,84,0,0,0,0,0,0,0,0
Chad Henne,38.00,33,16,354,4,0,0,2,7,0,0,0,0,0,0,0,0
Andre Johnson,33.00,0,0,0,0,0,0,0,0,0,0,14,273,1,0,0,0
Tom Brady,31.00,35,24,331,3,0,0,0,0,0,0,0,0,0,0,0,0
Justin Blackmon,29.00,0,0,0,0,0,0,0,0,0,0,7,236,1,0,0,0
Andy Dalton,28.00,29,18,230,2,0,0,3,13,1,0,0,0,0,0,0,0
Josh Freeman,27.00,46,25,248,3,2,1,5,27,0,0,0,0,0,0,0,0
Drew Brees,26.00,27,20,219,3,0,0,0,0,0,0,0,0,0,0,0,0
Peyton Manning,26.00,42,25,270,3,1,0,0,0,0,0,0,0,0,0,0,0
Rob Gronkowski,25.00,0,0,0,0,0,0,0,0,0,0,7,137,2,0,0,0
T.Y. Hilton,22.00,0,0,0,0,0,0,0,0,0,0,6,100,2,0,0,0
Colin Kaepernick,22.00,23,16,243,2,0,0,4,10,0,0,0,0,0,0,0,0
Danario Alexander,21.00,0,0,0,0,0,0,0,0,0,0,7,96,2,0,0,0
Dez Bryant,20.00,0,0,0,0,0,0,0,0,0,0,12,145,1,0,0,0
Garrett Graham,20.00,0,0,0,0,0,0,0,0,0,0,8,82,2,0,0,0
Cam Newton,20.00,29,16,252,1,0,0,11,40,0,0,0,0,0,0,0,0
Carson Palmer,20.00,40,22,312,2,2,0,1,2,0,0,0,0,0,0,0,0
Calvin Johnson,19.00,0,0,0,0,0,0,0,0,0,0,5,143,1,0,1,0
Marcel Reece,19.00,0,0,0,0,0,0,19,103,0,0,4,90,0,0,0,0
Aaron Rodgers,19.00,27,19,236,2,1,0,1,3,0,0,0,0,0,0,0,0
Brandon Weeden,19.00,35,20,210,2,0,0,0,0,0,0,0,0,0,0,1,0
Andrew Luck,18.00,50,27,334,2,3,0,1,4,0,0,0,0,0,0,1,0
Tony Romo,18.00,50,35,313,1,0,0,2,10,0,0,0,0,0,0,1,0
LaRod Stephens-Howling,18.00,0,0,0,0,0,0,22,127,1,0,2,6,0,0,0,0
Vincent Jackson,17.00,0,0,0,0,0,0,0,0,0,0,6,94,1,1,0,0
Lance Moore,17.00,0,0,0,0,0,0,0,0,0,0,2,53,2,0,0,0
Bilal Powell,17.00,0,0,0,0,0,0,11,42,2,0,2,18,0,0,0,0
Philip Rivers,17.00,40,24,258,2,2,0,0,0,0,0,0,0,0,0,1,0
BenJarvus Green-Ellis,16.00,0,0,0,0,0,0,25,101,1,0,1,7,0,0,0,0
Marcedes Lewis,16.00,0,0,0,0,0,0,0,0,0,0,3,40,2,0,0,0
Benjamin Watson,16.00,0,0,0,0,0,0,0,0,0,0,4,47,2,0,0,0
Sam Bradford,15.00,44,23,170,2,1,0,1,7,0,0,0,0,0,0,1,0
Julian Edelman,15.00,0,0,0,0,0,0,1,47,0,0,5,58,1,0,0,0
A.J. Green,15.00,0,0,0,0,0,0,0,0,0,0,6,91,1,0,0,0
Brandon LaFell,15.00,0,0,0,0,0,0,0,0,0,0,5,93,1,0,0,0
Randall Cobb,14.00,0,0,0,0,0,0,2,19,0,0,9,74,1,0,0,0
Vernon Davis,14.00,0,0,0,0,0,0,0,0,0,0,6,83,1,0,0,0
Byron Leftwich,14.00,39,18,199,0,1,0,1,31,1,0,0,0,0,0,0,0
Mikel Leshoure,14.00,0,0,0,0,0,0,19,84,1,0,1,-2,0,0,0,0
Doug Martin,14.00,0,0,0,0,0,0,24,138,0,0,4,23,0,0,1,0
Cecil Shorts,14.00,0,0,0,0,0,0,0,0,0,0,3,81,1,0,0,0
Trent Richardson,13.00,0,0,0,0,0,0,28,95,0,0,6,49,0,0,0,0
Mark Sanchez,13.00,20,15,178,1,0,0,4,-2,0,0,0,0,0,0,0,0
Jonathan Stewart,13.00,0,0,0,0,0,0,15,43,1,0,1,30,0,0,0,0
Jermichael Finley,12.00,0,0,0,0,0,0,0,0,0,0,3,66,1,0,0,0
Brandon Gibson,12.00,0,0,0,0,0,0,0,0,0,0,3,9,2,0,0,0
Mark Ingram,12.00,0,0,0,0,0,0,12,67,1,0,1,1,0,0,0,0
Santana Moss,12.00,0,0,0,0,0,0,0,0,0,0,1,61,1,0,0,0
C.J. Spiller,12.00,0,0,0,0,0,0,22,91,0,0,3,39,0,0,0,0
Matthew Stafford,12.00,39,17,266,1,2,0,2,12,0,0,0,0,0,0,1,0
Roddy White,12.00,0,0,0,0,0,0,0,0,0,0,8,123,0,0,0,0
Davone Bess,11.00,0,0,0,0,0,0,0,0,0,0,6,50,1,0,0,0
Jamaal Charles,11.00,0,0,0,0,0,0,17,87,0,0,4,31,0,0,0,0
Dallas Clark,11.00,0,0,0,0,0,0,0,0,0,0,7,58,1,0,0,0
Felix Jones,11.00,0,0,0,0,0,0,14,43,1,0,2,12,0,0,0,0
Brandon Myers,11.00,0,0,0,0,0,0,0,0,0,0,6,55,1,0,0,0
Brandon Stokley,11.00,0,0,0,0,0,0,0,0,0,0,4,55,1,0,0,0
Shane Vereen,11.00,0,0,0,0,0,0,11,40,1,0,1,11,0,0,0,0
Aldrick Robinson,10.00,0,0,0,0,0,0,0,0,0,0,1,49,1,0,0,0
Chaz Schilens,10.00,0,0,0,0,0,0,0,0,0,0,4,48,1,0,0,0
Demaryius Thomas,10.00,0,0,0,0,0,0,0,0,0,0,3,42,1,0,0,0
Michael Turner,10.00,0,0,0,0,0,0,15,46,1,0,0,0,0,0,0,0
Michael Crabtree,9.00,0,0,0,0,0,0,0,0,0,0,3,31,1,0,0,0
Arian Foster,9.00,0,0,0,0,0,0,28,90,0,0,3,15,0,0,1,0
LeSean McCoy,9.00,0,0,0,0,0,0,15,45,0,0,6,67,0,0,1,0
Ray Rice,9.00,0,0,0,0,0,0,20,40,0,0,5,53,0,0,0,0
Delone Carter,8.00,0,0,0,0,0,0,2,21,1,0,0,0,0,0,0,0
James Casey,8.00,0,0,0,0,0,0,0,0,0,0,3,20,1,0,0,0
Juron Criner,8.00,0,0,0,0,0,0,0,0,0,0,3,23,1,0,0,0
Eric Decker,8.00,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0
Jimmy Graham,8.00,0,0,0,0,0,0,0,0,0,0,6,29,1,0,0,0
Kendall Hunter,8.00,0,0,0,0,0,0,5,27,1,0,1,3,0,0,0,0
Steven Jackson,8.00,0,0,0,0,0,0,13,81,0,0,2,5,0,0,0,0
Brandon Marshall,8.00,0,0,0,0,0,0,0,0,0,0,2,21,1,0,0,0
Jalen Parmele,8.00,0,0,0,0,0,0,24,80,0,0,3,3,0,0,0,0
Stevan Ridley,8.00,0,0,0,0,0,0,13,28,1,0,0,0,0,0,0,0
Emmanuel Sanders,8.00,0,0,0,0,0,0,0,0,0,0,3,82,0,0,0,0
Mohamed Sanu,8.00,0,0,0,0,0,0,2,0,0,0,2,22,1,0,0,0
Wes Welker,8.00,0,0,0,0,0,0,0,0,0,0,7,80,0,0,0,0
Vick Ballard,7.00,0,0,0,0,0,0,16,72,0,0,1,7,0,0,0,0
Anquan Boldin,7.00,0,0,0,0,0,0,0,0,0,0,8,79,0,0,0,0
Jason Campbell,7.00,22,14,107,1,2,0,1,13,0,0,0,0,0,0,0,0
Jonathan Dwyer,7.00,0,0,0,0,0,0,12,55,0,0,3,26,0,0,0,0
Ryan Fitzpatrick,7.00,27,17,168,0,0,0,3,15,0,0,0,0,0,0,0,0
Frank Gore,7.00,0,0,0,0,0,0,17,78,0,0,0,0,0,0,0,0
Stevie Johnson,7.00,0,0,0,0,0,0,0,0,0,0,6,79,0,0,0,0
Ryan Mathews,7.00,0,0,0,0,0,0,15,47,0,0,4,36,0,0,0,0
Tony Moeaki,7.00,0,0,0,0,0,0,0,0,0,0,4,73,0,0,0,0
Alfred Morris,7.00,0,0,0,0,0,0,20,76,0,0,1,7,0,0,0,0
Logan Paulsen,7.00,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0
Cedric Peerman,7.00,0,0,0,0,0,0,8,75,0,0,0,0,0,0,0,0
James Starks,7.00,0,0,0,0,0,0,25,74,0,0,1,6,0,0,0,0
Ryan Tannehill,7.00,28,14,141,1,2,0,1,7,0,0,0,0,0,0,0,0
Reggie Wayne,7.00,0,0,0,0,0,0,0,0,0,0,7,72,0,0,0,0
Dwayne Allen,6.00,0,0,0,0,0,0,0,0,0,0,6,69,0,0,0,0
Nate Byham,6.00,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
Marques Colston,6.00,0,0,0,0,0,0,0,0,0,0,4,69,0,0,0,0
Riley Cooper,6.00,0,0,0,0,0,0,0,0,0,0,5,61,0,0,0,0
Joe Flacco,6.00,32,20,164,0,0,0,1,-1,0,0,0,0,0,0,0,0
Malcom Floyd,6.00,0,0,0,0,0,0,0,0,0,0,4,67,0,0,0,0
Matt Forte,6.00,0,0,0,0,0,0,21,63,0,0,3,4,0,0,0,0
Shonn Greene,6.00,0,0,0,0,0,0,18,64,0,0,0,0,0,0,0,0
Jermaine Gresham,6.00,0,0,0,0,0,0,0,0,0,0,6,69,0,0,0,0
Darrius Heyward-Bey,6.00,0,0,0,0,0,0,0,0,0,0,4,69,0,0,0,0
Keshawn Martin,6.00,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0
Willis McGahee,6.00,0,0,0,0,0,0,7,55,0,0,1,18,0,0,0,0
Steve Smith,6.00,0,0,0,0,0,0,0,0,0,0,5,61,0,0,0,0
Kyle Williams,6.00,0,0,0,0,0,0,0,0,0,0,2,60,0,0,0,0
Darrel Young,6.00,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0
Miles Austin,5.00,0,0,0,0,0,0,0,0,0,0,6,58,0,0,0,0
Owen Daniels,5.00,0,0,0,0,0,0,0,0,0,0,6,57,0,0,0,0
Justin Forsett,5.00,0,0,0,0,0,0,7,59,0,0,1,6,0,0,0,0
Josh Gordon,5.00,0,0,0,0,0,0,0,0,0,0,5,53,0,0,0,0
Ronnie Hillman,5.00,0,0,0,0,0,0,12,43,0,0,2,16,0,0,0,0
Greg Little,5.00,0,0,0,0,0,0,0,0,0,0,3,53,0,0,0,0
Jacob Tamme,5.00,0,0,0,0,0,0,0,0,0,0,4,53,0,0,0,0
Pierre Thomas,5.00,0,0,0,0,0,0,5,30,0,0,3,28,0,0,0,0
Kevin Walter,5.00,0,0,0,0,0,0,0,0,0,0,6,54,0,0,0,0
Jason Witten,5.00,0,0,0,0,0,0,0,0,0,0,7,51,0,0,0,0
Danny Amendola,4.00,0,0,0,0,0,0,0,0,0,0,7,41,0,0,0,0
Lance Ball,4.00,0,0,0,0,0,0,6,35,0,0,3,21,0,0,1,0
LaVon Brazill,4.00,0,0,0,0,0,0,0,0,0,0,2,46,0,0,0,0
Brent Celek,4.00,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0
Harry Douglas,4.00,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0
Nick Foles,4.00,46,21,204,0,2,0,1,0,0,0,0,0,0,0,0,0
Jeremy Kerley,4.00,0,0,0,0,0,0,1,-1,0,0,3,43,0,0,0,0
Brandon Lloyd,4.00,0,0,0,0,0,0,0,0,0,0,4,45,0,0,0,0
Mario Manningham,4.00,0,0,0,0,0,0,0,0,0,0,2,45,0,0,0,0
Rashard Mendenhall,4.00,0,0,0,0,0,0,11,33,0,0,3,17,0,0,0,0
Jordy Nelson,4.00,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0
Greg Olsen,4.00,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,0
Austin Pettis,4.00,0,0,0,0,0,0,0,0,0,0,2,46,0,0,0,0
Jacquizz Rodgers,4.00,0,0,0,0,0,0,5,16,0,0,5,35,0,0,0,0
Donnie Avery,3.00,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
Bryce Brown,3.00,0,0,0,0,0,0,5,35,0,0,0,0,0,0,0,0
Ryan Broyles,3.00,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0
Reggie Bush,3.00,0,0,0,0,0,0,10,20,0,0,2,15,0,0,0,0
Matt Cassel,3.00,16,8,93,0,0,0,1,0,0,0,0,0,0,0,0,0
Scott Chandler,3.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
Terrance Copper,3.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
Tony Gonzalez,3.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
Leonard Hankerson,3.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
Brian Hartline,3.00,0,0,0,0,0,0,0,0,0,0,4,49,0,0,1,0
Chris Ivory,3.00,0,0,0,0,0,0,8,37,0,0,0,0,0,0,0,0
James Jones,3.00,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
Julio Jones,3.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
Dexter McCluster,3.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
Brady Quinn,3.00,14,9,95,0,0,0,3,7,0,0,0,0,0,0,0,0
Daniel Thomas,3.00,0,0,0,0,0,0,12,33,0,0,0,0,0,0,0,0
Travaris Cadet,2.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Jed Collins,2.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Jerricho Cotchery,2.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Kellen Davis,2.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Early Doucet,2.00,0,0,0,0,0,0,0,0,0,0,5,28,0,0,0,0
Joel Dreessen,2.00,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0
Edmond Gates,2.00,0,0,0,0,0,0,1,12,0,0,1,10,0,0,0,0
Ladarius Green,2.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
Montario Hardesty,2.00,0,0,0,0,0,0,4,23,0,0,0,0,0,0,0,0
Dwayne Harris,2.00,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
Devin Hester,2.00,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
Damaris Johnson,2.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
Joe McKnight,2.00,0,0,0,0,0,0,4,14,0,0,1,18,0,0,0,0
Heath Miller,2.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Josh Morgan,2.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
Brandon Pettigrew,2.00,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0
Daryl Richardson,2.00,0,0,0,0,0,0,6,26,0,0,1,18,0,0,1,0
Matt Ryan,2.00,46,28,301,0,5,0,3,-3,0,0,0,0,0,0,0,0
Tony Scheffler,2.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Jeremy Stewart,2.00,0,0,0,0,0,0,2,7,0,0,1,23,0,0,0,0
Rod Streater,2.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
Brandon Tate,2.00,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0
D.J. Ware,2.00,0,0,0,0,0,0,1,2,0,0,3,23,0,0,0,0
Mike Williams,2.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
Titus Young,2.00,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0
Steve Breaston,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Donald Brown,1.00,0,0,0,0,0,0,4,17,0,0,2,6,0,0,0,0
Michael Bush,1.00,0,0,0,0,0,0,5,9,0,0,1,18,0,0,0,0
Tashard Choice,1.00,0,0,0,0,0,0,6,14,0,0,1,0,0,0,0,0
Chase Daniel,1.00,1,1,10,0,0,0,3,17,0,0,0,0,0,0,0,0
Shaun Draughn,1.00,0,0,0,0,0,0,2,10,0,0,2,1,0,0,0,0
Donald Driver,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Lance Dunbar,1.00,0,0,0,0,0,0,5,10,0,0,2,6,0,0,0,0
Larry Fitzgerald,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Michael Floyd,1.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Antonio Gates,1.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
Chris Givens,1.00,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0
Derek Hagan,1.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Will Heller,1.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Lester Jean,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Alshon Jeffery,1.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Donald Jones,1.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
Taiwan Jones,1.00,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0
Dustin Keller,1.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Lance Kendricks,1.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Brian Leonard,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Ryan Lindley,1.00,20,9,64,0,0,0,0,0,0,0,0,0,0,0,1,0
Rishard Matthews,1.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
Robert Meachem,1.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Randy Moss,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Louis Murphy,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Kevin Ogletree,1.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Bernard Pierce,1.00,0,0,0,0,0,0,2,8,0,0,1,11,0,0,0,0
