,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Robert Griffin III,32.00,29,20,206,1,1,0,11,82,2,0,0,0,0,0,0,0
Eli Manning,32.00,51,31,510,3,3,0,3,-2,0,0,0,0,0,0,0,0
Reggie Bush,31.00,0,0,0,0,0,0,26,172,2,0,3,25,0,0,0,0
Sam Bradford,29.00,35,26,310,3,1,0,3,10,0,0,0,0,0,0,0,0
Andy Dalton,28.00,31,24,318,3,1,0,3,4,0,0,0,0,0,0,0,0
Cam Newton,28.00,20,14,253,1,0,0,13,71,1,0,0,0,0,0,1,0
C.J. Spiller,28.00,0,0,0,0,0,0,15,123,2,0,3,47,0,0,0,0
Philip Rivers,27.00,32,24,284,3,1,0,1,9,0,0,0,0,0,0,0,0
Hakeem Nicks,25.00,0,0,0,0,0,0,0,0,0,0,10,199,1,0,0,0
Trent Richardson,25.00,0,0,0,0,0,0,19,109,1,0,4,36,1,0,0,0
Willis McGahee,24.00,0,0,0,0,0,0,22,113,2,0,2,11,0,0,0,0
Michael Vick,24.00,32,23,371,1,2,0,10,34,1,0,0,0,0,0,1,0
Brandon Weeden,24.00,37,26,322,2,0,0,2,6,0,0,0,0,0,0,0,0
Matt Cassel,23.00,42,23,301,2,1,0,2,25,0,0,0,0,0,0,1,0
Victor Cruz,23.00,0,0,0,0,0,0,0,0,0,0,11,179,1,0,0,0
Ben Roethlisberger,23.00,31,24,275,2,0,0,0,0,0,0,0,0,0,0,0,0
Dwayne Bowe,22.00,0,0,0,0,0,0,0,0,0,0,8,102,2,0,0,0
Ryan Fitzpatrick,22.00,19,10,178,2,0,0,4,34,0,0,0,0,0,0,0,0
Andrew Luck,22.00,31,20,224,2,0,0,4,21,0,0,0,0,0,0,0,0
Dante Rosario,22.00,0,0,0,0,0,0,0,0,0,0,4,48,3,0,0,0
Danny Amendola,21.00,0,0,0,0,0,0,0,0,0,0,15,160,1,0,1,0
Drew Brees,21.00,49,31,325,1,2,0,2,0,1,0,0,0,0,0,0,0
Matt Ryan,21.00,36,24,219,2,0,0,6,19,0,0,0,0,0,0,0,0
Alex Smith,21.00,31,20,226,2,0,0,4,7,0,0,0,0,0,0,0,0
Ryan Tannehill,21.00,30,18,200,1,0,0,3,14,1,0,0,0,0,0,0,0
Ben Tate,21.00,0,0,0,0,0,0,12,74,2,0,4,23,0,0,0,0
Arian Foster,20.00,0,0,0,0,0,0,28,110,1,0,6,37,0,0,0,0
Christian Ponder,20.00,35,27,245,2,0,0,3,7,0,0,0,0,0,0,1,0
Vernon Davis,19.00,0,0,0,0,0,0,0,0,0,0,5,73,2,0,0,0
