,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
David Garrard,39.00,21,17,260,4,0,0,2,2,1,0,0,0,0,0,1,0
Matthew Stafford,32.00,45,26,212,4,1,1,0,0,0,0,0,0,0,0,0,0
Calvin Johnson,28.00,0,0,0,0,0,0,0,0,0,0,9,101,3,0,0,0
Jason Campbell,24.00,27,15,310,2,0,0,4,4,0,0,0,0,0,0,0,0
BenJarvus Green-Ellis,24.00,0,0,0,0,0,0,17,112,2,0,1,11,0,0,0,0
LeGarrette Blount,23.00,0,0,0,0,0,0,22,120,2,0,2,9,0,0,1,0
Jamaal Charles,23.00,0,0,0,0,0,0,22,177,0,0,4,61,0,0,0,0
Arian Foster,22.00,0,0,0,0,0,0,15,102,1,0,9,65,0,0,0,0
Brandon Lloyd,22.00,0,0,0,0,0,0,0,0,0,0,7,169,1,0,0,0
Peyton Manning,22.00,45,26,268,2,0,0,4,3,0,0,0,0,0,0,0,0
Philip Rivers,22.00,36,27,305,2,1,0,2,3,0,0,0,0,0,0,0,0
Vince Young,22.00,21,10,253,2,0,0,2,3,0,0,0,0,0,0,0,0
Drew Brees,21.00,44,34,305,2,1,0,3,-2,0,0,0,0,0,0,1,0
Mike Sims-Walker,21.00,0,0,0,0,0,0,0,0,0,0,8,153,1,0,0,0
Adrian Peterson,20.00,0,0,0,0,0,0,25,92,1,0,5,50,0,0,0,0
Sam Bradford,19.00,32,25,191,2,0,0,5,2,0,0,0,0,0,0,0,0
Larry Fitzgerald,19.00,0,0,0,0,0,0,0,0,0,0,6,72,2,0,0,0
Josh Freeman,19.00,25,18,278,1,0,0,2,22,0,0,0,0,0,0,0,0
Darrius Heyward-Bey,19.00,0,0,0,0,0,0,1,30,0,0,5,105,1,0,0,0
Troy Smith,19.00,19,12,196,1,0,0,4,2,1,0,0,0,0,0,0,0
Antonio Gates,18.00,0,0,0,0,0,0,0,0,0,0,5,123,1,0,0,0
Kyle Orton,18.00,40,28,370,1,1,0,3,18,0,0,0,0,0,0,1,0
Terrell Owens,18.00,0,0,0,0,0,0,0,0,0,0,5,65,2,0,0,0
Marcel Reece,18.00,0,0,0,0,0,0,2,32,0,0,3,90,1,0,0,0
Frank Gore,17.00,0,0,0,0,0,0,29,118,1,0,1,7,0,0,0,0
Marcedes Lewis,17.00,0,0,0,0,0,0,0,0,0,0,2,51,2,0,0,0
Carson Palmer,17.00,38,17,156,2,1,0,3,13,0,0,0,0,0,0,0,0
Nate Washington,17.00,0,0,0,0,0,0,0,0,0,0,4,117,1,0,0,0
Michael Bush,16.00,0,0,0,0,0,0,9,51,1,0,1,55,0,0,0,0
Ryan Fitzpatrick,16.00,48,24,223,1,1,0,6,43,0,0,0,0,0,0,0,0
Andre Johnson,16.00,0,0,0,0,0,0,0,0,0,0,7,106,1,0,0,0
Donovan McNabb,16.00,30,17,210,1,1,0,4,45,0,0,0,0,0,0,0,0
Brandon Tate,16.00,0,0,0,0,0,0,0,0,0,0,3,101,1,0,0,0
Mike Williams,16.00,0,0,0,0,0,0,0,0,0,0,4,105,1,0,0,0
Tom Brady,15.00,27,16,240,1,0,0,4,-3,0,0,0,0,0,0,0,0
Steve Breaston,15.00,0,0,0,0,0,0,1,14,0,0,8,147,0,0,0,0
Jason Witten,15.00,0,0,0,0,0,0,0,0,0,0,10,97,1,0,0,0
Maurice Jones-Drew,14.00,0,0,0,0,0,0,27,135,0,0,2,13,0,0,0,0
Jon Kitna,14.00,49,34,379,1,4,0,5,12,0,0,0,0,0,0,0,0
Rashard Mendenhall,14.00,0,0,0,0,0,0,15,71,1,0,2,14,0,0,0,0
Mike Tolbert,14.00,0,0,0,0,0,0,11,63,1,0,4,27,0,0,0,0
Matt Cassel,13.00,26,14,152,1,0,0,2,13,0,0,0,0,0,0,0,0
Marques Colston,13.00,0,0,0,0,0,0,1,1,0,0,6,75,1,0,0,0
Chris Johnson,13.00,0,0,0,0,0,0,15,59,1,0,5,24,0,0,0,0
Darren McFadden,13.00,0,0,0,0,0,0,21,111,0,0,2,24,0,0,0,0
Darren Sproles,13.00,0,0,0,0,0,0,4,41,0,0,4,36,1,0,0,0
Percy Harvin,12.00,0,0,0,0,0,0,0,0,0,0,6,104,0,1,0,0
Tarvaris Jackson,12.00,6,4,36,1,0,1,1,33,0,0,0,0,0,0,0,0
Jacob Tamme,12.00,0,0,0,0,0,0,0,0,0,0,6,64,1,0,0,0
Beanie Wells,12.00,0,0,0,0,0,0,16,50,1,0,1,14,0,0,0,0
Derek Anderson,11.00,24,16,234,1,2,0,0,0,0,0,0,0,0,0,0,0
Miles Austin,11.00,0,0,0,0,0,0,0,0,0,0,7,117,0,0,0,0
Michael Crabtree,11.00,0,0,0,0,0,0,0,0,0,0,3,53,1,0,0,0
Ryan Mathews,11.00,0,0,0,0,0,0,15,43,1,0,3,11,0,0,0,0
Lance Moore,11.00,0,0,0,0,0,0,0,0,0,0,7,54,1,0,0,0
Matt Schaub,11.00,38,22,201,1,1,0,1,1,0,0,0,0,0,0,1,0
Danny Woodhead,11.00,0,0,0,0,0,0,6,13,1,0,5,45,0,0,0,0
Brandon LaFell,10.00,0,0,0,0,0,0,0,0,0,0,4,40,1,0,0,0
LaRod Stephens-Howling,10.00,0,0,0,0,0,0,4,41,1,0,0,0,0,0,0,0
Mike Thomas,10.00,0,0,0,0,0,0,1,9,0,0,4,41,1,0,0,0
Keiland Williams,10.00,0,0,0,0,0,0,6,25,1,0,3,28,0,0,0,0
Ricky Williams,10.00,0,0,0,0,0,0,9,47,1,0,1,2,0,0,0,0
Anthony Armstrong,9.00,0,0,0,0,0,0,0,0,0,0,3,92,0,0,0,0
Daniel Fells,9.00,0,0,0,0,0,0,0,0,0,0,4,35,1,0,0,0
Mike Hart,9.00,0,0,0,0,0,0,12,84,0,0,3,19,0,0,0,0
Stevie Johnson,9.00,0,0,0,0,0,0,0,0,0,0,5,37,1,0,0,0
Reggie Wayne,9.00,0,0,0,0,0,0,0,0,0,0,4,39,1,0,0,0
Danny Amendola,8.00,0,0,0,0,0,0,0,0,0,0,6,28,1,0,0,0
Dez Bryant,8.00,0,0,0,0,0,0,0,0,0,0,7,84,0,0,0,0
Jerricho Cotchery,8.00,0,0,0,0,0,0,1,-8,0,0,4,89,0,0,0,0
Brett Favre,8.00,32,22,259,0,1,0,0,0,0,0,0,0,0,0,0,0
Brian Hartline,8.00,0,0,0,0,0,0,1,30,0,0,5,53,0,0,0,0
