,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Jameis Winston,37.00,41,28,385,4,1,0,1,-1,0,0,0,0,0,0,0,0
Nick Chubb,35.00,0,0,0,0,0,0,20,165,3,0,3,18,0,0,0,0
Chris Godwin,29.00,0,0,0,0,0,0,0,0,0,0,12,172,2,0,0,0
Lamar Jackson,29.00,34,24,247,3,2,0,9,66,0,0,0,0,0,0,0,0
Marcus Mariota,29.00,27,18,227,3,0,0,3,22,0,0,0,0,0,0,0,0
Aaron Rodgers,29.00,53,34,422,2,1,0,5,46,0,0,0,0,0,0,1,0
Matthew Stafford,29.00,34,21,291,3,0,0,2,18,0,0,0,0,0,0,1,0
Joe Flacco,28.00,38,22,303,3,1,0,1,-1,0,0,0,0,0,0,0,0
Jordan Howard,28.00,0,0,0,0,0,0,15,87,2,0,3,28,1,0,0,0
Jacoby Brissett,27.00,46,24,265,3,1,0,5,19,0,0,0,0,0,0,0,0
Jared Goff,25.00,68,45,517,2,3,0,0,0,0,0,0,0,0,0,1,0
Carson Wentz,25.00,27,16,160,3,0,0,6,13,0,0,0,0,0,0,0,0
Austin Ekeler,24.00,0,0,0,0,0,0,18,60,1,0,5,62,1,0,0,0
Leonard Fournette,24.00,0,0,0,0,0,0,29,225,0,0,2,20,0,0,0,0
Philip Rivers,24.00,30,24,310,2,0,0,1,0,0,0,0,0,0,0,0,0
Christian McCaffrey,23.00,0,0,0,0,0,0,27,93,1,0,10,86,0,0,0,0
Wayne Gallman,22.00,0,0,0,0,0,0,18,63,1,0,6,55,1,0,1,0
A.J. Brown,21.00,0,0,0,0,0,0,0,0,0,0,3,94,2,0,0,0
Mason Rudolph,21.00,28,24,229,2,0,0,3,-3,0,0,0,0,0,0,0,0
Gardner Minshew,20.00,33,19,213,2,0,0,1,2,0,0,0,0,0,0,0,0
Davante Adams,18.00,0,0,0,0,0,0,0,0,0,0,10,180,0,0,0,0
Derek Carr,18.00,31,21,189,2,0,0,2,-1,0,0,0,0,0,0,1,0
James Conner,18.00,0,0,0,0,0,0,10,42,0,0,8,83,1,0,0,0
Kenny Golladay,18.00,0,0,0,0,0,0,0,0,0,0,5,67,2,0,0,0
Todd Gurley,18.00,0,0,0,0,0,0,5,16,2,0,7,54,0,0,0,0
Cooper Kupp,18.00,0,0,0,0,0,0,1,-2,0,0,9,121,1,0,0,0
Courtland Sutton,18.00,0,0,0,0,0,0,0,0,0,0,6,62,2,0,0,0
Patrick Mahomes,17.00,42,24,315,0,0,0,6,54,0,0,0,0,0,0,0,0
Baker Mayfield,17.00,30,20,342,1,1,0,3,1,0,0,0,0,0,0,0,0
Jarvis Landry,16.00,0,0,0,0,0,0,0,0,0,0,8,167,0,0,0,0
Darrel Williams,16.00,0,0,0,0,0,0,8,13,2,0,3,43,0,0,1,0
Robert Woods,16.00,0,0,0,0,0,0,0,0,0,0,13,164,0,0,0,0
Corey Davis,15.00,0,0,0,0,0,0,0,0,0,0,5,91,1,0,0,0
Kyler Murray,15.00,32,22,241,0,1,0,4,27,1,0,0,0,0,0,0,0
Matt Ryan,15.00,53,35,397,0,0,0,2,18,0,0,0,0,0,0,1,0
Russell Wilson,15.00,28,22,240,1,0,0,2,7,0,0,0,0,0,0,0,0
Chris Carson,14.00,0,0,0,0,0,0,22,104,0,0,4,41,0,0,0,0
Mike Evans,14.00,0,0,0,0,0,0,0,0,0,0,4,89,1,0,0,0
Kerryon Johnson,14.00,0,0,0,0,0,0,26,125,0,0,2,32,0,0,1,0
Daniel Jones,14.00,31,23,225,1,2,0,5,33,0,0,0,0,0,0,0,0
Ronald Jones II,14.00,0,0,0,0,0,0,19,70,1,0,1,12,0,0,0,0
LeSean McCoy,14.00,0,0,0,0,0,0,11,56,1,0,2,33,0,0,0,0
Jaylen Samuels,14.00,3,3,31,0,0,0,10,26,1,0,8,57,0,0,0,0
Ricky Seals-Jones,14.00,0,0,0,0,0,0,0,0,0,0,3,82,1,0,0,0
Chase Daniel,13.00,30,22,195,1,0,0,5,4,0,0,0,0,0,0,0,0
Trevor Davis,13.00,0,0,0,0,0,0,2,74,1,0,0,0,0,0,0,0
Austin Hooper,13.00,0,0,0,0,0,0,0,0,0,0,9,130,0,0,0,0
David Johnson,13.00,0,0,0,0,0,0,11,40,0,0,8,99,0,0,0,0
DeVante Parker,13.00,0,0,0,0,0,0,0,0,0,0,4,70,1,0,0,0
Dalvin Cook,12.00,0,0,0,0,0,0,14,35,1,0,6,35,0,0,0,0
Jimmy Graham,12.00,0,0,0,0,0,0,0,0,0,0,6,61,1,0,0,0
Diontae Johnson,12.00,0,0,0,0,0,0,0,0,0,0,6,77,1,0,1,0
Willie Snead,12.00,0,0,0,0,0,0,0,0,0,0,2,61,1,0,0,0
Deshaun Watson,12.00,33,21,160,0,0,0,3,12,1,0,0,0,0,0,1,0
Geronimo Allison,11.00,0,0,0,0,0,0,1,7,0,0,3,52,1,0,0,0
Will Dissly,11.00,0,0,0,0,0,0,0,0,0,0,7,57,1,0,0,0
Ezekiel Elliott,11.00,0,0,0,0,0,0,18,35,1,0,6,30,0,0,1,0
Aaron Jones,11.00,0,0,0,0,0,0,13,21,1,0,6,37,0,0,0,0
Josh Rosen,11.00,24,17,180,1,1,0,0,0,0,0,0,0,0,0,0,0
Ryquell Armstead,10.00,0,0,0,0,0,0,8,42,0,0,1,7,1,0,0,0
Eric Ebron,10.00,0,0,0,0,0,0,0,0,0,0,1,48,1,0,0,0
Gerald Everett,10.00,0,0,0,0,0,0,0,0,0,0,5,44,1,0,0,0
Frank Gore,10.00,0,0,0,0,0,0,17,109,0,0,0,0,0,0,0,0
Derrick Henry,10.00,0,0,0,0,0,0,27,100,0,0,1,8,0,0,0,0
Dontrell Hilliard,10.00,0,0,0,0,0,0,6,27,1,0,2,27,0,0,0,0
Chester Rogers,10.00,0,0,0,0,0,0,0,0,0,0,3,48,1,0,0,0
Emmanuel Sanders,10.00,0,0,0,0,0,0,0,0,0,0,5,104,0,0,0,0
Mark Andrews,9.00,0,0,0,0,0,0,0,0,0,0,4,31,1,0,0,0
Miles Boykin,9.00,0,0,0,0,0,0,0,0,0,0,3,32,1,0,0,0
Cameron Brate,9.00,0,0,0,0,0,0,0,0,0,0,3,36,1,0,0,0
