,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Ben Roethlisberger,56.00,49,40,522,6,0,0,1,-1,0,0,0,0,0,0,0,0
Tom Brady,44.00,35,30,354,5,0,0,2,0,0,0,0,0,0,0,0,0
Arian Foster,35.00,0,0,0,0,0,0,20,151,2,0,4,22,1,0,0,0
Kyle Orton,33.00,17,10,238,4,0,0,2,6,0,0,0,0,0,0,0,0
Rob Gronkowski,32.00,0,0,0,0,0,0,0,0,0,0,9,149,3,0,0,0
Andrew Luck,32.00,45,26,400,3,2,0,3,26,0,0,0,0,0,0,0,0
Drew Brees,30.00,32,27,311,3,0,0,1,6,0,0,0,0,0,0,0,0
Jeremy Maclin,30.00,0,0,0,0,0,0,0,0,0,0,12,187,2,0,0,0
Emmanuel Sanders,30.00,0,0,0,0,0,0,1,6,0,0,9,120,3,0,0,0
Peyton Manning,29.00,35,25,286,3,0,0,1,0,0,0,0,0,0,0,0,0
Jay Cutler,28.00,30,20,227,3,1,2,1,6,0,0,0,0,0,0,1,0
Aaron Rodgers,26.00,39,28,418,1,2,0,2,21,1,0,0,0,0,0,0,0
Antonio Brown,25.00,0,0,0,0,0,0,1,5,0,0,10,133,2,0,0,0
Nick Foles,25.00,62,36,411,2,2,0,2,14,0,0,0,0,0,0,0,0
Carson Palmer,25.00,42,20,329,2,0,0,0,0,0,0,0,0,0,0,0,0
Philip Rivers,25.00,41,30,252,3,2,0,1,17,0,0,0,0,0,0,0,0
Matt Forte,24.00,0,0,0,0,0,0,19,114,0,0,6,54,1,1,0,0
Mark Ingram,23.00,0,0,0,0,0,0,24,172,1,0,1,3,0,0,0,0
Matthew Stafford,23.00,47,24,325,2,1,0,3,9,0,0,0,0,0,0,0,0
Larry Fitzgerald,22.00,0,0,0,0,0,0,0,0,0,0,7,160,1,0,0,0
Jamaal Charles,21.00,0,0,0,0,0,0,14,67,2,0,4,44,0,0,1,0
Brandin Cooks,21.00,0,0,0,0,0,0,1,4,1,0,6,94,1,0,0,0
T.Y. Hilton,21.00,0,0,0,0,0,0,0,0,0,0,6,155,1,0,0,0
DeMarco Murray,21.00,0,0,0,0,0,0,19,141,0,0,4,80,0,0,1,0
Golden Tate,21.00,0,0,0,0,0,0,0,0,0,0,7,151,1,0,0,0
Sammy Watkins,21.00,0,0,0,0,0,0,0,0,0,0,3,157,1,0,0,0
Martavis Bryant,20.00,0,0,0,0,0,0,0,0,0,0,5,83,2,0,0,0
Andy Dalton,20.00,28,21,266,0,1,0,6,14,2,0,0,0,0,0,1,0
Zach Mettenberger,20.00,41,27,299,2,1,0,1,-1,0,0,0,0,0,0,1,0
Matt Ryan,19.00,27,20,228,2,1,0,1,6,0,0,0,0,0,0,0,0
Derek Carr,18.00,54,34,328,1,0,0,1,2,0,0,0,0,0,0,1,0
Randall Cobb,18.00,0,0,0,0,0,0,0,0,0,0,5,126,1,0,0,0
Brandon LaFell,18.00,0,0,0,0,0,0,0,0,0,0,11,124,1,0,0,0
Lorenzo Taliaferro,18.00,0,0,0,0,0,0,7,27,2,0,2,42,0,0,0,0
John Brown,17.00,0,0,0,0,0,0,0,0,0,0,5,119,1,0,0,0
Antonio Gates,17.00,0,0,0,0,0,0,0,0,0,0,5,54,2,0,0,0
Brian Hoyer,17.00,28,19,275,1,0,0,2,1,0,0,0,0,0,0,0,0
Eddie Lacy,17.00,0,0,0,0,0,0,13,59,0,0,8,123,0,0,0,0
Heath Miller,17.00,0,0,0,0,0,0,0,0,0,0,7,112,1,0,0,0
Donte Moncrief,17.00,0,0,0,0,0,0,0,0,0,0,7,113,1,0,0,0
Ryan Fitzpatrick,16.00,35,19,227,1,0,0,4,12,0,0,0,0,0,0,0,0
Chris Ivory,16.00,0,0,0,0,0,0,13,43,2,0,0,0,0,0,0,0
Colt McCoy,16.00,30,25,299,0,1,0,7,16,1,0,0,0,0,0,0,0
Martellus Bennett,15.00,0,0,0,0,0,0,0,0,0,0,6,95,1,0,0,0
Teddy Bridgewater,15.00,42,24,241,1,0,0,1,3,0,0,0,0,0,0,0,0
Ryan Tannehill,15.00,29,16,196,1,1,0,5,48,0,0,0,0,0,0,0,0
Le'Veon Bell,14.00,0,0,0,0,0,0,24,92,0,0,6,56,0,0,0,0
Ahmad Bradshaw,14.00,0,0,0,0,0,0,6,35,1,0,7,52,0,0,0,0
Andrew Hawkins,14.00,0,0,0,0,0,0,0,0,0,0,7,88,1,0,0,0
Alfred Morris,14.00,0,0,0,0,0,0,18,73,1,0,1,12,0,0,0,0
Allen Robinson,14.00,0,0,0,0,0,0,0,0,0,0,5,82,1,0,0,0
Tony Romo,14.00,28,17,209,1,0,0,1,1,0,0,0,0,0,0,0,0
Mohamed Sanu,14.00,0,0,0,0,0,0,2,27,0,0,5,125,0,0,0,0
Juwan Thompson,14.00,0,0,0,0,0,0,7,24,2,0,0,0,0,0,0,0
Russell Wilson,14.00,32,20,199,1,1,0,6,35,0,0,0,0,0,0,0,0
Keenan Allen,13.00,0,0,0,0,0,0,0,0,0,0,9,73,1,0,0,0
Blake Bortles,13.00,34,18,221,1,2,0,6,48,0,0,0,0,0,0,1,0
Andre Ellington,13.00,0,0,0,0,0,0,23,71,1,0,3,14,0,0,1,0
DeSean Jackson,13.00,0,0,0,0,0,0,0,0,0,0,6,136,0,0,0,0
Theo Riddick,13.00,0,0,0,0,0,0,3,5,0,0,8,74,1,0,0,0
Jason Witten,13.00,0,0,0,0,0,0,0,0,0,0,5,70,1,0,0,0
Ronnie Hillman,12.00,0,0,0,0,0,0,20,109,0,0,3,29,0,0,0,0
Andre Holmes,12.00,0,0,0,0,0,0,0,0,0,0,5,69,1,0,0,0
Steven Jackson,12.00,0,0,0,0,0,0,18,60,1,0,0,0,0,0,0,0
Timothy Wright,12.00,0,0,0,0,0,0,1,-2,0,0,7,61,1,0,0,0
Mike Glennon,11.00,28,19,171,1,1,0,3,13,0,0,0,0,0,0,0,0
Jimmy Graham,11.00,0,0,0,0,0,0,0,0,0,0,5,59,1,0,0,0
Alshon Jeffery,11.00,0,0,0,0,0,0,0,0,0,0,5,59,1,0,0,0
Denard Robinson,11.00,0,0,0,0,0,0,18,108,0,0,1,10,0,0,0,0
Markus Wheaton,11.00,0,0,0,0,0,0,0,0,0,0,5,56,1,0,0,0
Robert Woods,11.00,0,0,0,0,0,0,0,0,0,0,3,50,1,0,0,0
Giovani Bernard,10.00,0,0,0,0,0,0,16,45,1,0,2,2,0,0,0,0
Austin Davis,10.00,25,15,160,1,1,0,1,1,0,0,0,0,0,0,0,0
Knile Davis,10.00,0,0,0,0,0,0,16,49,1,0,0,0,0,0,0,0
Alex Smith,10.00,29,25,223,0,0,0,3,24,0,0,0,0,0,0,0,0
Demaryius Thomas,10.00,0,0,0,0,0,0,0,0,0,0,8,105,0,0,0,0
Kelvin Benjamin,9.00,0,0,0,0,0,0,0,0,0,0,4,94,0,0,0,0
Dez Bryant,9.00,0,0,0,0,0,0,0,0,0,0,3,30,1,0,0,0
Justin Forsett,9.00,0,0,0,0,0,0,17,68,0,1,3,17,0,0,0,0
DeAndre Hopkins,9.00,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0
Justin Hunter,9.00,0,0,0,0,0,0,0,0,0,0,4,31,1,0,0,0
Greg Jennings,9.00,0,0,0,0,0,0,0,0,0,0,3,38,1,0,0,0
LeSean McCoy,9.00,0,0,0,0,0,0,20,83,0,0,3,14,0,0,0,0
Lamar Miller,9.00,0,0,0,0,0,0,14,78,0,0,3,21,0,0,0,0
Cordarrelle Patterson,9.00,0,0,0,0,0,0,1,10,0,0,6,86,0,0,0,0
Delanie Walker,9.00,0,0,0,0,0,0,0,0,0,0,4,37,1,0,0,0
Dwayne Allen,8.00,0,0,0,0,0,0,0,0,0,0,1,21,1,0,0,0
Riley Cooper,8.00,0,0,0,0,0,0,0,0,0,0,5,88,0,0,0,0
Jonas Gray,8.00,0,0,0,0,0,0,17,86,0,0,0,0,0,0,0,0
Jerick McKinnon,8.00,0,0,0,0,0,0,16,83,0,0,1,-1,0,0,0,0
Bilal Powell,8.00,0,0,0,0,0,0,4,28,1,0,0,0,0,0,0,0
Mychal Rivera,8.00,0,0,0,0,0,0,0,0,0,0,7,83,0,0,0,0
Jonathan Stewart,8.00,0,0,0,0,0,0,16,79,0,0,3,15,0,0,0,0
Ben Tate,8.00,0,0,0,0,0,0,15,26,1,0,1,8,0,0,0,0
Michael Vick,8.00,36,18,153,0,1,0,8,69,0,0,0,0,0,0,2,0
Brandon Weeden,8.00,6,4,69,1,0,0,1,0,0,0,0,0,0,0,0,0
Luke Willson,8.00,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0
Davante Adams,7.00,0,0,0,0,0,0,0,0,0,0,7,75,0,0,0,0
Scott Chandler,7.00,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0
Mike Evans,7.00,0,0,0,0,0,0,0,0,0,0,4,78,0,0,0,0
Austin Seferian-Jenkins,7.00,0,0,0,0,0,0,0,0,0,0,3,26,1,0,1,0
Doug Baldwin,6.00,0,0,0,0,0,0,0,0,0,0,6,61,0,0,0,0
Alfred Blue,6.00,0,0,0,0,0,0,14,42,0,0,1,22,0,0,0,0
Dwayne Bowe,6.00,0,0,0,0,0,0,0,0,0,0,6,64,0,0,0,0
