,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Kevin Kolb,29.00,29,23,326,3,1,0,2,1,0,0,0,0,0,0,0,0
Jeremy Maclin,27.00,0,0,0,0,0,0,0,0,0,0,7,159,2,0,0,0
Drew Brees,26.00,32,21,263,3,1,0,2,2,0,0,0,0,0,0,0,0
Matt Cassel,26.00,29,20,201,3,0,0,1,8,0,0,0,0,0,0,0,0
Ben Roethlisberger,26.00,27,16,257,3,1,0,1,5,0,0,0,0,0,0,0,0
Tony Romo,26.00,32,24,220,3,2,0,3,31,0,0,0,11,0,0,0,0
Matt Schaub,24.00,33,25,305,2,0,0,1,3,0,0,0,0,0,0,0,0
Joe Flacco,23.00,35,27,285,2,0,0,2,5,0,0,0,0,0,0,0,0
Peyton Manning,23.00,38,25,307,2,0,0,1,-1,0,0,0,0,0,0,1,0
Aaron Rodgers,23.00,33,18,313,1,1,0,4,14,1,0,0,0,0,0,0,0
Dwayne Bowe,22.00,0,0,0,0,0,0,0,0,0,0,6,108,2,0,0,0
Ryan Torain,22.00,0,0,0,0,0,0,20,100,2,0,1,9,0,0,0,0
Arian Foster,21.00,0,0,0,0,0,0,18,71,2,0,6,26,0,0,0,0
Calvin Johnson,20.00,0,0,0,0,0,0,0,0,0,0,5,146,1,0,0,0
Chad Henne,19.00,39,23,231,2,1,0,2,9,0,0,0,0,0,0,0,0
DeSean Jackson,19.00,0,0,0,0,0,0,2,44,1,0,1,34,1,0,0,0
Greg Jennings,19.00,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0
Andre Johnson,19.00,0,0,0,0,0,0,0,0,0,0,8,138,1,0,0,0
Chris Johnson,19.00,0,0,0,0,0,0,26,111,1,0,2,20,0,0,0,0
Eli Manning,19.00,30,20,177,2,0,0,1,-1,0,0,0,0,0,0,0,0
Matt Ryan,19.00,42,23,250,2,1,0,1,3,0,0,0,0,0,0,1,0
Alex Smith,19.00,33,16,196,2,0,0,4,-2,0,0,0,0,0,0,0,0
LaDainian Tomlinson,18.00,0,0,0,0,0,0,16,55,2,0,2,12,0,0,0,0
Joseph Addai,17.00,0,0,0,0,0,0,17,128,1,0,0,0,0,0,1,0
Thomas Jones,17.00,0,0,0,0,0,0,19,100,1,0,1,10,0,0,0,0
Pierre Garcon,16.00,0,0,0,0,0,0,0,0,0,0,4,103,1,0,0,0
Chris Ivory,16.00,0,0,0,0,0,0,15,158,0,0,1,17,0,0,0,0
Steven Jackson,16.00,0,0,0,0,0,0,29,109,1,0,1,2,0,0,0,0
Kyle Orton,16.00,34,14,209,1,0,0,3,22,0,0,0,0,0,0,0,0
Deion Branch,15.00,0,0,0,0,0,0,0,0,0,0,9,98,1,0,0,0
Matt Hasselbeck,15.00,40,25,242,1,0,0,3,-3,0,0,0,0,0,0,0,0
Brandon Jacobs,15.00,0,0,0,0,0,0,9,35,2,0,0,0,0,0,0,0
Colt McCoy,15.00,33,23,281,1,2,0,4,22,0,0,0,0,0,0,0,0
Rashard Mendenhall,15.00,0,0,0,0,0,0,27,84,1,0,3,15,0,0,0,0
Mike Wallace,15.00,0,0,0,0,0,0,0,0,0,0,3,90,1,0,0,0
Ahmad Bradshaw,14.00,0,0,0,0,0,0,19,133,0,0,2,10,0,0,0,0
Josh Freeman,14.00,43,25,219,1,0,0,3,2,0,0,0,0,0,0,0,0
Frank Gore,14.00,0,0,0,0,0,0,25,149,0,0,0,0,0,0,0,0
Drew Stanton,14.00,34,19,222,1,1,0,3,30,0,0,0,0,0,0,1,0
Benjamin Watson,14.00,0,0,0,0,0,0,0,0,0,0,6,88,1,0,0,0
Roy Williams,14.00,0,0,0,0,0,0,0,0,0,0,3,28,2,0,0,0
Danario Alexander,13.00,0,0,0,0,0,0,0,0,0,0,4,72,1,0,0,0
Sam Bradford,13.00,31,18,198,1,0,0,6,8,0,0,0,0,0,0,0,0
Tom Brady,13.00,44,27,292,1,2,0,2,1,0,0,0,0,0,0,0,0
Tony Gonzalez,13.00,0,0,0,0,0,0,0,0,0,0,3,19,2,0,0,0
Robert Meachem,13.00,0,0,0,0,0,0,0,0,0,0,4,71,1,0,0,0
Adrian Peterson,13.00,0,0,0,0,0,0,24,73,1,0,1,-2,0,0,0,0
Philip Rivers,13.00,37,22,249,1,1,0,0,0,0,0,0,0,0,0,0,0
Anquan Boldin,12.00,0,0,0,0,0,0,1,-1,0,0,4,63,1,0,0,0
Jay Cutler,12.00,39,17,290,0,0,0,2,19,0,0,0,0,0,0,0,0
Justin Forsett,12.00,0,0,0,0,0,0,10,67,1,0,1,9,0,0,0,0
Johnny Knox,12.00,0,0,0,0,0,0,0,0,0,0,5,120,0,0,0,0
Brandon Marshall,12.00,0,0,0,0,0,0,0,0,0,0,10,127,0,0,0,0
Derrick Ward,12.00,0,0,0,0,0,0,3,58,1,0,1,12,0,0,0,0
Mike Williams,12.00,0,0,0,0,0,0,0,0,0,0,10,123,0,0,0,0
Jamaal Charles,11.00,0,0,0,0,0,0,16,93,0,0,4,24,0,0,0,0
Austin Collie,11.00,0,0,0,0,0,0,0,0,0,0,7,57,1,0,0,0
Michael Crabtree,11.00,0,0,0,0,0,0,0,0,0,0,4,57,1,0,0,0
Patrick Crayton,11.00,0,0,0,0,0,0,0,0,0,0,6,117,0,0,0,0
Matt Forte,11.00,0,0,0,0,0,0,8,11,1,0,3,40,0,0,0,0
Mario Manningham,11.00,0,0,0,0,0,0,0,0,0,0,4,51,1,0,0,0
Donovan McNabb,11.00,45,29,246,1,2,0,2,1,0,0,0,0,0,0,0,0
Heath Miller,11.00,0,0,0,0,0,0,0,0,0,0,2,50,1,0,0,0
Lance Moore,11.00,0,0,0,0,0,0,0,0,0,0,2,57,1,0,0,0
Ray Rice,11.00,0,0,0,0,0,0,28,88,0,0,8,38,0,0,0,0
Bo Scaife,11.00,0,0,0,0,0,0,0,0,0,0,4,53,1,0,0,0
Hines Ward,11.00,0,0,0,0,0,0,0,0,0,0,5,54,1,0,0,0
Danny Woodhead,11.00,0,0,0,0,0,0,11,63,0,0,5,52,0,0,0,0
Nate Burleson,10.00,0,0,0,0,0,0,1,-7,0,0,6,50,1,0,1,0
Deon Butler,10.00,0,0,0,0,0,0,0,0,0,0,4,47,1,0,0,0
Kerry Collins,10.00,16,11,110,1,0,0,1,-1,0,0,0,0,0,0,0,0
Braylon Edwards,10.00,0,0,0,0,0,0,0,0,0,0,4,46,1,0,0,0
Todd Heap,10.00,0,0,0,0,0,0,0,0,0,0,3,49,1,0,0,0
Marshawn Lynch,10.00,0,0,0,0,0,0,17,44,1,0,3,9,0,0,0,0
