,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Josh Allen,34.00,47,35,353,3,1,0,9,26,0,0,0,0,0,1,0,0
Kirk Cousins,33.00,48,33,373,3,0,0,2,16,0,0,0,0,0,0,0,0
Derrick Henry,33.00,0,0,0,0,0,0,20,143,3,0,2,13,0,0,0,0
Kyler Murray,33.00,30,20,229,4,0,0,7,6,0,0,0,0,0,0,0,0
Dak Prescott,33.00,51,36,445,3,1,0,3,10,0,0,0,0,0,0,1,0
Matthew Stafford,33.00,28,22,251,4,1,0,2,12,0,0,0,0,0,0,0,0
Joe Burrow,28.00,29,19,271,3,1,0,5,20,0,0,0,0,0,0,0,0
Jonathan Taylor,27.00,0,0,0,0,0,0,14,145,2,0,1,13,0,0,0,0
Jalen Hurts,26.00,26,12,115,1,1,1,10,44,2,0,0,0,0,0,0,0
CeeDee Lamb,26.00,0,0,0,0,0,0,1,2,0,0,9,149,2,0,0,0
Patrick Mahomes,26.00,47,32,397,2,2,0,3,31,0,0,0,0,0,0,0,0
Aaron Rodgers,26.00,23,17,195,2,0,0,7,19,1,0,0,0,0,0,0,0
Derek Carr,25.00,27,18,341,2,0,0,2,-1,0,0,0,0,0,0,0,0
Cooper Kupp,25.00,0,0,0,0,0,0,0,0,0,0,9,130,2,0,0,0
Tua Tagovailoa,25.00,47,33,329,2,1,0,3,22,0,0,0,0,0,0,0,0
Teddy Bridgewater,24.00,49,35,334,3,3,0,2,9,0,0,0,0,0,0,1,0
Leonard Fournette,24.00,0,0,0,0,0,0,22,81,2,0,6,46,0,0,0,0
Donovan Peoples-Jones,22.00,0,0,0,0,0,0,0,0,0,0,4,101,2,0,0,0
Tom Brady,21.00,42,34,297,2,1,0,4,1,0,0,0,0,0,0,0,0
Darrell Henderson,21.00,0,0,0,0,0,0,21,78,1,0,2,29,1,0,0,0
Dalvin Cook,20.00,0,0,0,0,0,0,29,140,1,0,2,3,0,0,0,0
Mac Jones,20.00,21,15,229,2,1,1,2,-4,0,0,0,0,0,0,1,0
Joe Mixon,20.00,0,0,0,0,0,0,18,94,0,0,5,59,1,0,0,0
