,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Matthew Stafford,44.00,38,27,337,5,0,0,2,13,0,0,0,0,0,0,0,0
Russell Wilson,44.00,30,21,345,5,0,0,4,14,0,0,0,0,0,0,0,0
Ryan Fitzpatrick,37.00,37,22,277,4,0,0,5,21,0,0,0,0,0,0,0,0
Philip Rivers,36.00,43,29,300,4,0,0,5,9,0,0,0,0,0,0,0,0
Doug Baldwin,32.00,0,0,0,0,0,0,0,0,0,0,6,145,3,0,0,0
Tyrod Taylor,32.00,38,21,291,3,0,0,5,46,0,0,0,0,0,0,1,0
Derek Carr,30.00,37,24,330,3,0,0,4,5,0,0,0,0,0,0,1,0
Tom Brady,29.00,42,23,280,3,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Peterson,29.00,0,0,0,0,0,0,29,158,2,0,2,29,0,0,0,0
Ryan Tannehill,29.00,58,33,351,3,1,0,0,0,0,0,0,0,0,0,1,0
C.J. Anderson,27.00,0,0,0,0,0,0,15,113,2,0,4,40,0,0,0,0
Calvin Johnson,27.00,0,0,0,0,0,0,0,0,0,0,8,93,3,0,0,0
Sammy Watkins,27.00,0,0,0,0,0,0,0,0,0,0,6,158,2,0,0,0
Blake Bortles,26.00,49,30,329,2,1,0,6,33,0,0,0,0,0,0,0,0
Markus Wheaton,26.00,0,0,0,0,0,0,0,0,0,0,9,201,1,0,0,0
Andy Dalton,25.00,27,20,233,3,1,0,2,4,0,0,0,0,0,0,0,0
Brandon Marshall,25.00,0,0,0,0,0,0,0,0,0,0,9,131,2,0,0,0
Alex Smith,25.00,30,19,255,2,0,0,6,35,0,0,0,0,0,0,0,0
Kirk Cousins,24.00,29,20,302,1,0,0,4,1,1,0,0,0,0,0,0,0
Matt Hasselbeck,24.00,42,26,315,2,0,0,3,-3,0,0,0,0,0,0,0,0
Marcus Mariota,24.00,37,17,218,3,2,1,1,7,0,0,0,0,0,0,0,0
Seth Roberts,23.00,0,0,0,0,0,0,0,0,0,0,6,113,2,0,0,0
Ben Roethlisberger,23.00,55,36,456,1,2,1,5,18,0,0,0,0,0,0,0,0
Jarvis Landry,22.00,0,0,0,0,0,0,1,4,0,0,13,165,1,0,0,0
Jeremy Maclin,22.00,0,0,0,0,0,0,0,0,0,0,9,160,1,0,0,0
T.Y. Hilton,21.00,0,0,0,0,0,0,0,0,0,0,6,95,2,0,0,0
Odell Beckham Jr.,20.00,0,0,0,0,0,0,0,0,0,0,9,142,1,0,0,0
A.J. Green,18.00,0,0,0,0,0,0,0,0,0,0,6,61,2,0,0,0
Brian Hoyer,18.00,27,21,205,2,1,0,3,-3,0,0,0,0,0,0,0,0
Eddie Lacy,18.00,0,0,0,0,0,0,17,105,0,0,4,34,1,0,1,0
Eli Manning,18.00,51,26,321,2,3,0,0,0,0,0,0,0,0,0,0,0
Mark Sanchez,18.00,27,19,199,2,0,0,2,4,0,0,0,0,0,0,1,0
Matt Schaub,18.00,34,20,232,2,2,0,3,10,0,0,0,0,0,0,0,0
Blaine Gabbert,17.00,36,25,318,1,1,0,1,11,0,0,0,0,0,0,0,0
Antonio Gates,17.00,0,0,0,0,0,0,0,0,0,0,4,53,2,0,0,0
Cam Newton,17.00,27,16,183,0,0,0,12,45,1,0,0,0,0,0,0,0
Julius Thomas,17.00,0,0,0,0,0,0,0,0,0,0,9,116,1,0,0,0
Spencer Ware,17.00,0,0,0,0,0,0,19,114,1,0,3,1,0,0,0,0
Travis Benjamin,16.00,0,0,0,0,0,0,1,10,0,0,6,90,1,0,0,0
Jermaine Kearse,16.00,0,0,0,0,0,0,0,0,0,0,4,47,2,0,0,0
Carson Palmer,16.00,40,24,271,0,0,0,3,6,1,0,0,0,0,0,0,0
DeAngelo Williams,16.00,0,0,0,0,0,0,8,29,1,0,7,88,0,0,0,0
Tavon Austin,15.00,0,0,0,0,0,0,4,63,1,0,6,33,0,0,0,0
Brandon Bolden,15.00,0,0,0,0,0,0,4,11,0,0,4,84,1,0,0,0
Chris Ivory,15.00,0,0,0,0,0,0,21,87,1,0,2,15,0,0,0,0
Stevie Johnson,15.00,0,0,0,0,0,0,0,0,0,0,7,92,1,0,0,0
Josh McCown,15.00,38,21,212,1,0,0,2,12,0,0,0,0,0,0,0,0
LeSean McCoy,15.00,0,0,0,0,0,0,19,70,0,0,3,31,1,0,1,0
Aaron Rodgers,15.00,43,22,202,1,1,0,4,33,0,0,0,0,0,0,0,0
Jameis Winston,15.00,36,20,245,1,1,0,3,27,0,0,0,0,0,0,0,0
Kamar Aiken,14.00,0,0,0,0,0,0,0,0,0,0,6,80,1,0,0,0
Jay Cutler,14.00,31,19,200,1,0,0,4,9,0,0,0,0,0,0,0,0
Rob Gronkowski,14.00,0,0,0,0,0,0,0,0,0,0,6,88,1,0,0,0
Brock Osweiler,14.00,42,23,270,1,1,0,2,4,0,0,0,0,0,0,0,0
