,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Drew Brees,37.00,37,27,377,4,1,0,1,1,0,0,0,0,0,0,0,0
Josh Freeman,35.00,42,24,420,3,0,0,1,13,0,0,0,0,0,0,0,0
Chris Johnson,31.00,0,0,0,0,0,0,18,195,2,0,1,3,0,0,0,0
Aaron Rodgers,31.00,37,30,342,3,0,0,2,0,0,0,0,0,0,0,0,0
Robert Griffin III,27.00,28,20,258,2,1,0,9,89,0,0,0,0,0,0,1,0
Vincent Jackson,27.00,0,0,0,0,0,0,0,0,0,0,7,216,1,0,0,0
Ryan Fitzpatrick,26.00,35,27,225,3,1,0,2,23,0,0,0,0,0,0,1,0
Brandon Weeden,23.00,41,25,264,2,0,0,1,13,0,0,0,-9,0,0,0,0
Tom Brady,22.00,42,26,259,2,0,0,0,0,0,0,0,0,0,0,0,0
Matt Schaub,22.00,37,23,256,2,0,0,1,-2,0,0,0,0,0,0,0,0
Randall Cobb,21.00,0,0,0,0,0,0,1,19,0,0,8,89,2,0,0,0
Arian Foster,21.00,0,0,0,0,0,0,19,98,2,0,1,5,0,0,0,0
Carson Palmer,21.00,46,26,298,1,1,0,6,14,1,0,0,0,0,0,1,0
Adrian Peterson,21.00,0,0,0,0,0,0,23,153,1,0,2,6,0,0,0,0
LaRod Stephens-Howling,20.00,0,0,0,0,0,0,20,104,1,0,4,45,0,0,0,0
Victor Cruz,19.00,0,0,0,0,0,0,0,0,0,0,7,131,1,0,0,0
Rob Gronkowski,19.00,0,0,0,0,0,0,0,0,0,0,6,78,2,0,0,0
Andrew Luck,19.00,29,16,186,0,0,0,3,12,2,0,0,0,0,0,1,0
Frank Gore,18.00,0,0,0,0,0,0,16,131,0,0,5,51,0,0,0,0
Jordy Nelson,18.00,0,0,0,0,0,0,0,0,0,0,8,122,1,0,0,0
Cam Newton,18.00,37,21,233,1,1,0,6,64,0,0,0,6,0,0,1,0
Fred Jackson,17.00,0,0,0,0,0,0,9,71,0,0,8,49,1,0,0,0
Doug Martin,17.00,0,0,0,0,0,0,16,85,1,0,3,37,0,0,0,0
Santana Moss,17.00,0,0,0,0,0,0,0,0,0,0,3,67,2,0,1,0
Andre Roberts,16.00,0,0,0,0,0,0,0,0,0,0,7,103,1,0,0,0
Ben Roethlisberger,16.00,37,27,278,1,1,1,1,-1,0,0,0,0,0,0,1,0
Tony Romo,16.00,34,24,227,1,0,0,3,11,0,0,0,0,0,0,0,0
Mark Sanchez,16.00,41,28,328,1,1,0,1,0,0,0,0,0,0,0,1,0
Matthew Stafford,16.00,46,28,263,1,1,0,3,21,0,0,0,0,0,0,0,0
Jay Cutler,15.00,31,16,150,1,0,0,3,34,0,0,0,0,0,0,0,0
Rashad Jennings,15.00,0,0,0,0,0,0,21,44,1,0,7,58,0,0,0,0
Dustin Keller,15.00,0,0,0,0,0,0,0,0,0,0,7,93,1,0,0,0
Eli Manning,15.00,40,26,337,1,2,0,2,4,0,0,0,0,0,0,0,0
Miles Austin,14.00,0,0,0,0,0,0,0,0,0,0,5,97,1,0,1,0
Sam Bradford,14.00,34,21,255,1,1,0,0,0,0,0,0,0,0,0,0,0
Shonn Greene,14.00,0,0,0,0,0,0,16,54,1,0,6,34,0,0,0,0
Matt Hasselbeck,14.00,33,22,205,1,0,0,1,-2,0,0,0,0,0,0,0,0
Brandon Marshall,14.00,0,0,0,0,0,0,0,0,0,0,6,81,1,0,0,0
Marques Colston,13.00,0,0,0,0,0,0,0,0,0,0,7,73,1,0,0,0
Stevie Johnson,13.00,0,0,0,0,0,0,0,0,0,0,5,71,1,0,0,0
Heath Miller,13.00,0,0,0,0,0,0,0,0,0,0,6,53,1,1,0,0
John Skelton,13.00,36,25,262,1,1,0,0,0,0,0,0,0,0,0,1,0
Kevin Walter,13.00,0,0,0,0,0,0,0,0,0,0,4,74,1,0,0,0
Ahmad Bradshaw,12.00,0,0,0,0,0,0,12,43,1,0,4,22,0,0,0,0
Jonathan Dwyer,12.00,0,0,0,0,0,0,17,122,0,0,0,0,0,0,0,0
Jamie Harper,12.00,0,0,0,0,0,0,7,8,2,0,0,0,0,0,0,0
