,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Justin Fields,42.00,20,12,167,2,1,0,13,147,2,0,0,0,0,0,0,0
Patrick Mahomes,38.00,35,26,331,4,1,0,7,39,0,0,0,0,0,0,0,0
Tua Tagovailoa,29.00,32,25,285,3,0,0,1,0,0,0,0,0,0,0,0,0
Christian Watson,28.00,0,0,0,0,0,0,0,0,0,0,4,107,3,0,0,0
CeeDee Lamb,27.00,0,0,0,0,0,0,0,0,0,0,11,150,2,0,0,0
Jalen Hurts,25.00,26,17,175,2,1,0,6,28,1,0,0,0,0,0,0,0
Justin Jefferson,25.00,0,0,0,0,0,0,0,0,0,0,10,193,1,0,0,0
Aaron Rodgers,25.00,20,14,224,3,0,0,2,4,0,0,0,0,0,0,1,0
Trevor Lawrence,24.00,40,29,259,2,0,0,4,26,0,0,0,0,0,0,0,0
Dak Prescott,24.00,46,27,265,3,2,0,4,6,0,0,0,0,0,0,0,0
Geno Smith,24.00,33,23,275,2,0,0,4,22,0,0,0,0,0,0,1,0
Matt Ryan,23.00,28,21,222,1,0,0,4,38,1,0,0,0,0,0,0,0
Ryan Tannehill,23.00,36,19,255,2,0,0,2,12,0,0,0,0,0,0,0,0
Nick Westbrook,23.00,0,0,0,0,0,0,0,0,0,0,5,119,2,0,0,0
Josh Allen,22.00,43,29,330,1,2,0,6,84,0,0,0,0,0,0,1,0
Christian Kirk,22.00,0,0,0,0,0,0,0,0,0,0,9,105,2,0,0,0
Saquon Barkley,21.00,0,0,0,0,0,0,35,152,1,0,1,8,0,0,0,0
Derek Carr,21.00,38,24,248,2,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Jones,21.00,17,13,197,2,0,0,5,24,0,0,0,0,0,0,0,0
Marcus Mariota,21.00,30,19,186,2,1,0,3,43,0,0,0,0,0,0,0,0
Jonathan Taylor,21.00,0,0,0,0,0,0,22,147,1,0,2,16,0,0,0,0
Tom Brady,20.00,29,22,258,2,1,0,6,-3,0,0,0,0,0,0,0,0
Aaron Jones,20.00,0,0,0,0,0,0,24,138,1,0,2,18,0,0,0,0
James Conner,19.00,0,0,0,0,0,0,21,69,2,0,3,17,0,0,0,0
Dalvin Cook,19.00,0,0,0,0,0,0,14,119,1,0,3,27,0,0,0,0
D'Onta Foreman,19.00,0,0,0,0,0,0,31,130,1,0,0,0,0,0,0,0
Cole Kmet,19.00,0,0,0,0,0,0,0,0,0,0,4,74,2,0,0,0
Jeffery Wilson,19.00,0,0,0,0,0,0,17,119,1,0,2,24,0,0,0,0
Davante Adams,18.00,0,0,0,0,0,0,0,0,0,0,9,126,1,0,0,0
Jacoby Brissett,18.00,35,22,212,1,0,0,7,40,0,0,0,0,0,0,0,0
Kenny Pickett,18.00,30,18,199,0,0,0,8,51,1,0,0,0,0,0,0,0
Tony Pollard,18.00,0,0,0,0,0,0,22,115,1,0,3,13,0,0,0,0
Kirk Cousins,17.00,50,30,357,1,2,0,6,12,0,0,0,0,0,0,0,0
Jared Goff,16.00,26,19,236,1,0,0,4,14,0,0,0,0,0,0,0,0
Davis Mills,16.00,37,22,319,1,1,0,0,0,0,0,0,0,0,0,0,0
Gabriel Davis,15.00,0,0,0,0,0,0,0,0,0,0,6,93,1,0,0,0
Jimmy Garoppolo,15.00,28,19,240,0,0,0,5,3,1,0,0,0,0,0,0,0
Josh Jacobs,15.00,0,0,0,0,0,0,21,78,1,0,6,28,0,0,0,0
Colt McCoy,15.00,37,26,238,1,0,0,4,4,0,0,0,0,0,0,0,0
Devin Singletary,15.00,0,0,0,0,0,0,13,47,2,0,1,0,0,0,1,0
Darius Slayton,15.00,0,0,0,0,0,0,0,0,0,0,3,95,1,0,0,0
Russell Wilson,15.00,42,21,286,1,1,0,7,8,0,0,0,0,0,0,0,0
Travis Kelce,14.00,0,0,0,0,0,0,0,0,0,0,6,81,1,0,0,0
Raheem Mostert,14.00,0,0,0,0,0,0,8,65,1,0,4,22,0,0,0,0
Brian Robinson,14.00,0,0,0,0,0,0,26,86,1,0,0,0,0,0,0,0
Kadarius Toney,14.00,0,0,0,0,0,0,2,33,0,0,4,57,1,0,0,0
Parris Campbell,13.00,0,0,0,0,0,0,0,0,0,0,7,76,1,0,0,0
Chris Godwin,13.00,0,0,0,0,0,0,0,0,0,0,6,71,1,0,0,0
Justin Herbert,13.00,35,21,196,1,1,0,5,22,0,0,0,0,0,0,0,0
DeAndre Carter,12.00,0,0,0,0,0,0,0,0,0,0,4,64,1,0,0,0
Nick Chubb,12.00,0,0,0,0,0,0,11,63,1,0,3,18,0,0,1,0
Stefon Diggs,12.00,0,0,0,0,0,0,0,0,0,0,12,128,0,0,0,0
Christian McCaffrey,12.00,0,0,0,0,0,0,14,38,1,0,4,39,0,0,0,0
Terry McLaurin,12.00,0,0,0,0,0,0,0,0,0,0,8,128,0,0,0,0
Trent Sherfield,12.00,0,0,0,0,0,0,0,0,0,0,4,63,1,0,0,0
Marquez Valdes-Scantling,12.00,0,0,0,0,0,0,0,0,0,0,3,60,1,0,0,0
Jalen Virgil,12.00,0,0,0,0,0,0,0,0,0,0,1,66,1,0,0,0
Antonio Gibson,11.00,0,0,0,0,0,0,14,44,1,0,3,14,0,0,0,0
Julio Jones,11.00,0,0,0,0,0,0,0,0,0,0,3,53,1,0,0,0
George Pickens,11.00,0,0,0,0,0,0,2,23,1,0,3,32,0,0,0,0
Dalton Schultz,11.00,0,0,0,0,0,0,0,0,0,0,6,54,1,0,0,0
Laviska Shenault,11.00,0,0,0,0,0,0,2,42,1,0,3,17,0,0,0,0
Amon-Ra St. Brown,11.00,0,0,0,0,0,0,1,2,0,0,10,119,0,0,0,0
Jamaal Williams,11.00,0,0,0,0,0,0,16,59,1,0,0,0,0,0,0,0
John Wolford,11.00,36,24,212,1,1,0,3,3,0,0,0,0,0,0,1,0
Nico Collins,10.00,0,0,0,0,0,0,0,0,0,0,5,49,1,0,0,0
Tyreek Hill,10.00,0,0,0,0,0,0,0,0,0,0,5,44,1,0,0,0
Alec Ingold,10.00,0,0,0,0,0,0,0,0,0,0,4,45,1,0,0,0
Juwan Johnson,10.00,0,0,0,0,0,0,0,0,0,0,5,44,1,0,0,0
Tyler Lockett,10.00,0,0,0,0,0,0,0,0,0,0,3,42,1,0,0,0
Foster Moreau,10.00,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,0
Dameon Pierce,10.00,0,0,0,0,0,0,17,94,0,0,2,28,0,0,1,0
Rachaad White,10.00,0,0,0,0,0,0,22,105,0,0,0,0,0,0,0,0
