,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Matt Ryan,49.00,35,26,374,5,0,2,4,12,0,0,0,0,0,0,0,0
Drew Brees,45.00,49,39,396,3,0,0,3,7,2,0,0,0,0,0,0,0
Cam Newton,33.00,24,15,150,2,0,0,10,36,2,0,0,0,0,0,0,0
Calvin Ridley,32.00,0,0,0,0,0,0,1,9,0,0,7,146,3,0,0,0
Jared Goff,31.00,36,29,354,3,1,0,3,14,0,0,0,0,0,0,0,0
Ryan Tannehill,31.00,23,17,289,3,0,0,3,26,0,0,0,0,0,0,0,0
Ryan Fitzpatrick,30.00,50,30,411,3,3,0,5,27,0,0,0,0,0,0,0,0
Patrick Mahomes,30.00,38,24,314,3,0,0,5,7,0,0,0,0,0,0,0,0
Ben Roethlisberger,30.00,38,30,353,3,1,0,4,-1,0,0,0,0,0,0,0,0
Josh Allen,28.00,22,15,196,1,0,0,10,39,2,0,0,0,0,0,0,0
Deshaun Watson,28.00,40,24,385,2,1,0,5,36,0,0,0,0,0,0,0,0
Jimmy Garoppolo,26.00,30,20,251,2,0,1,3,23,0,0,0,0,0,0,0,0
Adrian Peterson,24.00,0,0,0,0,0,0,19,120,2,0,0,0,0,0,0,0
Eli Manning,23.00,29,25,297,2,0,0,1,-1,0,0,0,0,0,0,0,0
Jordy Nelson,23.00,0,0,0,0,0,0,0,0,0,0,6,173,1,0,0,0
Aaron Rodgers,23.00,44,27,265,2,0,0,2,13,0,0,0,0,0,0,0,0
Robert Woods,23.00,0,0,0,0,0,0,3,13,0,0,10,104,2,0,0,0
Carlos Hyde,21.00,0,0,0,0,0,0,23,98,2,0,2,5,0,0,0,0
Philip Rivers,21.00,30,18,226,2,0,0,0,0,0,0,0,0,0,0,0,0
Matthew Stafford,21.00,36,27,262,2,1,0,1,10,0,0,0,0,0,0,0,0
Albert Wilson,21.00,1,1,52,1,0,0,0,0,0,0,2,74,1,0,0,0
Todd Gurley,20.00,0,0,0,0,0,0,23,105,1,0,5,51,0,0,1,0
