,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Aaron Rodgers,36.00,52,32,442,3,0,1,3,10,0,0,0,0,0,0,2,0
Tom Brady,33.00,44,34,341,3,2,0,3,-1,1,0,0,0,0,0,0,0
Drew Brees,32.00,29,26,363,3,0,0,2,1,0,0,1,1,0,0,0,0
James Conner,30.00,0,0,0,0,0,0,21,110,2,0,4,75,0,0,0,0
Isaiah Crowell,28.00,0,0,0,0,0,0,15,219,1,0,1,12,0,0,0,0
Todd Gurley,28.00,0,0,0,0,0,0,22,77,3,0,4,36,0,0,0,0
Andrew Luck,28.00,59,38,365,3,2,0,0,0,0,0,0,0,0,0,0,0
Ben Roethlisberger,27.00,29,19,250,3,1,0,2,16,0,0,0,0,0,0,0,0
Odell Beckham Jr.,26.00,1,1,57,1,0,0,0,0,0,0,8,131,1,0,1,0
C.J. Beathard,25.00,54,34,349,2,2,0,2,7,1,0,0,0,0,0,2,0
Case Keenum,25.00,51,35,377,2,1,0,0,0,0,0,0,0,0,0,0,0
Philip Rivers,25.00,27,22,339,2,0,0,3,-2,0,0,0,0,0,0,0,0
Carson Wentz,25.00,35,24,311,2,0,0,5,26,0,0,0,0,0,0,1,0
Russell Wilson,25.00,21,13,198,3,0,0,0,0,0,0,0,0,0,0,0,0
Robby Anderson,24.00,0,0,0,0,0,0,0,0,0,0,3,123,2,0,0,0
Saquon Barkley,24.00,0,0,0,0,0,0,15,48,0,0,4,81,2,0,0,0
Blake Bortles,23.00,61,33,430,1,4,0,4,34,1,0,0,0,0,0,1,0
Sam Darnold,23.00,22,10,198,3,1,0,3,5,0,0,0,0,0,0,0,0
Eli Manning,23.00,36,22,326,2,2,1,1,2,0,0,0,0,0,0,0,0
Tre'Quan Smith,23.00,0,0,0,0,0,0,0,0,0,0,3,111,2,0,0,0
Deshaun Watson,23.00,44,33,375,1,1,0,10,40,0,0,0,0,0,0,0,0
Antonio Brown,22.00,0,0,0,0,0,0,0,0,0,0,6,101,2,0,0,0
Eric Ebron,22.00,0,0,0,0,0,0,0,0,0,0,9,105,2,0,0,0
Davante Adams,20.00,0,0,0,0,0,0,0,0,0,0,9,140,1,0,0,0
Mark Ingram,19.00,0,0,0,0,0,0,16,53,2,0,2,20,0,0,0,0
Baker Mayfield,19.00,43,25,342,1,1,0,2,23,0,0,0,0,0,0,0,0
Cam Newton,19.00,35,21,237,2,2,0,8,29,0,0,0,0,0,0,0,0
Matthew Stafford,19.00,26,14,183,2,0,0,1,-1,0,0,0,0,0,0,0,0
David Johnson,18.00,0,0,0,0,0,0,18,55,2,0,2,16,0,0,0,0
Kirk Cousins,17.00,37,30,301,1,0,0,5,1,0,0,0,0,0,0,1,0
Zach Ertz,17.00,0,0,0,0,0,0,0,0,0,0,10,110,1,0,0,0
Melvin Gordon,17.00,0,0,0,0,0,0,19,58,1,0,4,62,0,0,0,0
Joe Mixon,17.00,0,0,0,0,0,0,22,93,0,0,3,22,1,0,0,0
Matt Ryan,17.00,38,26,285,1,0,0,1,10,0,0,0,0,0,0,1,0
Adam Thielen,17.00,0,0,0,0,0,0,0,0,0,0,7,116,1,0,0,0
T.J. Yeldon,17.00,0,0,0,0,0,0,10,53,0,0,8,69,1,0,0,0
Kenyan Drake,16.00,0,0,0,0,0,0,6,46,0,0,7,69,1,0,0,0
Sony Michel,16.00,0,0,0,0,0,0,18,98,1,0,1,12,0,0,0,0
Demaryius Thomas,16.00,0,0,0,0,0,0,0,0,0,0,5,105,1,0,0,0
Jared Goff,15.00,32,23,321,1,2,0,5,15,0,0,0,0,0,0,0,0
Kenny Golladay,15.00,0,0,0,0,0,0,0,0,0,0,4,98,1,0,0,0
Cooper Kupp,15.00,0,0,0,0,0,0,0,0,0,0,6,90,1,0,0,0
Tyler Lockett,15.00,0,0,0,0,0,0,1,6,0,0,3,98,1,0,0,0
Patrick Mahomes,15.00,38,22,313,0,2,0,4,13,1,0,0,0,0,0,0,0
David Moore,15.00,0,0,0,0,0,0,0,0,0,0,3,38,2,0,0,0
LeGarrette Blount,14.00,0,0,0,0,0,0,12,22,2,0,0,0,0,0,0,0
Derek Carr,14.00,33,24,268,1,1,0,1,5,0,0,0,0,0,0,0,0
Andy Dalton,14.00,30,20,248,1,1,0,4,10,0,0,0,0,0,0,0,0
DeAndre Hopkins,14.00,0,0,0,0,0,0,0,0,0,0,9,151,0,0,1,0
Kareem Hunt,14.00,0,0,0,0,0,0,22,87,1,0,1,7,0,0,0,0
Christian Kirk,14.00,0,0,0,0,0,0,1,5,0,0,3,85,1,0,0,0
Christian McCaffrey,14.00,0,0,0,0,0,0,17,58,0,0,5,35,1,0,0,0
Wendell Smallwood,14.00,0,0,0,0,0,0,3,27,0,1,3,44,1,0,0,0
Alex Smith,14.00,39,23,275,0,1,0,2,7,1,0,0,0,0,0,1,0
Robert Woods,14.00,0,0,0,0,0,0,2,53,0,0,5,92,0,0,0,0
Dak Prescott,13.00,29,18,208,1,2,0,6,34,0,0,0,0,0,0,0,0
Mohamed Sanu,13.00,0,0,0,0,0,0,0,0,0,0,4,73,1,0,0,0
James White,13.00,0,0,0,0,0,0,2,0,0,0,10,77,1,0,0,0
Chris Carson,12.00,0,0,0,0,0,0,19,116,0,0,1,11,0,0,0,0
Mike Davis,12.00,0,0,0,0,0,0,12,68,1,0,2,7,0,0,0,0
Rashard Higgins,12.00,0,0,0,0,0,0,0,0,0,0,3,66,1,0,0,0
Josh Rosen,12.00,25,10,170,1,0,0,3,-3,0,0,0,0,0,0,0,0
Trent Taylor,12.00,0,0,0,0,0,0,0,0,0,0,7,61,1,0,0,0
Marquez Valdes-Scantling,12.00,0,0,0,0,0,0,0,0,0,0,7,68,1,0,0,0
Alfred Blue,11.00,0,0,0,0,0,0,20,46,0,0,8,73,0,0,0,0
Matt Breida,11.00,0,0,0,0,0,0,8,56,0,0,1,5,1,0,0,0
Keke Coutee,11.00,0,0,0,0,0,0,1,2,0,0,6,51,1,0,0,0
Stefon Diggs,11.00,0,0,0,0,0,0,2,25,0,0,10,91,0,0,0,0
Austin Ekeler,11.00,0,0,0,0,0,0,6,15,0,0,1,44,1,0,0,0
Josh Gordon,11.00,0,0,0,0,0,0,0,0,0,0,2,50,1,0,0,0
A.J. Green,11.00,0,0,0,0,0,0,0,0,0,0,6,112,0,0,0,0
Joe Flacco,10.00,56,29,298,0,1,0,2,13,0,0,0,0,0,0,0,0
Travis Kelce,10.00,0,0,0,0,0,0,0,0,0,0,5,100,0,0,0,0
LeSean McCoy,10.00,0,0,0,0,0,0,24,85,0,0,2,23,0,0,0,0
Jordy Nelson,10.00,0,0,0,0,0,0,0,0,0,0,4,43,1,0,0,0
Erik Swoope,10.00,0,0,0,0,0,0,0,0,0,0,3,44,1,0,0,0
Keenan Allen,9.00,0,0,0,0,0,0,1,5,0,0,8,90,0,0,0,0
Alfred Morris,9.00,0,0,0,0,0,0,18,61,0,0,3,30,0,0,0,0
Curtis Samuel,9.00,0,0,0,0,0,0,0,0,0,0,2,37,1,0,0,0
JuJu Smith-Schuster,9.00,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,0
Ryan Tannehill,9.00,35,20,185,1,2,0,3,17,0,0,0,0,0,0,1,0
Josh Allen,8.00,19,10,82,0,1,0,4,19,1,0,0,0,0,0,0,0
Martavis Bryant,8.00,0,0,0,0,0,0,0,0,0,0,3,91,0,0,1,0
Ezekiel Elliott,8.00,0,0,0,0,0,0,20,54,0,0,7,30,0,0,0,0
Josh Hill,8.00,0,0,0,0,0,0,0,0,0,0,2,24,1,0,0,0
Taysom Hill,8.00,0,0,0,0,0,0,5,23,1,0,0,0,0,0,0,0
Tyreek Hill,8.00,0,0,0,0,0,0,2,26,0,0,4,61,0,0,0,0
Nyheim Hines,8.00,0,0,0,0,0,0,15,45,0,0,7,45,0,0,0,0
Kerryon Johnson,8.00,0,0,0,0,0,0,12,70,0,0,2,15,0,0,0,0
Kyle Juszczyk,8.00,0,0,0,0,0,0,1,12,0,0,6,75,0,0,0,0
George Kittle,8.00,0,0,0,0,0,0,0,0,0,0,5,83,0,0,0,0
Phillip Lindsay,8.00,0,0,0,0,0,0,12,61,0,0,3,20,0,0,0,0
Bilal Powell,8.00,0,0,0,0,0,0,20,99,0,0,0,0,0,0,1,0
Terrelle Pryor,8.00,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0
Equanimeous St. Brown,8.00,0,0,0,0,0,0,0,0,0,0,3,89,0,0,0,0
Keelan Cole,7.00,0,0,0,0,0,0,0,0,0,0,4,70,0,0,0,0
Jimmy Graham,7.00,0,0,0,0,0,0,0,0,0,0,6,76,0,0,0,0
Virgil Green,7.00,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0
Rob Gronkowski,7.00,0,0,0,0,0,0,0,0,0,0,6,75,0,0,0,0
Austin Hooper,7.00,0,0,0,0,0,0,0,0,0,0,9,77,0,0,0,0
Carlos Hyde,7.00,0,0,0,0,0,0,17,63,0,0,2,14,0,0,0,0
Donte Moncrief,7.00,0,0,0,0,0,0,0,0,0,0,6,76,0,0,0,0
Cordarrelle Patterson,7.00,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0
Emmanuel Sanders,7.00,0,0,0,0,0,0,0,0,0,0,9,72,0,0,0,0
Sterling Shepard,7.00,0,0,0,0,0,0,0,0,0,0,4,75,0,0,0,0
Courtland Sutton,7.00,0,0,0,0,0,0,0,0,0,0,2,18,1,0,0,0
Michael Thomas,7.00,0,0,0,0,0,0,0,0,0,0,4,74,0,0,0,0
Sammy Watkins,7.00,0,0,0,0,0,0,0,0,0,0,6,78,0,0,0,0
Javorius Allen,6.00,0,0,0,0,0,0,8,34,0,0,6,44,0,0,1,0
Kapri Bibbs,6.00,0,0,0,0,0,0,4,9,1,0,0,0,0,0,0,0
D.J. Chark,6.00,0,0,0,0,0,0,0,0,0,0,2,68,0,0,0,0
Michael Crabtree,6.00,0,0,0,0,0,0,0,0,0,0,6,66,0,0,0,0
Frank Gore,6.00,0,0,0,0,0,0,12,63,0,0,0,0,0,0,0,0
Ryan Griffin,6.00,0,0,0,0,0,0,0,0,0,0,6,65,0,0,0,0
Allen Hurns,6.00,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
Julio Jones,6.00,0,0,0,0,0,0,0,0,0,0,5,62,0,0,0,0
Marvin Jones,6.00,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0
Lance Kendricks,6.00,0,0,0,0,0,0,0,0,0,0,2,8,1,0,0,0
Jarvis Landry,6.00,0,0,0,0,0,0,0,0,0,0,5,69,0,0,0,0
Cameron Meredith,6.00,0,0,0,0,0,0,0,0,0,0,5,71,0,0,1,0
David Njoku,6.00,0,0,0,0,0,0,0,0,0,0,6,69,0,0,0,0
Niles Paul,6.00,0,0,0,0,0,0,0,0,0,0,7,65,0,0,0,0
Chester Rogers,6.00,0,0,0,0,0,0,0,0,0,0,8,66,0,0,0,0
Ito Smith,6.00,0,0,0,0,0,0,3,5,1,0,1,5,0,0,0,0
Jamaal Williams,6.00,0,0,0,0,0,0,6,33,0,0,2,19,0,1,0,0
Tyrell Williams,6.00,0,0,0,0,0,0,0,0,0,0,3,66,0,0,0,0
Derrick Willies,6.00,0,0,0,0,0,0,0,0,0,0,3,61,0,0,0,0
Devontae Booker,5.00,0,0,0,0,0,0,0,0,0,0,5,59,0,0,0,0
John Brown,5.00,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0
Alex Collins,5.00,0,0,0,0,0,0,12,59,0,0,1,7,0,0,0,0
Jamison Crowder,5.00,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0
