,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Tyreek Hill,44.00,0,0,0,0,0,0,0,0,0,0,13,269,3,0,0,0
Deshaun Watson,40.00,25,17,318,4,0,1,8,24,0,0,0,0,0,0,0,0
Patrick Mahomes,37.00,49,37,462,3,0,0,4,28,0,0,0,0,0,0,1,0
Derrick Henry,35.00,0,0,0,0,0,0,27,178,3,0,2,7,0,0,0,0
Aaron Rodgers,33.00,29,21,211,4,0,0,2,12,0,0,0,0,0,0,0,0
Kirk Cousins,32.00,45,34,307,3,0,1,3,19,0,0,0,0,0,0,1,0
Antonio Gibson,31.00,0,0,0,0,0,0,20,115,3,0,5,21,0,0,0,0
Will Fuller,29.00,0,0,0,0,0,0,0,0,0,0,6,171,2,0,0,0
Tom Brady,27.00,41,27,345,3,2,0,1,-1,0,0,0,0,0,0,0,0
Mitchell Trubisky,25.00,46,26,242,3,2,1,3,10,0,0,0,0,0,0,1,0
Latavius Murray,24.00,0,0,0,0,0,0,19,124,2,0,1,2,0,0,0,0
Nick Chubb,23.00,0,0,0,0,0,0,19,144,1,0,3,32,0,0,0,0
Ryan Fitzpatrick,23.00,39,24,257,2,0,0,3,10,0,0,0,0,0,0,0,0
Baker Mayfield,22.00,29,19,258,2,0,0,4,1,0,0,0,0,0,0,0,0
Carson Wentz,22.00,45,25,215,2,1,0,5,42,0,0,0,0,0,0,0,0
Mike Glennon,21.00,35,20,235,2,0,0,2,6,0,0,0,0,0,0,0,0
Philip Rivers,21.00,42,24,295,2,1,0,0,0,0,0,0,0,0,0,0,0
James Robinson,21.00,0,0,0,0,0,0,22,128,1,0,5,31,0,0,0,0
Kenyan Drake,20.00,0,0,0,0,0,0,22,78,2,0,3,15,0,0,0,0
Jarvis Landry,20.00,0,0,0,0,0,0,0,0,0,0,8,143,1,0,0,0
David Montgomery,20.00,0,0,0,0,0,0,11,103,0,0,5,40,1,0,0,0
Ryan Tannehill,20.00,22,13,221,1,0,0,2,3,1,0,0,0,0,0,0,0
Justin Jefferson,19.00,0,0,0,0,0,0,0,0,0,0,7,70,2,0,0,0
Allen Robinson,19.00,0,0,0,0,0,0,0,0,0,0,8,74,2,0,0,0
Josh Allen,18.00,24,18,157,1,1,0,9,32,1,0,0,0,0,0,1,0
Justin Herbert,18.00,52,31,316,1,1,1,2,-2,0,0,0,0,0,0,0,0
Amari Cooper,17.00,0,0,0,0,0,0,0,0,0,0,6,112,1,0,0,0
Mike Evans,17.00,0,0,0,0,0,0,0,0,0,0,3,50,2,0,0,0
Taysom Hill,17.00,16,9,78,0,1,0,10,44,2,0,0,0,0,0,0,0
D.K. Metcalf,17.00,0,0,0,0,0,0,0,0,0,0,10,177,0,0,0,0
Adrian Peterson,17.00,0,0,0,0,0,0,15,55,2,0,0,0,0,0,0,0
Matt Ryan,17.00,39,22,185,2,1,0,1,5,0,0,0,0,0,0,0,0
Matthew Stafford,17.00,42,28,295,1,1,1,1,3,0,0,0,0,0,0,0,0
Russell Wilson,16.00,31,22,230,1,0,0,6,12,0,0,0,0,0,0,0,0
Robby Anderson,15.00,0,0,0,0,0,0,0,0,0,0,4,94,1,0,0,0
Teddy Bridgewater,15.00,36,19,267,1,1,0,2,12,0,0,0,0,0,0,0,0
A.J. Brown,15.00,0,0,0,0,0,0,0,0,0,0,4,98,1,0,0,0
Wayne Gallman,15.00,0,0,0,0,0,0,24,94,1,0,3,-3,0,0,0,0
Collin Johnson,15.00,0,0,0,0,0,0,0,0,0,0,4,96,1,0,0,0
Ronald Jones II,15.00,0,0,0,0,0,0,9,66,0,0,1,37,1,0,0,0
Cam Akers,14.00,0,0,0,0,0,0,9,84,1,0,0,0,0,0,0,0
Marquise Brown,14.00,0,0,0,0,0,0,0,0,0,0,4,85,1,0,0,0
T.Y. Hilton,14.00,0,0,0,0,0,0,0,0,0,0,4,81,1,0,0,0
Ben Roethlisberger,14.00,51,36,266,1,1,0,1,-1,0,0,0,0,0,0,0,0
Andy Dalton,13.00,35,25,215,1,1,0,3,17,0,0,0,0,0,0,0,0
Gabriel Davis,13.00,0,0,0,0,0,0,0,0,0,0,3,79,1,0,0,0
Dallas Goedert,13.00,0,0,0,0,0,0,0,0,0,0,7,75,1,0,0,0
Duke Johnson,13.00,0,0,0,0,0,0,9,37,0,0,3,43,1,0,0,0
Deebo Samuel,13.00,0,0,0,0,0,0,0,0,0,0,11,133,0,0,0,0
Ito Smith,13.00,0,0,0,0,0,0,12,65,1,0,4,10,0,0,0,0
James White,13.00,0,0,0,0,0,0,5,18,2,0,1,-1,0,0,0,0
Jamaal Williams,13.00,0,0,0,0,0,0,17,73,1,0,0,0,0,0,0,0
Davante Adams,12.00,0,0,0,0,0,0,0,0,0,0,6,61,1,0,0,0
Keenan Allen,12.00,0,0,0,0,0,0,0,0,0,0,4,40,1,1,0,0
Jacoby Brissett,12.00,2,0,0,0,0,0,4,3,2,0,0,0,0,0,0,0
Austin Ekeler,12.00,0,0,0,0,0,0,14,44,0,0,11,85,0,0,0,0
Robert Tonyan,12.00,0,0,0,0,0,0,0,0,0,0,5,67,1,0,0,0
Chad Beebe,11.00,0,0,0,0,0,0,0,0,0,0,7,63,1,0,1,0
Chris Carson,11.00,0,0,0,0,0,0,8,41,1,0,2,18,0,0,0,0
Evan Engram,11.00,0,0,0,0,0,0,0,0,0,0,6,129,0,0,1,0
DeVante Parker,11.00,0,0,0,0,0,0,0,0,0,0,8,119,0,0,0,0
Calvin Ridley,11.00,0,0,0,0,0,0,0,0,0,0,6,50,1,0,0,0
Richard Rodgers,11.00,0,0,0,0,0,0,0,0,0,0,3,53,1,0,0,0
Mohamed Sanu,11.00,0,0,0,0,0,0,0,0,0,0,4,32,1,1,0,0
Trey Burton,10.00,0,0,0,0,0,0,0,0,0,0,3,42,1,0,0,0
Rob Gronkowski,10.00,0,0,0,0,0,0,0,0,0,0,6,106,0,0,0,0
Tee Higgins,10.00,0,0,0,0,0,0,0,0,0,0,5,44,1,0,0,0
Trace McSorley,10.00,6,2,77,1,0,0,3,16,0,0,0,0,0,0,0,0
Mike Gesicki,9.00,0,0,0,0,0,0,0,0,0,0,2,35,1,0,0,0
Chris Godwin,9.00,0,0,0,0,0,0,0,0,0,0,8,97,0,0,0,0
Olabisi Johnson,9.00,0,0,0,0,0,0,0,0,0,0,7,74,0,1,0,0
Aaron Jones,9.00,0,0,0,0,0,0,17,90,0,0,1,0,0,0,0,0
Daniel Jones,9.00,27,16,213,0,0,0,6,19,0,0,0,0,0,0,0,0
Joshua Kelley,9.00,0,0,0,0,0,0,7,35,1,0,0,0,0,0,0,0
Terry McLaurin,9.00,0,0,0,0,0,0,0,0,0,0,7,92,0,0,0,0
Raheem Mostert,9.00,0,0,0,0,0,0,16,43,1,0,2,0,0,0,1,0
Devin Singletary,9.00,0,0,0,0,0,0,11,82,0,0,3,20,0,0,1,0
Alex Smith,9.00,26,19,149,1,1,0,3,1,0,0,0,0,0,0,0,0
JuJu Smith-Schuster,9.00,0,0,0,0,0,0,0,0,0,0,8,37,1,0,0,0
Benjamin Snell,9.00,0,0,0,0,0,0,16,60,0,0,3,33,0,0,0,0
Logan Thomas,9.00,1,1,28,0,0,0,1,3,0,0,4,20,1,0,0,0
Brandon Allen,8.00,29,17,136,1,1,0,4,7,0,0,0,0,0,0,1,0
Cole Beasley,8.00,1,1,20,1,0,0,0,0,0,0,2,25,0,0,0,0
Brandin Cooks,8.00,0,0,0,0,0,0,0,0,0,0,5,85,0,0,0,0
Frank Gore,8.00,0,0,0,0,0,0,18,74,0,0,3,12,0,0,0,0
Nyheim Hines,8.00,0,0,0,0,0,0,10,29,0,0,8,66,0,0,0,0
T.J. Hockenson,8.00,0,0,0,0,0,0,0,0,0,0,5,89,0,0,0,0
Kerryon Johnson,8.00,0,0,0,0,0,0,11,46,0,0,4,52,0,0,1,0
Travis Kelce,8.00,1,0,0,0,0,0,0,0,0,0,8,82,0,0,0,0
Allen Lazard,8.00,0,0,0,0,0,0,0,0,0,0,4,23,1,0,0,0
Nick Mullens,8.00,35,24,252,0,1,0,0,0,0,0,0,0,0,0,0,0
Robert Woods,8.00,0,0,0,0,0,0,1,8,0,0,7,80,0,0,0,0
Dalvin Cook,7.00,0,0,0,0,0,0,18,61,0,0,4,21,0,0,1,0
Corey Davis,7.00,0,0,0,0,0,0,0,0,0,0,3,70,0,0,0,0
Mike Davis,7.00,0,0,0,0,0,0,15,55,0,0,3,24,0,0,0,0
Gus Edwards,7.00,0,0,0,0,0,0,9,10,1,0,0,0,0,0,0,0
Tyler Eifert,7.00,0,0,0,0,0,0,0,0,0,0,3,16,1,0,0,0
Austin Hooper,7.00,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,0
Marcedes Lewis,7.00,0,0,0,0,0,0,0,0,0,0,2,16,1,0,0,0
