,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Jared Goff,41.00,39,26,378,4,1,1,1,1,0,1,0,0,0,0,0,0
Geno Smith,34.00,30,23,320,2,0,0,7,49,1,0,0,0,0,0,0,0
Tom Brady,32.00,52,39,385,3,0,0,0,0,0,0,0,0,0,0,1,0
T.J. Hockenson,31.00,0,0,0,0,0,0,0,0,0,0,8,179,2,1,0,0
Josh Jacobs,29.00,0,0,0,0,0,0,28,144,2,0,5,31,0,0,0,0
Russell Wilson,29.00,25,17,237,2,0,0,4,29,1,0,1,1,0,0,0,0
Austin Ekeler,28.00,0,0,0,0,0,0,13,60,2,0,6,49,1,0,0,0
Patrick Mahomes,28.00,37,23,249,3,1,0,4,34,0,0,0,0,0,0,0,0
Rashaad Penny,27.00,0,0,0,0,0,0,17,151,2,0,1,6,0,0,0,0
Miles Sanders,27.00,0,0,0,0,0,0,27,134,2,0,2,22,0,0,0,0
Kyler Murray,26.00,32,23,207,2,1,0,12,26,1,0,0,0,0,0,0,0
Josh Allen,25.00,36,19,213,1,1,0,11,70,1,0,0,0,0,0,0,0
Justin Herbert,25.00,39,27,340,2,0,0,4,-5,0,0,0,0,0,0,0,0
Joe Burrow,23.00,31,20,287,2,0,0,5,6,0,0,0,0,0,0,0,0
Matt Ryan,23.00,37,27,356,2,1,0,2,-4,0,0,0,0,0,0,1,0
Mike Evans,22.00,0,0,0,0,0,0,0,0,0,0,8,103,2,0,0,0
Jamaal Williams,22.00,0,0,0,0,0,0,19,108,2,0,1,1,0,0,0,0
Clyde Edwards-Helaire,21.00,0,0,0,0,0,0,19,92,1,0,1,2,1,0,0,0
Mo Alie-Cox,20.00,0,0,0,0,0,0,0,0,0,0,6,85,2,0,0,0
Derrick Henry,20.00,0,0,0,0,0,0,22,114,1,0,3,33,0,0,0,0
Justin Jefferson,20.00,0,0,0,0,0,0,1,3,1,0,10,147,0,0,0,0
Daniel Jones,20.00,13,8,71,0,0,0,6,68,2,0,0,0,0,0,0,0
Aaron Rodgers,20.00,35,21,251,2,1,0,1,1,0,0,0,0,0,0,0,0
Cooper Rush,20.00,27,15,223,2,0,0,2,7,0,0,0,0,0,0,0,0
Dameon Pierce,19.00,0,0,0,0,0,0,14,131,1,0,6,8,0,0,0,0
Zach Wilson,19.00,36,18,252,1,2,0,2,15,0,0,1,2,1,0,0,0
J.K. Dobbins,18.00,0,0,0,0,0,0,13,41,1,0,4,22,1,0,0,0
Tee Higgins,18.00,0,0,0,0,0,0,0,0,0,0,7,124,1,0,0,0
Jamal Agnew,17.00,0,0,0,0,0,0,0,0,0,0,4,50,2,0,0,0
Nick Chubb,17.00,0,0,0,0,0,0,19,118,1,0,2,9,0,0,0,0
Davis Mills,17.00,35,26,246,2,2,0,0,0,0,0,0,0,0,0,0,0
Deebo Samuel,17.00,0,0,0,0,0,0,2,2,0,0,6,115,1,0,0,0
Ryan Tannehill,17.00,21,17,137,2,0,0,5,9,0,0,0,0,0,0,0,0
Andy Dalton,16.00,28,20,236,1,0,1,1,3,0,0,0,0,0,0,1,0
Tyreek Hill,16.00,0,0,0,0,0,0,1,-1,0,0,10,160,0,0,0,0
Christian McCaffrey,16.00,0,0,0,0,0,0,8,27,0,0,9,81,1,0,0,0
Saquon Barkley,15.00,0,0,0,0,0,0,31,146,0,0,2,16,0,0,0,0
Jimmy Garoppolo,15.00,27,16,239,1,0,0,1,3,0,0,0,0,0,0,0,0
Jalen Hurts,15.00,25,16,204,0,1,0,16,38,1,0,0,0,0,0,0,0
Travis Kelce,15.00,0,0,0,0,0,0,0,0,0,0,9,92,1,0,0,0
CeeDee Lamb,15.00,0,0,0,0,0,0,0,0,0,0,6,97,1,0,0,0
Jacoby Brissett,14.00,35,21,234,0,1,0,5,16,1,0,0,0,0,0,0,0
Marquise Brown,14.00,0,0,0,0,0,0,0,0,0,0,6,88,1,0,0,0
Kirk Cousins,14.00,38,25,273,1,1,0,0,0,0,0,0,0,0,0,0,0
Damien Harris,14.00,0,0,0,0,0,0,18,86,1,0,1,-2,0,0,0,0
Lamar Jackson,14.00,29,20,144,1,2,0,11,73,0,0,0,0,0,0,0,0
D.K. Metcalf,14.00,0,0,0,0,0,0,0,0,0,0,7,149,0,0,0,0
Josh Reynolds,14.00,0,0,0,0,0,0,0,0,0,0,7,81,1,0,0,0
Corey Davis,13.00,0,0,0,0,0,0,0,0,0,0,5,74,1,0,0,0
Breece Hall,13.00,0,0,0,0,0,0,17,66,1,0,2,12,0,0,0,0
Joe Mixon,13.00,0,0,0,0,0,0,24,61,1,0,4,13,0,0,0,0
Jeffery Wilson,13.00,0,0,0,0,0,0,18,74,1,0,0,0,0,0,0,0
Teddy Bridgewater,12.00,23,14,193,1,1,0,1,11,0,0,0,0,0,0,0,0
Gerald Everett,12.00,0,0,0,0,0,0,0,0,0,0,5,61,1,0,0,0
Cooper Kupp,12.00,0,0,0,0,0,0,0,0,0,0,14,122,0,0,0,0
Trevor Lawrence,12.00,23,11,174,2,1,0,2,7,0,0,0,0,0,0,4,0
Chris Olave,12.00,0,0,0,0,0,0,0,0,0,0,4,67,1,0,0,0
Mike Williams,12.00,0,0,0,0,0,0,0,0,0,0,7,120,0,0,0,0
Derek Carr,11.00,34,21,188,0,0,0,7,40,0,0,0,0,0,0,0,0
Brandin Cooks,11.00,0,0,0,0,0,0,0,0,0,0,7,57,1,0,0,0
Leonard Fournette,11.00,0,0,0,0,0,0,3,-3,0,0,7,57,1,0,0,0
Caleb Huntley,11.00,0,0,0,0,0,0,10,56,1,0,0,0,0,0,0,0
Jerry Jeudy,11.00,0,0,0,0,0,0,0,0,0,0,4,53,1,0,0,0
Aaron Jones,11.00,0,0,0,0,0,0,16,110,0,0,3,5,0,0,0,0
Allen Lazard,11.00,0,0,0,0,0,0,0,0,0,0,6,116,0,0,0,0
Latavius Murray,11.00,0,0,0,0,0,0,11,57,1,0,1,8,0,0,0,0
Kenny Pickett,11.00,13,10,120,0,3,0,6,15,2,0,0,0,0,0,0,0
Courtland Sutton,11.00,0,0,0,0,0,0,0,0,0,0,5,52,1,0,0,0
Davante Adams,10.00,0,0,0,0,0,0,1,4,0,0,9,101,0,0,0,0
Tyler Allgeier,10.00,0,0,0,0,0,0,10,84,0,0,1,20,0,0,0,0
Jahan Dotson,10.00,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,0
Zach Ertz,10.00,0,0,0,0,0,0,0,0,0,0,6,47,1,0,0,0
Justin Fields,10.00,22,11,174,0,0,0,7,52,0,0,0,0,0,0,1,0
