,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Drew Brees,37.00,46,29,342,3,1,0,6,21,1,0,0,0,0,0,0,0
Cam Newton,34.00,27,15,223,3,1,0,7,45,1,0,0,0,0,0,0,0
Antonio Brown,31.00,0,0,0,0,0,0,0,0,0,0,9,196,2,0,0,0
Peyton Manning,31.00,37,32,374,3,0,0,3,-2,0,0,0,0,0,0,1,0
Russell Wilson,30.00,21,14,202,4,1,0,2,14,0,0,0,0,0,0,1,0
Jake Locker,29.00,37,23,299,1,0,0,5,68,1,0,0,0,0,0,0,0
Geno Smith,28.00,29,16,331,2,2,0,4,14,1,0,0,0,0,0,0,0
Tony Romo,26.00,24,17,210,3,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy Graham,25.00,0,0,0,0,0,0,0,0,0,0,9,134,2,0,0,0
DeMarco Murray,25.00,0,0,0,0,0,0,26,175,1,0,3,28,0,0,0,0
Matthew Stafford,25.00,42,25,385,2,1,0,1,2,0,0,0,0,0,0,0,0
Jordan Cameron,24.00,0,0,0,0,0,0,0,0,0,0,6,66,3,0,0,0
Brian Hoyer,24.00,54,30,321,3,3,0,1,-2,0,0,0,0,0,0,0,0
Jamaal Charles,23.00,0,0,0,0,0,0,20,92,1,0,7,80,0,0,0,0
Josh Gordon,22.00,0,0,0,0,0,0,1,22,0,0,10,146,1,0,0,0
Christian Ponder,22.00,42,25,228,0,1,0,5,46,2,0,0,0,0,0,1,0
Ben Roethlisberger,22.00,41,26,406,2,2,0,2,7,0,0,0,0,0,0,2,0
Santonio Holmes,21.00,0,0,0,0,0,0,0,0,0,0,5,154,1,0,0,0
E.J. Manuel,21.00,42,19,243,1,0,1,6,40,0,0,0,0,0,0,0,0
LeSean McCoy,21.00,0,0,0,0,0,0,20,158,1,0,0,0,0,0,0,0
Terrelle Pryor,20.00,28,19,281,1,0,0,4,36,0,0,0,0,0,0,0,0
Tom Brady,19.00,36,25,225,2,1,0,5,5,0,0,0,0,0,0,0,0
Eric Decker,19.00,0,0,0,0,0,0,0,0,0,0,8,133,1,0,0,0
Sidney Rice,19.00,0,0,0,0,0,0,0,0,0,0,5,79,2,0,0,0
Matt Ryan,19.00,38,23,231,2,1,0,0,0,0,0,0,0,0,0,0,0
Joique Bell,18.00,0,0,0,0,0,0,20,63,1,0,4,69,0,0,0,0
Andy Dalton,18.00,28,20,235,2,1,0,4,3,0,0,0,0,0,0,1,0
Denarius Moore,18.00,0,0,0,0,0,0,0,0,0,0,6,124,1,0,0,0
Ryan Tannehill,18.00,35,24,236,2,1,0,2,7,0,0,0,0,0,0,1,0
Michael Vick,18.00,30,13,201,1,2,0,4,99,0,0,0,0,0,0,1,0
Johnathan Franklin,17.00,0,0,0,0,0,0,13,103,1,0,3,23,0,0,1,0
Tarvaris Jackson,17.00,8,7,129,1,0,0,3,2,1,0,0,0,0,0,0,0
Calvin Johnson,17.00,0,0,0,0,0,0,0,0,0,0,7,115,1,0,0,0
Brandon LaFell,17.00,0,0,0,0,0,0,0,0,0,0,3,53,2,0,0,0
Ahmad Bradshaw,16.00,0,0,0,0,0,0,19,95,1,0,3,16,0,0,0,0
Matt Forte,16.00,0,0,0,0,0,0,16,87,1,0,4,24,0,0,0,0
Stephen Hill,16.00,0,0,0,0,0,0,0,0,0,0,3,108,1,0,0,0
