,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Carson Wentz,34.00,41,23,291,4,1,0,3,16,0,0,0,0,0,0,0,0
Dak Prescott,32.00,30,20,332,3,0,0,6,13,0,0,0,0,0,0,0,0
Ben Roethlisberger,32.00,66,44,506,2,0,0,1,5,0,0,0,0,0,0,0,0
Brett Hundley,31.00,46,35,265,3,0,0,7,31,0,0,0,0,0,0,0,0
Le'Veon Bell,29.00,0,0,0,0,0,0,13,48,2,0,9,77,1,0,0,0
Jay Cutler,28.00,38,25,263,3,0,0,4,4,0,0,0,0,0,0,0,0
Jonathan Stewart,28.00,0,0,0,0,0,0,16,103,3,0,0,0,0,0,0,0
Rod Smith,27.00,0,0,0,0,0,0,6,47,1,0,5,113,1,0,0,0
Russell Wilson,27.00,31,17,271,3,3,0,5,50,0,0,0,0,0,0,0,0
Jordan Howard,26.00,0,0,0,0,0,0,23,147,2,0,1,8,0,0,0,0
DeAndre Hopkins,25.00,0,0,0,0,0,0,0,0,0,0,11,149,2,0,1,0
Todd Gurley,24.00,0,0,0,0,0,0,13,96,2,0,3,39,0,0,0,0
Case Keenum,24.00,44,27,280,2,2,1,5,40,0,0,0,0,0,0,1,0
Philip Rivers,24.00,31,18,319,2,0,0,0,0,0,0,0,0,0,0,0,0
Blake Bortles,22.00,27,18,268,2,0,0,7,-2,0,0,0,0,0,0,0,0
Alex Collins,22.00,0,0,0,0,0,0,18,120,1,0,2,46,0,0,0,0
DeShone Kizer,22.00,28,20,214,3,2,0,2,7,0,0,0,0,0,0,0,0
Mitchell Trubisky,22.00,32,25,271,1,0,0,2,5,1,0,0,0,0,0,0,0
Jamaal Williams,22.00,0,0,0,0,0,0,15,49,1,0,7,69,1,0,0,0
T.J. Yates,22.00,26,14,175,2,0,0,3,31,0,0,0,0,0,0,0,0
Antonio Brown,21.00,0,0,0,0,0,0,0,0,0,0,11,213,0,0,0,0
LeSean McCoy,21.00,0,0,0,0,0,0,32,156,1,0,0,0,0,0,0,0
Davante Adams,20.00,0,0,0,0,0,0,0,0,0,0,10,84,2,0,0,0
Drew Brees,20.00,35,26,271,2,1,0,1,2,0,0,0,0,0,0,0,0
Joe Flacco,20.00,35,20,269,2,1,0,0,0,0,0,0,0,0,0,0,0
Theo Riddick,20.00,0,0,0,0,0,0,10,29,2,0,6,64,0,0,0,0
Trey Burton,19.00,0,0,0,0,0,0,0,0,0,0,5,71,2,0,0,0
Kareem Hunt,19.00,0,0,0,0,0,0,25,116,1,0,3,22,0,0,0,0
Tyrell Williams,19.00,0,0,0,0,0,0,0,0,0,0,4,132,1,0,0,0
Jameis Winston,19.00,38,26,285,2,2,0,2,10,0,0,0,0,0,0,1,0
