,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Cam Newton,40.00,35,23,287,2,0,0,9,116,1,0,0,0,0,0,0,0
Tom Brady,35.00,35,21,296,4,0,0,1,6,0,0,0,0,0,0,0,0
Nick Foles,35.00,51,32,381,2,0,0,3,27,1,0,0,0,0,0,0,0
Marshawn Lynch,30.00,0,0,0,0,0,0,11,128,3,0,0,0,0,0,0,0
Eli Manning,30.00,35,22,259,4,2,0,2,-3,0,0,0,0,0,0,0,0
Ben Roethlisberger,29.00,42,22,285,3,1,0,5,31,0,0,0,0,0,0,1,0
Adrian Peterson,28.00,0,0,0,0,0,0,31,154,2,0,2,16,0,0,0,0
Philip Rivers,26.00,41,21,200,3,0,0,3,3,0,0,0,0,0,0,0,0
Matt Ryan,23.00,49,34,342,2,1,0,0,0,0,0,0,0,0,0,0,0
Mike Wallace,23.00,0,0,0,0,0,0,1,0,0,0,7,112,2,0,0,0
Jamaal Charles,22.00,0,0,0,0,0,0,18,165,1,0,0,0,0,0,0,0
Joe Flacco,22.00,21,16,182,3,1,0,5,9,0,0,0,0,0,0,1,0
Brandon Marshall,22.00,0,0,0,0,0,0,0,0,0,0,10,160,1,0,0,0
David Wilson,22.00,0,0,0,0,0,0,13,100,2,0,0,0,0,0,0,0
Knowshon Moreno,21.00,0,0,0,0,0,0,32,119,1,0,4,48,0,0,0,0
Danario Alexander,20.00,1,0,0,0,0,0,0,0,0,0,7,88,2,0,0,0
Josh Freeman,20.00,34,14,189,2,0,0,2,13,0,0,0,0,0,0,0,0
Brandon Lloyd,20.00,0,0,0,0,0,0,0,0,0,0,7,89,1,0,0,1
Anquan Boldin,19.00,0,0,0,0,0,0,0,0,0,0,3,78,2,0,0,0
Vincent Jackson,19.00,0,0,0,0,0,0,0,0,0,0,6,131,1,0,0,0
Carson Palmer,19.00,30,19,273,2,1,0,1,-1,0,0,0,0,0,0,1,0
Ray Rice,19.00,0,0,0,0,0,0,20,121,1,0,3,15,0,0,0,0
Darren Sproles,19.00,0,0,0,0,0,0,5,56,1,0,4,28,1,0,0,0
Matthew Stafford,19.00,45,27,264,1,1,0,3,9,1,0,0,0,0,0,1,0
Victor Cruz,18.00,0,0,0,0,0,0,0,0,0,0,8,121,1,0,0,0
Robert Griffin III,18.00,26,15,242,1,0,0,7,34,0,0,0,0,0,0,0,0
Colin Kaepernick,18.00,23,18,185,0,0,0,6,53,1,0,0,0,0,0,0,0
Doug Martin,18.00,0,0,0,0,0,0,28,128,1,0,3,4,0,0,0,0
Aaron Hernandez,17.00,0,0,0,0,0,0,0,0,0,0,8,58,2,0,0,0
Jake Locker,17.00,35,22,262,1,2,0,4,51,0,0,0,0,0,0,0,0
Alfred Morris,17.00,0,0,0,0,0,0,23,129,1,0,0,0,0,0,1,0
Roddy White,17.00,0,0,0,0,0,0,0,0,0,0,9,117,1,0,0,0
Drew Brees,16.00,43,26,354,1,2,0,1,-1,0,0,0,0,0,0,0,0
Brandon Gibson,16.00,0,0,0,0,0,0,0,0,0,0,6,100,1,0,0,0
Jeremy Maclin,16.00,0,0,0,0,0,0,0,0,0,0,9,104,1,0,0,0
Peyton Manning,16.00,36,26,310,1,1,0,3,-3,0,0,0,0,0,0,0,0
Montell Owens,16.00,0,0,0,0,0,0,14,91,1,0,1,11,0,0,0,0
Trent Richardson,16.00,0,0,0,0,0,0,18,42,2,0,1,9,0,0,0,0
DeAngelo Williams,16.00,0,0,0,0,0,0,17,56,0,0,2,56,1,0,0,0
Sam Bradford,15.00,39,19,209,1,1,1,4,13,0,0,0,0,0,0,0,0
Kenny Britt,14.00,0,0,0,0,0,0,0,0,0,0,8,143,0,0,0,0
Pierre Garcon,14.00,0,0,0,0,0,0,1,2,0,0,5,83,1,0,0,0
Frank Gore,14.00,0,0,0,0,0,0,12,63,1,0,2,22,0,0,0,0
Darrius Heyward-Bey,14.00,0,0,0,0,0,0,0,0,0,0,5,82,1,0,0,0
Aaron Rodgers,14.00,24,14,173,0,0,0,3,32,1,0,0,0,0,0,1,0
Tony Romo,14.00,43,25,268,1,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Tannehill,14.00,33,17,150,1,0,0,3,25,0,0,0,0,0,0,0,0
Jason Avant,13.00,0,0,0,0,0,0,0,0,0,0,7,133,0,0,0,0
Jay Cutler,13.00,44,22,260,1,2,0,2,16,0,0,0,0,0,0,0,0
Ryan Fitzpatrick,13.00,33,25,247,1,1,0,3,5,0,0,0,0,0,0,0,0
Arian Foster,13.00,0,0,0,0,0,0,15,46,1,0,4,39,0,0,0,0
Shonn Greene,13.00,0,0,0,0,0,0,20,77,1,0,0,0,0,0,0,0
DeMarco Murray,13.00,0,0,0,0,0,0,21,53,1,0,4,22,0,0,0,0
Bilal Powell,13.00,0,0,0,0,0,0,19,78,1,0,0,0,0,0,0,0
Stevan Ridley,13.00,0,0,0,0,0,0,18,72,1,0,0,0,0,0,0,0
Andy Dalton,12.00,33,20,206,1,1,0,1,0,0,0,0,0,0,0,0,0
Steven Jackson,12.00,0,0,0,0,0,0,19,64,1,0,1,9,0,0,0,0
Julio Jones,12.00,0,0,0,0,0,0,0,0,0,0,5,66,1,0,0,0
Darren McFadden,12.00,0,0,0,0,0,0,11,52,0,0,2,12,1,0,0,0
Hakeem Nicks,12.00,0,0,0,0,0,0,0,0,0,0,4,67,1,0,0,0
Donte' Stallworth,12.00,0,0,0,0,0,0,0,0,0,0,1,63,1,0,0,0
Reggie Wayne,12.00,0,0,0,0,0,0,1,-5,0,0,6,64,1,0,0,0
Dez Bryant,11.00,0,0,0,0,0,0,1,-11,0,0,4,50,1,0,0,0
Matt Forte,11.00,0,0,0,0,0,0,13,85,0,0,6,34,0,0,0,0
Clay Harbor,11.00,0,0,0,0,0,0,0,0,0,0,6,52,1,0,0,0
Alshon Jeffery,11.00,0,0,0,0,0,0,0,0,0,0,3,57,1,0,0,0
Calvin Johnson,11.00,0,0,0,0,0,0,0,0,0,0,10,118,0,0,0,0
Greg Olsen,11.00,0,0,0,0,0,0,0,0,0,0,4,55,1,0,0,0
Vick Ballard,10.00,0,0,0,0,0,0,19,94,0,0,1,10,0,0,0,0
Randall Cobb,10.00,0,0,0,0,0,0,0,0,0,0,7,102,0,0,0,0
Andrew Hawkins,10.00,0,0,0,0,0,0,0,0,0,0,6,44,1,0,0,0
Anthony McCoy,10.00,0,0,0,0,0,0,0,0,0,0,3,105,0,0,0,0
Joseph Morgan,10.00,0,0,0,0,0,0,0,0,0,0,2,106,0,0,0,0
Dennis Pitta,10.00,0,0,0,0,0,0,0,0,0,0,5,46,1,0,0,0
Steve Smith,10.00,0,0,0,0,0,0,0,0,0,0,7,109,0,0,0,0
Rod Streater,10.00,0,0,0,0,0,0,0,0,0,0,4,100,0,0,0,0
Robert Turbin,10.00,0,0,0,0,0,0,20,108,0,0,0,0,0,0,0,0
Russell Wilson,10.00,13,7,148,1,1,0,3,12,0,0,0,0,0,0,0,0
Martellus Bennett,9.00,0,0,0,0,0,0,0,0,0,0,5,32,1,0,0,0
Antonio Brown,9.00,0,0,0,0,0,0,0,0,0,0,4,35,1,0,0,0
Reggie Bush,9.00,0,0,0,0,0,0,14,65,0,0,5,38,0,0,0,0
Kirk Cousins,9.00,2,2,26,1,0,0,0,0,0,1,0,0,0,0,0,0
Michael Crabtree,9.00,0,0,0,0,0,0,0,0,0,0,9,93,0,0,0,0
Joel Dreessen,9.00,0,0,0,0,0,0,0,0,0,0,5,30,1,0,0,0
BenJarvus Green-Ellis,9.00,0,0,0,0,0,0,12,89,0,0,3,13,0,0,0,0
DuJuan Harris,9.00,0,0,0,0,0,0,7,31,1,0,0,0,0,0,0,0
Domenik Hixon,9.00,0,0,0,0,0,0,0,0,0,0,3,30,1,0,0,0
Andre Johnson,9.00,0,0,0,0,0,0,0,0,0,0,8,95,0,0,0,0
Andrew Luck,9.00,34,16,196,1,2,0,5,7,0,0,0,0,0,0,0,0
Josh Morgan,9.00,0,0,0,0,0,0,0,0,0,0,3,30,1,0,0,0
Leon Washington,9.00,0,0,0,0,0,0,7,38,1,0,0,0,0,0,0,0
Brandon Weeden,9.00,30,17,217,0,0,0,1,15,0,0,0,0,0,0,0,0
Joique Bell,8.00,0,0,0,0,0,0,12,49,0,0,5,47,0,0,0,0
Jason Campbell,8.00,9,6,64,1,0,0,1,8,0,0,0,0,0,0,0,0
Jared Cook,8.00,0,0,0,0,0,0,0,0,0,0,3,20,1,0,0,0
Eric Decker,8.00,0,0,0,0,0,0,0,0,0,0,8,88,0,0,0,0
Josh Gordon,8.00,0,0,0,0,0,0,0,0,0,0,8,86,0,0,0,0
Zach Miller,8.00,0,0,0,0,0,0,0,0,0,0,2,29,1,0,0,0
Tony Scheffler,8.00,0,0,0,0,0,0,0,0,0,0,3,20,1,0,0,0
Demaryius Thomas,8.00,0,0,0,0,0,0,0,0,0,0,5,83,0,0,0,0
Dwayne Bowe,7.00,0,0,0,0,0,0,0,0,0,0,2,70,0,0,0,0
Delone Carter,7.00,0,0,0,0,0,0,3,1,1,0,1,13,0,0,0,0
Scott Chandler,7.00,0,0,0,0,0,0,0,0,0,0,5,71,0,0,0,0
Malcom Floyd,7.00,0,0,0,0,0,0,0,0,0,0,3,10,1,0,0,0
Stevie Johnson,7.00,0,0,0,0,0,0,0,0,0,0,6,71,0,0,0,0
Marvin Jones,7.00,0,0,0,0,0,0,1,37,0,0,3,45,0,0,0,0
Greg Little,7.00,0,0,0,0,0,0,1,17,0,0,4,69,0,0,0,0
Matt Schaub,7.00,32,19,232,0,1,0,0,0,0,0,0,0,0,0,0,0
Michael Turner,7.00,0,0,0,0,0,0,7,14,1,0,0,0,0,0,0,0
Mike Williams,7.00,0,0,0,0,0,0,0,0,0,0,3,18,1,0,0,0
Anthony Dixon,6.00,0,0,0,0,0,0,2,9,1,0,0,0,0,0,0,0
Anthony Fasano,6.00,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0
Tony Gonzalez,6.00,0,0,0,0,0,0,0,0,0,0,8,61,0,0,0,0
Alexander Green,6.00,0,0,0,0,0,0,13,69,0,0,1,-3,0,0,0,0
Leonard Hankerson,6.00,0,0,0,0,0,0,1,3,0,0,4,67,0,0,0,0
Mark Ingram,6.00,0,0,0,0,0,0,13,68,0,0,0,0,0,0,0,0
Ryan Mathews,6.00,0,0,0,0,0,0,25,65,0,0,0,0,0,0,0,0
Heath Miller,6.00,0,0,0,0,0,0,0,0,0,0,5,66,0,0,0,0
Bernard Pierce,6.00,0,0,0,0,0,0,8,53,0,0,2,11,0,0,0,0
Jacquizz Rodgers,6.00,0,0,0,0,0,0,4,21,0,0,6,43,0,0,0,0
Lee Smith,6.00,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
Micheal Spurlock,6.00,0,0,0,0,0,0,0,0,0,0,7,64,0,0,0,0
Pierre Thomas,6.00,0,0,0,0,0,0,5,19,0,0,7,57,0,0,0,0
Jason Witten,6.00,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0
T.J. Yates,6.00,4,2,15,0,0,0,1,1,1,0,0,0,0,0,0,0
Davone Bess,5.00,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0
Justin Blackmon,5.00,0,0,0,0,0,0,0,0,0,0,6,57,0,0,0,0
Marques Colston,5.00,0,0,0,0,0,0,0,0,0,0,4,61,0,0,1,0
Kris Durham,5.00,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0
Jimmy Graham,5.00,0,0,0,0,0,0,0,0,0,0,5,56,0,0,0,0
Montario Hardesty,5.00,0,0,0,0,0,0,10,52,0,0,0,0,0,0,0,0
T.Y. Hilton,5.00,0,0,0,0,0,0,1,-2,0,0,2,50,0,0,0,0
Chris Johnson,5.00,0,0,0,0,0,0,19,44,0,0,3,15,0,0,0,0
Santana Moss,5.00,0,0,0,0,0,0,0,0,0,0,3,52,0,0,0,0
Jordan Shipley,5.00,0,0,0,0,0,0,0,0,0,0,5,55,0,0,0,0
Wes Welker,5.00,0,0,0,0,0,0,0,0,0,0,3,52,0,0,0,0
Miles Austin,4.00,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0
Jonathan Dwyer,4.00,0,0,0,0,0,0,8,32,0,0,3,18,0,0,0,0
Chris Givens,4.00,0,0,0,0,0,0,1,-3,0,0,3,25,0,1,0,0
A.J. Green,4.00,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0
Jermaine Gresham,4.00,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0
LaMichael James,4.00,0,0,0,0,0,0,8,30,0,0,1,15,0,0,0,0
Mikel Leshoure,4.00,0,0,0,0,0,0,14,49,0,0,0,0,0,0,0,0
Denarius Moore,4.00,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0
Brady Quinn,4.00,21,10,159,0,1,0,1,4,0,0,0,0,0,0,0,0
Mark Sanchez,4.00,19,12,111,0,0,0,3,11,0,0,0,0,0,0,1,0
C.J. Spiller,4.00,0,0,0,0,0,0,7,37,0,0,1,15,0,0,0,0
Ben Tate,4.00,0,0,0,0,0,0,8,46,0,0,1,-1,0,0,0,0
Shane Vereen,4.00,0,0,0,0,0,0,8,40,0,0,0,0,0,0,0,0
Benjamin Watson,4.00,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0
Donnie Avery,3.00,0,0,0,0,0,0,1,3,0,0,3,31,0,0,0,0
Ahmad Bradshaw,3.00,0,0,0,0,0,0,11,33,0,0,0,0,0,0,0,0
