,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Arian Foster,30.00,0,0,0,0,0,0,17,133,1,0,3,56,1,0,0,0
David Garrard,28.00,22,17,163,2,0,0,5,44,1,0,0,0,0,0,0,0
Terrell Owens,28.00,0,0,0,0,0,0,0,0,0,0,10,222,1,0,0,0
LaDainian Tomlinson,27.00,0,0,0,0,0,0,19,133,2,0,3,22,0,0,0,0
Antonio Gates,26.00,0,0,0,0,0,0,0,0,0,0,7,144,2,0,0,0
Shaun Hill,26.00,54,34,331,2,2,0,4,53,0,0,0,0,0,0,0,0
Ryan Fitzpatrick,24.00,27,12,128,2,0,0,7,74,0,0,0,0,0,0,0,0
Peyton Manning,24.00,46,33,352,2,1,0,1,-1,0,0,0,0,0,0,0,0
Kyle Orton,24.00,50,35,341,2,1,0,3,11,0,0,0,0,0,0,0,0
Carson Palmer,24.00,36,25,371,2,0,0,1,0,0,0,0,0,0,0,2,0
Maurice Jones-Drew,23.00,0,0,0,0,0,0,26,105,1,0,2,16,1,0,0,0
Aaron Rodgers,23.00,17,12,181,3,2,0,3,20,0,0,0,0,0,0,0,0
Sam Bradford,21.00,41,23,289,2,1,0,2,8,0,0,0,0,0,0,0,0
Philip Rivers,21.00,20,15,241,2,0,0,0,0,0,0,0,0,0,0,0,0
Calvin Johnson,20.00,0,0,0,0,0,0,1,2,0,0,6,86,2,0,0,0
Joseph Addai,19.00,0,0,0,0,0,0,16,63,2,0,3,19,0,0,0,0
Bruce Gradkowski,19.00,39,24,278,2,2,0,3,16,0,0,0,0,0,0,1,0
Rashard Mendenhall,19.00,0,0,0,0,0,0,25,79,2,0,2,9,0,0,0,0
Matt Schaub,19.00,29,16,192,2,0,0,3,1,0,0,0,0,0,0,0,0
Ahmad Bradshaw,18.00,0,0,0,0,0,0,23,129,1,0,2,14,0,0,1,0
Chad Henne,18.00,38,28,305,2,3,0,0,0,0,0,0,0,0,0,0,0
Zach Miller,18.00,0,0,0,0,0,0,0,0,0,0,11,122,1,0,0,0
