,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Ben Roethlisberger,38.00,47,34,380,4,0,0,0,0,0,0,0,0,0,0,1,0
Marcus Mariota,36.00,29,20,163,3,0,0,7,60,1,0,0,0,0,0,0,0
Tom Brady,35.00,40,28,406,3,0,0,2,14,0,0,0,0,0,0,0,0
Philip Rivers,34.00,30,21,359,4,2,0,0,0,0,0,0,0,0,0,0,0
David Johnson,29.00,0,0,0,0,0,0,27,157,2,0,3,28,0,0,0,0
Ezekiel Elliott,28.00,0,0,0,0,0,0,15,134,2,0,3,37,0,0,0,0
Brian Hoyer,27.00,43,33,397,2,0,0,1,-1,0,0,0,0,0,0,0,0
Derek Carr,25.00,40,25,317,2,1,1,2,13,0,0,0,0,0,0,0,0
Sammie Coates,25.00,0,0,0,0,0,0,0,0,0,0,6,139,2,0,0,0
Andy Dalton,25.00,41,29,269,2,0,0,6,34,0,0,0,0,0,0,0,0
Andrew Luck,25.00,39,28,322,2,0,0,5,13,0,0,0,0,0,0,0,0
Matthew Stafford,25.00,25,19,180,3,0,0,6,16,0,0,0,0,0,0,1,0
Martellus Bennett,24.00,0,0,0,0,0,0,0,0,0,0,6,67,3,0,0,0
T.Y. Hilton,23.00,0,0,0,0,0,0,0,0,0,0,10,171,1,0,0,0
Sam Bradford,22.00,30,22,271,2,0,0,2,-2,0,0,0,0,0,0,0,0
Tevin Coleman,22.00,0,0,0,0,0,0,6,31,0,0,4,132,1,0,0,0
Amari Cooper,21.00,0,0,0,0,0,0,0,0,0,0,6,138,1,1,0,0
Blaine Gabbert,21.00,31,18,162,1,2,0,10,70,1,0,0,0,0,0,0,0
Jordan Howard,21.00,0,0,0,0,0,0,16,118,0,0,3,45,1,0,0,0
Cameron Artis-Payne,20.00,0,0,0,0,0,0,18,85,2,0,0,0,0,0,0,0
Larry Fitzgerald,20.00,0,0,0,0,0,0,0,0,0,0,6,81,2,0,0,0
Dak Prescott,20.00,24,18,227,1,0,0,7,4,1,0,0,0,0,0,1,0
Carson Wentz,20.00,33,25,238,2,1,0,2,14,0,0,0,0,0,0,0,0
Theo Riddick,19.00,0,0,0,0,0,0,11,49,0,0,6,33,2,0,0,0
Aaron Rodgers,19.00,45,23,259,2,2,0,5,15,0,0,0,0,0,0,0,0
Brandon LaFell,18.00,0,0,0,0,0,0,0,0,0,0,8,68,2,0,0,0
Cameron Meredith,18.00,0,0,0,0,0,0,1,6,0,0,9,130,1,0,1,0
Greg Olsen,18.00,0,0,0,0,0,0,0,0,0,0,9,181,0,0,0,0
Tyrod Taylor,18.00,23,12,124,2,0,0,5,28,0,0,0,0,0,0,0,0
Adam Thielen,18.00,0,0,0,0,0,0,0,0,0,0,7,127,1,0,0,0
Devonta Freeman,17.00,0,0,0,0,0,0,23,88,1,0,3,35,0,0,0,0
Brandon Marshall,17.00,0,0,0,0,0,0,0,0,0,0,8,114,1,0,0,0
Tyrell Williams,17.00,0,0,0,0,0,0,0,0,0,0,5,117,1,0,0,0
Ryan Fitzpatrick,16.00,38,25,255,1,0,0,1,9,0,0,0,0,0,0,0,0
Carlos Hyde,16.00,0,0,0,0,0,0,22,78,1,0,6,36,0,0,0,0
Jeremy Kerley,16.00,0,0,0,0,0,0,0,0,0,0,8,102,1,0,0,0
Matt Ryan,16.00,28,15,267,1,0,0,3,3,0,0,0,0,0,0,0,0
Drew Stanton,16.00,28,11,124,2,0,0,2,-2,0,0,0,0,0,0,0,0
Jameis Winston,16.00,30,18,219,1,0,1,4,6,0,0,0,0,0,0,0,0
Matt Asiata,15.00,0,0,0,0,0,0,14,55,1,0,3,46,0,0,0,0
Todd Gurley,15.00,0,0,0,0,0,0,23,72,1,0,3,36,0,0,1,0
LeSean McCoy,15.00,0,0,0,0,0,0,18,150,0,0,2,8,0,0,0,0
Davante Adams,14.00,0,0,0,0,0,0,0,0,0,0,5,85,1,0,0,0
Le'Veon Bell,14.00,0,0,0,0,0,0,20,66,0,0,9,88,0,0,0,0
Kirk Cousins,14.00,41,29,260,1,1,0,1,-1,0,0,0,0,0,0,0,0
Mike Evans,14.00,0,0,0,0,0,0,0,0,0,0,6,89,1,0,0,0
Joe Flacco,14.00,46,30,210,1,0,0,1,6,0,0,0,0,0,0,0,0
Antonio Brown,13.00,0,0,0,0,0,0,0,0,0,0,9,78,1,0,0,0
