,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Jonas Gray,44.00,0,0,0,0,0,0,37,201,4,0,0,0,0,0,0,0
Aaron Rodgers,34.00,36,22,341,3,0,0,3,32,0,0,0,0,0,0,0,0
Mike Evans,32.00,0,0,0,0,0,0,0,0,0,0,7,209,2,0,0,0
Jay Cutler,29.00,43,31,330,3,2,0,5,21,0,0,0,0,0,0,0,0
Le'Veon Bell,27.00,0,0,0,0,0,0,33,204,1,0,2,18,0,0,0,0
Jamaal Charles,27.00,0,0,0,0,0,0,20,159,2,0,2,19,0,0,1,0
Andy Dalton,27.00,22,16,220,3,0,0,5,12,0,0,0,0,0,0,0,0
Russell Wilson,26.00,32,20,178,2,0,0,8,71,0,0,0,0,0,0,0,0
Andrew Luck,23.00,39,23,303,2,1,0,3,15,0,0,0,0,0,0,0,0
Josh McCown,23.00,23,15,288,2,0,0,3,8,0,0,0,0,0,0,0,0
Eddie Lacy,22.00,0,0,0,0,0,0,10,69,1,0,3,45,1,0,0,0
Cam Newton,22.00,37,23,292,2,2,0,5,30,0,0,0,0,0,0,0,0
Brandon Marshall,21.00,0,0,0,0,0,0,0,0,0,0,7,90,2,0,0,0
Ryan Tannehill,21.00,34,26,240,2,0,0,4,16,0,0,1,-4,0,0,1,0
Zach Mettenberger,20.00,24,15,263,2,1,0,0,0,0,0,0,0,0,0,0,0
Drew Stanton,20.00,32,21,306,2,2,0,4,-4,0,0,0,0,0,0,0,0
Alshon Jeffery,19.00,0,0,0,0,0,0,0,0,0,0,11,135,1,0,0,0
Mark Sanchez,19.00,44,26,346,2,2,0,3,0,0,0,0,0,0,0,2,0
Tom Brady,18.00,30,19,257,2,2,0,2,-2,0,0,0,0,0,0,0,0
Kenny Britt,18.00,0,0,0,0,0,0,0,0,0,0,4,128,1,0,0,0
A.J. Green,18.00,0,0,0,0,0,0,0,0,0,0,6,127,1,0,0,0
Ryan Mallett,18.00,30,20,211,2,1,0,4,-3,0,0,0,0,0,0,0,0
Michael Floyd,17.00,0,0,0,0,0,0,0,0,0,0,2,54,2,0,0,0
Brian Hoyer,17.00,50,20,330,1,1,0,2,1,0,0,0,0,0,0,0,0
Peyton Manning,17.00,54,34,389,1,2,0,1,-1,0,0,0,0,0,0,0,0
Kelvin Benjamin,16.00,0,0,0,0,0,0,0,0,0,0,9,109,1,0,0,0
Drew Brees,16.00,41,33,255,1,0,0,1,3,0,0,0,0,0,0,0,0
Matt Forte,16.00,0,0,0,0,0,0,26,117,0,0,6,58,0,0,0,0
Jeremy Hill,16.00,0,0,0,0,0,0,27,152,0,0,1,13,0,0,0,0
Jordan Matthews,16.00,0,0,0,0,0,0,0,0,0,0,5,107,1,0,0,0
Jordy Nelson,16.00,0,0,0,0,0,0,0,0,0,0,4,109,1,0,0,0
Matt Ryan,16.00,45,31,268,1,0,0,1,4,0,0,0,0,0,0,0,0
Emmanuel Sanders,16.00,0,0,0,0,0,0,0,0,0,0,5,102,1,0,0,0
Alfred Blue,15.00,0,0,0,0,0,0,36,156,0,0,0,0,0,0,0,0
Antonio Brown,15.00,0,0,0,0,0,0,0,0,0,0,9,91,1,0,0,0
Andrew Hawkins,15.00,0,0,0,0,0,0,0,0,0,0,6,97,1,0,0,0
Colin Kaepernick,15.00,29,15,193,1,0,0,8,24,0,0,0,0,0,0,0,0
Jeremy Maclin,15.00,0,0,0,0,0,0,0,0,0,0,9,93,1,0,0,0
Michael Crabtree,14.00,0,0,0,0,0,0,0,0,0,0,3,85,1,0,0,0
