,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Tony Romo,50.00,36,25,506,5,1,1,1,7,0,0,0,0,0,0,0,0
Peyton Manning,44.00,42,33,414,4,1,0,4,-8,1,0,0,0,0,0,0,0
Jay Cutler,27.00,33,24,358,2,0,0,4,27,0,0,0,0,0,0,1,0
Alshon Jeffery,27.00,0,0,0,0,0,0,0,0,0,0,10,218,1,0,0,0
Geno Smith,27.00,20,16,199,3,0,0,3,21,0,0,0,0,0,0,0,0
Russell Wilson,27.00,31,15,210,2,1,0,13,102,0,0,0,0,0,0,1,0
Sam Bradford,26.00,34,19,222,3,0,0,5,4,0,0,0,0,0,0,0,0
T.Y. Hilton,26.00,0,0,0,0,0,0,0,0,0,0,5,140,2,0,0,0
Dez Bryant,25.00,0,0,0,0,0,0,0,0,0,0,6,141,2,0,1,0
Julius Thomas,24.00,0,0,0,0,0,0,0,0,0,0,9,122,2,0,0,0
Drew Brees,23.00,35,29,288,2,0,0,1,-2,0,0,0,0,0,0,0,0
Terrelle Pryor,23.00,23,18,221,2,0,0,11,31,0,0,0,0,0,0,0,0
Matt Ryan,23.00,45,36,319,2,0,0,0,0,0,0,0,0,0,0,1,0
Terrance Williams,23.00,0,0,0,0,0,0,1,2,0,0,4,151,1,1,0,0
Ryan Fitzpatrick,22.00,41,21,247,1,2,0,6,50,1,0,1,0,0,0,0,0
Andrew Luck,22.00,29,16,229,2,0,1,4,9,0,0,0,0,0,0,1,0
Philip Rivers,22.00,48,35,411,2,3,0,0,0,0,0,0,0,0,0,0,0
Fred Jackson,21.00,0,0,0,0,0,0,17,53,2,0,4,40,0,0,0,0
Rueben Randle,21.00,0,0,0,0,0,0,0,0,0,0,6,96,2,0,0,0
Knowshon Moreno,20.00,0,0,0,0,0,0,19,93,1,0,5,57,0,0,0,0
Ray Rice,20.00,0,0,0,0,0,0,27,74,2,0,6,28,0,0,1,0
Pierre Thomas,20.00,0,0,0,0,0,0,19,36,0,0,9,55,2,0,0,0
Justin Blackmon,19.00,0,0,0,0,0,0,0,0,0,0,5,136,1,0,0,0
