,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Aaron Rodgers,36.00,30,23,250,4,0,0,6,21,0,0,0,0,0,0,0,0
Tom Brady,31.00,39,26,329,3,0,0,3,2,0,0,0,0,0,0,0,0
Arian Foster,30.00,0,0,0,0,0,0,17,84,1,0,4,102,1,0,0,0
Michael Bush,29.00,0,0,0,0,0,0,30,157,1,0,3,85,0,0,0,0
Tony Romo,28.00,26,23,270,3,0,0,2,0,0,0,0,0,0,0,0,0
John Skelton,27.00,40,21,315,3,2,0,4,15,0,0,0,0,0,0,0,0
Larry Fitzgerald,26.00,0,0,0,0,0,0,0,0,0,0,7,146,2,0,0,0
Drew Brees,24.00,43,30,322,2,0,0,0,0,0,0,0,0,0,0,0,0
Denarius Moore,24.00,0,0,0,0,0,0,0,0,0,0,5,123,2,0,0,0
Matt Ryan,24.00,52,29,351,2,1,0,1,9,0,0,0,0,0,0,0,0
Rob Gronkowski,23.00,0,0,0,0,0,0,0,0,0,0,8,113,2,0,0,0
Chris Johnson,23.00,0,0,0,0,0,0,27,130,1,0,4,44,0,0,0,0
DeMarco Murray,22.00,0,0,0,0,0,0,20,135,1,0,6,36,0,0,0,0
Marshawn Lynch,21.00,0,0,0,0,0,0,32,109,1,0,5,58,0,0,0,0
Mark Sanchez,21.00,39,20,306,1,2,0,5,11,1,0,0,0,0,0,0,0
Matt Schaub,21.00,15,11,242,2,0,0,1,1,0,0,0,0,0,0,0,0
Eli Manning,20.00,40,26,311,2,2,0,2,4,0,0,0,0,0,0,0,0
Carson Palmer,20.00,20,14,299,2,1,0,3,-8,0,0,0,0,0,0,1,0
Ed Dickson,19.00,0,0,0,0,0,0,0,0,0,0,10,79,2,0,0,0
Maurice Jones-Drew,19.00,0,0,0,0,0,0,25,114,1,0,3,23,0,0,0,0
Philip Rivers,19.00,47,23,274,2,1,0,1,4,0,0,0,0,0,0,1,0
Laurent Robinson,19.00,0,0,0,0,0,0,0,0,0,0,3,73,2,0,0,0
Rashard Mendenhall,18.00,0,0,0,0,0,0,16,44,2,0,1,26,0,0,0,0
Jordy Nelson,18.00,0,0,0,0,0,0,0,0,0,0,5,63,2,0,0,0
Tim Tebow,18.00,8,2,69,1,0,0,9,43,1,0,0,0,0,0,0,0
Alex Smith,17.00,30,19,242,1,1,1,6,27,0,0,0,0,0,0,0,0
Reggie Bush,16.00,0,0,0,0,0,0,14,47,2,0,4,4,0,0,0,0
Damian Williams,16.00,0,0,0,0,0,0,0,0,0,0,5,107,1,0,0,0
Vincent Brown,15.00,0,0,0,0,0,0,0,0,0,0,5,97,1,0,0,0
LeSean McCoy,15.00,0,0,0,0,0,0,14,81,1,0,3,12,0,0,0,0
Andy Dalton,14.00,30,15,170,2,2,0,0,0,0,0,0,0,0,0,0,0
Joe Flacco,14.00,52,29,255,1,1,0,2,8,0,0,0,0,0,0,0,0
Jimmy Graham,14.00,0,0,0,0,0,0,0,0,0,0,7,82,1,0,0,0
Matt Hasselbeck,14.00,27,15,219,1,1,0,1,21,0,0,0,0,0,0,0,0
Jacoby Jones,14.00,0,0,0,0,0,0,1,2,0,0,2,87,1,0,0,0
Dez Bryant,13.00,0,0,0,0,0,0,0,0,0,0,6,74,1,0,0,0
Harry Douglas,13.00,0,0,0,0,0,0,1,3,0,0,8,133,0,0,0,0
Tony Gonzalez,13.00,0,0,0,0,0,0,0,0,0,0,6,71,1,0,0,0
Steven Jackson,13.00,0,0,0,0,0,0,27,128,0,0,3,23,0,0,1,0
