,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Deshaun Watson,40.00,20,16,239,5,0,0,1,14,0,0,0,0,0,0,0,0
Patrick Mahomes,34.00,34,24,303,4,1,0,2,-1,0,0,0,0,0,0,0,0
Derek Carr,33.00,28,21,244,3,0,0,2,0,1,0,0,0,0,0,0,0
James Conner,32.00,0,0,0,0,0,0,24,146,2,0,5,66,0,0,0,0
Jared Goff,31.00,35,19,295,3,0,1,5,7,0,0,0,0,0,0,0,0
Cam Newton,31.00,29,21,219,2,0,0,10,52,1,0,0,0,0,0,0,0
Andrew Luck,29.00,31,22,239,3,0,1,2,-2,0,0,0,0,0,0,0,0
Carson Wentz,28.00,30,21,286,3,1,0,6,28,0,0,1,4,0,0,1,0
Russell Wilson,28.00,17,14,248,3,0,0,2,15,0,0,0,0,0,0,0,0
Todd Gurley,27.00,0,0,0,0,0,0,25,114,0,0,6,81,1,1,0,0
Marlon Mack,26.00,0,0,0,0,0,0,25,132,2,0,2,17,0,0,0,0
Joe Mixon,25.00,0,0,0,0,0,0,21,123,2,0,3,15,0,0,0,0
Adrian Peterson,25.00,0,0,0,0,0,0,26,149,1,0,1,7,1,0,1,0
Mitchell Trubisky,25.00,29,16,220,2,0,0,6,51,0,0,0,0,0,0,0,0
Kirk Cousins,24.00,41,31,359,2,1,0,2,3,0,0,0,0,0,0,0,0
Andy Dalton,24.00,34,21,280,2,0,0,3,10,0,0,0,0,0,0,0,0
Mike Evans,23.00,0,0,0,0,0,0,0,0,0,0,6,179,1,0,0,0
Marvin Jones,23.00,0,0,0,0,0,0,0,0,0,0,7,117,2,0,0,0
Josh Rosen,23.00,40,23,252,2,1,1,2,12,0,0,0,0,0,0,0,0
Ryan Fitzpatrick,22.00,15,11,194,2,0,1,1,18,0,0,0,0,0,0,0,0
Sammy Watkins,22.00,0,0,0,0,0,0,0,0,0,0,8,107,2,0,0,0
Blake Bortles,21.00,41,24,286,1,0,0,8,43,0,0,0,0,0,0,0,0
Matthew Stafford,21.00,40,27,310,2,1,0,1,6,0,0,0,0,0,0,1,0
Kenyan Drake,20.00,0,0,0,0,0,0,12,58,1,0,2,37,1,0,0,0
DeAndre Hopkins,20.00,0,0,0,0,0,0,0,0,0,0,6,82,2,0,0,0
Ben Roethlisberger,20.00,36,24,257,2,1,0,2,6,0,0,0,0,0,0,0,0
Tyler Boyd,19.00,0,0,0,0,0,0,1,-2,0,0,9,138,1,0,0,0
Antonio Brown,19.00,0,0,0,0,0,0,0,0,0,0,6,74,2,0,0,0
Alvin Kamara,19.00,0,0,0,0,0,0,13,45,1,0,7,31,1,0,0,0
Case Keenum,19.00,34,23,262,2,1,0,1,9,0,0,0,0,0,0,1,0
Lamar Miller,19.00,0,0,0,0,0,0,18,133,1,0,0,0,0,0,0,0
Larry Fitzgerald,18.00,0,0,0,0,0,0,0,0,0,0,8,102,1,1,0,0
Will Fuller,18.00,0,0,0,0,0,0,0,0,0,0,5,124,1,0,0,0
Chris Carson,17.00,0,0,0,0,0,0,25,105,1,0,2,19,0,0,0,0
Tarik Cohen,17.00,0,0,0,0,0,0,5,40,0,0,1,70,1,0,0,0
Stefon Diggs,17.00,0,0,0,0,0,0,0,0,0,0,10,119,1,0,0,0
Baker Mayfield,17.00,36,22,180,2,1,0,1,9,0,0,0,0,0,0,0,0
Christian McCaffrey,17.00,0,0,0,0,0,0,14,45,1,0,4,11,1,0,0,0
Aaron Rodgers,17.00,30,18,286,1,0,0,1,5,0,0,0,0,0,0,0,0
Phillip Lindsay,16.00,0,0,0,0,0,0,18,95,1,0,3,17,0,0,0,0
Josh Reynolds,16.00,0,0,0,0,0,0,1,-2,0,0,3,42,2,0,0,0
Adam Thielen,16.00,0,0,0,0,0,0,1,15,0,0,7,103,1,0,1,0
David Moore,15.00,0,0,0,0,0,0,0,0,0,0,4,97,1,0,0,0
Peyton Barber,14.00,0,0,0,0,0,0,19,85,1,0,0,0,0,0,0,0
Sam Darnold,14.00,29,14,153,1,0,0,5,22,0,0,0,0,0,0,0,0
Jordan Howard,14.00,0,0,0,0,0,0,22,81,1,0,0,0,0,0,0,0
Kareem Hunt,14.00,0,0,0,0,0,0,16,50,0,0,5,36,1,0,0,0
Aaron Jones,14.00,0,0,0,0,0,0,12,86,1,0,2,0,0,0,0,0
Eli Manning,14.00,47,30,316,1,2,0,0,0,0,0,0,0,0,0,0,0
Latavius Murray,14.00,0,0,0,0,0,0,13,56,1,0,5,39,0,0,0,0
Alex Smith,14.00,32,20,178,1,0,0,3,13,0,0,0,0,0,0,0,0
Jordan Thomas,14.00,0,0,0,0,0,0,0,0,0,0,4,29,2,0,0,0
James White,14.00,0,0,0,0,0,0,8,15,1,0,10,79,0,0,0,0
Davante Adams,13.00,0,0,0,0,0,0,0,0,0,0,5,133,0,0,0,0
C.J. Beathard,13.00,28,14,190,1,0,0,5,9,0,0,0,0,0,0,0,0
Odell Beckham Jr.,13.00,0,0,0,0,0,0,0,0,0,0,8,136,0,0,0,0
Jared Cook,13.00,0,0,0,0,0,0,0,0,0,0,4,74,1,0,0,0
Jack Doyle,13.00,0,0,0,0,0,0,0,0,0,0,6,70,1,0,0,0
A.J. Green,13.00,0,0,0,0,0,0,0,0,0,0,5,76,1,0,0,0
Travis Kelce,13.00,0,0,0,0,0,0,0,0,0,0,6,79,1,0,0,0
