,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Drew Brees,49.00,40,29,349,5,0,0,1,1,1,0,0,0,0,0,0,0
Jameis Winston,42.00,45,33,456,4,3,0,6,5,1,0,0,0,0,0,0,0
Mitchell Trubisky,37.00,31,23,244,3,1,0,10,63,1,0,0,0,0,0,0,0
Jimmy Garoppolo,35.00,35,26,349,4,1,0,2,1,0,0,0,0,0,0,0,0
Ryan Tannehill,32.00,27,21,391,3,1,0,4,19,0,0,0,0,0,0,0,0
Philip Rivers,30.00,22,16,314,3,0,0,1,0,0,0,0,0,0,0,0,0
Drew Lock,29.00,27,22,309,3,1,0,3,15,0,0,0,0,0,0,0,0
Deshaun Watson,29.00,50,28,292,1,2,0,6,44,2,0,0,0,0,0,0,0
A.J. Brown,28.00,0,0,0,0,0,0,1,13,0,0,5,153,2,0,0,0
Emmanuel Sanders,28.00,1,1,35,1,0,0,0,0,0,0,7,157,1,0,0,0
Austin Ekeler,27.00,0,0,0,0,0,0,8,101,0,0,4,112,1,0,0,0
Darius Slayton,27.00,0,0,0,0,0,0,0,0,0,0,5,154,2,0,0,0
Jacoby Brissett,26.00,36,19,251,2,0,1,4,26,0,0,0,0,0,0,0,0
Lamar Jackson,25.00,25,16,145,3,1,0,11,40,0,0,0,0,0,0,0,0
Aaron Jones,24.00,0,0,0,0,0,0,16,134,1,0,6,58,0,0,0,0
Joe Mixon,24.00,0,0,0,0,0,0,23,146,1,0,3,40,0,0,0,0
Matt Ryan,24.00,34,20,313,2,0,0,1,8,0,0,0,0,0,0,0,0
Carson Wentz,24.00,50,33,325,2,0,0,5,9,0,0,0,0,0,0,1,0
Derek Carr,23.00,34,25,262,2,0,0,2,17,0,0,0,0,0,0,0,0
Derrick Henry,22.00,0,0,0,0,0,0,18,103,2,0,1,6,0,0,0,0
Raheem Mostert,22.00,0,0,0,0,0,0,10,69,1,0,2,40,1,0,0,0
Ezekiel Elliott,21.00,0,0,0,0,0,0,19,81,2,0,2,12,0,0,0,0
Zach Ertz,21.00,0,0,0,0,0,0,0,0,0,0,9,91,2,0,0,0
Kyle Allen,20.00,41,28,293,1,2,0,6,24,1,0,0,0,0,0,1,0
