,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Patrick Mahomes,41.00,30,24,278,5,1,0,5,26,0,0,0,0,0,0,0,0
Tyreek Hill,36.00,0,0,0,0,0,0,0,0,0,0,11,186,3,0,0,0
Matt Ryan,36.00,42,25,283,4,0,0,1,17,0,0,0,0,0,0,0,0
Sam Darnold,35.00,39,26,301,2,2,0,6,35,2,0,0,0,0,0,0,0
Dak Prescott,34.00,22,14,188,4,0,0,4,35,0,0,0,0,0,0,0,0
Taylor Heinicke,33.00,33,23,290,3,0,0,5,43,0,0,0,0,0,0,0,0
Jalen Hurts,31.00,48,32,387,2,0,0,8,47,0,0,0,0,0,0,0,0
Daniel Jones,30.00,40,28,402,2,1,0,4,27,0,1,0,0,0,0,0,0
Cordarrelle Patterson,29.00,0,0,0,0,0,0,6,34,0,0,5,82,3,0,0,0
Aaron Rodgers,27.00,36,20,248,2,0,0,3,2,1,0,0,0,0,0,0,0
Deebo Samuel,27.00,0,0,0,0,0,0,1,1,0,0,8,156,2,0,0,0
Justin Herbert,26.00,38,25,222,3,0,0,3,4,0,0,0,0,0,0,0,0
Joe Burrow,25.00,32,25,348,2,0,0,3,4,0,0,0,0,0,0,0,0
Austin Ekeler,25.00,0,0,0,0,0,0,15,117,1,0,3,28,1,0,0,0
Kyler Murray,25.00,32,24,268,2,0,0,6,39,0,0,0,0,0,0,0,0
Russell Wilson,25.00,23,16,149,2,0,0,4,26,1,0,0,0,0,0,0,0
Saquon Barkley,24.00,0,0,0,0,0,0,13,52,1,0,5,74,1,0,0,0
Trey Lance,24.00,18,9,157,2,0,0,7,41,0,1,0,0,0,0,0,0
Terry McLaurin,24.00,0,0,0,0,0,0,0,0,0,0,6,123,2,0,0,0
Josh Allen,23.00,30,20,248,2,1,0,6,41,0,0,0,0,0,0,0,0
Derrick Henry,23.00,0,0,0,0,0,0,33,157,1,0,2,20,0,0,0,0
D.J. Moore,23.00,0,0,0,0,0,0,1,6,0,0,8,113,2,0,0,0
Matthew Stafford,23.00,41,26,280,2,1,0,6,21,0,0,0,0,0,0,0,0
David Montgomery,22.00,0,0,0,0,0,0,23,106,2,0,0,0,0,0,0,0
Jared Goff,21.00,38,24,299,2,0,0,3,8,0,0,0,0,0,0,2,0
Mac Jones,21.00,40,31,275,2,1,0,1,-1,0,0,0,0,0,0,0,0
C.J. Uzomah,21.00,0,0,0,0,0,0,0,0,0,0,5,95,2,0,0,0
Carson Wentz,21.00,32,24,228,2,0,0,5,8,0,0,0,0,0,0,0,0
Zach Wilson,21.00,34,21,297,2,1,0,3,-2,0,0,0,0,0,0,0,0
Ezekiel Elliott,20.00,0,0,0,0,0,0,20,143,1,0,0,0,0,0,0,0
Lamar Jackson,20.00,37,22,316,1,0,0,7,28,0,0,0,0,0,0,0,0
James Robinson,19.00,0,0,0,0,0,0,18,78,2,0,1,-2,0,0,0,0
Ryan Tannehill,19.00,49,30,298,1,0,1,3,9,0,0,0,0,0,0,0,0
Jacoby Brissett,18.00,30,20,199,2,0,0,3,8,0,0,0,0,0,0,1,0
Randall Cobb,18.00,0,0,0,0,0,0,0,0,0,0,5,69,2,0,0,0
James Conner,18.00,0,0,0,0,0,0,18,50,2,0,2,16,0,0,0,0
Derek Carr,17.00,34,21,196,2,1,0,3,6,0,0,0,0,0,0,0,0
Corey Davis,17.00,0,0,0,0,0,0,0,0,0,0,4,111,1,0,0,0
Clyde Edwards-Helaire,17.00,0,0,0,0,0,0,14,102,0,0,2,12,1,0,0,0
Trevor Lawrence,17.00,24,17,204,0,0,0,8,36,1,0,0,0,0,0,0,0
Jonathan Taylor,17.00,0,0,0,0,0,0,16,103,1,0,3,11,0,0,0,0
Mo Alie-Cox,16.00,0,0,0,0,0,0,0,0,0,0,3,42,2,0,0,0
Kalif Raymond,16.00,0,0,0,0,0,0,0,0,0,0,3,46,2,0,0,0
Marquise Brown,15.00,0,0,0,0,0,0,0,0,0,0,4,91,1,0,0,0
Van Jefferson,15.00,0,0,0,0,0,0,0,0,0,0,6,90,1,0,0,0
Diontae Johnson,15.00,0,0,0,0,0,0,0,0,0,0,9,92,1,0,0,0
Dawson Knox,15.00,0,0,0,0,0,0,0,0,0,0,5,37,2,0,0,0
Jameis Winston,15.00,23,17,226,1,0,0,0,0,0,0,0,0,0,0,0,0
Kenny Gainwell,14.00,0,0,0,0,0,0,3,31,1,0,6,58,0,0,0,0
Najee Harris,14.00,0,0,0,0,0,0,15,62,1,0,6,29,0,0,0,0
Taysom Hill,14.00,3,2,9,0,1,0,6,28,2,0,2,26,0,0,0,0
Justin Jefferson,14.00,0,0,0,0,0,0,0,0,0,0,6,84,1,0,0,0
Alex Collins,13.00,0,0,0,0,0,0,10,44,1,0,2,34,0,0,0,0
Jared Cook,13.00,0,0,0,0,0,0,0,0,0,0,6,70,1,0,0,0
Chase Edmonds,13.00,0,0,0,0,0,0,12,120,0,0,4,19,0,0,0,0
Leonard Fournette,13.00,0,0,0,0,0,0,20,92,0,0,3,47,0,0,0,0
Antonio Gibson,13.00,0,0,0,0,0,0,14,63,1,0,2,12,0,0,0,0
Kareem Hunt,13.00,0,0,0,0,0,0,14,69,1,0,2,17,0,0,0,0
Darnell Mooney,13.00,0,0,0,0,0,0,1,10,0,0,5,125,0,0,0,0
DeVante Parker,13.00,0,0,0,0,0,0,0,0,0,0,4,77,1,0,0,0
John Ross,13.00,0,0,0,0,0,0,0,0,0,0,3,77,1,0,0,0
Amari Cooper,12.00,0,0,0,0,0,0,0,0,0,0,3,69,1,0,0,0
Kirk Cousins,12.00,38,20,203,1,1,0,2,0,0,0,0,0,0,0,0,0
Jamison Crowder,12.00,0,0,0,0,0,0,0,0,0,0,7,61,1,0,0,0
A.J. Green,12.00,0,0,0,0,0,0,0,0,0,0,5,67,1,0,0,0
Alvin Kamara,12.00,0,0,0,0,0,0,26,120,0,0,0,0,0,0,0,0
D.K. Metcalf,12.00,0,0,0,0,0,0,0,0,0,0,4,65,1,0,0,0
Joe Mixon,12.00,0,0,0,0,0,0,16,67,1,0,1,0,0,0,0,0
Zack Moss,12.00,0,0,0,0,0,0,14,61,1,0,0,0,0,0,0,0
Ben Roethlisberger,12.00,40,26,232,1,1,0,0,0,0,0,0,0,0,0,1,0
DeVonta Smith,12.00,0,0,0,0,0,0,0,0,0,0,7,122,0,0,0,0
Damien Williams,12.00,0,0,0,0,0,0,8,55,1,0,2,15,0,0,0,0
Maxx Williams,12.00,0,0,0,0,0,0,0,0,0,0,5,66,1,0,0,0
Tyler Boyd,11.00,0,0,0,0,0,0,0,0,0,0,9,118,0,0,0,0
Stefon Diggs,11.00,0,0,0,0,0,0,0,0,0,0,7,114,0,0,0,0
Mike Gesicki,11.00,0,0,0,0,0,0,0,0,0,0,5,57,1,0,0,0
Dallas Goedert,11.00,0,0,0,0,0,0,0,0,0,0,5,56,1,0,0,0
Kenny Golladay,11.00,0,0,0,0,0,0,0,0,0,0,6,116,0,0,0,0
J.D. McKissic,11.00,0,0,0,0,0,0,7,15,0,0,5,44,1,0,0,0
Latavius Murray,11.00,0,0,0,0,0,0,18,59,1,0,0,0,0,0,0,0
Dalton Schultz,11.00,0,0,0,0,0,0,0,0,0,0,6,58,1,0,0,0
Darren Waller,11.00,0,0,0,0,0,0,0,0,0,0,4,50,1,0,0,0
Darrel Williams,11.00,0,0,0,0,0,0,10,42,1,0,2,16,0,0,0,0
Tom Brady,10.00,43,22,269,0,0,0,4,3,0,0,0,0,0,0,0,0
Nick Chubb,10.00,0,0,0,0,0,0,21,100,0,0,1,5,0,0,0,0
Noah Fant,10.00,0,0,0,0,0,0,0,0,0,0,6,46,1,0,0,0
Jimmy Garoppolo,10.00,23,14,165,1,1,0,0,0,0,0,0,0,0,0,0,0
Darrell Henderson,10.00,0,0,0,0,0,0,14,89,0,0,5,27,0,0,0,0
Hunter Renfrow,10.00,0,0,0,0,0,0,0,0,0,0,6,45,1,0,0,0
Laviska Shenault,10.00,0,0,0,0,0,0,1,11,0,0,6,99,0,0,0,0
Robert Woods,10.00,0,0,0,0,0,0,0,0,0,0,4,48,1,0,0,0
Michael Carter,9.00,0,0,0,0,0,0,13,38,1,0,1,-4,0,0,0,0
Keelan Cole,9.00,0,0,0,0,0,0,0,0,0,0,3,92,0,0,0,0
AJ Dillon,9.00,0,0,0,0,0,0,15,81,0,0,1,16,0,0,0,0
Hunter Henry,9.00,0,0,0,0,0,0,0,0,0,0,4,32,1,0,0,0
Baker Mayfield,9.00,33,15,155,0,0,1,2,11,0,0,0,0,0,0,0,0
Cedrick Wilson,9.00,0,0,0,0,0,0,0,0,0,0,2,30,1,0,0,0
Teddy Bridgewater,8.00,16,7,65,1,0,0,1,2,0,0,0,0,0,0,0,0
Quintez Cephus,8.00,0,0,0,0,0,0,0,0,0,0,4,83,0,0,0,0
Mike Davis,8.00,0,0,0,0,0,0,13,14,0,0,2,12,1,0,0,0
Ross Dwelley,8.00,0,0,0,0,0,0,0,0,0,0,1,21,1,0,0,0
Juwan Johnson,8.00,0,0,0,0,0,0,0,0,0,0,2,20,1,0,0,0
Aaron Jones,8.00,0,0,0,0,0,0,15,48,0,0,3,51,0,0,1,0
Ronald Jones II,8.00,0,0,0,0,0,0,6,25,1,0,0,0,0,0,0,0
Jeremy McNichols,8.00,0,0,0,0,0,0,1,11,0,0,8,74,0,0,0,0
Jakobi Meyers,8.00,2,2,45,0,0,0,0,0,0,0,8,70,0,0,0,0
Calvin Ridley,8.00,0,0,0,0,0,0,0,0,0,0,7,80,0,0,0,0
Trey Sermon,8.00,0,0,0,0,0,0,19,89,0,0,0,0,0,0,0,0
Freddie Swain,8.00,0,0,0,0,0,0,0,0,0,0,3,20,1,0,0,0
Marquez Callaway,7.00,0,0,0,0,0,0,0,0,0,0,2,74,0,0,0,0
Ja'Marr Chase,7.00,0,0,0,0,0,0,0,0,0,0,6,77,0,0,0,0
