,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Kyler Murray,41.00,32,21,289,4,1,0,5,20,1,0,0,0,0,0,0,0
Patrick Mahomes,38.00,36,27,337,3,0,0,5,18,1,0,0,0,0,0,0,0
Jameis Winston,38.00,20,14,148,5,0,0,6,37,0,0,0,0,0,0,0,0
Tom Brady,35.00,50,32,379,4,2,0,0,0,0,0,0,0,0,0,0,0
Jared Goff,34.00,57,38,338,3,1,2,3,14,0,0,0,0,0,0,0,0
Jalen Hurts,34.00,35,27,264,3,0,0,7,62,0,0,0,0,0,0,0,0
Russell Wilson,34.00,23,18,254,4,0,0,5,9,0,0,0,0,0,0,0,0
Dak Prescott,33.00,58,42,403,3,1,0,4,13,0,0,0,0,0,0,0,0
Matthew Stafford,30.00,26,20,321,3,0,0,5,-5,0,0,0,0,0,0,0,0
Derek Carr,27.00,56,34,435,2,1,0,4,6,0,0,0,0,0,0,0,0
Tyrod Taylor,27.00,33,21,291,2,0,0,4,40,0,0,0,0,0,0,0,0
Kirk Cousins,26.00,49,36,351,2,0,0,0,0,0,0,0,0,0,0,0,0
Amari Cooper,25.00,0,0,0,0,0,0,0,0,0,0,13,139,2,0,0,0
Tyreek Hill,25.00,0,0,0,0,0,0,1,4,0,0,11,197,1,0,0,0
Trevor Lawrence,25.00,51,28,332,3,3,0,1,-2,0,0,0,0,0,0,0,0
Teddy Bridgewater,23.00,36,28,264,2,0,0,3,19,0,0,0,0,0,0,0,0
Daniel Jones,23.00,37,22,267,1,0,0,6,27,1,0,0,0,0,0,1,0
Deebo Samuel,23.00,0,0,0,0,0,0,0,0,0,0,9,189,1,0,1,0
Carson Wentz,23.00,38,25,251,2,0,0,4,23,0,0,0,0,0,0,1,0
Joe Burrow,22.00,27,20,261,2,0,0,1,2,0,0,0,0,0,0,0,0
Sam Darnold,22.00,35,24,279,1,0,0,5,-1,1,0,0,0,0,0,1,0
Tyler Lockett,22.00,0,0,0,0,0,0,0,0,0,0,4,100,2,0,0,0
Zach Wilson,22.00,37,20,258,2,1,0,0,0,0,1,0,0,0,0,0,0
Corey Davis,21.00,0,0,0,0,0,0,0,0,0,0,5,97,2,0,0,0
Rob Gronkowski,21.00,0,0,0,0,0,0,0,0,0,0,8,90,2,0,0,0
Lamar Jackson,21.00,30,19,235,1,0,0,12,86,0,0,0,0,0,0,2,0
Adam Thielen,21.00,0,0,0,0,0,0,0,0,0,0,9,92,2,0,0,0
Nick Chubb,20.00,0,0,0,0,0,0,15,83,2,0,2,18,0,0,1,0
DeAndre Hopkins,20.00,0,0,0,0,0,0,0,0,0,0,6,83,2,0,0,0
Joe Mixon,20.00,0,0,0,0,0,0,29,127,1,0,4,23,0,0,0,0
Josh Allen,19.00,51,30,270,1,0,0,9,44,0,0,0,0,0,0,1,0
Travis Kelce,19.00,0,0,0,0,0,0,0,0,0,0,6,76,2,0,0,0
Christian Kirk,19.00,0,0,0,0,0,0,0,0,0,0,5,70,2,0,0,0
Antonio Brown,18.00,0,0,0,0,0,0,1,6,0,0,5,121,1,0,0,0
Tua Tagovailoa,18.00,27,16,202,1,1,0,4,1,1,0,0,0,0,0,0,0
Jimmy Garoppolo,17.00,25,17,314,1,0,0,3,2,0,0,0,0,0,0,1,0
Melvin Gordon,17.00,0,0,0,0,0,0,11,101,1,0,3,17,0,0,0,0
T.J. Hockenson,17.00,0,0,0,0,0,0,0,0,0,0,8,97,1,1,0,0
Mac Jones,17.00,39,29,281,1,0,0,0,0,0,0,0,0,0,0,0,0
Christian McCaffrey,17.00,0,0,0,0,0,0,21,98,0,0,9,89,0,0,0,0
David Montgomery,17.00,0,0,0,0,0,0,16,108,1,0,1,10,0,0,0,0
Sterling Shepard,17.00,0,0,0,0,0,0,0,0,0,0,7,113,1,0,0,0
Ryan Tannehill,17.00,35,21,212,1,1,0,2,17,1,0,0,0,0,0,2,0
Ja'Marr Chase,16.00,0,0,0,0,0,0,1,-2,0,0,5,101,1,0,0,0
Justin Herbert,16.00,47,31,337,1,1,0,4,-1,0,0,0,0,0,0,1,0
Cooper Kupp,16.00,0,0,0,0,0,0,0,0,0,0,7,108,1,0,0,0
CeeDee Lamb,16.00,0,0,0,0,0,0,0,0,0,0,7,104,1,0,0,0
Elijah Mitchell,16.00,0,0,0,0,0,0,19,104,1,0,0,0,0,0,0,0
Zach Pascal,16.00,0,0,0,0,0,0,0,0,0,0,4,43,2,0,0,0
Darren Waller,16.00,0,0,0,0,0,0,0,0,0,0,10,105,1,0,0,0
Jamaal Williams,16.00,0,0,0,0,0,0,9,54,1,0,8,56,0,0,0,0
Dalvin Cook,15.00,0,0,0,0,0,0,20,61,1,0,6,43,0,0,1,0
Chris Godwin,15.00,0,0,0,0,0,0,0,0,0,0,9,105,1,0,1,0
Josh Jacobs,15.00,0,0,0,0,0,0,10,34,2,0,1,6,0,0,0,0
D'Andre Swift,15.00,0,0,0,0,0,0,11,39,0,0,8,65,1,0,0,0
D.J. Chark,14.00,0,0,0,0,0,0,0,0,0,0,3,86,1,0,0,0
Darrell Henderson,14.00,0,0,0,0,0,0,16,70,1,0,1,17,0,0,0,0
Mark Ingram,14.00,0,0,0,0,0,0,26,85,1,0,0,0,0,0,0,0
Van Jefferson,14.00,0,0,0,0,0,0,0,0,0,0,2,80,1,0,0,0
Juwan Johnson,14.00,0,0,0,0,0,0,0,0,0,0,3,21,2,0,0,0
Alvin Kamara,14.00,0,0,0,0,0,0,20,83,0,0,3,8,1,0,0,0
Jarvis Landry,14.00,0,0,0,0,0,0,2,13,1,0,5,71,0,0,0,0
Mike Williams,14.00,0,0,0,0,0,0,0,0,0,0,8,82,1,0,0,0
Ty'Son Williams,14.00,0,0,0,0,0,0,9,65,1,0,3,29,0,0,0,0
Nelson Agholor,13.00,0,0,0,0,0,0,0,0,0,0,5,72,1,0,0,0
Brandin Cooks,13.00,0,0,0,0,0,0,0,0,0,0,5,132,0,0,0,0
Deonte Harty,13.00,0,0,0,0,0,0,0,0,0,0,2,72,1,0,0,0
Kareem Hunt,13.00,0,0,0,0,0,0,6,33,1,1,3,28,0,0,0,0
Marvin Jones,13.00,0,0,0,0,0,0,0,0,0,0,5,77,1,0,0,0
Ben Roethlisberger,13.00,32,18,188,1,0,0,4,5,0,0,0,0,0,0,0,0
DeVonta Smith,13.00,0,0,0,0,0,0,0,0,0,0,6,71,1,0,0,0
Marquise Brown,12.00,0,0,0,0,0,0,1,5,0,0,6,69,1,0,0,0
D.K. Metcalf,12.00,0,0,0,0,0,0,0,0,0,0,4,60,1,0,0,0
Miles Sanders,12.00,0,0,0,0,0,0,15,74,0,1,4,39,0,0,0,0
Jaylen Waddle,12.00,0,0,0,0,0,0,0,0,0,0,4,61,1,0,0,0
Robby Anderson,11.00,0,0,0,0,0,0,0,0,0,0,1,57,1,0,0,0
Austin Ekeler,11.00,0,0,0,0,0,0,15,57,1,0,0,0,0,0,0,0
Taylor Heinicke,11.00,15,11,122,1,0,0,3,17,0,0,0,0,0,0,0,0
Tee Higgins,11.00,0,0,0,0,0,0,0,0,0,0,4,58,1,0,0,0
Baker Mayfield,11.00,28,21,321,0,1,0,1,7,0,0,0,11,0,0,0,0
Jonathan Taylor,11.00,0,0,0,0,0,0,17,56,0,0,6,60,0,0,0,0
Keenan Allen,10.00,0,0,0,0,0,0,0,0,0,0,9,100,0,0,0,0
A.J. Brown,10.00,0,0,0,0,0,0,0,0,0,0,4,49,1,0,0,0
Chris Carson,10.00,0,0,0,0,0,0,16,91,0,0,3,26,0,0,1,0
Gabriel Davis,10.00,0,0,0,0,0,0,0,0,0,0,2,40,1,0,0,0
Chase Edmonds,10.00,0,0,0,0,0,0,12,63,0,0,4,43,0,0,0,0
Dallas Goedert,10.00,0,0,0,0,0,0,0,0,0,0,4,42,1,0,0,0
Damien Harris,10.00,0,0,0,0,0,0,23,100,0,0,2,17,0,0,1,0
Zay Jones,10.00,0,0,0,0,0,0,0,0,0,0,2,46,1,0,0,0
Jalen Reagor,10.00,0,0,0,0,0,0,0,0,0,0,6,49,1,0,0,0
Danny Amendola,9.00,0,0,0,0,0,0,0,0,0,0,5,34,1,0,0,0
Quintez Cephus,9.00,0,0,0,0,0,0,0,0,0,0,3,12,1,1,0,0
Kenny Gainwell,9.00,0,0,0,0,0,0,9,37,1,0,2,6,0,0,0,0
Antonio Gibson,9.00,0,0,0,0,0,0,20,90,0,0,3,18,0,0,1,0
Diontae Johnson,9.00,0,0,0,0,0,0,0,0,0,0,5,36,1,0,0,0
D.J. Moore,9.00,0,0,0,0,0,0,1,14,0,0,6,80,0,0,0,0
Tim Patrick,9.00,0,0,0,0,0,0,0,0,0,0,4,39,1,0,0,0
Logan Thomas,9.00,0,0,0,0,0,0,0,0,0,0,3,30,1,0,0,0
Sammy Watkins,9.00,0,0,0,0,0,0,0,0,0,0,4,96,0,0,0,0
Bryan Edwards,8.00,0,0,0,0,0,0,0,0,0,0,4,81,0,0,0,0
Gerald Everett,8.00,0,0,0,0,0,0,0,0,0,0,2,20,1,0,0,0
David Johnson,8.00,0,0,0,0,0,0,3,10,0,0,3,18,1,0,0,0
Phillip Lindsay,8.00,0,0,0,0,0,0,8,25,1,0,0,0,0,0,0,0
Chris Manhertz,8.00,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0
Latavius Murray,8.00,0,0,0,0,0,0,10,28,1,0,0,0,0,0,0,0
DeVante Parker,8.00,0,0,0,0,0,0,0,0,0,0,4,81,0,0,0,0
Trent Sherfield,8.00,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0
Robert Woods,8.00,0,0,0,0,0,0,1,7,0,0,3,27,1,0,0,0
