,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Tom Brady,35.00,39,30,447,3,0,0,2,9,0,0,0,0,0,0,0,0
Trevor Siemian,31.00,32,22,231,4,1,0,5,14,0,0,0,0,0,0,1,0
Carson Wentz,28.00,46,25,333,2,1,0,4,55,0,0,0,0,0,0,0,0
Derek Carr,27.00,28,23,230,3,0,0,0,0,0,0,0,0,0,0,0,0
C.J. Anderson,26.00,0,0,0,0,0,0,25,118,1,0,3,36,1,0,0,0
Drew Brees,26.00,45,27,356,2,0,0,0,0,0,0,0,0,0,0,0,0
Michael Crabtree,26.00,0,0,0,0,0,0,0,0,0,0,6,80,3,0,0,0
Todd Gurley,23.00,0,0,0,0,0,0,16,88,1,0,3,48,1,0,1,0
Kareem Hunt,22.00,0,0,0,0,0,0,13,81,2,0,3,28,0,0,0,0
Ty Montgomery,22.00,0,0,0,0,0,0,10,35,1,0,6,75,1,0,0,0
Aaron Rodgers,22.00,50,33,343,2,1,0,2,8,0,0,0,0,0,0,1,0
Devonta Freeman,21.00,0,0,0,0,0,0,19,84,2,0,2,16,0,0,0,0
Ben Roethlisberger,21.00,35,23,243,2,0,0,2,-2,0,0,0,0,0,0,0,0
Chris Thompson,21.00,0,0,0,0,0,0,3,77,2,0,3,29,0,0,0,0
Josh McCown,20.00,24,16,166,2,0,0,4,31,0,0,0,0,0,0,1,0
Dak Prescott,19.00,50,30,238,2,2,0,3,24,0,0,0,0,0,0,0,0
Philip Rivers,19.00,39,31,331,1,0,0,1,0,0,0,0,0,0,0,0,0
Joe Flacco,18.00,34,25,217,2,1,0,1,-1,0,0,0,0,0,0,0,0
Jermaine Kearse,18.00,0,0,0,0,0,0,0,0,0,0,4,64,2,0,0,0
J.J. Nelson,18.00,0,0,0,0,0,0,0,0,0,0,5,120,1,0,0,0
Emmanuel Sanders,18.00,0,0,0,0,0,0,0,0,0,0,6,62,2,0,0,0
Alex Smith,18.00,28,21,251,1,0,0,4,21,0,0,0,0,0,0,0,0
