,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Drew Brees,40.00,49,34,465,4,1,0,0,0,0,0,0,0,0,0,0,0
Matthew Stafford,35.00,31,23,270,4,0,0,5,14,0,0,0,0,0,0,0,0
Case Keenum,34.00,32,27,321,3,1,0,3,7,1,0,0,0,0,0,0,0
Odell Beckham Jr.,33.00,0,0,0,0,0,0,0,0,0,0,8,222,2,0,1,0
Tom Brady,33.00,35,29,376,3,0,0,2,2,0,0,0,0,0,0,0,0
Marcus Mariota,33.00,24,17,284,3,1,0,7,64,0,0,0,0,0,0,0,0
Jay Ajayi,32.00,0,0,0,0,0,0,25,204,2,0,1,3,0,0,0,0
LeSean McCoy,32.00,0,0,0,0,0,0,19,140,3,0,1,2,0,0,0,0
David Johnson,31.00,0,0,0,0,0,0,22,111,3,0,3,27,0,0,0,0
Eli Manning,30.00,46,32,403,3,2,0,0,0,0,0,0,0,0,0,0,0
Cam Newton,30.00,47,27,322,2,1,1,2,1,1,0,0,0,0,0,0,0
Lamar Miller,28.00,0,0,0,0,0,0,24,149,1,0,3,29,1,0,0,0
Matt Ryan,28.00,42,27,335,3,1,0,1,2,0,0,0,0,0,0,1,0
Kenny Britt,25.00,0,0,0,0,0,0,0,0,0,0,7,136,2,0,0,0
Cody Kessler,25.00,41,26,336,2,0,0,1,3,0,0,0,0,0,0,0,0
Andrew Luck,25.00,32,21,252,1,1,0,7,53,1,0,0,0,0,0,0,0
Dak Prescott,24.00,27,18,247,3,1,0,1,6,0,0,0,0,0,0,1,0
Tyrod Taylor,24.00,25,16,179,2,0,0,8,68,0,0,0,0,0,0,1,0
Brandin Cooks,23.00,0,0,0,0,0,0,1,2,0,0,7,173,1,0,0,0
Andy Dalton,23.00,31,21,254,1,0,0,2,17,1,0,0,0,0,0,0,0
Terrance West,23.00,0,0,0,0,0,0,23,87,2,0,4,36,0,0,0,0
Rob Gronkowski,22.00,0,0,0,0,0,0,0,0,0,0,7,162,1,0,0,0
Golden Tate,22.00,0,0,0,0,0,0,1,3,0,0,8,165,1,0,0,0
Spencer Ware,22.00,0,0,0,0,0,0,24,131,1,0,2,32,0,0,0,0
Kirk Cousins,20.00,34,18,263,2,1,0,2,8,0,0,0,0,0,0,0,0
Brock Osweiler,20.00,39,25,269,2,1,0,2,-4,0,0,0,0,0,0,0,0
Jonathan Stewart,20.00,0,0,0,0,0,0,19,85,2,0,0,0,0,0,0,0
Coby Fleener,19.00,0,0,0,0,0,0,1,2,1,0,6,74,1,0,0,0
Julio Jones,19.00,0,0,0,0,0,0,0,0,0,0,7,139,1,0,0,0
Matt Jones,19.00,0,0,0,0,0,0,16,135,1,0,0,0,0,0,0,0
Colin Kaepernick,19.00,29,13,187,1,0,0,8,66,0,0,0,0,0,0,0,0
Christine Michael,19.00,0,0,0,0,0,0,18,64,2,0,3,19,0,0,0,0
Terrelle Pryor,19.00,1,1,1,0,0,0,1,3,0,0,9,75,2,0,0,0
Kendall Wright,19.00,0,0,0,0,0,0,0,0,0,0,8,133,1,0,0,0
Cole Beasley,17.00,0,0,0,0,0,0,0,0,0,0,6,58,2,0,0,0
James White,17.00,0,0,0,0,0,0,7,19,0,0,8,47,2,0,0,0
Ezekiel Elliott,16.00,0,0,0,0,0,0,28,157,0,0,2,17,0,0,0,0
Trevor Siemian,15.00,50,30,230,1,0,0,1,1,0,0,0,0,0,0,0,0
C.J. Fiedorowicz,14.00,0,0,0,0,0,0,0,0,0,0,6,85,1,0,0,0
Hunter Henry,14.00,0,0,0,0,0,0,0,0,0,0,6,83,1,0,0,0
Carson Palmer,14.00,34,23,213,1,0,0,3,-1,0,0,0,0,0,0,0,0
Aaron Rodgers,14.00,42,31,294,1,1,0,3,7,0,0,0,0,0,0,1,0
LeGarrette Blount,13.00,0,0,0,0,0,0,13,50,1,0,2,20,0,0,0,0
Blake Bortles,13.00,33,20,271,1,1,0,3,1,0,0,0,0,0,0,1,0
Rishard Matthews,13.00,0,0,0,0,0,0,0,0,0,0,3,70,1,0,0,0
Philip Rivers,13.00,29,18,178,1,0,0,0,0,0,0,0,0,0,0,0,0
Torrey Smith,13.00,0,0,0,0,0,0,0,0,0,0,3,76,1,0,0,0
Michael Thomas,13.00,0,0,0,0,0,0,0,0,0,0,5,78,1,0,0,0
Le'Veon Bell,12.00,0,0,0,0,0,0,10,53,0,0,6,55,0,1,0,0
Anquan Boldin,12.00,0,0,0,0,0,0,0,0,0,0,8,60,1,0,0,0
Derek Carr,12.00,34,22,225,1,1,0,3,8,0,0,0,0,0,0,1,0
Amari Cooper,12.00,0,0,0,0,0,0,0,0,0,0,10,129,0,0,0,0
Joe Flacco,12.00,48,26,307,0,0,0,1,0,0,0,0,0,0,0,0,0
Mike Gillislee,12.00,0,0,0,0,0,0,6,61,1,0,0,0,0,0,0,0
Darrius Heyward-Bey,12.00,0,0,0,0,0,0,1,60,1,0,0,0,0,0,0,0
Brian Hoyer,12.00,49,30,302,0,0,0,1,0,0,0,0,0,0,0,0,0
Duke Johnson,12.00,0,0,0,0,0,0,4,18,1,0,4,56,0,0,0,0
DeMarco Murray,12.00,0,0,0,0,0,0,21,65,1,0,0,0,0,0,0,0
Levine Toilolo,12.00,0,0,0,0,0,0,0,0,0,0,3,69,1,0,0,0
Arrelious Benn,11.00,0,0,0,0,0,0,0,0,0,0,1,51,1,0,0,0
Randall Cobb,11.00,0,0,0,0,0,0,0,0,0,0,7,53,1,0,0,0
Jamison Crowder,11.00,0,0,0,0,0,0,1,-9,0,0,3,52,1,0,0,0
Vernon Davis,11.00,0,0,0,0,0,0,0,0,0,0,2,50,1,0,0,0
Jack Doyle,11.00,0,0,0,0,0,0,0,0,0,0,4,53,1,0,0,0
Cameron Meredith,11.00,0,0,0,0,0,0,0,0,0,0,11,113,0,0,0,0
Ben Roethlisberger,11.00,34,19,189,1,2,1,0,0,0,0,0,0,0,0,0,0
Jamaal Charles,10.00,0,0,0,0,0,0,9,33,1,0,2,14,0,0,0,0
Devin Funchess,10.00,0,0,0,0,0,0,0,0,0,0,2,28,1,1,0,0
Frank Gore,10.00,0,0,0,0,0,0,22,106,0,0,1,2,0,0,0,0
Mohamed Sanu,10.00,0,0,0,0,0,0,0,0,0,0,5,47,1,0,0,0
Ryan Tannehill,10.00,32,24,252,0,0,0,2,3,0,0,0,0,0,0,0,0
Russell Wilson,10.00,37,25,270,0,0,0,6,7,0,0,0,0,0,0,0,0
Robert Woods,10.00,0,0,0,0,0,0,1,6,0,0,5,44,1,0,0,0
Melvin Gordon,9.00,0,0,0,0,0,0,27,94,0,0,0,0,0,0,0,0
Cobi Hamilton,9.00,0,0,0,0,0,0,0,0,0,0,2,36,1,0,0,0
Jordan Howard,9.00,0,0,0,0,0,0,15,34,1,0,2,6,0,0,0,0
Justin Hunter,9.00,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0
Chris Ivory,9.00,0,0,0,0,0,0,11,32,1,0,2,3,0,0,0,0
Alshon Jeffery,9.00,0,0,0,0,0,0,0,0,0,0,7,93,0,0,0,0
Lance Kendricks,9.00,0,0,0,0,0,0,0,0,0,0,5,34,1,0,0,0
Jarvis Landry,9.00,0,0,0,0,0,0,0,0,0,0,7,91,0,0,0,0
Greg Olsen,9.00,0,0,0,0,0,0,0,0,0,0,6,94,0,0,0,0
Mike Wallace,9.00,0,0,0,0,0,0,0,0,0,0,4,97,0,0,0,0
Kelvin Benjamin,8.00,0,0,0,0,0,0,0,0,0,0,8,86,0,0,0,0
Giovani Bernard,8.00,0,0,0,0,0,0,15,49,0,0,4,45,0,0,0,0
Brice Butler,8.00,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0
Ed Dickson,8.00,0,0,0,0,0,0,0,0,0,0,3,23,1,0,0,0
Michael Floyd,8.00,0,0,0,0,0,0,0,0,0,0,2,22,1,0,0,0
Bennie Fowler,8.00,0,0,0,0,0,0,0,0,0,0,3,22,1,0,0,0
Jimmy Graham,8.00,0,0,0,0,0,0,0,0,0,0,6,89,0,0,0,0
MarQueis Gray,8.00,0,0,0,0,0,0,0,0,0,0,3,81,0,0,0,0
A.J. Green,8.00,0,0,0,0,0,0,0,0,0,0,6,88,0,0,0,0
Todd Gurley,8.00,0,0,0,0,0,0,14,58,0,0,4,39,0,0,0,0
Josh Hill,8.00,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0
Roger Lewis,8.00,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,0
Ty Montgomery,8.00,0,0,0,0,0,0,3,6,0,0,10,98,0,0,1,0
Alex Smith,8.00,22,19,224,0,0,0,3,-1,0,0,0,0,0,0,0,0
Tyler Boyd,7.00,0,0,0,0,0,0,0,0,0,0,4,79,0,0,0,0
Anthony Fasano,7.00,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0
Pierre Garcon,7.00,0,0,0,0,0,0,0,0,0,0,6,77,0,0,0,0
Andre Holmes,7.00,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0
DeAndre Hopkins,7.00,0,0,0,0,0,0,0,0,0,0,9,71,0,0,0,0
Allen Hurns,7.00,0,0,0,0,0,0,0,0,0,0,5,74,0,0,0,0
Marvin Jones,7.00,0,0,0,0,0,0,1,3,0,0,2,10,1,0,0,0
Brandon LaFell,7.00,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,0
Brandon Marshall,7.00,0,0,0,0,0,0,0,0,0,0,3,70,0,0,0,0
Jordan Matthews,7.00,0,0,0,0,0,0,0,0,0,0,3,75,0,0,0,0
Andre Roberts,7.00,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,0
Carson Wentz,7.00,22,11,179,0,0,0,2,2,0,0,0,0,0,0,0,0
Damien Williams,7.00,0,0,0,0,0,0,6,12,1,0,2,5,0,0,0,0
Terrance Williams,7.00,0,0,0,0,0,0,0,0,0,0,4,75,0,0,0,0
Kamar Aiken,6.00,0,0,0,0,0,0,0,0,0,0,4,64,0,0,0,0
C.J. Anderson,6.00,0,0,0,0,0,0,10,37,0,0,4,34,0,0,0,0
Alex Collins,6.00,0,0,0,0,0,0,1,2,1,0,1,9,0,0,0,0
Eddie Lacy,6.00,0,0,0,0,0,0,17,65,0,0,1,6,0,0,0,0
Marqise Lee,6.00,0,0,0,0,0,0,0,0,0,0,6,61,0,0,0,0
Ricardo Louis,6.00,0,0,0,0,0,0,0,0,0,0,5,65,0,0,0,0
Ryan Mathews,6.00,0,0,0,0,0,0,9,60,0,0,0,0,0,0,0,0
Brian Quick,6.00,0,0,0,0,0,0,0,0,0,0,5,61,0,0,0,0
Chester Rogers,6.00,0,0,0,0,0,0,0,0,0,0,4,63,0,0,0,0
Zach Zenner,6.00,0,0,0,0,0,0,14,58,0,0,2,19,0,0,0,0
Gary Barnidge,5.00,0,0,0,0,0,0,0,0,0,0,3,59,0,0,0,0
John Brown,5.00,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0
Ka'Deem Carey,5.00,0,0,0,0,0,0,9,50,0,0,0,0,0,0,0,0
Charles Clay,5.00,0,0,0,0,0,0,0,0,0,0,5,52,0,0,0,0
Devonta Freeman,5.00,0,0,0,0,0,0,12,40,0,0,3,10,0,0,0,0
Ted Ginn Jr.,5.00,0,0,0,0,0,0,2,6,0,0,5,54,0,0,0,0
Carlos Hyde,5.00,0,0,0,0,0,0,14,52,0,0,0,0,0,0,0,0
Mark Ingram,5.00,0,0,0,0,0,0,16,51,0,0,2,9,0,0,0,0
DeSean Jackson,5.00,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0
Rob Kelley,5.00,0,0,0,0,0,0,5,59,0,0,0,0,0,0,0,0
Jordy Nelson,5.00,0,0,0,0,0,0,0,0,0,0,5,68,0,0,1,0
Quinton Patton,5.00,0,0,0,0,0,0,0,0,0,0,4,52,0,0,0,0
Eddie Royal,5.00,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0
Chris Thompson,5.00,0,0,0,0,0,0,9,37,0,0,3,29,0,0,0,0
Lucky Whitehead,5.00,0,0,0,0,0,0,1,26,0,0,1,35,0,0,0,0
Martellus Bennett,4.00,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0
Devontae Booker,4.00,0,0,0,0,0,0,5,46,0,0,2,7,0,0,0,0
