,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Aaron Rodgers,44.00,38,28,347,4,0,0,2,13,1,0,0,0,0,0,0,0
Russell Wilson,42.00,45,29,350,4,0,1,10,36,0,0,0,0,0,0,1,0
Tyrod Taylor,37.00,39,26,329,3,0,0,12,60,0,0,0,0,0,0,0,0
Sam Bradford,32.00,50,34,382,3,0,0,2,5,0,0,0,0,0,0,1,0
Adam Thielen,32.00,0,0,0,0,0,0,1,4,0,0,12,202,2,0,0,0
Kirk Cousins,31.00,29,18,270,1,0,0,5,30,2,0,0,0,0,0,0,0
David Johnson,30.00,0,0,0,0,0,0,28,95,3,0,4,41,0,0,1,0
Colin Kaepernick,29.00,37,28,266,2,1,0,6,15,1,1,0,0,0,0,0,0
Dak Prescott,29.00,20,15,212,3,0,0,4,35,0,0,0,0,0,0,0,0
Andrew Luck,28.00,29,19,288,2,2,1,4,12,1,0,0,0,0,0,0,0
Blake Bortles,27.00,38,26,325,1,0,0,3,7,0,0,1,20,1,0,0,0
Derek Carr,27.00,31,21,232,3,0,0,1,8,0,0,0,0,0,0,0,0
Jordy Nelson,27.00,0,0,0,0,0,0,0,0,0,0,9,154,2,0,0,0
Jay Ajayi,26.00,0,0,0,0,0,0,32,206,1,0,1,3,0,0,0,0
Tom Brady,26.00,27,17,214,3,0,0,0,0,0,0,0,0,0,0,0,0
Le'Veon Bell,25.00,0,0,0,0,0,0,20,122,1,0,3,15,1,0,0,0
Dez Bryant,25.00,1,1,10,1,0,0,0,0,0,0,4,70,2,0,0,0
Ben Roethlisberger,25.00,33,24,279,3,2,0,1,-1,0,0,0,0,0,0,0,0
Doug Baldwin,23.00,0,0,0,0,0,0,2,6,0,0,13,171,1,0,0,0
Mark Ingram,23.00,0,0,0,0,0,0,18,90,2,1,2,3,0,0,0,0
Matt Ryan,23.00,33,27,277,2,0,0,2,9,0,0,0,0,0,0,0,0
Alex Smith,23.00,36,25,244,1,1,0,4,46,1,0,0,0,0,0,0,0
Travis Kelce,22.00,0,0,0,0,0,0,0,0,0,0,11,160,1,0,0,0
Philip Rivers,22.00,46,23,322,2,1,0,1,0,0,0,0,0,0,0,0,0
DeAndre Washington,22.00,0,0,0,0,0,0,12,99,2,0,1,18,0,0,0,0
Ezekiel Elliott,21.00,0,0,0,0,0,0,12,80,2,0,1,12,0,0,0,0
Sammy Watkins,21.00,0,0,0,0,0,0,0,0,0,0,7,154,1,0,0,0
Charles Clay,20.00,0,0,0,0,0,0,0,0,0,0,8,85,2,0,0,0
Jameis Winston,20.00,35,23,277,2,2,0,3,14,0,0,0,0,0,0,0,0
Zach Zenner,20.00,0,0,0,0,0,0,12,67,2,0,2,25,0,0,0,0
Tevin Coleman,19.00,0,0,0,0,0,0,9,90,1,0,3,45,0,0,0,0
Brandon LaFell,19.00,0,0,0,0,0,0,0,0,0,0,6,130,1,0,0,0
LeSean McCoy,19.00,0,0,0,0,0,0,24,128,1,0,5,17,0,0,0,0
Cameron Meredith,19.00,0,0,0,0,0,0,0,0,0,0,9,135,1,0,0,0
Matt Moore,19.00,30,16,233,2,1,0,1,-1,0,0,0,0,0,0,0,0
J.J. Nelson,19.00,0,0,0,0,0,0,0,0,0,0,3,132,1,0,0,0
LeGarrette Blount,17.00,0,0,0,0,0,0,20,50,2,0,0,0,0,0,0,0
Drew Brees,17.00,34,23,299,1,0,0,4,1,0,0,0,0,0,0,0,0
Isaiah Crowell,17.00,0,0,0,0,0,0,16,54,2,0,4,4,0,0,0,0
Carson Palmer,17.00,26,16,284,1,0,0,1,-1,0,0,0,0,0,0,0,0
Joe Flacco,16.00,44,30,262,1,1,1,0,0,0,0,0,0,0,0,0,0
Odell Beckham Jr.,15.00,0,0,0,0,0,0,0,0,0,0,11,150,0,0,0,0
Antonio Brown,15.00,0,0,0,0,0,0,0,0,0,0,10,96,1,0,0,0
Mike Evans,15.00,0,0,0,0,0,0,0,0,0,0,7,97,1,0,0,0
Antonio Gates,15.00,0,0,0,0,0,0,0,0,0,0,8,94,1,0,0,0
Tyreek Hill,15.00,0,0,0,0,0,0,6,95,1,0,0,0,0,0,0,0
