,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Kirk Cousins,31.00,37,25,330,2,1,0,4,26,1,0,0,0,0,0,0,0
Deshaun Watson,29.00,29,17,225,3,1,1,6,23,0,0,0,0,0,0,0,0
Carson Palmer,27.00,22,18,283,3,1,0,5,-4,0,0,0,0,0,0,0,0
Carson Wentz,27.00,30,16,222,3,0,0,6,25,0,0,0,0,0,0,1,0
Ryan Fitzpatrick,26.00,32,22,290,3,2,0,2,12,0,0,0,0,0,0,0,0
Melvin Gordon,26.00,0,0,0,0,0,0,25,83,1,0,9,67,1,0,0,0
Mark Ingram,25.00,0,0,0,0,0,0,25,114,2,0,5,36,0,0,1,0
Adrian Peterson,25.00,0,0,0,0,0,0,26,134,2,0,0,0,0,0,0,0
Le'Veon Bell,24.00,0,0,0,0,0,0,32,179,1,0,3,12,0,0,0,0
Josh McCown,24.00,47,31,354,2,2,0,3,21,0,0,0,0,0,0,0,0
Cam Newton,22.00,52,28,239,1,3,0,11,71,1,0,0,0,0,0,0,0
Matthew Stafford,22.00,52,25,312,3,3,0,2,4,0,0,0,0,0,0,2,0
Antonio Brown,21.00,0,0,0,0,0,0,0,0,0,0,8,155,1,0,0,0
Tom Brady,20.00,38,20,257,2,1,0,1,-1,0,0,0,0,0,0,0,0
Rob Gronkowski,20.00,0,0,0,0,0,0,0,0,0,0,6,83,2,0,0,0
Derrick Henry,20.00,0,0,0,0,0,0,19,131,1,0,1,14,0,0,0,0
Jerick McKinnon,20.00,0,0,0,0,0,0,15,69,1,0,5,30,1,0,1,0
Leonard Fournette,19.00,0,0,0,0,0,0,21,130,1,0,2,8,0,0,0,0
Larry Fitzgerald,18.00,0,0,0,0,0,0,0,0,0,0,10,138,1,0,1,0
Carlos Hyde,18.00,0,0,0,0,0,0,13,28,2,0,5,47,0,0,0,0
Trevor Siemian,17.00,50,29,376,1,2,0,1,9,0,0,0,0,0,0,0,0
Jay Cutler,16.00,33,19,151,2,1,0,1,-1,0,0,0,0,0,0,0,0
Jordan Howard,16.00,0,0,0,0,0,0,36,167,0,0,1,9,0,0,0,0
Marcus Mariota,16.00,32,23,306,1,1,0,2,0,0,0,0,0,0,0,0,0
Philip Rivers,16.00,36,25,268,1,0,0,2,-4,0,0,0,0,0,0,0,0
Alex Smith,16.00,34,19,246,1,0,0,4,13,0,0,0,0,0,0,0,0
Drew Brees,15.00,30,20,186,2,2,0,1,1,0,0,0,0,0,0,0,0
Jacoby Brissett,15.00,37,21,212,1,0,0,4,15,0,0,0,0,0,0,0,0
Mike Evans,15.00,0,0,0,0,0,0,0,0,0,0,3,95,1,0,0,0
Marvin Jones,15.00,0,0,0,0,0,0,0,0,0,0,6,96,1,0,0,0
Golden Tate,15.00,0,0,0,0,0,0,0,0,0,0,7,96,1,0,0,0
C.J. Beathard,14.00,36,19,245,1,1,0,1,14,0,0,0,0,0,0,0,0
Blake Bortles,14.00,35,23,241,1,1,0,2,19,0,0,0,0,0,0,0,0
Evan Engram,14.00,0,0,0,0,0,0,0,0,0,0,5,82,1,0,0,0
Case Keenum,14.00,38,24,239,1,1,0,2,15,0,0,0,0,0,0,0,0
Doug Martin,14.00,0,0,0,0,0,0,14,53,1,1,1,11,0,0,0,0
DeMarco Murray,14.00,0,0,0,0,0,0,12,40,1,0,4,47,0,0,0,0
Ben Roethlisberger,14.00,25,17,252,1,1,0,2,-2,0,0,0,0,0,0,0,0
Jay Ajayi,13.00,0,0,0,0,0,0,26,130,0,0,0,0,0,0,0,0
Cameron Brate,13.00,0,0,0,0,0,0,0,0,0,0,6,76,1,0,0,0
Zach Ertz,13.00,0,0,0,0,0,0,0,0,0,0,2,18,2,0,0,0
Chris Ivory,13.00,0,0,0,0,0,0,2,3,0,0,9,74,1,0,0,0
Matt Ryan,13.00,35,24,248,1,1,0,0,0,0,0,0,0,0,0,0,0
Chris Thompson,13.00,0,0,0,0,0,0,16,33,0,0,4,105,0,0,0,0
John Brown,12.00,0,0,0,0,0,0,0,0,0,0,3,63,1,0,0,0
Orleans Darkwa,12.00,0,0,0,0,0,0,21,117,0,0,1,13,0,0,0,0
Will Fuller,12.00,0,0,0,0,0,0,0,0,0,0,2,62,1,0,0,0
Ted Ginn Jr.,12.00,0,0,0,0,0,0,1,3,0,0,4,66,1,0,0,0
