,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Eli Manning,40.00,39,28,300,4,1,0,1,1,1,0,0,0,0,0,0,0
Andrew Luck,37.00,41,29,393,4,1,0,1,-1,0,0,0,0,0,0,0,0
Aaron Rodgers,36.00,28,22,302,4,0,0,1,8,0,0,0,0,0,0,0,0
Philip Rivers,33.00,39,29,377,3,0,0,1,0,0,0,0,0,0,0,0,0
Joe Flacco,31.00,31,22,327,3,0,0,1,3,0,0,0,0,0,0,0,0
Tony Romo,30.00,29,22,262,3,0,0,6,20,0,0,0,0,0,0,0,0
Ben Roethlisberger,29.00,40,29,314,3,0,0,2,4,0,0,0,-6,0,0,1,0
Matthew Stafford,29.00,34,24,293,2,0,0,6,8,1,0,0,0,0,0,0,0
Jamaal Charles,28.00,0,0,0,0,0,0,18,92,1,0,3,16,2,0,0,0
Matt Asiata,27.00,0,0,0,0,0,0,20,78,3,0,3,22,0,0,0,0
Alex Smith,27.00,26,20,248,3,0,0,4,8,0,0,0,0,0,0,0,0
DeMarco Murray,26.00,0,0,0,0,0,0,24,149,2,0,1,6,0,0,0,0
Antonio Brown,25.00,1,1,17,0,0,0,0,0,0,0,7,131,2,0,0,0
Matt Ryan,25.00,41,25,298,3,2,0,2,2,0,0,0,0,0,0,0,0
Steve Smith,25.00,0,0,0,0,0,0,0,0,0,0,7,139,2,0,0,0
Ryan Tannehill,24.00,31,23,278,2,1,0,5,35,0,0,0,0,0,0,0,0
Drew Brees,23.00,44,32,340,2,1,0,1,6,0,0,0,0,0,0,0,0
Randall Cobb,23.00,0,0,0,0,0,0,0,0,0,0,7,113,2,0,0,0
Larry Donnell,23.00,0,0,0,0,0,0,0,0,0,0,7,54,3,0,0,0
Colin Kaepernick,23.00,30,17,218,2,1,0,7,58,0,0,0,0,0,0,0,0
Teddy Bridgewater,22.00,30,19,317,0,0,1,5,27,1,0,0,0,0,0,0,0
Mike Glennon,22.00,42,21,302,2,1,0,0,0,0,0,0,0,0,0,0,0
Frank Gore,22.00,0,0,0,0,0,0,24,119,0,0,1,55,1,0,0,0
Jordy Nelson,22.00,0,0,0,0,0,0,0,0,0,0,10,108,2,0,0,0
Eddie Royal,22.00,0,0,0,0,0,0,0,0,0,0,5,105,2,0,0,0
Jay Cutler,20.00,34,22,256,2,2,0,3,29,0,0,0,0,0,0,0,0
Terrance Williams,19.00,0,0,0,0,0,0,0,0,0,0,6,77,2,0,0,0
Brandon LaFell,17.00,0,0,0,0,0,0,0,0,0,0,6,119,1,0,0,0
E.J. Manuel,17.00,44,21,225,2,2,0,1,3,0,0,0,0,0,0,0,0
Lamar Miller,17.00,0,0,0,0,0,0,12,64,2,0,2,3,0,0,1,0
Reggie Wayne,17.00,0,0,0,0,0,0,0,0,0,0,7,119,1,0,0,0
Matt Forte,16.00,0,0,0,0,0,0,23,122,0,0,5,49,0,0,0,0
Justin Forsett,15.00,0,0,0,0,0,0,14,66,1,0,3,31,0,0,0,0
Travis Kelce,15.00,0,0,0,0,0,0,0,0,0,0,8,93,1,0,0,0
Trent Richardson,15.00,0,0,0,0,0,0,20,47,1,0,4,52,0,0,0,0
Charlie Whitehurst,15.00,23,12,177,1,1,0,5,40,0,0,0,0,0,0,0,0
Blake Bortles,14.00,37,29,254,1,2,0,5,24,0,0,0,0,0,0,0,0
Jerick McKinnon,14.00,0,0,0,0,0,0,18,135,0,0,1,17,0,0,0,0
Heath Miller,14.00,0,0,0,0,0,0,0,0,0,0,10,85,1,0,0,0
Alfred Morris,14.00,0,0,0,0,0,0,12,63,1,0,3,27,0,0,0,0
Delanie Walker,14.00,0,0,0,0,0,0,0,0,0,0,5,84,1,0,0,0
Mike Williams,14.00,0,0,0,0,0,0,0,0,0,0,2,84,1,0,0,0
Keenan Allen,13.00,0,0,0,0,0,0,0,0,0,0,10,135,0,0,0,0
Kelvin Benjamin,13.00,0,0,0,0,0,0,0,0,0,0,5,76,1,0,0,0
Martellus Bennett,13.00,0,0,0,0,0,0,0,0,0,0,9,134,0,0,0,0
Ryan Fitzpatrick,13.00,37,25,268,1,2,0,5,14,0,0,0,0,0,0,0,0
Jimmy Graham,13.00,0,0,0,0,0,0,0,0,0,0,8,86,1,0,1,0
Devin Hester,13.00,0,0,0,0,0,0,0,0,0,0,5,70,1,0,0,0
Andre Holmes,13.00,0,0,0,0,0,0,0,0,0,0,5,74,1,0,0,0
Cam Newton,13.00,25,14,197,1,0,0,2,7,0,0,0,0,0,0,0,0
Roddy White,13.00,0,0,0,0,0,0,0,0,0,0,4,73,1,0,0,0
Jarius Wright,13.00,0,0,0,0,0,0,0,0,0,0,8,132,0,0,0,0
Mike Evans,12.00,0,0,0,0,0,0,0,0,0,0,4,65,1,0,0,0
DeAndre Hopkins,12.00,0,0,0,0,0,0,0,0,0,0,5,64,1,0,0,0
Jeremy Ross,12.00,0,0,0,0,0,0,0,0,0,0,2,65,1,0,0,0
Antone Smith,12.00,0,0,0,0,0,0,4,62,1,0,0,0,0,0,0,0
Andre Williams,12.00,0,0,0,0,0,0,15,66,1,0,0,0,0,0,0,0
Ahmad Bradshaw,11.00,0,0,0,0,0,0,9,32,0,0,2,20,1,0,0,0
Knile Davis,11.00,0,0,0,0,0,0,16,107,0,0,1,12,0,0,0,0
Chris Johnson,11.00,0,0,0,0,0,0,6,44,1,0,2,17,0,0,0,0
Eddie Lacy,11.00,0,0,0,0,0,0,17,48,1,0,1,11,0,0,0,0
Doug Martin,11.00,0,0,0,0,0,0,13,40,1,0,2,16,0,0,0,0
Bishop Sankey,11.00,0,0,0,0,0,0,6,34,1,0,2,23,0,0,0,0
Geno Smith,11.00,33,17,209,1,1,0,4,4,0,0,0,0,0,0,1,0
