,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Ben Roethlisberger,39.00,45,29,367,4,0,0,6,12,0,0,0,0,0,0,0,0
Bobby Rainey,34.00,1,0,0,0,0,0,30,163,2,0,2,4,1,0,0,0
Cam Newton,32.00,28,19,209,3,0,0,7,62,0,0,0,0,0,0,0,0
Calvin Johnson,29.00,0,0,0,0,0,0,0,0,0,0,6,179,2,0,0,0
Carson Palmer,28.00,42,30,419,2,0,0,3,-3,0,0,0,0,0,0,0,0
Robert Griffin III,27.00,35,17,264,2,1,1,10,44,0,1,0,0,0,0,1,0
Antonio Brown,26.00,0,0,0,0,0,0,1,-8,0,0,7,147,2,0,0,0
LeSean McCoy,26.00,0,0,0,0,0,0,20,77,2,0,4,73,0,0,0,0
Alex Smith,26.00,45,21,230,2,0,0,5,52,0,0,0,0,0,0,0,0
Matthew Stafford,26.00,46,19,362,2,1,0,3,24,0,0,0,0,0,0,0,0
Michael Floyd,25.00,0,0,0,0,0,0,0,0,0,0,6,193,1,0,0,0
Matt McGloin,25.00,32,18,197,3,0,0,3,-3,0,0,0,0,0,0,0,0
Marshawn Lynch,23.00,0,0,0,0,0,0,17,54,2,0,2,9,1,0,0,0
Vincent Jackson,22.00,0,0,0,0,0,0,0,0,0,0,10,165,1,0,0,0
Russell Wilson,22.00,18,13,230,2,0,0,2,14,0,0,0,0,0,0,0,0
Donald Brown,21.00,0,0,0,0,0,0,14,80,2,0,1,14,0,0,0,0
Nick Foles,21.00,26,17,298,0,0,0,9,47,1,0,0,0,0,0,0,0
Mike Glennon,21.00,23,20,231,2,0,0,1,4,0,0,0,0,0,0,0,0
Rashad Jennings,21.00,0,0,0,0,0,0,22,150,1,0,2,-2,0,0,0,0
E.J. Manuel,21.00,28,20,245,2,0,0,7,9,0,0,0,0,0,0,0,0
Chris Johnson,20.00,0,0,0,0,0,0,17,86,2,0,1,-2,0,0,0,0
Ray Rice,20.00,0,0,0,0,0,0,25,131,1,0,3,17,0,0,0,0
Harry Douglas,19.00,0,0,0,0,0,0,0,0,0,0,6,134,1,0,0,0
Matt Forte,18.00,0,0,0,0,0,0,18,83,0,0,5,42,1,0,0,0
Josh Gordon,18.00,0,0,0,0,0,0,0,0,0,0,5,125,1,0,0,0
Garrett Graham,18.00,0,0,0,0,0,0,0,0,0,0,7,136,1,0,1,0
Andrew Luck,18.00,36,23,232,0,0,0,9,31,1,0,0,0,0,0,0,0
Matt Ryan,18.00,36,19,254,2,2,0,0,0,0,0,0,0,0,0,0,0
Jarius Wright,18.00,0,0,0,0,0,0,0,0,0,0,3,69,2,0,0,0
Andy Dalton,17.00,27,13,93,3,2,0,4,0,0,0,0,0,0,0,0,0
Colin Kaepernick,17.00,31,17,127,2,1,0,3,25,0,0,0,0,0,0,0,0
Peyton Manning,17.00,40,24,323,1,0,0,1,0,0,0,0,0,0,0,1,0
Drew Brees,16.00,43,30,305,1,1,0,1,-1,0,0,0,0,0,0,0,0
Ryan Fitzpatrick,16.00,28,22,222,1,0,0,4,26,0,0,0,0,0,0,0,0
Ryan Tannehill,16.00,35,22,268,1,1,0,4,21,0,0,0,0,0,0,0,0
Montee Ball,15.00,0,0,0,0,0,0,8,25,2,0,3,16,0,0,0,0
Tom Brady,15.00,40,29,296,1,1,0,1,3,0,0,0,0,0,0,0,0
Charles Clay,15.00,0,0,0,0,0,0,0,0,0,0,6,90,1,0,0,0
Marquise Goodwin,15.00,0,0,0,0,0,0,1,17,0,0,6,81,1,0,0,0
Chris Ivory,15.00,0,0,0,0,0,0,15,98,1,0,0,0,0,0,0,0
Eli Manning,15.00,35,25,279,1,1,0,1,3,0,0,0,0,0,0,0,0
Philip Rivers,15.00,34,22,298,1,1,0,2,6,0,0,0,0,0,0,0,0
Delanie Walker,15.00,0,0,0,0,0,0,0,0,0,0,10,91,1,0,0,0
Joique Bell,14.00,0,0,0,0,0,0,9,49,1,0,3,48,0,0,0,0
Josh McCown,14.00,31,19,216,1,0,0,2,-1,0,0,0,0,0,0,0,0
Antone Smith,14.00,0,0,0,0,0,0,2,88,1,0,1,4,0,0,0,0
Rod Streater,14.00,0,0,0,0,0,0,1,8,0,0,6,84,1,0,0,0
T.J. Graham,13.00,0,0,0,0,0,0,1,-3,0,0,2,74,1,0,0,0
Ryan Mathews,13.00,0,0,0,0,0,0,19,127,0,0,2,16,0,0,0,0
Doug Baldwin,12.00,0,0,0,0,0,0,0,0,0,0,2,63,1,0,0,0
Larry Fitzgerald,12.00,0,0,0,0,0,0,0,0,0,0,6,61,1,0,0,0
Chad Henne,12.00,42,27,255,1,2,0,0,0,0,0,0,0,0,0,0,0
Danny Noble,12.00,0,0,0,0,0,0,0,0,0,0,1,62,1,0,0,0
Aldrick Robinson,12.00,0,0,0,0,0,0,0,0,0,0,2,60,1,0,0,0
Demaryius Thomas,12.00,0,0,0,0,0,0,0,0,0,0,5,121,0,0,0,0
Darrel Young,12.00,0,0,0,0,0,0,2,6,0,0,1,62,1,0,0,0
Anquan Boldin,11.00,0,0,0,0,0,0,0,0,0,0,6,56,1,0,0,0
Dwayne Bowe,11.00,0,0,0,0,0,0,0,0,0,0,4,57,1,0,0,0
Victor Cruz,11.00,0,0,0,0,0,0,0,0,0,0,8,110,0,0,0,0
Antonio Gates,11.00,0,0,0,0,0,0,0,0,0,0,4,52,1,0,0,0
Rob Gronkowski,11.00,0,0,0,0,0,0,0,0,0,0,5,59,1,0,0,0
Andre Johnson,11.00,0,0,0,0,0,0,0,0,0,0,10,116,0,0,0,0
Brandon LaFell,11.00,0,0,0,0,0,0,0,0,0,0,7,59,1,0,0,0
Jordy Nelson,11.00,0,0,0,0,0,0,0,0,0,0,8,117,0,0,0,0
Greg Olsen,11.00,0,0,0,0,0,0,0,0,0,0,5,52,1,0,0,0
Mychal Rivera,11.00,0,0,0,0,0,0,0,0,0,0,5,54,1,0,0,0
Daniel Thomas,11.00,0,0,0,0,0,0,10,57,1,0,1,2,0,0,0,0
Jerricho Cotchery,10.00,0,0,0,0,0,0,0,0,0,0,3,48,1,0,0,0
Joe Flacco,10.00,31,17,162,1,2,0,4,20,0,0,0,0,0,0,0,0
Coby Fleener,10.00,0,0,0,0,0,0,0,0,0,0,8,107,0,0,0,0
Case Keenum,10.00,24,13,170,1,1,0,0,0,0,0,0,0,0,0,0,0
Eddie Lacy,10.00,0,0,0,0,0,0,14,27,1,0,2,21,0,0,0,0
Ben Tate,10.00,0,0,0,0,0,0,19,88,0,0,4,29,0,0,0,0
Julius Thomas,10.00,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,0
Jarrett Boykin,9.00,0,0,0,0,0,0,0,0,0,0,6,91,0,0,0,0
Jason Campbell,9.00,56,27,248,1,3,0,0,0,0,0,0,0,0,0,0,0
Vernon Davis,9.00,0,0,0,0,0,0,0,0,0,0,4,33,1,0,0,0
Anthony Fasano,9.00,0,0,0,0,0,0,0,0,0,0,4,37,1,0,0,0
Alshon Jeffery,9.00,0,0,0,0,0,0,3,17,0,0,7,83,0,0,0,0
Maurice Jones-Drew,9.00,0,0,0,0,0,0,14,23,1,0,4,12,0,0,0,0
Alfred Morris,9.00,0,0,0,0,0,0,22,93,0,0,0,0,0,0,0,0
Rueben Randle,9.00,0,0,0,0,0,0,0,0,0,0,3,37,1,0,0,0
Stevan Ridley,9.00,0,0,0,0,0,0,13,48,1,0,0,0,0,0,1,0
Torrey Smith,9.00,0,0,0,0,0,0,0,0,0,0,5,32,1,0,0,0
Le'Veon Bell,8.00,0,0,0,0,0,0,18,36,0,0,4,52,0,0,0,0
Giovani Bernard,8.00,0,0,0,0,0,0,10,45,0,0,4,41,0,0,0,0
Andre Brown,8.00,0,0,0,0,0,0,18,66,0,0,3,27,0,0,0,0
Marques Colston,8.00,0,0,0,0,0,0,0,0,0,0,5,80,0,0,0,0
Jeff Cumberland,8.00,0,0,0,0,0,0,0,0,0,0,3,25,1,0,0,0
Ted Ginn Jr.,8.00,0,0,0,0,0,0,0,0,0,0,1,25,1,0,0,0
Tony Gonzalez,8.00,0,0,0,0,0,0,0,0,0,0,7,63,0,1,0,0
Ladarius Green,8.00,0,0,0,0,0,0,0,0,0,0,4,81,0,0,0,0
Jermaine Gresham,8.00,0,0,0,0,0,0,0,0,0,0,2,27,1,0,0,0
DeSean Jackson,8.00,0,0,0,0,0,0,0,0,0,0,4,82,0,0,0,0
Rashard Mendenhall,8.00,0,0,0,0,0,0,12,14,1,0,3,13,0,0,0,0
Chris Ogbonnaya,8.00,0,0,0,0,0,0,8,69,0,0,6,30,0,0,1,0
Mohamed Sanu,8.00,1,1,25,0,0,0,0,0,0,0,2,11,1,0,0,0
Matt Simms,8.00,6,4,60,1,0,0,0,0,0,0,0,0,0,0,0,0
Scott Tolzien,8.00,34,24,339,0,3,0,2,11,0,0,0,0,0,0,0,0
Roddy White,8.00,0,0,0,0,0,0,0,0,0,0,3,36,1,0,1,0
Kendall Wright,8.00,0,0,0,0,0,0,0,0,0,0,9,80,0,0,0,0
Matt Cassel,7.00,13,5,78,1,1,0,0,0,0,0,0,0,0,0,0,0
Jamaal Charles,7.00,0,0,0,0,0,0,16,78,0,0,2,-6,0,0,0,0
Eric Decker,7.00,0,0,0,0,0,0,0,0,0,0,5,71,0,0,0,0
Santonio Holmes,7.00,0,0,0,0,0,0,0,0,0,0,2,71,0,0,0,0
Rob Housler,7.00,0,0,0,0,0,0,0,0,0,0,6,70,0,0,0,0
Robert Meachem,7.00,0,0,0,0,0,0,0,0,0,0,2,78,0,0,0,0
Denarius Moore,7.00,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0
Knowshon Moreno,7.00,0,0,0,0,0,0,27,79,0,0,0,0,0,0,0,0
Pierre Thomas,7.00,0,0,0,0,0,0,11,49,0,0,5,35,0,0,0,0
Wes Welker,7.00,0,0,0,0,0,0,0,0,0,0,8,72,0,0,0,0
John Carlson,6.00,0,0,0,0,0,0,0,0,0,0,5,69,0,0,0,0
Jed Collins,6.00,0,0,0,0,0,0,2,3,1,0,1,3,0,0,0,0
Pierre Garcon,6.00,0,0,0,0,0,0,1,9,0,0,6,68,0,0,0,0
Toby Gerhart,6.00,0,0,0,0,0,0,7,67,0,0,1,7,0,0,0,0
BenJarvus Green-Ellis,6.00,0,0,0,0,0,0,16,62,0,0,0,0,0,0,0,0
Brian Hartline,6.00,0,0,0,0,0,0,0,0,0,0,5,65,0,0,0,0
Josh Hill,6.00,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
Steven Jackson,6.00,0,0,0,0,0,0,11,41,0,0,2,24,0,0,0,0
Brandon Jacobs,6.00,0,0,0,0,0,0,5,9,1,0,0,0,0,0,0,0
Will Johnson,6.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Heath Miller,6.00,0,0,0,0,0,0,0,0,0,0,8,67,0,0,0,0
Zach Miller,6.00,0,0,0,0,0,0,0,0,0,0,4,69,0,0,0,0
Adrian Peterson,6.00,0,0,0,0,0,0,21,65,0,0,0,0,0,0,0,0
Christian Ponder,6.00,22,13,129,1,2,0,5,0,0,0,0,0,0,0,1,0
Ace Sanders,6.00,0,0,0,0,0,0,0,0,0,0,8,61,0,0,0,0
Matt Schaub,6.00,25,12,155,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Smith,6.00,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
Steve Smith,6.00,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0
Frank Summers,6.00,0,0,0,0,0,0,2,4,1,0,1,5,0,0,0,0
Kenbrell Thompkins,6.00,0,0,0,0,0,0,0,0,0,0,2,60,0,0,0,0
Shane Vereen,6.00,0,0,0,0,0,0,1,7,0,0,8,65,0,0,0,0
Fozzy Whittaker,6.00,0,0,0,0,0,0,4,20,0,0,5,41,0,0,0,0
James Jones,5.00,0,0,0,0,0,0,0,0,0,0,2,55,0,0,0,0
Rishard Matthews,5.00,0,0,0,0,0,0,0,0,0,0,4,52,0,0,0,0
Dexter McCluster,5.00,0,0,0,0,0,0,0,0,0,0,5,53,0,0,0,0
Hakeem Nicks,5.00,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,0
Trent Richardson,5.00,0,0,0,0,0,0,8,22,0,0,5,31,0,0,0,0
Nate Washington,5.00,0,0,0,0,0,0,0,0,0,0,2,53,0,0,0,0
Keenan Allen,4.00,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0
