,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Drew Brees,38.00,36,25,346,4,0,0,4,16,0,0,0,0,0,0,0,0
Matt Ryan,36.00,38,26,350,4,1,0,0,0,0,0,0,0,0,0,0,0
Jared Goff,34.00,40,28,391,3,1,1,3,17,0,0,0,0,0,0,0,0
Kareem Hunt,32.00,0,0,0,0,0,0,17,91,2,0,1,50,1,0,0,0
Patrick Mahomes,32.00,32,23,375,3,1,0,2,18,0,0,0,0,0,0,0,0
Ryan Fitzpatrick,31.00,40,24,243,4,2,0,5,23,0,0,0,0,0,0,0,0
Alvin Kamara,29.00,0,0,0,0,0,0,19,82,2,0,4,34,1,0,0,0
Marcus Mariota,28.00,29,21,240,2,0,0,10,32,1,0,0,0,0,0,2,0
Nick Mullens,28.00,22,16,262,3,0,0,4,-3,0,0,0,0,0,0,0,0
Ben Roethlisberger,28.00,47,28,270,2,0,0,2,4,1,0,0,0,0,0,0,0
Michael Thomas,27.00,0,0,0,0,0,0,0,0,0,0,12,211,1,0,0,0
Tevin Coleman,26.00,0,0,0,0,0,0,13,88,0,0,5,68,2,0,0,0
Christian McCaffrey,26.00,0,0,0,0,0,0,17,79,2,0,5,78,0,0,0,0
Cam Newton,24.00,25,19,247,2,0,0,11,33,0,0,0,0,0,0,0,0
Deshaun Watson,23.00,24,17,213,2,0,0,6,38,0,0,0,0,0,0,0,0
Russell Wilson,23.00,39,26,235,2,1,0,5,41,0,0,0,0,0,0,0,0
Aaron Rodgers,22.00,43,24,259,2,0,0,4,8,0,0,0,0,0,0,0,0
James White,22.00,0,0,0,0,0,0,12,31,2,0,6,72,0,0,0,0
James Conner,21.00,0,0,0,0,0,0,24,107,0,0,7,56,1,0,0,0
Travis Kelce,21.00,0,0,0,0,0,0,0,0,0,0,7,99,2,0,0,0
Baker Mayfield,21.00,42,29,297,2,1,0,0,0,0,0,0,0,0,0,0,0
Philip Rivers,21.00,26,13,228,2,0,0,0,0,0,0,0,0,0,0,0,0
Adam Humphries,20.00,0,0,0,0,0,0,1,7,0,0,8,82,2,0,0,0
Josh Gordon,19.00,0,0,0,0,0,0,0,0,0,0,5,130,1,0,0,0
Duke Johnson,19.00,0,0,0,0,0,0,1,8,0,0,9,78,2,0,0,0
Dak Prescott,19.00,31,21,243,2,1,0,2,11,0,0,0,0,0,0,1,0
Melvin Gordon,18.00,0,0,0,0,0,0,16,113,1,0,1,10,0,0,0,0
Julio Jones,18.00,0,0,0,0,0,0,0,0,0,0,7,121,1,0,0,0
Dion Lewis,18.00,0,0,0,0,0,0,19,62,0,0,4,60,1,0,0,0
Alex Smith,18.00,46,30,306,1,1,0,1,22,0,0,0,0,0,0,0,0
Tom Brady,17.00,35,22,294,1,0,0,5,-1,0,0,0,0,0,0,0,0
Brandin Cooks,17.00,0,0,0,0,0,0,0,0,0,0,6,114,1,0,0,0
O.J. Howard,17.00,0,0,0,0,0,0,0,0,0,0,4,53,2,0,0,0
Case Keenum,17.00,42,26,290,1,0,0,0,0,0,0,0,0,0,0,0,0
Curtis Samuel,17.00,0,0,0,0,0,0,1,33,1,0,2,25,1,0,0,0
DeAndre Hopkins,16.00,0,0,0,0,0,0,0,0,0,0,10,105,1,0,0,0
Jordan Howard,16.00,0,0,0,0,0,0,14,47,2,0,0,0,0,0,0,0
George Kittle,16.00,0,0,0,0,0,0,0,0,0,0,4,108,1,0,0,0
Keenan Allen,14.00,0,0,0,0,0,0,2,28,0,0,6,124,0,0,0,0
Nick Chubb,14.00,0,0,0,0,0,0,22,85,1,0,1,5,0,0,0,0
Jeff Heuerman,14.00,0,0,0,0,0,0,0,0,0,0,10,83,1,0,0,0
Cooper Kupp,14.00,0,0,0,0,0,0,0,0,0,0,5,89,1,0,0,0
Raheem Mostert,14.00,0,0,0,0,0,0,7,86,1,0,0,0,0,0,0,0
Todd Gurley,13.00,0,0,0,0,0,0,13,68,1,0,6,11,0,0,0,0
Greg Olsen,13.00,0,0,0,0,0,0,0,0,0,0,6,76,1,0,0,0
Calvin Ridley,13.00,0,0,0,0,0,0,1,6,0,0,6,71,1,0,0,0
Maurice Harris,12.00,0,0,0,0,0,0,0,0,0,0,10,124,0,0,0,0
Cordarrelle Patterson,12.00,0,0,0,0,0,0,11,61,1,0,1,7,0,0,0,0
Ito Smith,12.00,0,0,0,0,0,0,10,60,1,0,1,4,0,0,0,0
Benjamin Watson,12.00,0,0,0,0,0,0,0,0,0,0,3,62,1,0,0,0
Amari Cooper,11.00,0,0,0,0,0,0,0,0,0,0,5,58,1,0,0,0
Ezekiel Elliott,11.00,0,0,0,0,0,0,17,61,0,0,4,51,0,0,0,0
Pierre Garcon,11.00,0,0,0,0,0,0,0,0,0,0,3,56,1,0,0,0
Jimmy Graham,11.00,0,0,0,0,0,0,0,0,0,0,4,55,1,0,0,0
Nathan Peterman,11.00,49,31,188,0,3,0,8,47,1,0,0,0,0,0,0,0
Nick Vannett,11.00,0,0,0,0,0,0,0,0,0,0,6,52,1,0,0,0
Davante Adams,10.00,0,0,0,0,0,0,0,0,0,0,6,40,1,0,0,0
Antonio Brown,10.00,0,0,0,0,0,0,0,0,0,0,5,42,1,0,0,0
Dalvin Cook,10.00,0,0,0,0,0,0,10,89,0,0,4,20,0,0,0,0
Mike Davis,10.00,0,0,0,0,0,0,15,62,0,0,7,45,0,0,0,0
Julian Edelman,10.00,1,1,37,0,0,0,2,28,0,0,6,71,0,0,0,0
Latavius Murray,10.00,0,0,0,0,0,0,10,31,1,0,1,16,0,0,0,0
Marquez Valdes-Scantling,10.00,0,0,0,0,0,0,0,0,0,0,3,101,0,0,0,0
Kapri Bibbs,9.00,0,0,0,0,0,0,3,20,1,0,1,15,0,0,0,0
Alex Collins,9.00,0,0,0,0,0,0,9,35,1,0,1,4,0,0,0,0
Kirk Cousins,9.00,22,18,164,1,1,0,2,3,0,0,0,0,0,0,1,0
Josh Doctson,9.00,0,0,0,0,0,0,0,0,0,0,3,31,1,0,0,0
Jonnu Smith,9.00,0,0,0,0,0,0,0,0,0,0,2,33,1,0,0,0
Mitchell Trubisky,9.00,20,12,135,1,1,0,1,6,0,0,0,0,0,0,0,0
Mike Williams,9.00,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0
Trey Burton,8.00,0,0,0,0,0,0,0,0,0,0,2,28,1,0,0,0
Joe Flacco,8.00,37,23,206,0,0,0,0,0,0,0,0,0,0,0,0,0
Derrick Henry,8.00,0,0,0,0,0,0,6,27,1,0,2,5,0,0,0,0
Allen Hurns,8.00,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0
Phillip Lindsay,8.00,0,0,0,0,0,0,17,60,0,0,2,24,0,0,0,0
Tre'Quan Smith,8.00,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0
Adam Thielen,8.00,0,0,0,0,0,0,1,5,0,0,4,22,1,0,0,0
Tyrell Williams,8.00,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0
Doug Baldwin,7.00,0,0,0,0,0,0,0,0,0,0,4,77,0,0,0,0
Jaron Brown,7.00,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0
Malcolm Brown,7.00,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0
Tyreek Hill,7.00,0,0,0,0,0,0,2,16,0,0,4,69,0,0,0,0
Aaron Jones,7.00,0,0,0,0,0,0,14,75,0,0,2,10,0,0,1,0
JuJu Smith-Schuster,7.00,0,0,0,0,0,0,0,0,0,0,7,78,0,0,0,0
Spencer Ware,7.00,0,0,0,0,0,0,2,12,0,0,4,69,0,0,0,0
Robert Woods,7.00,0,0,0,0,0,0,2,4,0,0,5,71,0,0,0,0
Alex Armah,6.00,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Devontae Booker,6.00,0,0,0,0,0,0,3,15,1,0,2,9,0,0,1,0
Kendrick Bourne,6.00,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0
Derek Carr,6.00,21,16,171,0,0,0,3,5,0,0,0,0,0,0,0,0
Vernon Davis,6.00,0,0,0,0,0,0,0,0,0,0,5,62,0,0,0,0
Gerald Everett,6.00,0,0,0,0,0,0,0,0,0,0,3,48,0,1,0,0
Chris Herndon IV,6.00,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0
Richie James,6.00,0,0,0,0,0,0,0,0,0,0,2,60,0,0,0,0
Marvin Jones,6.00,0,0,0,0,0,0,0,0,0,0,6,66,0,0,0,0
Doug Martin,6.00,0,0,0,0,0,0,11,49,0,0,1,20,0,0,0,0
Elijah McGuire,6.00,0,0,0,0,0,0,7,30,0,0,3,37,0,0,0,0
Matthew Stafford,6.00,36,25,199,0,0,0,5,6,0,0,0,0,0,0,1,0
Demaryius Thomas,6.00,0,0,0,0,0,0,0,0,0,0,3,61,0,0,0,0
Jordan Thomas,6.00,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0
Sammy Watkins,6.00,0,0,0,0,0,0,1,2,0,0,5,62,0,0,0,0
Mark Andrews,5.00,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0
Antonio Callaway,5.00,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0
Isaiah Crowell,5.00,0,0,0,0,0,0,13,49,0,0,1,11,0,0,0,0
Corey Davis,5.00,0,0,0,0,0,0,1,4,0,0,6,56,0,0,0,0
Michael Gallup,5.00,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0
Frank Gore,5.00,0,0,0,0,0,0,20,53,0,0,1,6,0,0,0,0
Jesse James,5.00,0,0,0,0,0,0,0,0,0,0,2,53,0,0,0,0
Jarvis Landry,5.00,0,0,0,0,0,0,0,0,0,0,6,50,0,0,0,0
David Njoku,5.00,0,0,0,0,0,0,0,0,0,0,4,53,0,0,0,0
Brock Osweiler,5.00,24,15,139,0,0,0,3,4,0,0,0,0,0,0,0,0
Willie Snead,5.00,0,0,0,0,0,0,0,0,0,0,7,58,0,0,0,0
Courtland Sutton,5.00,0,0,0,0,0,0,0,0,0,0,3,57,0,0,0,0
Jamaal Williams,5.00,0,0,0,0,0,0,7,34,0,0,2,20,0,0,0,0
Danny Amendola,4.00,0,0,0,0,0,0,0,0,0,0,5,47,0,0,0,0
Kelvin Benjamin,4.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
Matt Breida,4.00,0,0,0,0,0,0,12,44,0,0,1,3,0,0,0,0
Chris Carson,4.00,0,0,0,0,0,0,8,40,0,0,0,0,0,0,0,0
Quincy Enunwa,4.00,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0
