,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Lamar Jackson,42.00,20,17,324,5,0,0,3,6,0,0,0,0,0,0,0,0
Dak Prescott,41.00,32,25,405,4,0,0,4,12,0,0,0,0,0,0,0,0
Sammy Watkins,37.00,0,0,0,0,0,0,0,0,0,0,9,198,3,0,0,0
Deshaun Watson,36.00,30,20,268,3,1,0,4,40,1,0,0,0,0,0,0,0
Matthew Stafford,34.00,45,27,385,3,0,0,3,22,0,0,0,0,0,0,1,0
Case Keenum,33.00,44,30,380,3,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Mahomes,33.00,33,25,378,3,0,0,1,2,0,0,0,0,0,0,0,0
Austin Ekeler,32.00,0,0,0,0,0,0,12,58,1,0,6,96,2,0,0,0
Christian McCaffrey,32.00,0,0,0,0,0,0,19,128,2,0,10,81,0,0,0,0
Tom Brady,31.00,36,24,341,3,0,0,0,0,0,0,0,0,0,0,0,0
Carson Wentz,30.00,39,28,313,3,0,0,4,5,0,0,0,0,0,0,0,0
Marcus Mariota,29.00,24,14,248,3,0,0,3,24,0,0,0,0,0,0,0,0
Philip Rivers,29.00,34,25,333,3,1,0,1,6,0,0,0,0,0,0,0,0
Derrick Henry,27.00,0,0,0,0,0,0,19,84,1,0,1,75,1,0,0,0
DeSean Jackson,27.00,0,0,0,0,0,0,0,0,0,0,8,154,2,0,0,0
John Ross,27.00,0,0,0,0,0,0,0,0,0,0,7,158,2,0,0,0
Marquise Brown,26.00,0,0,0,0,0,0,0,0,0,0,4,147,2,0,0,0
Andy Dalton,26.00,51,35,418,2,0,0,0,0,0,0,0,0,0,0,2,0
Marlon Mack,25.00,0,0,0,0,0,0,25,174,1,1,0,0,0,0,0,0
Kyler Murray,25.00,54,29,308,2,1,1,3,13,0,0,0,0,0,0,0,0
Drew Brees,24.00,43,32,370,2,1,0,0,0,0,0,0,0,0,0,0,0
Dalvin Cook,23.00,0,0,0,0,0,0,21,111,2,0,2,9,0,0,0,0
DeAndre Hopkins,23.00,0,0,0,0,0,0,0,0,0,0,8,111,2,0,0,0
Mark Ingram,22.00,0,0,0,0,0,0,14,107,2,0,0,0,0,0,0,0
Josh Jacobs,22.00,0,0,0,0,0,0,23,85,2,0,1,28,0,0,0,0
Matt Ryan,22.00,46,33,304,2,2,0,2,24,0,0,0,0,0,0,0,0
Phillip Dorsett,21.00,0,0,0,0,0,0,0,0,0,0,4,95,2,0,0,0
Gardner Minshew,21.00,25,22,275,2,1,0,1,6,0,0,0,0,0,0,0,0
