,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Alvin Kamara,52.00,0,0,0,0,0,0,22,155,6,0,3,17,0,0,0,0
Josh Allen,39.00,36,27,320,4,0,0,4,35,0,0,0,0,0,0,0,0
Tom Brady,37.00,27,22,348,4,0,0,0,0,0,0,0,0,0,0,0,0
Davante Adams,32.00,0,0,0,0,0,0,0,0,0,0,11,142,3,0,0,0
Andy Dalton,32.00,30,22,377,3,1,0,5,15,0,0,0,0,0,0,0,0
Stefon Diggs,32.00,0,0,0,0,0,0,0,0,0,0,9,145,3,0,0,0
Aaron Rodgers,32.00,25,21,231,4,1,0,3,19,0,0,0,0,0,0,0,0
Deshaun Watson,32.00,33,24,324,3,0,0,5,38,0,0,0,0,0,0,1,0
Ben Roethlisberger,31.00,49,34,341,3,0,0,2,-1,0,0,0,0,0,0,0,0
Mike Evans,30.00,0,0,0,0,0,0,0,0,0,0,10,181,2,0,0,0
Kirk Cousins,29.00,41,27,291,3,0,0,0,0,0,0,0,0,0,0,0,0
Myles Gaskin,28.00,0,0,0,0,0,0,14,87,0,0,5,82,2,0,0,0
Mitchell Trubisky,27.00,35,24,265,2,1,0,2,10,1,0,0,0,0,0,0,0
Brandon Allen,26.00,37,29,371,2,0,0,2,3,0,0,0,0,0,0,0,0
Lamar Jackson,26.00,26,17,183,2,0,0,13,80,0,0,0,0,0,0,1,0
Jeffery Wilson,26.00,0,0,0,0,0,0,22,183,0,0,1,21,1,0,0,0
C.J. Beathard,25.00,22,13,182,3,0,0,3,18,0,0,0,0,0,0,1,0
Derek Carr,25.00,34,21,336,1,0,0,2,-2,1,0,0,0,0,0,0,0
David Johnson,25.00,0,0,0,0,0,0,12,128,1,0,3,11,1,0,0,0
Samaje Perine,25.00,0,0,0,0,0,0,13,95,2,0,4,41,0,0,0,0
AJ Dillon,24.00,0,0,0,0,0,0,21,124,2,0,1,5,0,0,0,0
Michael Gallup,24.00,0,0,0,0,0,0,0,0,0,0,6,121,2,0,0,0
Matt Ryan,24.00,35,27,300,2,0,0,1,-1,0,0,0,0,0,0,0,0
Jamison Crowder,23.00,1,1,43,1,0,0,1,14,0,0,7,92,1,0,0,0
Patrick Mahomes,23.00,44,24,278,2,1,0,3,21,0,0,0,0,0,0,0,0
Nelson Agholor,21.00,0,0,0,0,0,0,0,0,0,0,5,155,1,0,0,0
Sam Darnold,21.00,32,16,175,2,0,0,7,20,0,0,0,0,0,0,0,0
