,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Ben Roethlisberger,40.00,29,18,275,3,0,0,3,55,1,0,0,0,0,0,0,0
Aaron Rodgers,38.00,31,22,301,4,0,0,3,21,0,0,0,0,0,0,0,0
Drew Brees,35.00,43,29,382,4,2,0,0,0,0,0,0,0,0,0,0,0
Ryan Fitzpatrick,33.00,34,21,316,4,2,0,1,11,0,0,0,0,0,0,0,0
Greg Jennings,33.00,0,0,0,0,0,0,0,0,0,0,7,152,3,0,0,0
Jon Kitna,33.00,24,18,147,3,0,0,4,40,1,0,0,0,0,0,0,0
Peyton Manning,33.00,52,38,396,4,3,0,0,0,0,0,0,0,0,0,0,0
Stevie Johnson,31.00,0,0,0,0,0,0,0,0,0,0,8,137,3,0,0,0
Philip Rivers,31.00,24,15,233,4,1,0,4,6,0,0,0,0,0,0,0,0
Mark Sanchez,30.00,38,22,315,3,1,0,2,22,0,0,0,0,0,0,0,0
Arian Foster,24.00,0,0,0,0,0,0,22,84,2,0,6,59,0,0,1,0
Santonio Holmes,24.00,0,0,0,0,0,0,0,0,0,0,7,126,2,0,0,0
Fred Jackson,24.00,0,0,0,0,0,0,21,116,2,0,3,13,0,0,0,0
Maurice Jones-Drew,24.00,1,0,0,0,1,0,23,133,1,0,3,87,0,0,1,0
Matt Ryan,24.00,39,26,253,2,0,1,1,8,0,0,0,0,0,0,0,0
Marques Colston,23.00,0,0,0,0,0,0,0,0,0,0,8,113,2,0,0,0
Dwayne Bowe,22.00,0,0,0,0,0,0,0,0,0,0,6,109,2,0,0,0
Matt Hasselbeck,21.00,44,32,366,1,0,0,1,12,0,0,0,0,0,0,0,0
Shaun Hill,21.00,47,32,289,2,1,0,0,0,0,0,0,0,0,0,0,0
Mike Tolbert,21.00,0,0,0,0,0,0,25,111,1,0,2,42,0,0,0,0
Sam Bradford,20.00,42,27,233,2,1,0,1,17,0,0,0,0,0,0,0,0
Michael Vick,20.00,38,24,258,0,0,1,11,34,1,0,0,0,0,0,1,0
Cedric Benson,19.00,0,0,0,0,0,0,25,124,1,0,3,22,0,0,1,0
Tom Brady,19.00,25,19,186,2,0,0,4,-2,0,0,0,0,0,0,0,0
Matt Cassel,19.00,24,15,193,2,0,0,0,0,0,0,0,0,0,0,0,0
Peyton Hillis,19.00,0,0,0,0,0,0,21,48,0,0,6,95,1,0,0,0
Thomas Jones,19.00,0,0,0,0,0,0,15,71,2,0,0,0,0,0,0,0
LeSean McCoy,19.00,0,0,0,0,0,0,14,111,1,0,5,29,0,0,0,0
Donovan McNabb,19.00,50,30,376,1,1,0,1,4,0,0,0,0,0,0,0,0
Michael Turner,19.00,0,0,0,0,0,0,28,131,1,0,1,-4,0,0,0,0
Josh Freeman,18.00,20,13,136,2,0,0,5,15,0,0,0,0,0,0,0,0
Carson Palmer,18.00,34,19,230,2,2,0,2,12,0,0,0,0,0,0,0,0
Ray Rice,18.00,0,0,0,0,0,0,19,65,1,0,6,66,0,0,0,0
Mike Wallace,18.00,0,0,0,0,0,0,1,19,0,0,3,116,1,0,0,0
Derek Anderson,17.00,46,25,295,1,0,0,0,0,0,0,0,0,0,0,0,0
Joe Flacco,17.00,33,24,301,1,0,0,1,0,0,0,0,0,0,0,1,0
Robert Meachem,17.00,0,0,0,0,0,0,1,8,0,0,3,50,2,0,0,0
Knowshon Moreno,17.00,0,0,0,0,0,0,13,58,1,0,7,62,0,0,0,0
Nate Burleson,16.00,0,0,0,0,0,0,1,15,0,0,7,97,1,0,0,0
Patrick Crayton,16.00,1,0,0,0,0,0,0,0,0,0,3,105,1,0,0,0
Joel Dreessen,16.00,0,0,0,0,0,0,0,0,0,0,4,106,1,0,0,0
Colt McCoy,16.00,28,17,241,1,1,0,4,39,0,0,0,0,0,0,0,0
Santana Moss,16.00,0,0,0,0,0,0,0,0,0,0,6,106,1,0,0,0
Matt Schaub,16.00,33,19,254,1,0,0,1,3,0,0,0,0,0,0,0,0
Reggie Wayne,16.00,0,0,0,0,0,0,0,0,0,0,8,107,1,0,0,0
Blair White,16.00,0,0,0,0,0,0,0,0,0,0,5,42,2,0,0,0
Larry Fitzgerald,15.00,0,0,0,0,0,0,0,0,0,0,6,90,1,0,0,0
Matt Forte,15.00,0,0,0,0,0,0,25,97,1,0,2,7,0,0,0,0
David Garrard,15.00,34,20,254,2,3,0,3,9,0,0,0,0,0,0,1,0
David Gettis,15.00,0,0,0,0,0,0,0,0,0,0,2,92,1,0,0,0
Mike Goodson,15.00,0,0,0,0,0,0,22,120,0,0,5,31,0,0,0,0
BenJarvus Green-Ellis,15.00,0,0,0,0,0,0,21,96,1,0,1,4,0,0,0,0
Chris Ivory,15.00,0,0,0,0,0,0,23,99,1,0,0,0,0,0,0,0
Braylon Edwards,14.00,0,0,0,0,0,0,0,0,0,0,4,86,1,0,0,0
Ben Obomanu,14.00,0,0,0,0,0,0,0,0,0,0,5,87,1,0,0,0
Danny Woodhead,14.00,0,0,0,0,0,0,7,69,1,0,4,21,0,0,0,0
T.J. Houshmandzadeh,13.00,0,0,0,0,0,0,0,0,0,0,2,79,1,0,0,0
Chris Johnson,13.00,0,0,0,0,0,0,21,130,0,0,2,6,0,0,0,0
Donald Jones,13.00,0,0,0,0,0,0,1,1,0,0,5,70,1,0,0,0
Brandon Lloyd,13.00,0,0,0,0,0,0,0,0,0,0,6,78,1,0,0,0
Darren Sproles,13.00,0,0,0,0,0,0,5,14,0,0,5,60,1,0,0,0
Miles Austin,12.00,0,0,0,0,0,0,0,0,0,0,2,7,2,0,0,0
Marcedes Lewis,12.00,0,0,0,0,0,0,0,0,0,0,5,66,1,0,0,0
Jeremy Maclin,12.00,0,0,0,0,0,0,0,0,0,0,9,120,0,0,0,0
Eli Manning,12.00,33,20,147,2,3,0,2,22,0,0,0,0,0,0,1,0
Kyle Orton,12.00,38,24,217,1,1,0,1,4,0,0,0,0,0,0,0,0
Terrell Owens,12.00,0,0,0,0,0,0,0,0,0,0,3,63,1,0,0,0
Jamaal Charles,11.00,0,0,0,0,0,0,12,88,0,0,4,38,0,0,0,0
James Jones,11.00,0,0,0,0,0,0,0,0,0,0,3,51,1,0,0,0
Nate Washington,11.00,0,0,0,0,0,0,0,0,0,0,5,117,0,0,0,0
Wes Welker,11.00,0,0,0,0,0,0,0,0,0,0,5,58,1,0,0,0
Carnell Williams,11.00,0,0,0,0,0,0,7,51,1,0,1,7,0,0,0,0
Mike Williams,11.00,0,0,0,0,0,0,0,0,0,0,3,54,1,0,0,0
Donald Brown,10.00,0,0,0,0,0,0,17,68,0,0,3,40,0,0,0,0
Brandon Gibson,10.00,0,0,0,0,0,0,0,0,0,0,5,42,1,0,0,0
Michael Hoomanawanui,10.00,0,0,0,0,0,0,0,0,0,0,4,46,1,0,0,0
Calvin Johnson,10.00,0,0,0,0,0,0,0,0,0,0,6,46,1,0,0,0
Rashard Mendenhall,10.00,0,0,0,0,0,0,23,59,1,0,0,0,0,0,1,0
LaDainian Tomlinson,10.00,0,0,0,0,0,0,12,36,0,0,7,71,0,0,0,0
Roddy White,10.00,0,0,0,0,0,0,0,0,0,0,9,83,0,1,0,0
Mike Williams,10.00,0,0,0,0,0,0,0,0,0,0,6,109,0,0,0,0
Steve Breaston,9.00,0,0,0,0,0,0,0,0,0,0,5,92,0,0,0,0
Chris Cooley,9.00,0,0,0,0,0,0,0,0,0,0,7,91,0,0,0,0
Isaac Redman,9.00,0,0,0,0,0,0,5,27,0,0,1,16,1,0,0,0
Emmanuel Sanders,9.00,0,0,0,0,0,0,0,0,0,0,2,35,1,0,0,0
Mike Thomas,9.00,0,0,0,0,0,0,0,0,0,0,5,36,1,0,0,0
LeGarrette Blount,8.00,0,0,0,0,0,0,26,82,0,0,0,0,0,0,0,0
Malcom Floyd,8.00,0,0,0,0,0,0,0,0,0,0,2,24,1,0,0,0
Tim Hightower,8.00,0,0,0,0,0,0,12,62,0,0,3,24,0,0,0,0
Chad Johnson,8.00,0,0,0,0,0,0,0,0,0,0,3,28,1,0,0,0
Adrian Peterson,8.00,0,0,0,0,0,0,14,72,0,0,1,16,0,0,0,0
Brian St. Pierre,8.00,28,13,173,1,2,0,0,0,0,0,0,0,0,0,0,0
Keiland Williams,8.00,0,0,0,0,0,0,23,68,0,0,6,27,0,0,0,0
Deion Branch,7.00,0,0,0,0,0,0,0,0,0,0,7,70,0,0,0,0
Lee Evans,7.00,0,0,0,0,0,0,0,0,0,0,2,72,0,0,0,0
Brian Finneran,7.00,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0
Jimmy Graham,7.00,0,0,0,0,0,0,0,0,0,0,5,72,0,0,0,0
Derek Hagan,7.00,0,0,0,0,0,0,0,0,0,0,3,10,1,0,0,0
Brian Hartline,7.00,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0
Felix Jones,7.00,0,0,0,0,0,0,11,51,0,0,3,35,0,0,1,0
Maurice Morris,7.00,0,0,0,0,0,0,10,31,0,0,4,40,0,0,0,0
Justin Peelle,7.00,0,0,0,0,0,0,0,0,0,0,2,14,1,0,0,0
Brandon Pettigrew,7.00,0,0,0,0,0,0,0,0,0,0,8,75,0,0,0,0
Jordan Shipley,7.00,0,0,0,0,0,0,0,0,0,0,5,71,0,0,0,0
Troy Smith,7.00,31,16,148,0,1,0,5,45,0,0,0,0,0,0,0,0
Brandon Stokley,7.00,0,0,0,0,0,0,0,0,0,0,6,76,0,0,0,0
Tyler Thigpen,7.00,29,17,187,0,1,0,6,27,0,0,0,0,0,0,0,0
Vince Young,7.00,16,12,165,0,0,0,3,20,0,0,0,0,0,0,1,0
Danny Amendola,6.00,0,0,0,0,0,0,0,0,0,0,8,63,0,0,0,0
Travis Beckum,6.00,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
Dez Bryant,6.00,0,0,0,0,0,0,0,0,0,0,3,8,1,0,0,0
Austin Collie,6.00,0,0,0,0,0,0,0,0,0,0,5,60,0,0,0,0
Jay Cutler,6.00,25,16,156,0,1,0,4,28,0,0,0,0,0,0,0,0
Brett Favre,6.00,38,17,208,0,1,0,1,0,0,0,0,0,0,0,0,0
Pierre Garcon,6.00,0,0,0,0,0,0,0,0,0,0,5,62,0,0,0,0
