,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Lamar Jackson,50.00,43,37,442,4,0,2,14,62,0,0,0,0,0,0,1,0
Justin Herbert,49.00,43,26,398,4,0,1,4,29,1,0,0,0,0,0,0,0
Tom Brady,47.00,41,30,411,5,0,0,1,13,0,0,0,0,0,0,0,0
Josh Allen,41.00,26,15,315,3,0,0,11,59,1,0,0,0,0,0,0,0
Jameis Winston,34.00,30,15,279,4,1,0,6,26,0,0,0,0,0,0,1,0
Derrick Henry,31.00,0,0,0,0,0,0,29,130,3,0,0,0,0,0,0,0
Mark Andrews,30.00,0,0,0,0,0,0,0,0,0,0,11,147,2,2,0,0
Davis Mills,30.00,29,21,312,3,0,0,1,2,0,0,0,0,0,0,0,0
Austin Ekeler,28.00,0,0,0,0,0,0,17,66,2,0,5,53,1,0,1,0
Jonathan Taylor,28.00,0,0,0,0,0,0,15,53,1,0,3,116,1,0,0,0
Mike Williams,28.00,0,0,0,0,0,0,0,0,0,0,8,165,2,0,0,0
Dak Prescott,27.00,32,22,302,3,1,0,2,6,0,0,0,0,0,0,1,0
Carson Wentz,27.00,35,25,402,2,0,0,2,5,0,0,0,0,0,0,1,0
Davante Adams,26.00,0,0,0,0,0,0,0,0,0,0,11,206,1,0,0,0
Baker Mayfield,26.00,32,23,305,2,0,1,2,8,0,0,0,0,0,0,0,0
Matt Ryan,25.00,45,33,342,2,0,0,1,-1,0,0,0,0,0,0,0,0
Antonio Brown,24.00,0,0,0,0,0,0,0,0,0,0,7,124,2,0,0,0
Marquise Brown,24.00,0,0,0,0,0,0,0,0,0,0,9,125,2,0,0,0
Alvin Kamara,24.00,0,0,0,0,0,0,16,71,1,0,5,51,1,0,0,0
Ezekiel Elliott,23.00,0,0,0,0,0,0,21,110,1,0,2,2,1,0,0,0
Mike Evans,23.00,0,0,0,0,0,0,0,0,0,0,6,113,2,0,0,0
Patrick Mahomes,23.00,54,33,272,2,2,0,8,61,0,0,0,0,0,0,1,0
Aaron Rodgers,23.00,39,27,344,2,1,0,0,0,0,0,0,0,0,0,0,0
Teddy Bridgewater,22.00,38,24,288,2,1,0,1,11,0,0,0,0,0,0,0,0
Joe Burrow,22.00,38,26,281,2,2,1,3,11,0,0,0,0,0,0,0,0
Nick Chubb,22.00,0,0,0,0,0,0,21,161,1,0,1,9,0,0,0,0
Jalen Hurts,22.00,37,22,198,0,1,1,9,30,2,0,0,0,0,0,0,0
Trevor Lawrence,22.00,33,23,273,1,1,0,7,28,1,0,0,0,0,0,0,0
Ja'Marr Chase,21.00,0,0,0,0,0,0,0,0,0,0,6,159,1,0,0,0
Myles Gaskin,21.00,0,0,0,0,0,0,5,25,0,0,10,74,2,0,0,0
D.K. Metcalf,21.00,0,0,0,0,0,0,0,0,0,0,5,98,2,0,0,0
Ben Roethlisberger,21.00,25,15,253,2,0,0,1,-1,0,0,0,0,0,0,1,0
Jacoby Brissett,20.00,39,27,275,2,1,0,0,0,0,0,0,0,0,0,1,0
Marquez Callaway,20.00,0,0,0,0,0,0,0,0,0,0,4,85,2,0,0,0
Najee Harris,20.00,0,0,0,0,0,0,23,122,1,0,2,20,0,0,0,0
Kareem Hunt,20.00,0,0,0,0,0,0,12,61,2,0,5,28,0,0,0,0
Alexander Mattison,20.00,0,0,0,0,0,0,25,113,0,0,7,40,1,0,1,0
David Njoku,20.00,0,0,0,0,0,0,0,0,0,0,7,149,1,0,0,0
James Robinson,20.00,0,0,0,0,0,0,18,149,1,0,1,-2,0,0,0,0
Chase Claypool,19.00,0,0,0,0,0,0,0,0,0,0,5,130,1,0,0,0
Antonio Gibson,19.00,0,0,0,0,0,0,20,60,2,0,2,12,0,0,0,0
Matthew Stafford,18.00,37,25,365,1,1,0,1,-1,0,0,0,0,0,0,0,0
Courtland Sutton,18.00,0,0,0,0,0,0,0,0,0,0,7,120,1,0,0,0
Kadarius Toney,18.00,1,0,0,0,0,0,1,7,0,0,10,189,0,0,0,0
Devontae Booker,17.00,0,0,0,0,0,0,16,42,1,0,3,16,1,0,0,0
Dawson Knox,17.00,0,0,0,0,0,0,0,0,0,0,3,117,1,0,0,0
Kyle Pitts,17.00,0,0,0,0,0,0,0,0,0,0,9,119,1,0,0,0
Emmanuel Sanders,17.00,0,0,0,0,0,0,0,0,0,0,3,54,2,0,0,0
Leonard Fournette,16.00,0,0,0,0,0,0,12,67,1,0,4,43,0,0,0,0
Chris Moore,16.00,0,0,0,0,0,0,0,0,0,0,5,109,1,0,0,0
D'Andre Swift,16.00,0,0,0,0,0,0,11,51,1,0,6,53,0,0,0,0
Kirk Cousins,15.00,34,25,275,1,1,0,1,4,0,0,0,0,0,0,0,0
Darrell Henderson,15.00,0,0,0,0,0,0,17,82,1,0,1,17,0,0,0,0
Kyler Murray,15.00,31,22,239,1,0,0,7,1,0,0,0,0,0,0,0,0
Ryan Tannehill,15.00,22,14,197,1,0,0,3,21,0,0,0,0,0,0,0,0
Robert Woods,15.00,0,0,0,0,0,0,0,0,0,0,12,150,0,0,0,0
DeAndre Hopkins,14.00,0,0,0,0,0,0,0,0,0,0,6,87,1,0,0,0
CeeDee Lamb,14.00,0,0,0,0,0,0,1,4,0,0,4,84,1,0,0,0
Michael Pittman,14.00,0,0,0,0,0,0,0,0,0,0,6,89,1,0,0,0
Damien Williams,14.00,0,0,0,0,0,0,16,64,1,0,2,20,0,0,0,0
Chris Conley,13.00,0,0,0,0,0,0,0,0,0,0,3,84,1,0,1,0
AJ Dillon,13.00,0,0,0,0,0,0,8,30,0,0,4,49,1,0,0,0
Deonte Harty,13.00,0,0,0,0,0,0,0,0,0,0,1,72,1,0,0,0
Hunter Henry,13.00,0,0,0,0,0,0,0,0,0,0,6,75,1,0,0,0
Chuba Hubbard,13.00,0,0,0,0,0,0,24,101,0,0,5,33,0,0,0,0
Diontae Johnson,13.00,0,0,0,0,0,0,0,0,0,0,2,72,1,0,0,0
Mac Jones,13.00,30,23,231,1,1,0,1,3,0,0,0,0,0,0,0,0
Trey Lance,13.00,29,15,192,0,1,0,16,89,0,0,0,0,0,0,0,0
Samaje Perine,13.00,0,0,0,0,0,0,11,59,0,0,4,24,1,0,0,0
Amari Cooper,12.00,0,0,0,0,0,0,0,0,0,0,3,60,1,0,0,0
Justin Jefferson,12.00,0,0,0,0,0,0,0,0,0,0,7,124,0,0,0,0
Deebo Samuel,12.00,0,0,0,0,0,0,1,13,1,0,3,58,0,0,0,0
Michael Carter,11.00,0,0,0,0,0,0,10,38,1,0,3,20,0,0,0,0
Josh Jacobs,11.00,0,0,0,0,0,0,15,48,1,0,4,19,0,0,0,0
Travis Kelce,11.00,0,0,0,0,0,0,0,0,0,0,6,57,1,0,0,0
Cordarrelle Patterson,11.00,1,0,0,0,0,0,14,54,0,0,7,60,0,0,0,0
Geno Smith,11.00,17,10,131,1,1,0,3,23,0,0,0,0,0,0,0,0
Russell Wilson,11.00,16,11,152,1,1,0,2,10,0,0,0,0,0,0,0,0
Mike Davis,10.00,0,0,0,0,0,0,13,53,1,0,2,8,0,0,1,0
Justin Fields,10.00,20,12,111,1,0,0,3,4,0,0,0,0,0,0,0,0
Damien Harris,10.00,0,0,0,0,0,0,14,58,1,0,0,0,0,0,1,0
Aaron Jones,10.00,0,0,0,0,0,0,14,103,0,0,4,6,0,0,0,0
Donald Parham,10.00,0,0,0,0,0,0,0,0,0,0,2,29,1,1,0,0
Giovani Bernard,9.00,0,0,0,0,0,0,4,21,0,0,2,14,1,0,0,0
Mike Glennon,9.00,25,16,196,1,2,0,2,2,0,0,0,0,0,0,0,0
Taylor Heinicke,9.00,41,20,248,0,2,0,5,40,0,0,0,0,0,0,0,0
Hayden Hurst,9.00,0,0,0,0,0,0,0,0,0,0,4,40,1,0,1,0
Ty Johnson,9.00,0,0,0,0,0,0,4,12,1,0,2,22,0,0,0,0
