,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Nick Foles,59.00,28,22,406,7,0,0,4,10,0,0,0,0,0,0,0,0
Tom Brady,41.00,33,23,432,4,0,0,1,-1,0,0,0,0,0,0,0,0
Andre Johnson,40.00,0,0,0,0,0,0,0,0,0,0,9,229,3,0,0,0
Ben Roethlisberger,35.00,48,28,400,4,2,0,2,-1,0,0,0,0,0,0,1,0
Case Keenum,34.00,34,20,350,3,0,0,3,26,0,0,0,0,0,0,0,0
Riley Cooper,32.00,0,0,0,0,0,0,0,18,0,0,5,139,3,0,0,0
Jason Campbell,30.00,35,23,262,3,0,0,4,20,0,0,0,0,0,0,0,0
T.Y. Hilton,30.00,0,0,0,0,0,0,0,0,0,0,7,121,3,0,0,0
Andrew Luck,30.00,40,18,271,3,0,1,0,0,0,0,0,0,0,0,0,0
Chris Johnson,29.00,0,0,0,0,0,0,23,150,2,0,3,20,0,0,0,0
Zac Stacy,29.00,0,0,0,0,0,0,27,127,2,0,6,51,0,0,0,0
Jerricho Cotchery,27.00,0,0,0,0,0,0,0,0,0,0,7,96,3,0,0,0
Aaron Dobson,25.00,0,0,0,0,0,0,0,0,0,0,5,130,2,0,0,0
Russell Wilson,25.00,26,19,217,2,2,0,6,36,1,0,0,0,0,0,0,0
Joe Flacco,24.00,41,24,250,2,1,1,3,25,0,0,0,0,0,0,0,0
Josh McCown,24.00,41,22,272,2,0,0,1,20,0,0,0,0,0,0,0,0
Drew Brees,23.00,51,30,382,2,2,0,1,-1,0,0,0,0,0,0,0,0
Matt Forte,23.00,0,0,0,0,0,0,24,125,1,0,5,54,0,0,0,0
Jimmy Graham,23.00,0,0,0,0,0,0,0,0,0,0,9,116,2,0,0,0
Rashad Jennings,23.00,0,0,0,0,0,0,15,102,1,0,7,74,0,0,0,0
Adrian Peterson,23.00,0,0,0,0,0,0,25,140,1,0,3,37,0,0,0,0
Tony Romo,23.00,51,34,337,2,1,0,1,8,0,0,0,0,0,0,0,0
Stevan Ridley,22.00,0,0,0,0,0,0,26,115,2,0,3,9,0,0,1,0
Philip Rivers,22.00,46,29,341,2,2,0,2,14,0,0,0,0,0,0,0,0
