,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Tom Brady,34.00,40,31,423,3,0,0,2,3,0,0,0,0,0,0,0,0
Matthew Stafford,33.00,39,23,294,4,1,0,1,1,0,0,0,0,0,0,0,0
Miles Austin,32.00,0,0,0,0,0,0,1,-2,0,0,9,143,3,0,0,0
Vincent Jackson,29.00,0,0,0,0,0,0,0,0,0,0,10,172,2,0,0,0
Jeremy Maclin,29.00,0,0,0,0,0,0,1,1,0,0,13,171,2,0,0,0
Drew Brees,28.00,37,26,270,3,0,0,1,2,0,0,0,0,0,0,0,0
Jason Campbell,28.00,33,23,323,2,1,0,3,3,1,0,0,0,0,0,0,0
Ryan Fitzpatrick,28.00,46,28,264,3,1,0,3,23,0,0,0,0,0,0,0,0
Cam Newton,28.00,46,28,432,1,3,0,10,53,1,0,0,0,0,0,0,0
Matt Ryan,27.00,28,17,195,4,2,0,4,6,0,0,0,0,0,0,0,0
Adrian Peterson,26.00,0,0,0,0,0,0,25,120,2,0,2,21,0,0,0,0
Andy Dalton,25.00,41,27,332,2,0,0,2,3,0,0,0,0,0,0,0,0
Fred Jackson,25.00,0,0,0,0,0,0,15,117,2,0,2,23,0,0,0,0
Darren McFadden,25.00,0,0,0,0,0,0,20,72,1,0,7,71,1,0,1,0
Aaron Rodgers,25.00,30,19,308,2,0,0,5,13,0,0,0,0,0,0,0,0
Tony Romo,25.00,33,20,345,2,0,0,0,0,0,0,0,0,0,0,0,0
Jahvid Best,23.00,0,0,0,0,0,0,16,57,1,0,6,66,1,0,0,0
LeSean McCoy,23.00,0,0,0,0,0,0,18,95,2,0,4,21,0,0,0,0
Philip Rivers,23.00,40,29,378,2,2,0,2,12,0,0,0,0,0,0,1,0
Eric Decker,22.00,0,0,0,0,0,0,0,0,0,0,5,113,2,0,1,0
Peyton Hillis,22.00,0,0,0,0,0,0,27,94,2,0,4,23,0,0,1,0
Denarius Moore,22.00,0,0,0,0,0,0,1,25,0,0,5,146,1,0,0,0
Matt Schaub,21.00,29,21,230,2,0,0,2,2,0,0,0,0,0,0,0,0
Tony Gonzalez,20.00,0,0,0,0,0,0,0,0,0,0,7,83,2,0,0,0
Rob Gronkowski,20.00,0,0,0,0,0,0,0,0,0,0,4,86,2,0,0,0
Kevin Kolb,20.00,30,17,251,2,1,0,0,0,0,0,0,0,0,0,0,0
Michael Turner,20.00,0,0,0,0,0,0,21,114,1,0,1,32,0,0,0,0
LeGarrette Blount,19.00,0,0,0,0,0,0,13,71,2,0,0,0,0,0,0,0
Sam Bradford,19.00,46,22,331,1,0,0,3,15,0,0,0,0,0,0,1,0
Kenny Britt,19.00,0,0,0,0,0,0,0,0,0,0,9,135,1,0,0,0
Larry Fitzgerald,19.00,0,0,0,0,0,0,0,0,0,0,7,133,1,0,0,0
Rex Grossman,19.00,43,25,291,2,2,0,4,-5,0,0,0,0,0,0,0,0
Alex Smith,19.00,24,16,179,2,1,0,3,21,0,0,0,0,0,0,0,0
Michael Vick,19.00,28,19,242,2,1,0,6,25,0,0,0,0,0,0,2,0
Danario Alexander,18.00,0,0,0,0,0,0,0,0,0,0,3,122,1,0,0,0
A.J. Green,18.00,0,0,0,0,0,0,0,0,0,0,10,124,1,0,0,0
Matt Hasselbeck,18.00,42,30,358,1,1,0,0,0,0,0,0,0,0,0,0,0
Eli Manning,18.00,30,19,223,2,1,0,4,-12,0,0,0,0,0,0,0,0
Ryan Mathews,18.00,0,0,0,0,0,0,12,64,1,0,7,62,0,0,0,0
Kyle Orton,18.00,25,15,195,2,0,0,1,-2,0,0,0,0,0,0,1,0
Mike Wallace,18.00,0,0,0,0,0,0,0,0,0,0,8,126,1,0,0,0
Ben Roethlisberger,17.00,30,22,298,1,0,0,5,8,0,0,0,0,0,0,0,0
Mark Sanchez,17.00,24,17,182,2,2,0,3,29,0,0,0,0,0,0,0,0
Devery Henderson,16.00,0,0,0,0,0,0,0,0,0,0,3,103,1,0,0,0
Dustin Keller,16.00,0,0,0,0,0,0,0,0,0,0,6,101,1,0,0,0
Willis McGahee,16.00,0,0,0,0,0,0,28,101,1,0,1,5,0,0,0,0
Jay Cutler,15.00,45,19,244,1,0,0,1,12,0,0,0,0,0,0,1,0
Matt Forte,15.00,0,0,0,0,0,0,10,49,0,0,10,117,0,0,0,0
Andre Johnson,15.00,0,0,0,0,0,0,0,0,0,0,7,93,1,0,0,0
Stevie Johnson,15.00,0,0,0,0,0,0,0,0,0,0,8,96,1,0,0,0
Colt McCoy,15.00,32,22,211,1,0,0,3,10,0,0,0,0,0,0,0,0
Ray Rice,15.00,0,0,0,0,0,0,13,43,0,0,5,53,1,0,0,0
Beanie Wells,15.00,0,0,0,0,0,0,14,93,1,0,0,0,0,0,0,0
Fred Davis,14.00,0,0,0,0,0,0,0,0,0,0,6,86,1,0,0,0
Josh Freeman,14.00,31,22,243,1,1,0,3,16,0,0,0,0,0,0,0,0
Calvin Johnson,14.00,0,0,0,0,0,0,0,0,0,0,3,29,2,0,0,0
