,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Matt Forte,30.00,0,0,0,0,0,0,22,166,2,0,2,22,0,0,0,0
Philip Rivers,28.00,42,27,431,2,0,0,1,14,0,0,0,0,0,0,2,0
Tony Romo,28.00,46,31,406,3,3,0,1,9,0,0,0,0,0,0,0,0
Malcom Floyd,27.00,0,0,0,0,0,0,0,0,0,0,8,213,1,0,0,0
Shaun Hill,27.00,32,21,227,3,0,0,2,9,0,0,0,0,0,0,0,0
Ray Rice,27.00,0,0,0,0,0,0,27,133,2,0,4,26,0,0,0,0
Ryan Fitzpatrick,26.00,30,20,220,3,0,0,2,4,0,0,0,0,0,0,0,0
Alex Smith,26.00,39,25,309,3,2,0,3,16,0,0,0,0,0,0,1,0
Chris Johnson,25.00,0,0,0,0,0,0,19,131,2,0,1,1,0,0,0,0
Brandon Lloyd,25.00,0,0,0,0,0,0,0,0,0,0,5,135,2,0,0,0
Eli Manning,25.00,42,27,297,3,2,0,6,9,0,0,0,0,0,0,0,0
Hakeem Nicks,25.00,0,0,0,0,0,0,0,0,0,0,12,130,2,0,0,0
Brett Favre,24.00,34,14,264,3,1,0,4,1,0,0,0,0,0,0,2,0
Kyle Orton,24.00,38,23,314,2,0,0,0,0,0,0,0,0,0,0,0,0
Miles Austin,22.00,0,0,0,0,0,0,1,4,0,0,9,166,1,0,0,0
David Garrard,22.00,20,16,178,3,1,0,3,9,0,0,0,0,0,0,1,0
Percy Harvin,21.00,0,0,0,0,0,0,0,0,0,0,5,97,2,0,0,0
Vince Young,20.00,25,12,173,2,0,0,4,22,0,0,0,0,0,0,0,0
Michael Bush,19.00,0,0,0,0,0,0,26,104,1,0,3,31,0,0,0,0
LeSean McCoy,19.00,0,0,0,0,0,0,18,92,1,0,5,46,0,0,0,0
Donovan McNabb,19.00,49,26,357,1,1,0,4,10,0,0,0,0,0,0,0,0
Aaron Rodgers,18.00,46,27,293,1,1,0,4,30,0,0,0,0,0,0,0,0
Cedric Benson,17.00,0,0,0,0,0,0,23,144,0,1,2,19,0,0,0,0
Drew Brees,17.00,39,24,279,2,3,0,2,2,0,0,0,0,0,0,0,0
Josh Freeman,17.00,33,20,280,1,1,0,3,20,0,0,0,0,0,0,0,0
Marcedes Lewis,17.00,0,0,0,0,0,0,0,0,0,0,4,54,2,0,0,0
Michael Crabtree,16.00,0,0,0,0,0,0,0,0,0,0,9,105,1,0,0,0
Vernon Davis,16.00,0,0,0,0,0,0,0,0,0,0,5,104,1,0,0,0
Stevie Johnson,16.00,0,0,0,0,0,0,0,0,0,0,5,46,2,0,0,0
Kevin Kolb,16.00,31,21,253,1,0,0,3,17,0,0,0,0,0,0,1,0
Terrell Owens,16.00,0,0,0,0,0,0,0,0,0,0,7,102,1,0,0,0
Roddy White,16.00,0,0,0,0,0,0,0,0,0,0,5,101,1,0,0,0
Joe Flacco,15.00,25,14,196,0,0,0,5,20,1,0,0,0,0,0,0,0
Antonio Gates,15.00,0,0,0,0,0,0,0,0,0,0,5,92,1,0,0,0
Anthony Armstrong,14.00,0,0,0,0,0,0,0,0,0,0,3,84,1,0,0,0
Kenny Britt,14.00,0,0,0,0,0,0,0,0,0,0,4,86,1,0,0,0
Lee Evans,14.00,0,0,0,0,0,0,0,0,0,0,5,87,1,0,0,0
Randy Moss,14.00,0,0,0,0,0,0,0,0,0,0,4,81,1,0,0,0
Carson Palmer,14.00,36,21,209,2,3,0,1,3,0,0,0,0,0,0,0,0
Steve Smith,14.00,0,0,0,0,0,0,0,0,0,0,6,89,1,0,0,0
Michael Turner,14.00,0,0,0,0,0,0,19,140,0,0,0,0,0,0,0,0
Mike Williams,14.00,0,0,0,0,0,0,0,0,0,0,7,99,1,0,1,0
Roy Williams,14.00,0,0,0,0,0,0,0,0,0,0,6,87,1,0,0,0
Jason Witten,14.00,0,0,0,0,0,0,0,0,0,0,5,84,1,0,0,0
Brandon Jackson,13.00,0,0,0,0,0,0,10,115,0,0,5,25,0,0,0,0
Jason Campbell,12.00,18,13,159,1,0,0,4,7,0,0,0,0,0,0,0,0
Earnest Graham,12.00,0,0,0,0,0,0,3,65,1,0,0,0,0,0,0,0
Steven Jackson,12.00,0,0,0,0,0,0,25,114,0,0,1,12,0,0,0,0
Willis McGahee,12.00,0,0,0,0,0,0,10,67,1,0,0,0,0,0,0,0
Zach Miller,12.00,0,0,0,0,0,0,0,0,0,0,6,62,1,0,0,0
Matt Ryan,12.00,28,16,187,1,0,0,5,5,0,0,0,0,0,0,1,0
Nate Burleson,11.00,0,0,0,0,0,0,0,0,0,0,4,56,1,0,0,0
Frank Gore,11.00,0,0,0,0,0,0,18,52,0,0,4,21,1,0,2,0
Shonn Greene,11.00,0,0,0,0,0,0,10,57,1,0,0,0,0,0,0,0
Mike Hart,11.00,0,0,0,0,0,0,11,50,1,0,1,5,0,0,0,0
Peyton Hillis,11.00,0,0,0,0,0,0,10,28,0,0,4,49,1,0,1,0
Calvin Johnson,11.00,0,0,0,0,0,0,0,0,0,0,4,54,1,0,0,0
Felix Jones,11.00,0,0,0,0,0,0,15,109,0,0,4,17,0,0,0,0
Robert Meachem,11.00,0,0,0,0,0,0,0,0,0,0,4,57,1,0,0,0
Santana Moss,11.00,0,0,0,0,0,0,0,0,0,0,7,118,0,0,0,0
Seneca Wallace,11.00,15,11,139,1,0,0,0,0,0,0,0,0,0,0,0,0
Brent Celek,10.00,0,0,0,0,0,0,0,0,0,0,3,47,1,0,0,0
Brandon Jacobs,10.00,0,0,0,0,0,0,10,41,1,0,0,0,0,0,0,0
Adrian Peterson,10.00,0,0,0,0,0,0,18,88,0,0,1,20,0,0,0,0
Mike Sims-Walker,10.00,0,0,0,0,0,0,0,0,0,0,4,46,1,0,0,0
LaDainian Tomlinson,10.00,0,0,0,0,0,0,20,94,0,0,5,13,0,0,0,0
Marques Colston,9.00,0,0,0,0,0,0,0,0,0,0,7,97,0,0,0,0
Larry Fitzgerald,9.00,0,0,0,0,0,0,0,0,0,0,7,93,0,0,0,0
Andre Johnson,9.00,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0
Jeremy Maclin,9.00,0,0,0,0,0,0,0,0,0,0,6,95,0,0,0,0
Jeremy Shockey,9.00,0,0,0,0,0,0,0,0,0,0,3,30,1,0,0,0
Mike Thomas,9.00,0,0,0,0,0,0,3,53,0,0,4,51,0,0,1,0
Joseph Addai,8.00,0,0,0,0,0,0,17,50,0,0,5,39,0,0,0,0
Danny Amendola,8.00,0,0,0,0,0,0,0,0,0,0,12,95,0,0,1,0
Jahvid Best,8.00,1,0,0,0,0,0,17,59,0,0,4,37,0,0,0,0
Ahmad Bradshaw,8.00,0,0,0,0,0,0,16,67,0,0,3,22,0,0,0,0
Jamaal Charles,8.00,0,0,0,0,0,0,16,87,0,0,3,14,0,0,1,0
Jabar Gaffney,8.00,0,0,0,0,0,0,0,0,0,0,9,87,0,0,0,0
Jermaine Gresham,8.00,0,0,0,0,0,0,0,0,0,0,4,24,1,0,0,0
Maurice Jones-Drew,8.00,0,0,0,0,0,0,19,84,0,0,2,9,0,0,0,0
Brandon Pettigrew,8.00,0,0,0,0,0,0,0,0,0,0,4,26,1,0,0,0
Mike Tolbert,8.00,0,0,0,0,0,0,12,11,1,0,2,24,0,0,1,0
Nate Washington,8.00,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,0
Braylon Edwards,7.00,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0
Fred Jackson,7.00,0,0,0,0,0,0,12,73,0,0,1,-7,0,0,0,0
Deji Karim,7.00,0,0,0,0,0,0,15,70,0,0,0,0,0,0,0,0
Donald Lee,7.00,0,0,0,0,0,0,0,0,0,0,2,22,1,0,1,0
Peyton Manning,7.00,44,26,244,0,1,0,3,-3,0,0,0,0,0,0,0,0
Mark Sanchez,7.00,44,21,191,0,0,0,0,0,0,0,0,0,0,0,0,0
Derrick Ward,7.00,0,0,0,0,0,0,1,1,1,0,1,12,0,0,0,0
Reggie Wayne,7.00,0,0,0,0,0,0,0,0,0,0,6,75,0,0,0,0
Kellen Winslow,7.00,0,0,0,0,0,0,0,0,0,0,6,75,0,0,0,0
Matt Cassel,6.00,29,16,156,0,0,0,1,1,0,0,0,0,0,0,0,0
Chris Cooley,6.00,0,0,0,0,0,0,0,0,0,0,7,69,0,0,0,0
Devery Henderson,6.00,0,0,0,0,0,0,0,0,0,0,4,61,0,0,0,0
James Jones,6.00,0,0,0,0,0,0,0,0,0,0,4,65,0,0,0,0
Louis Murphy,6.00,0,0,0,0,0,0,0,0,0,0,2,61,0,0,0,0
Ryan Torain,6.00,0,0,0,0,0,0,16,40,0,0,4,27,0,0,0,0
Ladell Betts,5.00,0,0,0,0,0,0,10,44,0,0,5,26,0,0,1,0
Ed Dickson,5.00,0,0,0,0,0,0,0,0,0,0,1,58,0,0,0,0
Donald Driver,5.00,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0
Pierre Garcon,5.00,0,0,0,0,0,0,0,0,0,0,6,57,0,0,0,0
Mohamed Massaquoi,5.00,0,0,0,0,0,0,0,0,0,0,5,55,0,0,0,0
Ryan Mathews,5.00,0,0,0,0,0,0,9,59,0,0,1,0,0,0,0,0
Tony Moeaki,5.00,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,0
Roscoe Parrish,5.00,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0
Andrew Quarless,5.00,0,0,0,0,0,0,0,0,0,0,4,51,0,0,0,0
Chansi Stuckey,5.00,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0
Chester Taylor,5.00,0,0,0,0,0,0,18,43,0,0,2,11,0,0,0,0
DeAngelo Williams,5.00,0,0,0,0,0,0,12,51,0,0,3,8,0,0,0,0
Kevin Boss,4.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
Sam Bradford,4.00,45,23,215,0,2,0,0,0,0,0,0,0,0,0,0,0
Austin Collie,4.00,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0
Jerricho Cotchery,4.00,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,0
Owen Daniels,4.00,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0
Tony Gonzalez,4.00,0,0,0,0,0,0,0,0,0,0,5,41,0,0,0,0
Max Hall,4.00,27,17,168,0,1,0,0,0,0,0,0,0,0,0,0,0
Santonio Holmes,4.00,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0
Derrick Mason,4.00,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0
Jordy Nelson,4.00,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0
Matt Schaub,4.00,34,16,196,0,1,0,1,-1,0,0,0,0,0,0,1,0
Tony Scheffler,4.00,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0
Benjamin Watson,4.00,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0
Dwayne Bowe,3.00,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
Andre Caldwell,3.00,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
Daniel Fells,3.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
David Gettis,3.00,0,0,0,0,0,0,1,-6,0,0,3,32,0,0,0,0
Brandon Gibson,3.00,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
Chris Ivory,3.00,0,0,0,0,0,0,10,39,0,0,0,0,0,0,0,0
Greg Lewis,3.00,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0
Ben Patrick,3.00,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,0
Eddie Royal,3.00,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0
Kevin Smith,3.00,0,0,0,0,0,0,4,24,0,0,1,17,0,0,0,0
C.J. Spiller,3.00,0,0,0,0,0,0,5,31,0,0,1,3,0,0,0,0
Darren Sproles,3.00,0,0,0,0,0,0,2,1,0,0,3,32,0,0,0,0
Jonathan Stewart,3.00,0,0,0,0,0,0,8,30,0,0,1,4,0,0,0,0
Sammie Stroughter,3.00,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0
Beanie Wells,3.00,0,0,0,0,0,0,20,35,0,0,1,5,0,0,0,0
Carnell Williams,3.00,0,0,0,0,0,0,11,33,0,0,0,0,0,0,0,0
Damian Williams,3.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
Dominique Zeigler,3.00,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
Arrelious Benn,2.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Dez Bryant,2.00,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0
Correll Buckhalter,2.00,0,0,0,0,0,0,5,13,0,0,1,12,0,0,0,0
Chris Chambers,2.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Dallas Clark,2.00,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
Patrick Crayton,2.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
Arian Foster,2.00,0,0,0,0,0,0,11,25,0,0,2,2,0,0,0,0
Joey Galloway,2.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
Mardy Gilyard,2.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Ted Ginn Jr.,2.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
Daniel Graham,2.00,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0
Todd Heap,2.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
T.J. Houshmandzadeh,2.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
DeSean Jackson,2.00,0,0,0,0,0,0,1,8,0,0,2,24,0,0,0,0
Greg Jennings,2.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Chad Johnson,2.00,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
Jeff King,2.00,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
Laurence Maroney,2.00,0,0,0,0,0,0,6,27,0,0,0,0,0,0,0,0
Le'Ron McClain,2.00,0,0,0,0,0,0,5,13,0,0,2,11,0,0,0,0
Josh Morgan,2.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
David Nelson,2.00,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
Andre Roberts,2.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
Mike Sellers,2.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
Visanthe Shiancoe,2.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
Micheal Spurlock,2.00,0,0,0,0,0,0,0,0,0,0,3,35,0,0,1,0
Kevin Walter,2.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
Jason Avant,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Marion Barber,1.00,0,0,0,0,0,0,6,19,0,0,0,0,0,0,0,0
Martellus Bennett,1.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
David Clowney,1.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Terrance Copper,1.00,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
