,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Tua Tagovailoa,50.00,50,36,469,6,2,0,1,1,0,0,0,0,0,0,0,0
Lamar Jackson,47.00,29,21,318,3,0,0,9,119,1,0,0,0,0,0,0,0
Josh Allen,37.00,38,26,317,4,0,0,1,10,0,0,0,0,0,0,0,0
Joe Flacco,35.00,44,26,307,4,0,0,2,6,0,0,0,0,0,0,1,0
Jared Goff,34.00,34,20,256,4,0,0,2,-2,0,0,0,0,0,0,0,0
Jalen Hurts,34.00,31,26,333,1,1,0,11,57,2,0,0,0,0,0,0,0
Carson Wentz,33.00,46,30,337,3,1,1,2,23,0,0,0,0,0,0,0,0
Stefon Diggs,32.00,0,0,0,0,0,0,0,0,0,0,12,148,3,0,0,0
Tyreek Hill,31.00,0,0,0,0,0,0,0,0,0,0,11,190,2,0,0,0
Justin Herbert,29.00,48,33,334,3,1,0,2,1,0,0,0,0,0,0,0,0
Amon-Ra St. Brown,29.00,0,0,0,0,0,0,2,68,0,0,9,116,2,0,0,0
Jaylen Waddle,29.00,0,0,0,0,0,0,0,0,0,0,11,171,2,0,0,0
Nick Chubb,28.00,0,0,0,0,0,0,17,87,3,0,3,26,0,0,0,0
Aaron Jones,28.00,0,0,0,0,0,0,15,132,1,0,3,38,1,0,0,0
Kyler Murray,27.00,49,31,277,1,1,1,5,28,1,1,0,0,0,0,0,0
Matthew Stafford,24.00,36,27,272,3,2,0,0,0,0,0,0,0,0,0,0,0
Derek Carr,22.00,39,25,252,2,0,0,1,9,0,0,0,0,0,0,0,0
Trevor Lawrence,22.00,30,25,235,2,0,0,3,11,0,0,0,0,0,0,0,0
Garrett Wilson,22.00,0,0,0,0,0,0,1,-2,0,0,8,102,2,0,0,0
Cooper Kupp,21.00,0,0,0,0,0,0,0,0,0,0,11,108,2,0,1,0
Patrick Mahomes,21.00,35,24,235,2,0,0,2,-1,0,0,0,0,0,0,0,0
Aaron Rodgers,21.00,25,19,234,2,0,0,5,10,0,0,0,0,0,0,1,0
Christian Kirk,19.00,0,0,0,0,0,0,0,0,0,0,6,78,2,0,0,0
Jimmy Garoppolo,18.00,21,13,154,1,0,0,4,5,1,0,0,0,0,0,0,0
Nelson Agholor,17.00,0,0,0,0,0,0,0,0,0,0,6,110,1,0,0,0
Jacoby Brissett,17.00,27,22,229,1,1,0,6,43,0,0,0,0,0,0,0,0
Joe Burrow,17.00,36,24,199,1,0,1,4,26,0,0,0,0,0,0,0,0
Marcus Mariota,17.00,26,17,196,2,2,1,6,16,0,0,0,0,0,0,1,0
Mike Williams,17.00,0,0,0,0,0,0,0,0,0,0,8,113,1,0,0,0
Mark Andrews,16.00,0,0,0,0,0,0,1,3,0,0,9,104,1,0,0,0
Rashod Bateman,16.00,0,0,0,0,0,0,0,0,0,0,4,108,1,0,0,0
Amari Cooper,16.00,0,0,0,0,0,0,0,0,0,0,9,101,1,0,0,0
Drake London,16.00,0,0,0,0,0,0,0,0,0,0,8,86,1,1,0,0
Noah Brown,15.00,0,0,0,0,0,0,0,0,0,0,5,91,1,0,0,0
Daniel Jones,15.00,34,22,176,1,0,0,10,21,0,0,0,0,0,0,0,0
Tony Pollard,15.00,0,0,0,0,0,0,9,43,1,0,4,55,0,0,0,0
Cooper Rush,15.00,31,19,235,1,0,0,1,2,0,0,0,0,0,0,0,0
Curtis Samuel,15.00,0,0,0,0,0,0,1,21,0,0,7,78,1,0,0,0
Corey Davis,14.00,0,0,0,0,0,0,0,0,0,0,2,83,1,0,0,0
Damien Harris,14.00,0,0,0,0,0,0,15,71,1,0,2,16,0,0,0,0
Mac Jones,14.00,35,21,252,1,1,0,7,6,0,0,0,0,0,0,0,0
Baker Mayfield,14.00,29,14,145,1,0,0,6,35,0,0,0,0,0,0,0,0
D'Andre Swift,14.00,0,0,0,0,0,0,5,56,0,0,2,31,1,0,0,0
Jahan Dotson,13.00,0,0,0,0,0,0,0,0,0,0,4,59,1,1,0,0
Tee Higgins,13.00,0,0,0,0,0,0,0,0,0,0,6,71,1,0,0,0
David Montgomery,13.00,0,0,0,0,0,0,15,122,0,0,2,14,0,0,0,0
James Robinson,13.00,0,0,0,0,0,0,23,64,1,0,2,14,0,0,0,0
Tom Brady,12.00,34,18,190,1,0,0,3,-2,0,0,0,0,0,0,1,0
Breece Hall,12.00,0,0,0,0,0,0,7,50,0,0,1,10,1,0,0,0
Christian McCaffrey,12.00,0,0,0,0,0,0,15,102,0,0,4,26,0,0,0,0
Courtland Sutton,12.00,0,0,0,0,0,0,1,5,0,0,7,122,0,0,0,0
Michael Thomas,12.00,0,0,0,0,0,0,0,0,0,0,6,65,1,0,0,0
Mitchell Trubisky,12.00,33,21,168,1,1,1,1,7,0,0,0,0,0,0,0,0
Quez Watkins,12.00,0,0,0,0,0,0,0,0,0,0,2,69,1,0,0,0
Russell Wilson,12.00,31,14,219,1,1,0,2,3,0,0,0,0,0,0,0,0
Greg Dortch,11.00,0,0,0,0,0,0,0,0,0,0,4,55,1,0,0,0
Clyde Edwards-Helaire,11.00,0,0,0,0,0,0,8,74,0,0,4,44,0,0,0,0
Allen Robinson,11.00,0,0,0,0,0,0,0,0,0,0,4,53,1,0,0,0
Darren Waller,11.00,0,0,0,0,0,0,0,0,0,0,6,50,1,0,0,0
Justin Watson,11.00,0,0,0,0,0,0,0,0,0,0,2,50,1,0,0,0
Darrel Williams,11.00,0,0,0,0,0,0,8,59,1,0,2,3,0,0,0,0
Kirk Cousins,10.00,46,27,221,1,3,0,2,20,0,0,0,0,0,0,0,0
Mike Gesicki,10.00,0,0,0,0,0,0,0,0,0,0,4,41,1,0,0,0
Darrell Henderson,10.00,0,0,0,0,0,0,10,47,1,0,0,0,0,0,0,0
Tyler Lockett,10.00,0,0,0,0,0,0,0,0,0,0,9,107,0,0,0,0
D.J. Moore,10.00,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,0
Breshad Perriman,10.00,0,0,0,0,0,0,0,0,0,0,3,45,1,0,0,0
Ross Dwelley,9.00,0,0,0,0,0,0,0,0,0,0,1,38,1,0,0,0
Antonio Gibson,9.00,0,0,0,0,0,0,14,28,1,0,2,13,0,0,0,0
Jakobi Meyers,9.00,0,0,0,0,0,0,0,0,0,0,9,95,0,0,0,0
Josh Palmer,9.00,0,0,0,0,0,0,0,0,0,0,4,30,1,0,0,0
Josh Reynolds,9.00,0,0,0,0,0,0,0,0,0,0,3,38,1,0,0,0
Deebo Samuel,9.00,0,0,0,0,0,0,4,53,0,0,5,44,0,0,0,0
Irv Smith,9.00,0,0,0,0,0,0,0,0,0,0,5,36,1,0,0,0
Logan Thomas,9.00,0,0,0,0,0,0,0,0,0,0,3,37,1,0,0,0
Sammy Watkins,9.00,0,0,0,0,0,0,0,0,0,0,3,93,0,0,0,0
Jeffery Wilson,9.00,0,0,0,0,0,0,18,84,0,0,2,19,0,0,0,0
Jameis Winston,9.00,40,25,236,1,3,0,1,2,0,0,0,0,0,0,0,0
Saquon Barkley,8.00,0,0,0,0,0,0,21,72,0,0,3,16,0,0,0,0
Austin Ekeler,8.00,0,0,0,0,0,0,14,39,0,0,9,55,0,0,0,0
Justin Fields,8.00,11,7,70,0,1,0,8,20,1,0,0,0,0,0,0,0
Pat Freiermuth,8.00,0,0,0,0,0,0,0,0,0,0,4,22,1,0,0,0
Dallas Goedert,8.00,0,0,0,0,0,0,0,0,0,0,5,82,0,0,0,0
Najee Harris,8.00,0,0,0,0,0,0,15,49,0,0,5,40,0,0,0,0
Derrick Henry,8.00,0,0,0,0,0,0,13,25,1,0,0,0,0,0,0,0
Miles Sanders,8.00,0,0,0,0,0,0,17,80,0,0,3,6,0,0,0,0
Eric Saubert,8.00,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0
DeVonta Smith,8.00,0,0,0,0,0,0,0,0,0,0,7,80,0,0,0,0
Javonte Williams,8.00,0,0,0,0,0,0,15,75,0,0,1,10,0,0,0,0
Olamide Zaccheaus,8.00,0,0,0,0,0,0,0,0,0,0,2,21,1,0,0,0
Davante Adams,7.00,0,0,0,0,0,0,0,0,0,0,2,12,1,0,0,0
Daniel Bellinger,7.00,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0
Ashton Dulin,7.00,0,0,0,0,0,0,1,3,0,0,5,79,0,0,0,0
Zach Ertz,7.00,0,0,0,0,0,0,0,0,0,0,8,75,0,0,0,0
Gerald Everett,7.00,0,0,0,0,0,0,0,0,0,0,6,71,0,0,0,0
Reggie Gilliam,7.00,0,0,0,0,0,0,0,0,0,0,2,17,1,0,0,0
Tyler Higbee,7.00,0,0,0,0,0,0,0,0,0,0,7,71,0,0,0,0
Josh Jacobs,7.00,0,0,0,0,0,0,19,69,0,0,1,12,0,0,0,0
Diontae Johnson,7.00,0,0,0,0,0,0,0,0,0,0,6,57,0,1,0,0
CeeDee Lamb,7.00,0,0,0,0,0,0,1,6,0,0,7,75,0,0,0,0
Allen Lazard,7.00,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,0
Jerick McKinnon,7.00,0,0,0,0,0,0,4,12,0,0,2,4,1,0,0,0
Terry McLaurin,7.00,0,0,0,0,0,0,1,7,0,0,4,75,0,0,0,0
Davis Mills,7.00,38,19,177,0,0,0,2,1,0,0,0,0,0,0,0,0
Joe Mixon,7.00,0,0,0,0,0,0,19,57,0,0,3,26,0,0,0,0
Raheem Mostert,7.00,0,0,0,0,0,0,11,51,0,0,3,28,0,0,0,0
Chris Olave,7.00,0,0,0,0,0,0,0,0,0,0,5,80,0,0,1,0
Demarcus Robinson,7.00,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0
Brandon Aiyuk,6.00,0,0,0,0,0,0,0,0,0,0,5,63,0,0,0,0
A.J. Brown,6.00,0,0,0,0,0,0,0,0,0,0,5,69,0,0,0,0
Marquise Brown,6.00,0,0,0,0,0,0,0,0,0,0,6,68,0,0,0,0
River Cracraft,6.00,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
AJ Dillon,6.00,0,0,0,0,0,0,18,61,0,0,1,6,0,0,0,0
Mike Evans,6.00,0,0,0,0,0,0,0,0,0,0,3,61,0,0,0,0
Leonard Fournette,6.00,0,0,0,0,0,0,24,65,0,0,2,9,0,0,0,0
Mack Hollins,6.00,0,0,0,0,0,0,0,0,0,0,5,66,0,0,0,0
Alexander Horvath,6.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Kareem Hunt,6.00,0,0,0,0,0,0,13,58,0,0,2,16,0,0,0,0
Kyle Juszczyk,6.00,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
Dameon Pierce,6.00,0,0,0,0,0,0,15,69,0,0,1,8,0,0,0,0
Cam Akers,5.00,0,0,0,0,0,0,15,44,0,0,2,18,0,0,0,0
Eno Benjamin,5.00,0,0,0,0,0,0,8,31,0,0,3,20,0,0,0,0
