,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Matt Flynn,52.00,44,31,480,6,1,0,2,0,0,0,0,0,0,0,1,0
Matthew Stafford,48.00,59,36,520,5,2,1,0,0,0,0,0,0,0,0,0,0
Drew Brees,43.00,35,28,389,5,1,0,1,5,0,0,0,0,0,0,0,0
Jordy Nelson,34.00,0,0,0,0,0,0,0,0,0,0,9,162,3,0,0,0
Eli Manning,32.00,33,24,346,3,0,0,6,14,0,0,0,0,0,0,0,0
Ray Rice,31.00,0,0,0,0,0,0,24,191,2,0,2,8,0,0,0,0
Calvin Johnson,30.00,0,0,0,0,0,0,0,0,0,0,11,244,1,0,0,0
Tom Brady,29.00,35,23,338,3,1,0,0,0,0,0,0,0,0,0,0,0
Michael Turner,29.00,0,0,0,0,0,0,17,172,2,0,0,0,0,0,0,0
Philip Rivers,28.00,26,19,310,3,1,0,3,-3,0,0,0,0,0,0,0,0
Michael Vick,28.00,39,24,335,3,1,0,1,3,0,0,0,0,0,0,1,0
Marques Colston,26.00,0,0,0,0,0,0,0,0,0,0,7,145,2,0,0,0
Carson Palmer,26.00,43,28,417,2,1,0,2,6,0,0,0,0,0,0,0,0
Victor Cruz,23.00,0,0,0,0,0,0,0,0,0,0,6,178,1,0,0,0
Matt Hasselbeck,23.00,35,22,297,2,0,0,1,-1,0,0,0,0,0,0,0,0
Rob Gronkowski,22.00,0,0,0,0,0,0,0,0,0,0,8,108,2,0,0,0
Aaron Hernandez,21.00,0,0,0,0,0,0,2,26,0,0,7,138,1,0,0,0
Kellen Clemens,20.00,31,14,226,1,1,0,2,18,1,0,0,0,0,0,0,0
Michael Crabtree,20.00,0,0,0,0,0,0,1,6,0,0,8,86,2,0,0,0
Tony Romo,20.00,37,29,289,2,1,0,2,3,0,0,0,0,0,0,1,0
Alex Smith,20.00,30,20,213,1,0,0,5,4,1,0,0,0,0,0,0,0
Ryan Fitzpatrick,19.00,46,29,307,2,4,0,5,36,0,0,0,0,0,0,0,0
BenJarvus Green-Ellis,19.00,0,0,0,0,0,0,7,22,2,0,1,53,0,0,0,0
Darrius Heyward-Bey,19.00,0,0,0,0,0,0,0,0,0,0,9,130,1,0,0,0
Julio Jones,19.00,0,0,0,0,0,0,1,9,0,0,4,76,2,0,0,0
Ahmad Bradshaw,18.00,0,0,0,0,0,0,16,57,1,0,3,12,1,0,0,0
Malcom Floyd,18.00,0,0,0,0,0,0,0,0,0,0,7,127,1,0,0,0
Josh Freeman,18.00,45,31,274,2,3,1,3,14,0,0,0,0,0,0,1,0
Ryan Grant,18.00,0,0,0,0,0,0,12,48,0,0,1,80,1,0,0,0
Percy Harvin,18.00,0,0,0,0,0,0,5,13,1,0,10,115,0,0,0,0
Chris Ivory,18.00,0,0,0,0,0,0,19,127,1,0,0,0,0,0,0,0
Laurent Robinson,18.00,0,0,0,0,0,0,0,0,0,0,4,61,2,0,0,0
Dezmon Briscoe,17.00,0,0,0,0,0,0,0,0,0,0,8,53,2,0,0,0
Ben Tate,17.00,0,0,0,0,0,0,16,97,1,0,4,24,0,0,0,0
Antonio Gates,16.00,0,0,0,0,0,0,0,0,0,0,5,106,1,0,0,0
Maurice Jones-Drew,16.00,0,0,0,0,0,0,25,169,0,0,1,4,0,0,0,0
Brandon Lloyd,16.00,0,0,0,0,0,0,0,0,0,0,6,100,1,0,0,0
Matt Ryan,16.00,9,6,106,2,0,0,0,0,0,0,0,0,0,0,0,0
C.J. Spiller,16.00,0,0,0,0,0,0,13,60,0,0,4,40,1,0,0,0
Austin Collie,15.00,0,0,0,0,0,0,0,0,0,0,9,96,1,0,0,0
Jimmy Graham,15.00,0,0,0,0,0,0,0,0,0,0,8,97,1,0,0,0
Evan Royster,15.00,0,0,0,0,0,0,20,113,0,0,4,44,0,0,0,0
John Skelton,15.00,40,22,271,1,1,0,5,19,0,0,0,0,0,0,0,0
Nate Washington,15.00,0,0,0,0,0,0,0,0,0,0,4,92,1,0,0,0
Brent Celek,14.00,0,0,0,0,0,0,0,0,0,0,6,86,1,0,0,0
Larry Fitzgerald,14.00,0,0,0,0,0,0,0,0,0,0,9,149,0,0,0,0
Rex Grossman,14.00,45,22,256,1,1,0,0,0,0,0,0,0,0,0,0,0
DeSean Jackson,14.00,0,0,0,0,0,0,0,0,0,0,4,86,1,0,0,0
Dexter McCluster,14.00,0,0,0,0,0,0,12,61,1,0,3,25,0,0,0,0
Willis McGahee,14.00,0,0,0,0,0,0,28,145,0,0,0,0,0,0,0,0
Isaac Redman,14.00,0,0,0,0,0,0,19,92,1,0,3,18,0,0,2,0
Mark Sanchez,14.00,32,21,207,2,3,0,1,2,0,0,0,0,0,0,0,0
Tony Scheffler,14.00,0,0,0,0,0,0,0,0,0,0,4,65,1,1,0,0
Leon Washington,14.00,0,0,0,0,0,0,7,78,1,0,2,12,0,0,0,0
Titus Young,14.00,0,0,0,0,0,0,0,0,0,0,4,24,2,0,0,0
Jake Delhomme,13.00,28,18,211,1,0,0,0,0,0,0,0,0,0,0,1,0
Josh McCown,13.00,25,15,160,1,1,0,4,30,0,0,0,0,0,0,0,0
Cam Newton,13.00,25,15,158,1,1,0,6,32,0,0,0,0,0,0,0,0
Hakeem Nicks,13.00,0,0,0,0,0,0,0,0,0,0,5,76,1,0,0,0
Steve Smith,13.00,0,0,0,0,0,0,1,1,0,0,6,86,1,0,1,0
Jonathan Stewart,13.00,0,0,0,0,0,0,9,79,1,0,2,7,0,0,0,0
Jermichael Finley,12.00,0,0,0,0,0,0,0,0,0,0,7,64,1,0,0,0
