,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Devonta Freeman,32.00,0,0,0,0,0,0,14,68,3,0,5,81,0,0,0,0
Philip Rivers,32.00,38,23,358,3,0,0,1,-1,0,0,0,0,0,0,0,0
Sam Bradford,29.00,28,15,270,3,0,0,1,14,0,0,0,0,0,0,0,0
Josh McCown,27.00,41,32,356,2,0,1,0,0,0,0,0,0,0,0,1,0
Drew Brees,26.00,41,33,359,2,0,0,0,0,0,0,0,0,0,0,0,0
Nick Foles,24.00,24,16,171,3,0,0,1,-1,0,0,0,0,0,0,0,0
Jeremy Hill,24.00,0,0,0,0,0,0,9,40,3,1,0,0,0,0,0,0
Eli Manning,24.00,35,20,212,3,1,0,3,-2,0,0,0,0,0,0,0,0
Tavon Austin,23.00,0,0,0,0,0,0,2,20,0,0,6,96,2,0,0,0
Kirk Cousins,23.00,46,31,290,1,0,0,1,1,1,0,0,0,0,0,0,0
Chris Ivory,22.00,0,0,0,0,0,0,29,166,1,0,0,0,0,0,0,0
Jay Cutler,21.00,43,28,281,2,1,0,1,0,0,0,0,0,0,0,0,0
Brian Hoyer,21.00,30,17,232,2,0,0,0,0,0,0,0,0,0,0,0,0
Le'Veon Bell,20.00,0,0,0,0,0,0,22,129,1,0,7,21,0,0,0,0
Blake Bortles,20.00,50,28,298,1,0,0,4,31,0,0,0,0,0,0,0,0
Vincent Jackson,20.00,0,0,0,0,0,0,0,0,0,0,10,147,1,0,0,0
Cam Newton,20.00,22,11,124,2,0,0,12,51,0,0,0,0,0,0,1,0
Andy Dalton,19.00,24,17,321,1,0,0,3,16,0,0,0,0,0,0,0,0
Doug Martin,19.00,0,0,0,0,0,0,20,106,1,0,5,37,0,0,0,0
Russell Wilson,19.00,26,20,287,1,0,0,10,40,0,0,0,0,0,0,2,0
Carson Palmer,18.00,46,29,352,1,1,0,1,-1,0,0,0,0,0,0,0,0
Teddy Bridgewater,17.00,41,27,269,1,0,0,3,23,0,0,0,0,0,0,1,0
Matt Hasselbeck,17.00,47,30,282,1,0,0,3,1,0,0,0,0,0,0,0,0
Allen Hurns,17.00,0,0,0,0,0,0,0,0,0,0,11,116,1,0,0,0
Duke Johnson,17.00,0,0,0,0,0,0,8,31,0,0,9,85,1,0,0,0
Aaron Rodgers,17.00,32,22,224,1,0,0,3,33,0,0,0,0,0,0,0,0
Alex Smith,17.00,45,31,386,0,0,0,5,25,0,0,0,0,0,0,0,0
Derek Carr,16.00,33,20,196,2,1,0,1,0,0,0,0,0,0,0,1,0
Leonard Hankerson,16.00,0,0,0,0,0,0,0,0,0,0,6,103,1,0,0,0
Ronnie Hillman,16.00,0,0,0,0,0,0,11,103,1,0,1,5,0,0,0,0
Matt Ryan,16.00,27,19,256,1,0,0,1,-1,0,0,0,0,0,0,0,0
C.J. Spiller,16.00,0,0,0,0,0,0,2,10,0,0,5,99,1,0,0,0
Jameis Winston,16.00,43,26,287,2,4,0,4,12,0,0,0,0,0,0,0,0
Ryan Fitzpatrick,15.00,29,16,218,1,1,0,9,34,0,0,0,0,0,0,0,0
Justin Forsett,15.00,0,0,0,0,0,0,27,150,0,0,0,0,0,0,0,0
Todd Gurley,15.00,0,0,0,0,0,0,19,146,0,0,2,15,0,0,0,0
DeAndre Hopkins,15.00,0,0,0,0,0,0,0,0,0,0,9,157,0,0,0,0
Adrian Peterson,15.00,0,0,0,0,0,0,16,81,1,0,4,13,0,0,0,0
Ryan Tannehill,15.00,44,19,198,2,2,0,1,4,0,0,0,0,0,0,0,0
Tyrod Taylor,15.00,42,28,274,1,1,0,6,15,0,0,0,0,0,0,0,0
Brandon Weeden,15.00,26,16,246,1,0,0,3,5,0,0,0,0,0,0,0,0
Martellus Bennett,14.00,0,0,0,0,0,0,0,0,0,0,11,83,1,0,0,0
Jamaal Charles,14.00,0,0,0,0,0,0,11,75,0,0,6,70,0,0,0,0
Coby Fleener,14.00,0,0,0,0,0,0,0,0,0,0,9,83,1,0,0,0
Matt Forte,14.00,0,0,0,0,0,0,25,91,0,0,4,64,0,0,1,0
Rashad Jennings,14.00,0,0,0,0,0,0,9,38,0,0,2,54,1,0,0,0
Jeremy Maclin,14.00,0,0,0,0,0,0,0,0,0,0,11,148,0,0,0,0
Kenny Stills,14.00,0,0,0,0,0,0,0,0,0,0,5,81,1,0,0,0
Mike Wallace,14.00,0,0,0,0,0,0,0,0,0,0,8,83,1,0,0,0
Terron Ward,14.00,0,0,0,0,0,0,19,72,1,0,1,18,0,0,0,0
Kamar Aiken,13.00,0,0,0,0,0,0,0,0,0,0,5,77,1,0,0,0
Keenan Allen,13.00,0,0,0,0,0,0,0,0,0,0,4,72,1,0,0,0
Gary Barnidge,13.00,0,0,0,0,0,0,0,0,0,0,6,75,1,0,0,0
Riley Cooper,13.00,0,0,0,0,0,0,0,0,0,0,2,72,1,0,0,0
Ted Ginn Jr.,13.00,0,0,0,0,0,0,0,0,0,0,2,18,2,0,0,0
Cecil Shorts,13.00,0,0,0,0,0,0,0,0,0,0,6,87,1,0,1,0
Michael Vick,13.00,26,19,124,1,0,0,9,33,0,0,0,0,0,0,0,0
Karlos Williams,13.00,0,0,0,0,0,0,18,40,0,0,3,30,1,0,0,0
Danny Woodhead,13.00,0,0,0,0,0,0,8,54,0,0,4,84,0,0,0,0
Giovani Bernard,12.00,0,0,0,0,0,0,13,62,1,0,0,0,0,0,0,0
Isaiah Crowell,12.00,0,0,0,0,0,0,12,63,0,0,3,62,0,0,0,0
