,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Joe Mixon,50.00,0,0,0,0,0,0,22,153,4,0,4,58,1,0,0,0
Justin Fields,47.00,28,17,123,3,0,1,15,178,1,0,0,0,0,0,0,0
Patrick Mahomes,35.00,68,43,446,1,1,0,6,63,1,1,0,0,0,0,0,0
Tua Tagovailoa,30.00,30,21,302,3,0,0,5,0,0,0,0,0,0,0,0,0
Davante Adams,26.00,0,0,0,0,0,0,0,0,0,0,10,146,2,0,0,0
Josh Allen,24.00,34,18,205,0,2,0,9,86,2,0,0,0,0,0,0,0
Jalen Hurts,24.00,27,21,243,2,0,0,9,23,0,1,0,0,0,0,1,0
Kyler Murray,24.00,35,25,175,2,0,0,8,60,0,0,0,0,0,0,1,0
Geno Smith,24.00,34,26,275,2,1,0,6,38,0,0,0,0,0,0,0,0
Kenneth Walker,24.00,0,0,0,0,0,0,26,109,2,0,3,20,0,0,0,0
Travis Etienne,23.00,0,0,0,0,0,0,28,109,2,0,2,17,0,0,0,0
Derrick Henry,23.00,0,0,0,0,0,0,17,115,2,0,0,0,0,0,0,0
Derek Carr,22.00,36,21,259,2,0,0,0,0,0,0,0,0,0,0,0,0
Kenyan Drake,22.00,0,0,0,0,0,0,24,93,2,0,2,16,0,0,0,0
Joe Burrow,20.00,28,22,206,1,0,0,4,9,1,0,0,0,0,0,0,0
Kirk Cousins,20.00,40,22,265,2,1,0,2,-2,0,0,0,0,0,0,0,0
Tyreek Hill,20.00,0,0,0,0,0,0,0,0,0,0,7,143,1,0,0,0
Lamar Jackson,19.00,22,12,133,1,0,0,11,82,0,0,0,0,0,0,0,0
Trevor Lawrence,19.00,31,25,235,1,0,0,6,53,0,0,0,0,0,0,1,0
Justin Jefferson,18.00,0,0,0,0,0,0,1,10,0,0,7,115,1,0,0,0
Cooper Kupp,18.00,0,0,0,0,0,0,3,1,0,0,8,127,1,0,0,0
Baker Mayfield,18.00,20,14,155,2,0,0,0,0,0,0,0,0,0,0,0,0
Tom Brady,17.00,58,36,280,1,0,0,0,0,0,0,0,0,0,0,0,0
Austin Ekeler,17.00,0,0,0,0,0,0,14,47,1,0,7,24,1,0,1,0
Dallas Goedert,16.00,0,0,0,0,0,0,0,0,0,0,8,100,1,0,0,0
Taylor Heinicke,16.00,28,15,149,2,1,0,4,17,0,0,0,0,0,0,0,0
Cole Kmet,16.00,0,0,0,0,0,0,2,9,0,0,5,41,2,0,0,0
Cordarrelle Patterson,16.00,0,0,0,0,0,0,13,44,2,0,1,9,0,0,0,0
Jared Goff,15.00,26,14,137,2,1,0,1,-1,0,0,0,0,0,0,0,0
Davis Mills,15.00,22,13,154,2,2,0,3,18,0,0,0,0,0,0,0,0
Aaron Rodgers,15.00,43,23,291,1,3,0,4,40,0,0,0,0,0,0,0,0
Miles Sanders,15.00,0,0,0,0,0,0,17,93,1,0,0,0,0,0,0,0
Michael Carter,14.00,0,0,0,0,0,0,12,76,1,0,1,10,0,0,0,0
Allen Lazard,14.00,0,0,0,0,0,0,0,0,0,0,4,87,1,0,0,0
Jaylen Waddle,14.00,0,0,0,0,0,0,0,0,0,0,5,85,1,0,0,0
Mecole Hardman,13.00,0,0,0,0,0,0,0,0,0,0,6,79,1,0,0,0
Justin Herbert,13.00,43,30,245,1,1,0,1,3,0,0,0,0,0,0,0,0
Christian Kirk,13.00,0,0,0,0,0,0,0,0,0,0,8,76,1,0,0,0
Dameon Pierce,13.00,0,0,0,0,0,0,27,139,0,0,0,0,0,0,0,0
Curtis Samuel,13.00,0,0,0,0,0,0,1,16,0,0,3,65,1,0,0,0
Rhamondre Stevenson,13.00,0,0,0,0,0,0,15,60,0,0,3,10,1,0,0,0
Jeffery Wilson,13.00,0,0,0,0,0,0,9,51,0,0,3,21,1,0,0,0
Zach Wilson,13.00,25,18,154,1,0,0,5,24,0,0,0,0,0,0,1,0
Andy Dalton,12.00,29,19,210,1,1,0,2,5,0,0,0,0,0,0,0,0
Tyler Lockett,12.00,0,0,0,0,0,0,0,0,0,0,5,67,1,0,0,0
Cade Otton,12.00,0,0,0,0,0,0,0,0,0,0,5,68,1,0,0,0
Matthew Stafford,12.00,27,13,165,1,0,0,2,-1,0,0,0,0,0,0,0,0
Tyler Allgeier,11.00,0,0,0,0,0,0,10,99,0,0,1,24,0,0,0,0
Raheem Blackshear,11.00,0,0,0,0,0,0,5,13,1,0,4,40,0,0,0,0
A.J. Brown,11.00,0,0,0,0,0,0,0,0,0,0,4,59,1,0,0,0
Mac Jones,11.00,30,20,147,1,0,0,1,-2,0,0,0,0,0,0,0,0
Terrace Marshall,11.00,0,0,0,0,0,0,0,0,0,0,3,53,1,0,0,0
Dalvin Cook,10.00,0,0,0,0,0,0,17,47,0,0,2,9,1,0,0,0
Zach Ertz,10.00,0,0,0,0,0,0,0,0,0,0,5,40,1,0,0,0
Juwan Johnson,10.00,0,0,0,0,0,0,0,0,0,0,2,42,1,0,0,0
Travis Kelce,10.00,0,0,0,0,0,0,0,0,0,0,10,106,0,0,0,0
Darnell Mooney,10.00,0,0,0,0,0,0,1,2,0,0,7,43,1,0,0,0
Chris Moore,10.00,0,0,0,0,0,0,1,2,0,0,4,43,1,0,0,0
Josh Palmer,10.00,0,0,0,0,0,0,0,0,0,0,8,106,0,0,0,0
James Robinson,10.00,0,0,0,0,0,0,13,48,0,0,2,5,1,0,0,0
Jamaal Williams,10.00,0,0,0,0,0,0,24,81,0,1,0,0,0,0,0,0
Stefon Diggs,9.00,0,0,0,0,0,0,0,0,0,0,5,93,0,0,0,0
Noah Fant,9.00,0,0,0,0,0,0,0,0,0,0,5,96,0,0,0,0
Kenny Gainwell,9.00,0,0,0,0,0,0,4,22,1,0,3,16,0,0,0,0
DeAndre Hopkins,9.00,0,0,0,0,0,0,0,0,0,0,4,36,1,0,0,0
D.K. Metcalf,9.00,0,0,0,0,0,0,0,0,0,0,5,37,1,0,0,0
Garrett Wilson,9.00,0,0,0,0,0,0,1,7,0,0,8,92,0,0,0,0
Josh Jacobs,8.00,0,0,0,0,0,0,17,67,0,0,3,20,0,0,0,0
Isaiah Likely,8.00,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,0
Raheem Mostert,8.00,0,0,0,0,0,0,9,26,1,0,0,0,0,0,0,0
JuJu Smith-Schuster,8.00,0,0,0,0,0,0,0,0,0,0,10,88,0,0,0,0
T.J. Hockenson,7.00,0,0,0,0,0,0,0,0,0,0,9,70,0,0,0,0
Marcus Mariota,7.00,23,12,129,0,0,0,5,24,0,0,0,0,0,0,0,0
