,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Patrick Mahomes,40.00,44,30,443,4,0,0,1,-1,0,0,0,0,0,0,1,0
Lamar Jackson,34.00,37,24,272,2,0,0,16,120,0,0,0,0,0,0,0,0
Dak Prescott,32.00,30,26,269,3,1,0,5,69,0,0,0,0,0,0,0,0
Russell Wilson,31.00,35,29,300,3,0,0,6,22,0,0,0,0,0,0,1,0
Demarcus Robinson,29.00,0,0,0,0,0,0,0,0,0,0,6,172,2,0,0,0
Tom Brady,28.00,28,20,264,2,0,0,2,1,1,0,0,0,0,0,0,0
Jimmy Garoppolo,27.00,25,17,296,3,1,0,4,8,0,0,0,0,0,0,0,0
Josh Allen,24.00,30,19,253,1,0,0,7,21,1,0,0,0,0,0,0,0
Dalvin Cook,24.00,0,0,0,0,0,0,20,154,1,0,3,37,0,0,0,0
Matt Ryan,24.00,43,27,320,3,3,0,2,3,0,0,0,0,0,0,0,0
Odell Beckham Jr.,22.00,0,0,0,0,0,0,0,0,0,0,6,161,1,0,0,0
Jacoby Brissett,22.00,28,17,146,3,1,0,7,25,0,0,0,0,0,0,1,0
Andy Dalton,22.00,42,26,311,2,1,0,2,2,0,0,0,0,0,0,0,0
Jared Goff,22.00,28,19,283,1,0,0,4,-2,1,0,0,0,0,0,1,0
Julio Jones,22.00,0,0,0,0,0,0,0,0,0,0,5,106,2,0,0,0
Aaron Jones,20.00,0,0,0,0,0,0,23,116,1,0,4,34,0,0,0,0
Case Keenum,20.00,37,26,221,2,0,0,1,-1,0,0,0,0,0,0,0,0
Raheem Mostert,20.00,0,0,0,0,0,0,13,83,0,0,3,68,1,0,0,0
Aaron Rodgers,19.00,34,22,209,2,0,0,1,0,0,0,0,0,0,0,1,0
Carson Wentz,19.00,43,25,231,1,2,1,3,3,1,0,0,0,0,0,0,0
Saquon Barkley,18.00,0,0,0,0,0,0,18,107,1,0,3,28,0,0,0,0
Chris Godwin,18.00,0,0,0,0,0,0,0,0,0,0,8,121,1,0,0,0
Gardner Minshew,18.00,33,23,213,1,0,0,6,56,0,0,0,0,0,0,1,0
Matthew Stafford,18.00,30,22,245,2,2,0,4,13,0,0,0,0,0,0,0,0
Mark Andrews,17.00,0,0,0,0,0,0,0,0,0,0,8,112,1,0,0,0
Will Dissly,17.00,0,0,0,0,0,0,0,0,0,0,5,50,2,0,0,0
Austin Ekeler,17.00,0,0,0,0,0,0,17,66,1,0,6,67,0,0,1,0
Ezekiel Elliott,17.00,0,0,0,0,0,0,23,111,1,0,2,9,0,0,0,0
Joe Flacco,17.00,50,35,292,1,1,1,0,0,0,0,0,0,0,0,0,0
Kenny Golladay,17.00,0,0,0,0,0,0,0,0,0,0,8,117,1,0,0,0
Baker Mayfield,17.00,35,19,325,1,1,0,0,0,0,0,0,0,0,0,0,0
John Ross,17.00,0,0,0,0,0,0,0,0,0,0,4,112,1,0,0,0
Emmanuel Sanders,17.00,0,0,0,0,0,0,0,0,0,0,11,98,1,1,0,0
Nelson Agholor,16.00,0,0,0,0,0,0,0,0,0,0,8,107,1,0,0,0
Travis Kelce,16.00,0,0,0,0,0,0,0,0,0,0,7,107,1,0,0,0
Calvin Ridley,16.00,0,0,0,0,0,0,0,0,0,0,8,105,1,0,0,0
Nick Chubb,15.00,0,0,0,0,0,0,18,62,1,0,4,36,0,0,0,0
Derrick Henry,15.00,0,0,0,0,0,0,15,82,1,0,2,12,0,0,0,0
Marcus Mariota,15.00,28,19,154,1,0,0,5,32,0,0,0,0,0,0,0,0
Vance McDonald,15.00,0,0,0,0,0,0,0,0,0,0,7,38,2,0,0,0
Kyler Murray,15.00,40,25,349,0,0,1,3,4,0,0,0,0,0,0,0,0
Jeffery Wilson,15.00,0,0,0,0,0,0,10,34,2,0,0,0,0,0,0,0
Peyton Barber,14.00,0,0,0,0,0,0,23,82,1,0,1,7,0,0,0,0
Kerryon Johnson,14.00,0,0,0,0,0,0,12,41,0,0,2,47,1,0,0,0
Mason Rudolph,14.00,19,12,112,2,1,0,1,7,0,0,0,0,0,0,0,0
Deebo Samuel,14.00,0,0,0,0,0,0,2,7,0,0,5,86,1,0,0,0
Jameis Winston,14.00,25,16,208,1,0,0,4,9,0,0,0,0,0,0,0,0
Matt Breida,13.00,0,0,0,0,0,0,12,121,0,0,1,11,0,0,0,0
Brandin Cooks,13.00,0,0,0,0,0,0,1,2,0,0,3,74,1,0,0,0
Marquise Goodwin,13.00,0,0,0,0,0,0,0,0,0,0,3,77,1,0,0,0
Frank Gore,13.00,0,0,0,0,0,0,19,68,1,0,2,15,0,0,0,0
Sony Michel,13.00,0,0,0,0,0,0,21,83,1,0,0,0,0,0,1,0
Devin Smith,13.00,0,0,0,0,0,0,0,0,0,0,3,74,1,0,0,0
Tyler Boyd,12.00,0,0,0,0,0,0,0,0,0,0,10,122,0,0,0,0
Todd Gurley,12.00,0,0,0,0,0,0,16,63,1,0,3,4,0,0,0,0
Mecole Hardman,12.00,0,0,0,0,0,0,0,0,0,0,4,61,1,0,0,0
Cooper Kupp,12.00,0,0,0,0,0,0,1,6,0,0,5,120,0,0,0,0
Eli Manning,12.00,45,26,250,1,2,0,1,2,0,0,0,0,0,0,0,0
Terry McLaurin,12.00,0,0,0,0,0,0,0,0,0,0,5,62,1,0,0,0
D.K. Metcalf,12.00,0,0,0,0,0,0,0,0,0,0,3,61,1,0,0,0
David Montgomery,12.00,0,0,0,0,0,0,18,62,1,0,1,6,0,0,0,0
Cam Newton,12.00,51,25,333,0,0,0,2,0,0,0,0,0,0,0,1,0
Rashaad Penny,12.00,0,0,0,0,0,0,10,62,1,0,1,3,0,0,0,0
Deshaun Watson,12.00,29,16,159,0,0,0,4,5,1,0,0,0,0,0,0,0
Le'Veon Bell,11.00,0,0,0,0,0,0,21,68,0,0,10,61,0,0,1,0
Antonio Brown,11.00,0,0,0,0,0,0,1,5,0,0,4,56,1,0,0,0
D.J. Chark,11.00,0,0,0,0,0,0,0,0,0,0,7,55,1,0,0,0
Kirk Cousins,11.00,32,14,230,1,2,0,2,17,0,0,0,0,0,0,1,0
Christian Kirk,11.00,0,0,0,0,0,0,0,0,0,0,6,114,0,0,0,0
Greg Olsen,11.00,0,0,0,0,0,0,0,0,0,0,6,110,0,0,0,0
Devin Singletary,11.00,0,0,0,0,0,0,6,57,1,0,0,0,0,0,0,0
Davante Adams,10.00,0,0,0,0,0,0,0,0,0,0,7,106,0,0,0,0
Derek Carr,10.00,38,23,198,1,2,0,2,18,0,0,0,0,0,0,0,0
James Conner,10.00,0,0,0,0,0,0,11,33,1,0,3,12,0,0,0,0
Amari Cooper,10.00,0,0,0,0,0,0,0,0,0,0,4,44,1,0,0,0
Larry Fitzgerald,10.00,0,0,0,0,0,0,0,0,0,0,5,104,0,0,0,0
T.Y. Hilton,10.00,0,0,0,0,0,0,0,0,0,0,4,43,1,0,0,0
Isaiah McKenzie,10.00,0,0,0,0,0,0,1,4,0,0,2,40,1,0,0,0
Philip Rivers,10.00,36,21,293,0,1,0,1,12,0,0,0,0,0,0,0,0
Tyrell Williams,10.00,0,0,0,0,0,0,0,0,0,0,5,46,1,0,0,0
Keenan Allen,9.00,0,0,0,0,0,0,0,0,0,0,8,98,0,0,0,0
Stefon Diggs,9.00,0,0,0,0,0,0,0,0,0,0,1,49,1,0,1,0
Zach Ertz,9.00,0,0,0,0,0,0,0,0,0,0,8,72,0,1,0,0
Royce Freeman,9.00,0,0,0,0,0,0,11,54,0,0,5,48,0,0,0,0
Carlos Hyde,9.00,0,0,0,0,0,0,20,90,0,0,0,0,0,0,0,0
Josh Jacobs,9.00,0,0,0,0,0,0,12,99,0,0,0,0,0,0,0,0
T.J. Jones,9.00,0,0,0,0,0,0,0,0,0,0,3,38,1,0,0,0
Curtis Samuel,9.00,0,0,0,0,0,0,1,2,0,0,5,91,0,0,0,0
Jamaal Williams,9.00,0,0,0,0,0,0,9,28,0,0,3,13,1,0,0,0
Robby Anderson,8.00,0,0,0,0,0,0,0,0,0,0,4,81,0,0,0,0
Cole Beasley,8.00,0,0,0,0,0,0,0,0,0,0,4,83,0,0,0,0
Marquise Brown,8.00,0,0,0,0,0,0,0,0,0,0,8,86,0,0,0,0
Eric Ebron,8.00,0,0,0,0,0,0,0,0,0,0,3,25,1,0,0,0
Leonard Fournette,8.00,0,0,0,0,0,0,15,47,0,0,4,40,0,0,0,0
D.J. Moore,8.00,0,0,0,0,0,0,0,0,0,0,9,89,0,0,0,0
Adrian Peterson,8.00,0,0,0,0,0,0,10,25,1,0,2,7,0,0,0,0
JuJu Smith-Schuster,8.00,0,0,0,0,0,0,0,0,0,0,5,84,0,0,0,0
Michael Thomas,8.00,0,0,0,0,0,0,0,0,0,0,10,89,0,0,0,0
James White,8.00,0,0,0,0,0,0,3,10,0,0,3,19,1,0,0,0
Jordan Wilkins,8.00,0,0,0,0,0,0,5,82,0,0,1,4,0,0,0,0
Mike Williams,8.00,0,0,0,0,0,0,0,0,0,0,3,83,0,0,0,0
Jason Witten,8.00,0,0,0,0,0,0,0,0,0,0,4,25,1,0,0,0
Geronimo Allison,7.00,0,0,0,0,0,0,0,0,0,0,4,25,1,0,1,0
John Brown,7.00,0,0,0,0,0,0,0,0,0,0,7,72,0,0,0,0
Parris Campbell,7.00,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0
Chris Carson,7.00,0,0,0,0,0,0,15,60,0,0,3,27,0,0,1,0
Chris Conley,7.00,0,0,0,0,0,0,0,0,0,0,4,73,0,0,0,0
Luke Falk,7.00,25,20,198,0,0,0,0,0,0,0,0,0,0,0,0,0
Bennie Fowler,7.00,0,0,0,0,0,0,1,20,0,0,5,51,0,0,0,0
Mark Ingram,7.00,0,0,0,0,0,0,13,47,0,0,2,30,0,0,0,0
David Johnson,7.00,0,0,0,0,0,0,7,14,1,0,1,0,0,0,0,0
Tyler Lockett,7.00,0,0,0,0,0,0,0,0,0,0,10,79,0,0,0,0
Paul Richardson,7.00,0,0,0,0,0,0,0,0,0,0,3,16,1,0,0,0
Adam Thielen,7.00,0,0,0,0,0,0,0,0,0,0,5,75,0,0,0,0
Chad Beebe,6.00,0,0,0,0,0,0,0,0,0,0,1,61,0,0,0,0
Teddy Bridgewater,6.00,30,17,165,0,0,0,2,5,0,0,0,0,0,0,0,0
Rex Burkhead,6.00,0,0,0,0,0,0,5,21,0,0,2,47,0,0,0,0
Tyler Eifert,6.00,0,0,0,0,0,0,0,0,0,0,3,9,1,0,0,0
Mike Evans,6.00,0,0,0,0,0,0,0,0,0,0,4,61,0,0,0,0
Devonta Freeman,6.00,0,0,0,0,0,0,11,22,0,0,3,42,0,0,0,0
Michael Gallup,6.00,0,0,0,0,0,0,0,0,0,0,6,68,0,0,0,0
Hayden Hurst,6.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Phillip Lindsay,6.00,0,0,0,0,0,0,13,36,0,0,4,30,0,0,0,0
Marlon Mack,6.00,0,0,0,0,0,0,20,51,0,0,2,12,0,0,0,0
Darren Waller,6.00,0,0,0,0,0,0,0,0,0,0,6,63,0,0,0,0
Preston Williams,6.00,0,0,0,0,0,0,0,0,0,0,4,63,0,0,0,0
Julian Edelman,5.00,0,0,0,0,0,0,1,1,0,0,4,51,0,0,0,0
Mack Hollins,5.00,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0
Justin Jackson,5.00,0,0,0,0,0,0,7,59,0,0,1,5,0,0,0,0
KeeSean Johnson,5.00,0,0,0,0,0,0,0,0,0,0,1,31,0,1,0,0
Alvin Kamara,5.00,0,0,0,0,0,0,13,45,0,0,1,15,0,0,0,0
George Kittle,5.00,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0
Cordarrelle Patterson,5.00,0,0,0,0,0,0,2,50,0,0,0,0,0,0,0,0
Damion Ratley,5.00,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0,0
Malik Turner,5.00,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0
Malcolm Brown,4.00,0,0,0,0,0,0,6,37,0,0,1,10,0,0,0,0
Damiere Byrd,4.00,0,0,0,0,0,0,0,0,0,0,6,45,0,0,0,0
Jamison Crowder,4.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
Evan Engram,4.00,0,0,0,0,0,0,0,0,0,0,6,48,0,0,0,0
Will Fuller,4.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
DeAndre Hopkins,4.00,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0
D'Ernest Johnson,4.00,0,0,0,0,0,0,3,8,0,0,3,42,0,0,0,0
Marvin Jones,4.00,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0
Christian McCaffrey,4.00,0,0,0,0,0,0,16,37,0,0,2,16,0,0,0,0
Allen Robinson,4.00,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0
Ito Smith,4.00,0,0,0,0,0,0,4,32,0,0,2,13,0,0,0,0
Tre'Quan Smith,4.00,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0,0
Courtland Sutton,4.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
Chris Thompson,4.00,0,0,0,0,0,0,2,3,0,0,5,48,0,0,0,0
Mitchell Trubisky,4.00,27,16,120,0,0,0,1,8,0,0,0,0,0,0,0,0
Sammy Watkins,4.00,0,0,0,0,0,0,0,0,0,0,6,49,0,0,0,0
Damien Williams,4.00,0,0,0,0,0,0,9,8,0,0,3,48,0,0,0,0
Derek Carrier,3.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
Randall Cobb,3.00,0,0,0,0,0,0,2,11,0,0,5,24,0,0,0,0
Corey Davis,3.00,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
Phillip Dorsett,3.00,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0
Kenyan Drake,3.00,0,0,0,0,0,0,6,19,0,0,5,29,0,0,0,0
Noah Fant,3.00,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
Austin Hooper,3.00,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0
Duke Johnson,3.00,0,0,0,0,0,0,6,31,0,0,0,0,0,0,0,0
Ty Johnson,3.00,0,0,0,0,0,0,5,30,0,0,2,6,0,0,0,0
Matt LaCosse,3.00,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
Jarvis Landry,3.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
Cody Latimer,3.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
Ty Montgomery,3.00,0,0,0,0,0,0,3,25,0,0,3,15,0,0,0,0
Trey Quinn,3.00,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0
Hunter Renfrow,3.00,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0
Ben Roethlisberger,3.00,15,8,75,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny Stills,3.00,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0
Delanie Walker,3.00,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0
Robert Woods,3.00,0,0,0,0,0,0,1,9,0,0,2,33,0,0,0,0
Jordan Akins,2.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Ben Braunecker,2.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
A.J. Brown,2.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
Jared Cook,2.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Cody Core,2.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
Vernon Davis,2.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
Jack Doyle,2.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Gerald Everett,2.00,0,0,0,0,0,0,1,0,0,0,3,21,0,0,0,0
Taylor Gabriel,2.00,0,0,0,0,0,0,1,14,0,0,1,11,0,0,0,0
Jakeem Grant,2.00,0,0,0,0,0,0,1,-4,0,0,3,22,0,0,0,0
Jeff Heuerman,2.00,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0
Tyler Higbee,2.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Dontrelle Inman,2.00,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0
Blake Jarwin,2.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
Alexander Mattison,2.00,0,0,0,0,0,0,4,25,0,0,0,0,0,0,0,0
LeSean McCoy,2.00,0,0,0,0,0,0,11,23,0,0,3,0,0,0,0,0
Joe Mixon,2.00,0,0,0,0,0,0,11,17,0,0,3,10,0,0,0,0
James O'Shaughnessy,2.00,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0
Tony Pollard,2.00,0,0,0,0,0,0,4,22,0,0,1,3,0,0,0,0
Chester Rogers,2.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
Drew Sample,2.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Jaylen Samuels,2.00,0,0,0,0,0,0,3,18,0,0,1,13,0,0,0,0
Miles Sanders,2.00,0,0,0,0,0,0,10,28,0,0,3,9,0,0,0,0
Adam Shaheen,2.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
Tajae Sharpe,2.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
Durham Smythe,2.00,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0
Benjamin Snell,2.00,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0
Mark Walton,2.00,0,0,0,0,0,0,3,15,0,0,1,12,0,0,0,0
DeAndre Washington,2.00,0,0,0,0,0,0,3,9,0,0,2,26,0,0,0,0
James Washington,2.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Maxx Williams,2.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
Miles Boykin,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Nick Boyle,1.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Cameron Brate,1.00,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
Tarik Cohen,1.00,0,0,0,0,0,0,4,18,0,0,2,7,0,0,0,0
Michael Crabtree,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Chase Edmonds,1.00,0,0,0,0,0,0,1,2,0,0,2,15,0,0,0,0
Gus Edwards,1.00,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0
Alex Erickson,1.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Mike Gesicki,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Josh Gordon,1.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
DaeSean Hamilton,1.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Justice Hill,1.00,0,0,0,0,0,0,1,4,0,0,1,10,0,0,0,0
Taysom Hill,1.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Chris Hogan,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Jordan Howard,1.00,0,0,0,0,0,0,8,18,0,0,1,8,0,0,0,0
Allen Hurns,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Jesse James,1.00,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
Darius Jennings,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Diontae Johnson,1.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Zay Jones,1.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Dawson Knox,1.00,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
Jake Kumerow,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Latavius Murray,1.00,0,0,0,0,0,0,5,7,0,0,1,16,0,0,0,0
C.J. Prosise,1.00,0,0,0,0,0,0,2,7,0,0,3,13,0,0,0,0
Josh Rosen,1.00,18,7,97,0,1,0,0,0,0,0,0,0,0,0,0,0
Mohamed Sanu,1.00,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0
Russell Shepard,1.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Steven Sims,1.00,0,0,0,0,0,0,3,16,0,0,1,3,0,0,0,0
Jeremy Sprinkle,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Geoff Swaim,1.00,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0
Marquez Valdes-Scantling,1.00,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
Nick Vannett,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Jarius Wright,1.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Ameer Abdullah,0.00,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
C.J. Anderson,0.00,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0
J.J. Arcega-Whiteside,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Kalen Ballage,0.00,0,0,0,0,0,0,4,6,0,0,1,6,0,0,0,0
Josh Bellamy,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Giovani Bernard,0.00,0,0,0,0,0,0,6,6,0,0,1,7,0,0,0,0
Kendrick Bourne,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Trey Burton,0.00,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0
Charles Clay,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
