,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Patrick Mahomes,40.00,38,23,295,4,0,0,9,52,0,0,0,0,0,0,0,0
Josh Allen,32.00,33,18,231,2,2,1,9,135,0,0,0,0,0,0,0,0
Russell Wilson,32.00,17,11,185,4,0,0,4,14,0,0,0,0,0,0,0,0
Derek Carr,29.00,38,29,285,3,0,0,1,8,0,0,0,0,0,0,0,0
Todd Gurley,28.00,0,0,0,0,0,0,23,132,2,0,3,33,0,0,0,0
Travis Kelce,27.00,0,0,0,0,0,0,0,0,0,0,12,168,2,0,1,0
Phillip Lindsay,27.00,0,0,0,0,0,0,19,157,2,0,1,2,0,0,0,0
Philip Rivers,27.00,36,26,299,2,0,2,0,0,0,0,0,0,0,0,0,0
Nick Mullens,26.00,48,30,414,2,1,0,2,1,0,0,0,0,0,0,0,0
Marcus Mariota,25.00,35,20,282,2,1,0,4,43,0,0,0,0,0,0,0,0
Jameis Winston,25.00,30,20,249,2,0,0,5,48,0,0,0,0,0,0,0,0
Tarik Cohen,24.00,1,1,1,1,0,0,8,30,0,0,12,156,0,0,0,0
Dante Pettis,24.00,0,0,0,0,0,0,1,-2,0,0,5,129,2,0,0,0
Carson Wentz,24.00,39,27,306,2,1,1,4,-4,0,0,0,0,0,0,0,0
Keenan Allen,22.00,0,0,0,0,0,0,0,0,0,0,14,148,1,1,0,0
Antonio Brown,21.00,0,0,0,0,0,0,0,0,0,0,10,154,1,0,0,0
Christian McCaffrey,21.00,0,0,0,0,0,0,10,106,0,0,9,55,1,0,0,0
Ben Roethlisberger,21.00,45,29,281,2,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Tannehill,21.00,24,16,137,3,1,0,3,-5,0,0,0,0,0,0,0,0
Zay Jones,20.00,0,0,0,0,0,0,0,0,0,0,4,67,2,1,0,0
James Conner,19.00,0,0,0,0,0,0,15,60,2,0,3,14,0,0,0,0
Ezekiel Elliott,19.00,0,0,0,0,0,0,23,75,0,0,6,60,1,0,0,0
Cam Newton,19.00,41,28,300,2,4,0,6,33,0,0,0,0,0,0,0,0
Jaron Brown,18.00,0,0,0,0,0,0,0,0,0,0,3,67,2,0,0,0
Chase Edmonds,18.00,0,0,0,0,0,0,5,53,2,0,2,13,0,0,0,0
Lamar Jackson,17.00,21,12,125,0,0,0,17,75,1,0,0,0,0,0,1,0
Aaron Rodgers,17.00,50,31,233,1,0,0,3,20,0,0,0,0,0,0,0,0
Deshaun Watson,17.00,31,22,224,1,0,0,7,30,0,0,0,0,0,0,0,0
Odell Beckham Jr.,16.00,1,1,49,1,0,0,0,0,0,0,3,35,1,0,0,0
Tom Brady,16.00,32,24,311,1,1,0,2,5,0,0,0,0,0,0,0,0
Jared Cook,16.00,0,0,0,0,0,0,0,0,0,0,7,100,1,0,0,0
Chris Godwin,16.00,0,0,0,0,0,0,0,0,0,0,5,101,1,0,0,0
Dak Prescott,16.00,28,24,249,1,0,0,5,22,0,0,0,0,0,0,1,0
Golden Tate,16.00,0,0,0,0,0,0,0,0,0,0,7,85,1,1,0,0
Davante Adams,15.00,0,0,0,0,0,0,0,0,0,0,8,93,1,0,0,0
Baker Mayfield,15.00,43,29,397,1,3,0,0,0,0,0,0,0,0,0,0,0
Adrian Peterson,15.00,0,0,0,0,0,0,9,98,1,0,0,0,0,0,0,0
Saquon Barkley,14.00,0,0,0,0,0,0,24,125,0,0,3,21,0,0,0,0
Courtland Sutton,14.00,0,0,0,0,0,0,0,0,0,0,4,85,1,0,0,0
Nick Chubb,13.00,0,0,0,0,0,0,9,31,1,0,3,41,0,0,0,0
Chase Daniel,13.00,39,26,285,1,2,0,4,4,0,0,0,0,0,0,0,0
Justin Jackson,13.00,0,0,0,0,0,0,8,63,1,0,1,19,0,0,0,0
Robert Woods,13.00,0,0,0,0,0,0,2,11,0,0,5,67,1,0,0,0
James Develin,12.00,0,0,0,0,0,0,4,5,2,0,1,9,0,0,0,0
Jeff Driskel,12.00,37,25,236,1,1,0,3,3,0,0,0,0,0,0,1,0
Rashard Higgins,12.00,0,0,0,0,0,0,0,0,0,0,4,62,1,0,0,0
Adam Humphries,12.00,0,0,0,0,0,0,0,0,0,0,7,61,1,0,0,0
Case Keenum,12.00,21,12,151,1,0,0,2,9,0,0,0,0,0,0,0,0
Tyler Lockett,12.00,0,0,0,0,0,0,1,10,0,0,1,52,1,0,0,0
Rashaad Penny,12.00,0,0,0,0,0,0,7,65,1,0,0,0,0,0,0,0
Matthew Stafford,12.00,33,20,245,1,1,0,1,2,0,0,0,0,0,0,1,0
Jeffery Wilson,12.00,0,0,0,0,0,0,15,61,0,0,8,73,0,0,1,0
Corey Davis,11.00,0,0,0,0,0,0,1,12,0,0,3,42,1,0,0,0
Jared Goff,11.00,33,17,207,1,1,0,2,-2,0,0,0,0,0,0,1,0
Josh Gordon,11.00,0,0,0,0,0,0,0,0,0,0,3,58,1,0,0,0
Doug Martin,11.00,0,0,0,0,0,0,18,61,1,0,2,6,0,0,1,0
Lamar Miller,11.00,0,0,0,0,0,0,19,103,0,0,1,12,0,0,0,0
Jalen Richard,11.00,0,0,0,0,0,0,6,95,0,0,3,31,0,0,1,0
Russell Shepard,11.00,0,0,0,0,0,0,0,0,0,0,2,59,1,0,0,0
James White,11.00,0,0,0,0,0,0,6,26,0,0,7,92,0,0,0,0
Travis Benjamin,10.00,0,0,0,0,0,0,1,1,0,0,2,44,1,0,0,0
Dalvin Cook,10.00,0,0,0,0,0,0,9,84,0,0,8,22,0,0,0,0
Kirk Cousins,10.00,44,32,201,1,2,0,0,0,0,0,0,0,0,0,0,0
Kenyan Drake,10.00,0,0,0,0,0,0,7,31,0,0,2,13,1,0,0,0
Anthony Firkser,10.00,0,0,0,0,0,0,0,0,0,0,3,42,1,0,0,0
Derrick Henry,10.00,0,0,0,0,0,0,10,40,1,0,2,5,0,0,0,0
Austin Hooper,10.00,0,0,0,0,0,0,0,0,0,0,5,44,1,0,0,0
Aaron Jones,10.00,0,0,0,0,0,0,11,36,1,0,4,16,0,0,0,0
Jarvis Landry,10.00,0,0,0,0,0,0,0,0,0,0,6,103,0,0,0,0
Eli Manning,10.00,35,19,170,1,1,0,0,0,0,0,0,0,0,0,0,0
DeVante Parker,10.00,0,0,0,0,0,0,0,0,0,0,4,43,1,0,0,0
Matt Ryan,10.00,26,16,131,1,0,0,2,4,0,0,0,0,0,0,1,0
Taywan Taylor,10.00,0,0,0,0,0,0,0,0,0,0,3,104,0,0,0,0
Spencer Ware,10.00,0,0,0,0,0,0,14,47,1,0,1,5,0,0,0,0
Peyton Barber,9.00,0,0,0,0,0,0,16,45,1,0,0,0,0,0,1,0
Tyler Boyd,9.00,0,0,0,0,0,0,0,0,0,0,6,97,0,0,0,0
Drew Brees,9.00,28,18,127,1,1,0,1,2,0,0,0,0,0,0,0,0
Chris Carson,9.00,0,0,0,0,0,0,13,69,0,0,3,39,0,0,0,0
Cody Core,9.00,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0
Isaiah Crowell,9.00,0,0,0,0,0,0,21,98,0,0,4,9,0,0,0,0
Demetrius Harris,9.00,0,0,0,0,0,0,0,0,0,0,3,39,1,0,0,0
DeAndre Hopkins,9.00,0,0,0,0,0,0,0,0,0,0,7,91,0,0,0,0
Keith Kirkwood,9.00,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0
Joe Mixon,9.00,0,0,0,0,0,0,12,82,0,0,2,13,0,0,0,0
Jordy Nelson,9.00,0,0,0,0,0,0,0,0,0,0,10,97,0,0,0,0
Kenny Stills,9.00,0,0,0,0,0,0,0,0,0,0,4,37,1,0,0,0
Jordan Thomas,9.00,0,0,0,0,0,0,0,0,0,0,3,32,1,0,0,0
Levine Toilolo,9.00,0,0,0,0,0,0,0,0,0,0,4,90,0,0,0,0
Josh Adams,8.00,0,0,0,0,0,0,20,85,0,0,0,0,0,0,0,0
Doug Baldwin,8.00,0,0,0,0,0,0,0,0,0,0,2,22,1,0,0,0
Chris Conley,8.00,0,0,0,0,0,0,0,0,0,0,3,25,1,0,0,0
Gus Edwards,8.00,0,0,0,0,0,0,21,82,0,0,0,0,0,0,0,0
Zach Ertz,8.00,0,0,0,0,0,0,0,0,0,0,9,83,0,0,0,0
Cody Kessler,8.00,24,18,150,0,0,0,5,28,0,0,0,0,0,0,0,0
Andrew Luck,8.00,52,33,248,0,1,0,2,16,0,0,0,0,0,0,0,0
Josh Rosen,8.00,26,11,149,0,0,0,2,32,0,0,0,0,0,0,0,0
Curtis Samuel,8.00,0,0,0,0,0,0,1,8,0,0,6,88,0,0,0,0
Jaylen Samuels,8.00,0,0,0,0,0,0,2,5,0,0,3,20,1,0,0,0
Darren Sproles,8.00,0,0,0,0,0,0,4,22,1,0,0,0,0,0,0,0
Adam Thielen,8.00,0,0,0,0,0,0,0,0,0,0,5,28,1,0,0,0
Marcell Ateman,7.00,0,0,0,0,0,0,0,0,0,0,2,16,1,0,0,0
Antonio Callaway,7.00,0,0,0,0,0,0,0,0,0,0,3,84,0,0,1,0
Eric Ebron,7.00,0,0,0,0,0,0,1,-9,0,0,10,81,0,0,1,0
Devin Funchess,7.00,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0
Michael Gallup,7.00,0,0,0,0,0,0,0,0,0,0,5,76,0,0,0,0
T.Y. Hilton,7.00,0,0,0,0,0,0,0,0,0,0,8,77,0,0,0,0
Jordan Howard,7.00,0,0,0,0,0,0,16,76,0,0,1,4,0,0,0,0
Christian Kirk,7.00,0,0,0,0,0,0,1,23,0,0,3,54,0,0,0,0
George Kittle,7.00,0,0,0,0,0,0,0,0,0,0,6,70,0,0,0,0
Allen Robinson,7.00,0,0,0,0,0,0,0,0,0,0,5,79,0,0,0,0
LeGarrette Blount,6.00,0,0,0,0,0,0,16,61,0,0,0,0,0,0,0,0
Kendrick Bourne,6.00,0,0,0,0,0,0,0,0,0,0,4,60,0,0,0,0
Corey Clement,6.00,0,0,0,0,0,0,5,27,0,0,3,47,0,0,0,0
Brandin Cooks,6.00,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0
Amari Cooper,6.00,0,0,0,0,0,0,0,0,0,0,8,76,0,0,1,0
David Johnson,6.00,0,0,0,0,0,0,20,69,0,0,1,3,0,0,0,0
Alvin Kamara,6.00,0,0,0,0,0,0,11,36,0,0,8,36,0,0,0,0
Jordan Matthews,6.00,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0
LeSean McCoy,6.00,0,0,0,0,0,0,15,52,0,0,4,12,0,0,0,0
Sony Michel,6.00,0,0,0,0,0,0,17,63,0,0,1,7,0,0,0,0
Anthony Miller,6.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
D.J. Moore,6.00,0,0,0,0,0,0,2,21,0,0,4,44,0,0,0,0
Adam Shaheen,6.00,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0
Lee Smith,6.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Nelson Agholor,5.00,0,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0
Alfred Blue,5.00,0,0,0,0,0,0,13,54,0,0,0,0,0,0,0,0
Matt Breida,5.00,0,0,0,0,0,0,5,6,0,0,3,51,0,0,0,0
Josh Doctson,5.00,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0
Julian Edelman,5.00,0,0,0,0,0,0,2,35,0,0,3,25,0,0,0,0
Kenny Golladay,5.00,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0
Jimmy Graham,5.00,0,0,0,0,0,0,0,0,0,0,8,50,0,0,0,0
Nyheim Hines,5.00,0,0,0,0,0,0,4,5,0,0,9,50,0,0,0,0
Ty Montgomery,5.00,0,0,0,0,0,0,3,13,0,0,5,42,0,0,0,0
Cordarrelle Patterson,5.00,0,0,0,0,0,0,1,6,0,0,2,53,0,0,0,0
Theo Riddick,5.00,0,0,0,0,0,0,8,32,0,0,3,26,0,0,0,0
Tajae Sharpe,5.00,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0
Mike Williams,5.00,0,0,0,0,0,0,0,0,0,0,3,52,0,0,0,0
T.J. Yeldon,5.00,0,0,0,0,0,0,8,16,0,0,7,49,0,0,0,0
Robby Anderson,4.00,0,0,0,0,0,0,0,0,0,0,4,48,0,0,0,0
Mark Andrews,4.00,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0
Giovani Bernard,4.00,0,0,0,0,0,0,5,14,0,0,6,32,0,0,0,0
Rex Burkhead,4.00,0,0,0,0,0,0,7,20,0,0,2,21,0,0,0,0
Stefon Diggs,4.00,0,0,0,0,0,0,0,0,0,0,5,49,0,0,0,0
Austin Ekeler,4.00,0,0,0,0,0,0,13,21,0,0,5,22,0,0,0,0
Rhett Ellison,4.00,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0
Mike Evans,4.00,0,0,0,0,0,0,0,0,0,0,4,48,0,0,0,0
Larry Fitzgerald,4.00,0,0,0,0,0,0,0,0,0,0,3,48,0,0,0,0
Tyreek Hill,4.00,0,0,0,0,0,0,2,37,0,0,1,13,0,0,0,0
Dontrell Hilliard,4.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
Donte Moncrief,4.00,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0
JuJu Smith-Schuster,4.00,0,0,0,0,0,0,0,0,0,0,6,49,0,0,0,0
Ian Thomas,4.00,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,0
Michael Thomas,4.00,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0
Jarius Wright,4.00,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0
Devontae Booker,3.00,0,0,0,0,0,0,1,4,0,0,2,38,0,0,0,0
Cameron Brate,3.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
DeAndre Carter,3.00,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0
Michael Crabtree,3.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
Jamison Crowder,3.00,0,0,0,0,0,0,1,-5,0,0,4,36,0,0,0,0
Patrick DiMarco,3.00,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0
Kenneth Dixon,3.00,0,0,0,0,0,0,8,37,0,0,1,6,0,0,0,0
