,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Ezekiel Elliott,38.00,0,0,0,0,0,0,21,114,2,0,2,95,1,0,0,0
Marcus Mariota,35.00,26,19,295,4,0,0,5,0,0,0,0,0,0,0,0,0
Ben Roethlisberger,34.00,46,37,408,3,0,0,1,1,0,0,0,0,0,0,0,0
Russell Wilson,31.00,37,25,348,3,0,0,3,6,0,0,0,0,0,0,0,0
Aaron Rodgers,30.00,51,31,371,2,2,0,3,27,1,0,0,0,0,0,0,0
Joe Flacco,27.00,41,30,296,3,2,1,1,3,0,0,0,0,0,0,0,0
Ryan Mathews,27.00,0,0,0,0,0,0,19,109,2,1,2,30,0,0,0,0
DeMarco Murray,27.00,1,1,10,1,0,0,17,123,1,0,2,33,0,0,0,0
Drew Brees,26.00,29,21,303,3,2,0,2,9,0,0,0,0,0,0,0,0
Colin Kaepernick,25.00,30,17,210,1,0,0,10,55,1,0,0,0,0,0,0,0
Cam Newton,25.00,38,23,261,1,1,0,12,54,1,0,0,0,0,0,0,0
Le'Veon Bell,24.00,0,0,0,0,0,0,17,57,1,0,9,77,1,0,0,0
LeGarrette Blount,24.00,0,0,0,0,0,0,21,69,3,0,0,0,0,0,0,0
Doug Baldwin,23.00,0,0,0,0,0,0,0,0,0,0,6,59,3,0,0,0
Eli Manning,23.00,44,28,240,3,2,0,3,4,0,0,0,0,0,0,0,0
Dak Prescott,23.00,32,22,319,2,0,0,0,0,0,0,0,0,0,0,1,0
Philip Rivers,23.00,44,23,326,3,4,0,0,0,0,0,0,0,0,0,0,0
Blake Bortles,22.00,49,32,265,2,1,1,3,11,0,0,0,0,0,0,1,0
Sam Bradford,22.00,40,31,307,2,1,0,0,0,0,0,0,0,0,0,0,0
Kirk Cousins,22.00,33,22,262,2,0,0,1,-1,0,0,0,0,0,0,0,0
Ryan Tannehill,22.00,24,17,240,2,0,0,3,16,0,0,0,0,0,0,0,0
Jameis Winston,22.00,33,23,312,2,1,0,0,0,0,0,0,0,0,0,0,0
Antonio Brown,21.00,0,0,0,0,0,0,1,-10,0,0,14,154,1,0,0,0
David Johnson,21.00,0,0,0,0,0,0,19,55,1,0,5,46,1,0,0,0
Jordy Nelson,18.00,0,0,0,0,0,0,0,0,0,0,12,126,1,0,0,0
Allen Robinson,18.00,0,0,0,0,0,0,0,0,0,0,9,107,1,1,0,0
Trevor Siemian,18.00,40,25,258,2,2,0,6,5,0,0,0,0,0,0,0,0
Delanie Walker,18.00,0,0,0,0,0,0,0,0,0,0,9,124,1,0,0,0
Tyrell Williams,18.00,0,0,0,0,0,0,0,0,0,0,5,125,1,0,0,0
Dez Bryant,17.00,0,0,0,0,0,0,0,0,0,0,6,116,1,0,0,0
Brock Osweiler,17.00,27,14,99,2,0,0,3,23,0,0,0,0,0,0,0,0
Carson Palmer,17.00,49,30,376,1,2,0,1,16,0,0,0,0,0,0,1,0
Stefon Diggs,16.00,0,0,0,0,0,0,0,0,0,0,13,164,0,0,0,0
Willie Snead,16.00,0,0,0,0,0,0,0,0,0,0,5,47,2,0,0,0
Davante Adams,15.00,0,0,0,0,0,0,0,0,0,0,6,156,0,0,0,0
Odell Beckham Jr.,15.00,0,0,0,0,0,0,0,0,0,0,10,97,1,0,0,0
Brandin Cooks,15.00,0,0,0,0,0,0,0,0,0,0,3,98,1,0,0,0
Cameron Brate,14.00,0,0,0,0,0,0,0,0,0,0,7,84,1,0,0,0
Bilal Powell,14.00,0,0,0,0,0,0,4,37,0,0,7,52,1,0,0,0
C.J. Prosise,14.00,0,0,0,0,0,0,17,66,0,0,7,87,0,0,0,0
Matt Ryan,14.00,33,18,267,1,1,0,0,0,0,0,0,0,0,0,0,0
