,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Tom Brady,37.00,27,21,341,4,0,0,4,1,0,0,0,0,0,0,0,0
Peyton Hillis,37.00,1,0,0,0,0,0,26,131,3,0,6,63,0,0,0,0
Dwayne Bowe,35.00,0,0,0,0,0,0,0,0,0,0,13,170,3,0,0,0
Matt Cassel,35.00,32,22,233,4,0,0,5,28,0,0,0,0,0,0,0,0
Jay Cutler,34.00,21,14,247,4,0,0,7,17,0,0,0,0,0,0,0,0
Kyle Orton,31.00,41,24,347,3,0,0,0,0,0,0,0,0,0,0,0,0
Sam Bradford,30.00,37,22,308,3,0,0,1,-1,0,0,0,0,0,0,0,0
Aaron Rodgers,29.00,35,26,344,1,0,0,12,51,1,0,0,0,0,0,1,0
Michael Vick,27.00,44,29,333,2,1,0,9,44,0,0,0,0,0,0,0,0
Deion Branch,23.00,0,0,0,0,0,0,0,0,0,0,3,113,2,0,0,0
Jamaal Charles,22.00,0,0,0,0,0,0,22,173,1,0,2,3,0,0,1,0
Chad Henne,22.00,30,17,307,2,1,0,3,-4,0,0,0,0,0,0,0,0
Joe Flacco,21.00,35,25,289,2,1,0,3,-2,0,0,0,0,0,0,0,0
Arian Foster,21.00,0,0,0,0,0,0,30,143,0,0,9,75,0,0,0,0
Fred Jackson,21.00,0,0,0,0,0,0,12,59,0,0,5,104,1,0,0,0
Eli Manning,21.00,24,14,226,2,0,0,3,-1,0,0,0,0,0,0,0,0
Ben Obomanu,21.00,0,0,0,0,0,0,0,0,0,0,5,159,1,0,0,0
Wes Welker,21.00,0,0,0,0,0,0,0,0,0,0,8,90,2,0,0,0
Rashard Mendenhall,20.00,0,0,0,0,0,0,36,151,1,0,0,0,0,0,1,0
Mike Goodson,19.00,0,0,0,0,0,0,14,55,1,0,8,81,0,0,0,0
Brandon Lloyd,19.00,0,0,0,0,0,0,0,0,0,0,4,76,2,0,0,0
Maurice Morris,19.00,0,0,0,0,0,0,9,55,2,0,5,20,0,0,0,0
Matt Schaub,19.00,35,25,178,2,0,0,2,-2,0,0,0,0,0,0,0,0
Brian Westbrook,19.00,0,0,0,0,0,0,23,136,1,0,0,0,0,0,0,0
Drew Brees,18.00,39,23,352,1,1,0,3,-3,0,0,0,0,0,0,0,0
Matt Hasselbeck,18.00,37,20,282,2,2,0,2,-2,0,0,0,0,0,0,1,0
Earl Bennett,17.00,0,0,0,0,0,0,0,0,0,0,4,56,2,0,0,0
Jacoby Ford,17.00,0,0,0,0,0,0,1,13,0,0,4,108,1,0,0,0
BenJarvus Green-Ellis,17.00,0,0,0,0,0,0,12,59,2,0,0,0,0,0,0,0
Mike Tolbert,17.00,0,0,0,0,0,0,26,103,1,0,2,15,0,0,0,0
Michael Turner,17.00,0,0,0,0,0,0,23,110,1,0,1,4,0,0,0,0
Knowshon Moreno,16.00,0,0,0,0,0,0,12,56,1,0,6,62,0,0,1,0
