,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Cam Newton,32.00,35,22,290,3,0,0,6,53,0,0,0,0,0,0,2,0
LeSean McCoy,31.00,0,0,0,0,0,0,30,185,2,0,2,15,0,0,0,0
Steven Jackson,30.00,0,0,0,0,0,0,25,159,2,0,4,32,0,0,0,0
Matthew Stafford,30.00,30,21,267,3,0,0,1,21,0,0,0,0,0,0,0,0
Michael Vick,28.00,28,21,279,2,0,0,7,50,0,0,0,0,0,0,0,0
Adrian Peterson,27.00,0,0,0,0,0,0,20,83,1,0,5,76,1,0,0,0
Ray Rice,27.00,0,0,0,0,0,0,18,63,3,0,7,36,0,0,0,0
Eli Manning,25.00,45,31,349,2,0,0,4,-3,0,0,0,0,0,0,0,0
Ben Roethlisberger,24.00,50,36,365,2,1,0,2,1,0,0,0,0,0,0,0,0
Matt Schaub,20.00,30,16,225,1,0,0,1,2,1,0,0,0,0,0,1,0
Tom Brady,19.00,35,24,198,2,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Fitzpatrick,19.00,27,21,262,2,1,0,3,4,0,0,0,0,0,0,1,0
Frank Gore,19.00,0,0,0,0,0,0,31,134,1,0,0,0,0,0,0,0
Fred Jackson,19.00,0,0,0,0,0,0,26,120,0,0,3,74,0,0,0,0
Arian Foster,18.00,0,0,0,0,0,0,33,112,1,0,1,12,0,0,0,0
Calvin Johnson,18.00,0,0,0,0,0,0,0,0,0,0,6,125,1,0,0,0
Steve Smith,17.00,0,0,0,0,0,0,1,12,0,0,7,100,1,0,0,0
Laurent Robinson,16.00,0,0,0,0,0,0,0,0,0,0,5,103,1,0,0,0
Brent Celek,15.00,0,0,0,0,0,0,0,0,0,0,7,94,1,0,0,0
Scott Chandler,15.00,0,0,0,0,0,0,0,0,0,0,2,35,2,0,0,0
Victor Cruz,15.00,0,0,0,0,0,0,0,0,0,0,7,99,1,0,0,0
