,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Jonathan Taylor,49.00,0,0,0,0,0,0,32,185,4,0,3,19,1,0,0,0
Aaron Rodgers,41.00,33,23,385,4,0,0,2,21,0,0,0,0,0,0,0,0
Justin Herbert,40.00,41,30,382,3,1,0,9,90,0,0,0,0,0,0,0,0
Austin Ekeler,35.00,0,0,0,0,0,0,11,50,2,0,6,65,2,0,0,0
Kirk Cousins,31.00,35,24,341,3,0,0,2,-4,0,0,0,0,0,0,0,0
Jalen Hurts,29.00,24,13,147,0,0,0,18,69,3,0,0,0,0,0,0,0
Cam Newton,29.00,27,21,189,2,0,0,10,46,1,0,0,0,0,0,0,0
Trevor Siemian,29.00,40,22,214,3,2,0,2,16,1,0,0,0,0,0,0,0
Taylor Heinicke,28.00,22,16,206,3,0,0,6,29,0,0,0,0,0,0,0,0
Justin Jefferson,28.00,0,0,0,0,0,0,1,3,0,0,8,169,2,0,0,0
Ben Roethlisberger,28.00,44,28,273,3,0,0,0,0,0,0,0,0,0,0,0,0
Colt McCoy,26.00,44,35,328,2,0,0,6,18,0,0,0,0,0,0,0,0
Joe Mixon,24.00,0,0,0,0,0,0,30,123,2,0,0,0,0,0,0,0
Davante Adams,23.00,0,0,0,0,0,0,0,0,0,0,7,115,2,0,0,0
Tom Brady,23.00,46,30,307,2,1,0,1,10,0,0,0,0,0,0,0,0
Joe Flacco,22.00,39,24,291,2,0,0,2,3,0,0,0,0,0,0,1,0
Elijah Moore,21.00,0,0,0,0,0,0,1,15,0,0,8,141,1,0,0,0
Nick Chubb,20.00,0,0,0,0,0,0,22,130,0,0,2,14,1,0,0,0
Andy Dalton,20.00,23,11,201,2,0,0,0,0,0,0,0,0,0,0,0,0
Zach Ertz,20.00,0,0,0,0,0,0,0,0,0,0,8,88,2,0,0,0
Tua Tagovailoa,20.00,33,27,273,2,1,0,3,6,0,0,0,0,0,0,0,0
Josh Allen,19.00,35,21,209,2,2,0,2,18,0,1,0,0,0,0,0,0
Jimmy Garoppolo,19.00,22,16,176,2,0,0,2,6,0,0,0,0,0,0,0,0
D'Andre Swift,19.00,0,0,0,0,0,0,14,136,1,0,3,0,0,0,0,0
Dalvin Cook,18.00,0,0,0,0,0,0,22,86,1,1,3,29,0,0,0,0
Darnell Mooney,18.00,0,0,0,0,0,0,0,0,0,0,5,121,1,0,0,0
Tyrod Taylor,18.00,24,14,107,0,0,0,6,28,2,0,0,0,0,0,0,0
Marquez Valdes-Scantling,18.00,0,0,0,0,0,0,0,0,0,0,4,123,1,0,0,0
Christian McCaffrey,17.00,0,0,0,0,0,0,10,59,0,0,7,60,1,0,0,0
Marquise Goodwin,16.00,0,0,0,0,0,0,0,0,0,0,4,104,1,0,0,0
Diontae Johnson,16.00,0,0,0,0,0,0,0,0,0,0,7,101,1,0,0,0
Terry McLaurin,16.00,0,0,0,0,0,0,0,0,0,0,5,103,1,0,0,0
James Conner,15.00,0,0,0,0,0,0,21,62,1,0,5,37,0,0,0,0
Mike Williams,15.00,0,0,0,0,0,0,0,0,0,0,5,97,1,0,0,0
Brandon Aiyuk,14.00,0,0,0,0,0,0,0,0,0,0,7,85,1,0,0,0
Stefon Diggs,14.00,0,0,0,0,0,0,0,0,0,0,4,23,2,0,0,0
Mike Evans,14.00,0,0,0,0,0,0,1,10,0,0,6,73,1,0,0,0
Myles Gaskin,14.00,0,0,0,0,0,0,23,89,0,0,3,7,1,0,0,0
Deebo Samuel,14.00,0,0,0,0,0,0,8,79,1,0,1,15,0,0,0,0
Adam Thielen,14.00,0,0,0,0,0,0,0,0,0,0,8,82,1,0,0,0
Clyde Edwards-Helaire,13.00,0,0,0,0,0,0,12,63,1,0,2,13,0,0,0,0
Devonta Freeman,13.00,0,0,0,0,0,0,16,49,1,0,6,31,0,0,0,0
Mack Hollins,13.00,0,0,0,0,0,0,0,0,0,0,2,72,1,0,0,0
Travis Kelce,13.00,0,0,0,0,0,0,1,4,1,0,5,74,0,0,0,0
Chris Godwin,12.00,0,0,0,0,0,0,1,7,0,0,6,65,1,0,0,0
Mac Jones,12.00,26,22,207,1,1,0,6,1,0,0,0,0,0,0,0,0
Jaylen Waddle,12.00,0,0,0,0,0,0,1,1,1,0,8,65,0,0,0,0
Keenan Allen,11.00,0,0,0,0,0,0,0,0,0,0,9,112,0,0,0,0
Joe Burrow,11.00,29,20,148,1,0,0,3,11,0,0,0,0,0,0,1,0
Derek Carr,11.00,27,19,215,1,1,0,0,0,0,0,0,0,0,0,1,0
Najee Harris,11.00,0,0,0,0,0,0,12,39,1,0,5,20,0,0,0,0
Tyler Lockett,11.00,0,0,0,0,0,0,0,0,0,0,4,115,0,0,0,0
D.J. Moore,11.00,0,0,0,0,0,0,0,0,0,0,5,50,1,0,0,0
Adam Trautman,11.00,0,0,0,0,0,0,0,0,0,0,5,58,1,0,0,0
Darren Waller,11.00,0,0,0,0,0,0,0,0,0,0,7,116,0,0,0,0
Carson Wentz,11.00,20,11,106,1,0,0,2,18,0,0,0,0,0,0,0,0
Nelson Agholor,10.00,0,0,0,0,0,0,0,0,0,0,5,40,1,0,0,0
Jamison Crowder,10.00,0,0,0,0,0,0,0,0,0,0,6,44,1,0,0,0
Tyreek Hill,10.00,0,0,0,0,0,0,1,33,0,0,9,77,0,0,0,0
Tyler Huntley,10.00,36,26,219,0,1,0,7,40,0,0,0,0,0,0,0,0
Ryan Tannehill,10.00,52,35,323,1,4,0,2,3,0,0,0,0,0,0,0,0
Nick Westbrook,10.00,0,0,0,0,0,0,0,0,0,0,7,107,0,0,0,0
Ja'Marr Chase,9.00,0,0,0,0,0,0,2,8,0,0,3,32,1,0,0,0
Chase Claypool,9.00,0,0,0,0,0,0,2,1,0,0,5,93,0,0,0,0
Josiah Deguara,9.00,0,0,0,0,0,0,0,0,0,0,2,37,1,0,0,0
AJ Dillon,9.00,0,0,0,0,0,0,11,53,0,0,6,44,0,0,0,0
Dez Fitzpatrick,9.00,0,0,0,0,0,0,0,0,0,0,3,35,1,0,0,0
Mark Ingram,9.00,0,0,0,0,0,0,16,88,0,0,6,25,0,0,1,0
Daniel Jones,9.00,38,23,167,1,2,0,3,10,0,0,0,0,0,0,0,0
Ronald Jones II,9.00,0,0,0,0,0,0,8,33,1,0,0,0,0,0,0,0
George Kittle,9.00,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,0
Jarvis Landry,9.00,0,0,0,0,0,0,1,16,1,0,4,26,0,0,0,0
Baker Mayfield,9.00,29,15,176,1,2,0,4,9,0,0,0,0,0,0,0,0
Marquez Callaway,8.00,0,0,0,0,0,0,0,0,0,0,1,26,1,0,0,0
DeAndre Carter,8.00,0,0,0,0,0,0,1,-3,0,0,2,22,1,0,0,0
DeeJay Dallas,8.00,0,0,0,0,0,0,4,25,1,0,1,2,0,0,0,0
Eric Ebron,8.00,0,0,0,0,0,0,0,0,0,0,3,24,1,0,0,0
Anthony Firkser,8.00,0,0,0,0,0,0,0,0,0,0,5,26,0,0,0,1
Antonio Gibson,8.00,0,0,0,0,0,0,19,95,0,0,0,0,0,0,1,0
Dawson Knox,8.00,0,0,0,0,0,0,0,0,0,0,6,80,0,0,0,0
Trevor Lawrence,8.00,25,16,158,0,0,0,3,23,0,0,0,0,0,0,0,0
Patrick Mahomes,8.00,37,23,260,0,1,0,7,11,0,0,0,0,0,0,1,0
James Robinson,8.00,0,0,0,0,0,0,12,29,1,0,2,9,0,0,0,0
Miles Sanders,8.00,0,0,0,0,0,0,16,94,0,0,0,0,0,0,1,0
Russell Wilson,8.00,26,14,207,0,0,0,2,2,0,0,0,0,0,0,0,0
Mark Andrews,7.00,0,0,0,0,0,0,0,0,0,0,8,73,0,0,0,0
Pat Freiermuth,7.00,0,0,0,0,0,0,0,0,0,0,4,11,1,0,0,0
A.J. Green,7.00,0,0,0,0,0,0,0,0,0,0,4,78,0,0,0,0
Rob Gronkowski,7.00,0,0,0,0,0,0,0,0,0,0,6,71,0,0,0,0
Dontrell Hilliard,7.00,0,0,0,0,0,0,7,35,0,0,8,47,0,0,0,0
Foster Moreau,7.00,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0
Tony Pollard,7.00,0,0,0,0,0,0,7,50,0,0,2,20,0,0,0,0
Cam Sims,7.00,0,0,0,0,0,0,0,0,0,0,2,19,1,0,0,0
Matt Breida,6.00,0,0,0,0,0,0,5,51,0,0,1,16,0,0,0,0
Michael Carter,6.00,0,0,0,0,0,0,9,63,0,0,1,2,0,0,0,0
Ezekiel Elliott,6.00,0,0,0,0,0,0,9,32,0,0,6,36,0,0,0,0
Leonard Fournette,6.00,0,0,0,0,0,0,10,35,0,0,6,39,0,0,0,0
Dallas Goedert,6.00,0,0,0,0,0,0,0,0,0,0,5,62,0,0,0,0
