,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Andrew Luck,36.00,54,24,391,4,3,0,3,33,0,0,0,0,0,0,0,0
Cam Newton,34.00,27,15,232,3,0,0,7,78,0,0,0,0,0,0,0,0
Tony Romo,31.00,27,22,303,3,0,0,3,14,0,0,0,0,0,0,0,0
Russell Wilson,30.00,37,23,293,2,0,0,9,71,0,0,0,0,0,0,0,0
Bryce Brown,28.00,0,0,0,0,0,0,24,169,2,0,4,14,0,0,1,0
Adrian Peterson,28.00,0,0,0,0,0,0,21,210,1,0,1,10,0,0,0,0
Peyton Manning,25.00,38,27,242,3,1,0,2,-5,0,0,0,0,0,0,0,0
Carson Palmer,24.00,54,34,351,2,1,0,1,3,0,0,0,0,0,0,0,0
Jay Cutler,23.00,26,17,233,2,0,0,5,27,0,0,0,0,0,0,0,0
Calvin Johnson,23.00,0,0,0,0,0,0,0,0,0,0,13,171,1,0,0,0
Matthew Stafford,22.00,46,27,313,2,1,0,1,0,0,0,0,0,0,0,0,0
Donnie Avery,21.00,0,0,0,0,0,0,0,0,0,0,5,91,2,0,0,0
Dez Bryant,21.00,0,0,0,0,0,0,0,0,0,0,6,98,2,0,0,0
Ryan Fitzpatrick,21.00,17,9,112,2,1,0,5,18,1,0,0,0,0,0,0,0
Brady Quinn,21.00,23,19,201,2,0,0,3,12,0,0,0,0,0,0,0,0
Demaryius Thomas,21.00,0,0,0,0,0,0,0,0,0,0,8,99,2,0,0,0
Matt Schaub,20.00,35,21,207,2,0,0,4,5,0,0,1,-6,0,0,0,0
Josh Freeman,19.00,39,18,242,2,1,0,2,7,0,0,0,0,0,0,0,0
Robert Griffin III,19.00,21,13,163,1,0,0,5,72,0,0,0,0,0,0,0,0
Brandon Myers,19.00,0,0,0,0,0,0,0,0,0,0,14,130,1,0,0,0
Steve Smith,18.00,0,0,0,0,0,0,0,0,0,0,5,120,1,0,0,0
Josh Gordon,17.00,0,0,0,0,0,0,0,0,0,0,6,116,1,0,0,0
Chad Henne,17.00,42,19,202,1,1,0,3,1,1,0,1,-6,0,0,1,0
Eli Manning,17.00,33,20,280,1,0,0,1,5,0,0,0,0,0,0,0,0
Brandon Weeden,17.00,36,25,364,1,2,0,5,11,0,0,0,0,0,0,0,0
Andy Dalton,16.00,38,25,211,1,2,0,4,5,1,0,0,0,0,0,0,0
Nick Foles,16.00,34,22,251,1,0,0,0,0,0,0,0,0,0,0,0,0
Pierre Garcon,16.00,0,0,0,0,0,0,0,0,0,0,8,106,1,0,0,0
Brandon Marshall,16.00,0,0,0,0,0,0,0,0,0,0,10,165,0,0,0,0
Aaron Rodgers,16.00,35,27,286,1,1,0,4,15,0,0,0,0,0,0,0,0
Wes Welker,16.00,0,0,0,0,0,0,0,0,0,0,12,103,1,0,0,0
Charlie Batch,15.00,36,25,276,1,1,0,0,0,0,0,0,0,0,0,0,0
Matt Forte,15.00,0,0,0,0,0,0,21,66,0,0,3,30,1,0,0,0
Colin Kaepernick,15.00,32,21,208,0,0,0,9,84,0,0,0,0,0,0,1,0
Heath Miller,15.00,0,0,0,0,0,0,0,0,0,0,5,97,1,0,0,0
DeMarco Murray,15.00,0,0,0,0,0,0,23,83,1,0,4,19,0,0,0,0
Sidney Rice,15.00,0,0,0,0,0,0,0,0,0,0,6,99,1,0,0,0
Trent Richardson,15.00,0,0,0,0,0,0,20,72,1,0,3,23,0,0,0,0
