,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Deshaun Watson,45.00,31,16,261,5,0,0,3,31,0,1,0,0,0,0,0,0
Dak Prescott,35.00,36,25,251,3,1,0,4,37,1,0,0,0,0,0,0,0
Carson Wentz,35.00,30,21,304,4,1,0,6,11,0,0,0,0,0,0,0,0
Cam Newton,32.00,33,26,355,3,0,0,7,0,0,0,0,0,0,0,0,0
Alex Smith,31.00,37,29,324,3,0,0,5,19,0,0,0,0,0,0,0,0
Leonard Fournette,30.00,0,0,0,0,0,0,28,181,2,0,1,3,0,0,0,0
Aaron Rodgers,29.00,29,19,221,3,0,0,4,32,0,0,0,0,0,0,0,0
Melvin Gordon,27.00,0,0,0,0,0,0,20,105,0,0,6,58,2,0,0,0
Brian Hoyer,26.00,46,29,353,2,0,0,2,0,0,0,0,0,0,0,0,0
Philip Rivers,26.00,44,21,258,3,1,0,4,5,0,0,0,0,0,0,0,0
A.J. Green,23.00,0,0,0,0,0,0,0,0,0,0,7,189,1,0,1,0
DeAndre Hopkins,23.00,0,0,0,0,0,0,0,0,0,0,4,52,3,0,0,0
Kevin Hogan,20.00,19,16,194,2,1,0,4,30,0,0,0,0,0,0,0,0
Jerick McKinnon,20.00,0,0,0,0,0,0,16,95,1,0,6,51,0,0,0,0
Matthew Stafford,20.00,35,23,229,2,0,0,0,0,0,0,0,0,0,0,1,0
Jameis Winston,20.00,46,26,334,1,0,0,3,11,0,0,0,0,0,0,0,0
Davante Adams,18.00,0,0,0,0,0,0,0,0,0,0,7,66,2,0,0,0
Aaron Jones,18.00,0,0,0,0,0,0,19,125,1,0,1,9,0,0,0,0
Eli Manning,18.00,36,21,225,2,1,0,0,0,0,0,0,0,0,0,1,0
Jacoby Brissett,17.00,34,22,314,0,1,0,8,14,1,0,0,0,0,0,0,0
Ed Dickson,17.00,0,0,0,0,0,0,0,0,0,0,5,175,0,0,0,0
Will Fuller,17.00,0,0,0,0,0,0,1,5,0,0,2,57,2,0,0,0
T.Y. Hilton,17.00,0,0,0,0,0,0,0,0,0,0,7,177,0,0,0,0
Josh McCown,17.00,30,23,194,2,1,0,3,-3,0,0,0,0,0,0,0,0
Carson Palmer,17.00,44,28,291,1,0,0,0,0,0,0,0,0,0,0,0,0
Nelson Agholor,15.00,0,0,0,0,0,0,0,0,0,0,4,93,1,0,0,0
Odell Beckham Jr.,15.00,0,0,0,0,0,0,1,8,0,0,5,97,1,0,0,0
Tom Brady,15.00,40,30,303,1,1,0,2,5,0,0,0,0,0,0,1,0
Antonio Brown,15.00,0,0,0,0,0,0,0,0,0,0,10,157,0,0,0,0
Andy Dalton,15.00,36,22,328,1,2,0,5,2,0,0,0,0,0,0,0,0
Marlon Mack,15.00,0,0,0,0,0,0,9,91,1,0,1,2,0,0,0,0
Javorius Allen,14.00,0,0,0,0,0,0,21,73,1,0,4,12,0,0,0,0
